,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Real Estate (Sector) Performance (%),S&P 500 Real Estate (Sector) Outperform/Underperform,overall,commodities,housing,shelters,transportations
2007-07-17,1549.37,167.449997,2.788355646370433,6.887522484679631,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-18,1546.17,166.559998,2.7587627769728673,7.105654527221872,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-19,1553.08,167.809998,2.448613419879142,5.249621108258662,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-20,1534.1,164.429993,3.8202551348424763,10.016047971950082,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-23,1541.57,162.300003,3.6983970025360025,8.322766357568367,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-24,1511.04,158.940002,1.5204144019457022,7.486310525674944,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-25,1518.09,158.229996,3.4156476719234163,10.743274400081383,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-26,1482.66,154.820007,2.542361159139639,11.165364079403627,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-27,1458.95,150.660004,0.27285598427468916,7.162677492358682,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-30,1473.91,152.889999,1.4390915347556765,7.25359227105733,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-07-31,1455.27,152.639999,-0.3321644796318024,7.949084495717873,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-08-01,1465.81,153.869995,-1.2563491101141189,6.973025082675877,OUTPERFORM,207.667,167.468,210.00400000000002,241.45,233.683
2007-08-02,1472.2,155.75,-1.6205018543887229,4.145768556086216,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-03,1433.06,150.759995,-4.3133955637461145,3.0203629361859496,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-06,1467.67,155.369995,-0.5825492626687523,9.988673721813445,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-07,1476.71,156.410004,-0.12039310377479628,11.33969850056089,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-08,1497.49,162.690002,1.9838459233430639,14.80487895254987,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-09,1453.09,162.380005,0.40976809751511745,15.400466862317753,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-10,1453.64,155.940002,0.4477735703032115,14.771478426859442,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-13,1452.92,154.75,2.9249874258835407,18.764387135125382,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-14,1426.54,148.839996,0.7315454250165887,13.713803298294792,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-15,1406.7,146.830002,1.1876074493414546,16.356287877703647,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-16,1411.27,148.25,0.1518667546642094,15.253046907679103,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-17,1445.94,155.679993,1.8031020959917932,18.739983077263478,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-20,1445.55,158.779999,3.1783985953091287,20.809562091356113,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-21,1447.12,160.899994,2.1796999117387417,22.861931429188132,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-22,1464.07,161.649994,6.019044860422174,27.665447930845488,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-23,1462.5,160.029999,6.503058549373719,23.958165424097654,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-24,1479.37,159.199997,10.959684980311257,25.819962268394537,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-27,1466.79,156.399994,10.68526022683538,24.730835989559253,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-28,1432.36,151.380005,9.298740938573058,16.04446798109165,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-29,1463.76,155.509995,9.350067234424042,9.252493585850585,UNDERPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-30,1457.64,156.679993,7.808027690874009,12.452444377342342,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-08-31,1473.99,160.190002,10.775508977085702,16.824684831705248,OUTPERFORM,208.547,168.479,210.5,242.037,234.56599999999997
2007-09-04,1489.42,162.550003,10.004726875240033,14.681809839078252,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-05,1472.29,158.240005,8.073845702121417,12.610304935658846,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-06,1478.55,159.669998,9.05289089179162,15.921295341901565,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-07,1453.55,155.889999,5.440499075115168,10.906375368616605,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-10,1451.7,154.46000700000005,4.0331943070903264,5.039104963500107,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-11,1471.49,156.820007,6.56638808823744,8.420912668839286,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-12,1471.56,156.899994,10.093966961934386,13.358853742970789,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-13,1483.95,160.009995,11.873798484677156,17.326579508484397,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-14,1484.25,160.080002,11.02093633827257,14.793836818798933,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-17,1476.65,159.5,10.918732958258538,18.76395862775968,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-18,1519.78,165.279999,13.490101782500563,25.0510717265805,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-19,1529.03,168.369995,13.357205343771783,23.275730366441195,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-20,1518.75,165.389999,11.08388616233058,20.846118509088708,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-21,1525.75,165.699997,13.114037038684522,23.444834938384407,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-24,1517.73,168.53999299999995,12.425277224275732,24.61367319778185,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-25,1517.21,165.320007,12.487581369830526,23.53908111811711,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-26,1525.42,166.479996,12.1607611596803,23.5656505177956,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-27,1531.38,167.740005,14.066724765927031,25.99714467072993,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-09-28,1526.75,167.229996,12.832659576826732,22.35148124422277,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-10-01,1547.04,170.28999299999995,12.774456917918076,23.362794577945234,OUTPERFORM,209.19,168.985,211.05700000000002,242.581,235.382
2007-10-02,1546.63,172.990005,11.969970100413384,22.237139704998874,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-03,1539.59,172.729996,11.562875900349256,23.000786591223445,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-04,1542.84,173.550003,12.807089377632174,25.424592954563607,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-05,1557.59,177.0,17.056582220451943,31.647455522070423,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-08,1552.58,173.520004,16.61784367629606,27.804374226872675,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-09,1565.15,175.639999,17.968720557753915,29.92084947228568,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-10,1562.47,174.96000700000005,17.153032915948117,28.637610052114226,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-11,1554.41,173.070007,19.17214836622354,32.88544253357484,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-12,1561.8,171.929993,20.7543085118721,29.905542278554933,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-15,1548.71,167.389999,21.622937559389666,29.278656295293672,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-16,1538.53,165.009995,16.49793662211789,18.874718952160773,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-17,1541.24,165.160004,17.76247927443324,21.611079031162326,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-18,1540.08,165.690002,17.073615714416015,20.423000811774127,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-19,1500.63,159.71000700000005,16.495877777260226,19.12433703386025,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-22,1506.33,161.75,17.995456681811064,20.961710133400313,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-23,1519.59,163.869995,14.19135217999008,16.071683754793774,OUTPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-24,1515.88,162.940002,16.748047627116037,16.51888348166142,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-25,1514.4,163.589996,13.90662725364984,11.45251200063029,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-26,1535.28,164.809998,13.734554182593994,10.240801337792638,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-29,1540.98,163.550003,13.894411636449643,8.72889587460306,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-30,1531.02,164.970001,14.158955507668903,12.392697999677726,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-10-31,1549.38,168.179993,16.86730629978277,15.898278437748736,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-11-01,1508.44,161.820007,14.691078298687676,12.03268122358514,UNDERPERFORM,210.834,171.484,211.864,243.305,236.226
2007-11-02,1509.65,158.320007,14.13396839797385,9.617125717093966,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-05,1502.17,156.130005,9.633040914332414,2.1392149539499306,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-06,1520.27,157.270004,11.169041995422413,3.040030693833762,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-07,1475.62,151.529999,7.763764231620307,-2.6844825715023224,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-08,1474.77,152.220001,7.6160245183887865,-0.30127850477436047,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-09,1453.7,151.220001,5.91312457196147,-1.227958802300777,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-12,1439.18,151.199997,5.392738403854902,0.638972289704065,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-13,1481.05,157.369995,9.34373823357868,7.112712457292569,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-14,1470.58,154.270004,8.08717062952482,3.9905613485448743,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-15,1451.15,152.880005,8.877351200078042,4.454771765135468,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-16,1458.74,150.919998,9.818417248855704,3.9823611959650007,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-19,1433.27,146.720001,7.40690781831943,-0.13612646523449845,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-20,1439.7,143.71000700000005,5.4949403169904265,-6.2373567890035115,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-21,1416.77,142.880005,3.7501098450452686,-7.268949152791415,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-23,1440.7,146.279999,3.622880898779446,-5.142343324062004,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-26,1407.22,138.5,1.3723103078153276,-9.019244801136306,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-27,1428.23,142.130005,3.800311060075301,-6.1724262258364355,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-28,1469.02,148.71000700000005,6.45612458602971,-3.447602169910313,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-29,1469.72,148.160004,5.8250889244106485,-5.94807024660745,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-11-30,1481.14,151.550003,5.959194185314498,-4.124757203306761,UNDERPERFORM,211.445,171.97299999999998,212.418,243.979,236.97099999999998
2007-12-03,1472.42,150.369995,5.446264242285359,-4.7386827467083,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-04,1462.79,146.330002,5.165571484032383,-5.5752719521502625,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-05,1485.01,151.690002,7.175282731543975,-0.21050786824906575,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-06,1507.34,156.660004,6.953609490967394,0.2110931975808361,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-07,1504.66,155.509995,6.419124407666743,-0.759414181737339,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-10,1515.96,159.440002,7.706626690065299,2.093874650622718,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-11,1477.65,149.46000700000005,4.187525559488403,-5.056531000591136,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-12,1486.59,149.830002,6.751545703268058,-1.6153333200297326,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-13,1488.41,147.869995,6.49147158147787,-2.6722820950831006,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-14,1467.95,142.880005,5.738755870573664,-4.581274055653983,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-17,1445.9,139.270004,3.015146981290706,-9.781687820874774,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-18,1454.98,140.589996,3.701961455126024,-9.197187764681413,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-19,1453.0,142.550003,3.147672255902756,-8.680334707994819,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-20,1460.12,141.399994,2.567488778212512,-10.681576788346625,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-21,1484.46,143.839996,4.147051601361085,-8.463792213718913,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-24,1496.45,149.550003,4.894051015329826,-5.0898036705678384,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-26,1497.66,146.339996,5.961511249469353,-5.4834372475174415,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-27,1476.27,141.259995,6.152253165649202,-6.158243580404199,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-28,1478.49,140.479996,6.034352924301656,-6.07114343502465,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2007-12-31,1468.36,141.71000700000005,6.717638251945934,-4.3985624879865455,UNDERPERFORM,212.174,172.74,212.873,244.56400000000002,238.17
2008-01-02,1447.16,140.71000700000002,4.461688381997342,-6.598066641808142,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-03,1447.16,135.869995,4.049351471053475,-10.055609162658675,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-04,1411.63,130.300003,0.9561884055898195,-15.069740126055786,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-07,1416.18,130.889999,1.1282651851640235,-14.125442384535402,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-08,1390.19,126.190002,0.32619599183065784,-15.456246665424311,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-09,1409.13,128.630005,2.2850506296955064,-14.497471889158831,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-10,1420.33,131.110001,3.131716526285211,-13.304235622673687,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-11,1401.02,131.429993,-0.21580428047434097,-15.392045587538195,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-14,1416.25,130.96000700000002,4.083987418055668,-11.50154714154742,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-15,1380.95,126.620003,1.4092057337563135,-12.675860000000005,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-16,1373.2,129.100006,1.086540443449846,-11.83499817554453,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-17,1333.25,126.529999,-0.16772869882963892,-11.548412201011981,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-18,1325.19,125.389999,-1.095628680394356,-13.428609180574691,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-22,1310.5,130.449997,-3.6418314301890353,-11.98893798415236,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-23,1338.6,142.339996,-1.5836605055362107,-5.195153224957716,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-24,1352.07,139.330002,0.08438631165197386,-3.830758426602765,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-25,1330.61,137.119995,-0.5381930169456095,-3.822691823252844,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-28,1353.96,141.740005,0.8288465405151824,-3.249143344709904,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-29,1362.3,140.520004,3.3666431449318246,-1.2716911224381233,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-30,1355.81,137.740005,2.8687405159332213,-0.9919422438162018,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-01-31,1378.55,140.559998,4.8893318826134236,0.37848961207234133,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-02-01,1395.42,147.050003,5.556101878257458,3.0700252760920366,UNDERPERFORM,212.687,173.2,213.377,244.926,238.521
2008-02-04,1380.82,144.639999,7.611736741612418,6.017742740776955,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-05,1336.64,138.410004,4.557330371251123,2.321283290566023,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-06,1326.45,136.380005,3.628906250000008,0.7386615179989064,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-07,1336.91,139.449997,4.0469760527974685,3.3192531427780114,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-08,1331.29,134.300003,5.5306297165324425,1.6192485890058173,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-11,1339.13,132.169998,6.036107371921773,0.12878636363635731,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-12,1348.86,136.580002,7.709752377606183,6.1062779202433415,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-13,1367.21,136.860001,7.341603203266067,-0.45821803555827767,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-14,1348.86,134.229996,8.369152158368731,5.162956010364739,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-15,1349.99,135.25,7.707098349276764,3.6716179234912882,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-19,1348.78,133.820007,8.817336162453904,3.2004388555631813,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-20,1360.03,134.729996,10.724578685988773,7.8702913071210245,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-21,1342.53,133.130005,10.50448181346766,6.948908894226169,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-22,1353.11,136.679993,8.652116657030895,2.458769975656816,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-25,1371.8,138.03999299999998,8.845372603783176,1.2840267737045163,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-26,1381.29,141.520004,9.567059047498173,3.420058562410344,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-27,1380.02,140.429993,9.525396825396815,2.653501403797476,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-28,1367.68,138.369995,7.101018010963189,-1.5930630709546922,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-02-29,1330.63,134.449997,3.7779112300049267,-6.703215552680497,UNDERPERFORM,213.44799999999998,173.692,214.422,245.65900000000002,240.136
2008-03-03,1331.34,135.770004,6.291216248582887,2.0980659376768296,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-04,1326.75,135.190002,5.4851481999745655,-0.8943640233307182,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-05,1333.7,136.009995,8.047019937295952,2.680045155063282,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-06,1304.34,130.240005,3.256808106396436,-7.885984920333722,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-07,1293.37,132.350006,0.7093579181785437,-5.5317627895033805,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-10,1273.37,129.479996,0.47262857233030253,-5.77105579590842,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-11,1320.65,138.809998,4.787710960001923,1.3951819457348025,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-12,1308.77,135.809998,4.784589394800687,0.5627508205238607,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-13,1315.48,137.589996,2.381545358321402,-3.2963192528557617,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-14,1288.14,134.070007,-0.08144648965628942,-5.250878445229679,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-17,1276.6,133.720001,0.8317075675120522,-2.4938005140279995,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-18,1330.74,141.179993,2.655208590471503,-1.7194577815297318,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-19,1298.42,139.839996,-0.5286060123188108,-4.8189505148237055,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-20,1329.51,146.779999,3.095557502772195,3.090317351793881,UNDERPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-24,1349.88,149.5,4.98121835701455,7.65464490727461,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-25,1352.99,150.419998,4.645263084621742,6.394109973330364,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-26,1341.13,146.779999,3.306886458172853,3.6581869918847376,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-27,1325.76,145.110001,3.6884091975598388,4.886154468254955,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-28,1315.22,144.440002,3.8312452139039443,6.96882401665424,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-03-31,1322.7,144.429993,3.7786181681234154,6.480384890005797,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-04-01,1370.18,152.860001,7.236327207838955,14.262223159382748,OUTPERFORM,213.942,173.97799999999998,214.997,245.608,240.542
2008-04-02,1367.53,152.630005,5.829592942268991,9.971909141893276,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-03,1369.31,155.71000700000005,8.088629976950523,16.514522721599278,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-04,1370.4,152.679993,7.777367067502428,12.795502269536762,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-07,1372.54,153.100006,7.090804113415405,12.268102671705773,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-08,1365.54,150.240005,4.986622382138561,6.515421343167205,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-09,1354.49,146.919998,5.586087010749674,5.439932695275784,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-10,1360.55,148.350006,6.4943095540005435,5.384671296876586,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-11,1332.83,146.360001,4.537326075703141,2.492995745945481,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-14,1328.32,145.139999,7.397136227290746,4.976134998413673,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-15,1334.43,146.919998,7.415218423742886,5.6750334868376,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-16,1364.71,153.270004,7.644799217536025,5.001029629368858,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-17,1365.56,154.080002,11.518893271594344,10.801096085158868,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-18,1390.33,154.21000700000005,12.847797149443196,10.639978094418945,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-21,1388.17,152.229996,11.138064929346303,7.811614188632032,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-22,1375.94,151.479996,9.925701046576663,5.89303937309249,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-23,1379.93,154.020004,15.697996143204485,20.16853117217028,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-24,1388.82,157.529999,14.438035596572195,13.690820780756653,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-25,1397.84,158.070007,20.879634033500793,22.222225744649716,OUTPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-28,1396.37,157.850006,15.73629725406336,8.353935739137498,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-29,1390.94,154.970001,10.824807980367801,5.4002598476519115,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-04-30,1385.59,152.009995,14.787629754202246,14.19020485990854,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
2008-05-01,1409.34,156.330002,18.60934843715809,16.8385638974911,UNDERPERFORM,215.208,175.38400000000001,215.86599999999999,245.90200000000002,242.56799999999998
