,S&P 500,S&P 500 Financials (Sector),S&P 500 Performance (%),S&P 500 Financials (Sector) Performance (%),S&P 500 Financials (Sector) Outperform/Underperform,overall,purchasing power of the consumer dollar,commodities,other services,housing,shelter,services,other personal services
2000-06-19,1486.0,330.700012,5.443914623069945,-13.601211370017474,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-20,1475.95,328.940002,5.414458554144574,-14.649712734557019,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-21,1479.13,324.25,8.283430211276887,-14.59688969431462,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-22,1452.18,323.459991,7.468584876337636,-13.146453007615355,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-23,1441.48,323.309998,4.232257131494266,-13.685027642910008,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-26,1455.31,328.160004,4.712874421683533,-11.276932858530465,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-27,1450.55,328.950012,5.7005654657805716,-11.248111729112676,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-28,1454.82,327.899994,6.368262509870437,-10.196371289727335,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-29,1442.39,326.429993,7.430993132829866,-8.352518553730215,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-06-30,1454.6,316.559998,7.960069766578837,-11.35256435699976,UNDERPERFORM,172.7,,149.8,230.5,169.9,193.6,195.7,
2000-07-03,1469.54,324.859985,11.13010072899967,-6.5016624607283084,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-05,1446.23,328.109985,7.785238900854852,-6.275709213848901,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-06,1456.67,330.910004,7.983869174258884,-6.443315585751241,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-07,1478.9,338.109985,10.688651213615863,-5.410554301506087,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-10,1475.62,338.630005,9.962516673746013,-7.503414517835328,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-11,1480.88,341.399994,12.618730750218642,-6.319457630371284,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-12,1492.92,344.049988,13.510184530462354,-5.413207934601861,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-13,1495.84,342.100006,12.89614104470289,-5.138229970631524,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-14,1509.98,348.559998,9.693870138172533,-7.987964848963214,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-17,1510.49,341.839996,11.767273911177533,-8.672186225130208,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-18,1493.74,339.5,11.178594023296483,-9.596849373244808,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-19,1481.96,339.170013,8.180948835307934,-12.082012058898883,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-20,1495.57,349.899994,8.358933487900288,-10.660028249611052,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-21,1480.19,348.230011,7.950086786563393,-10.05759761668319,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-24,1464.29,347.980011,7.669174038044391,-9.52863622795107,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-25,1474.47,351.600006,9.958759965098851,-6.524168666287733,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-26,1452.42,345.589996,10.690088785580908,-7.116943183221968,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-27,1449.62,350.98999,9.592210109318522,-8.788755015663607,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-28,1419.89,343.309998,8.753829656862756,-9.868731055952706,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-07-31,1430.83,348.790009,13.132343406549962,-7.061205831354811,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-08-01,1438.1,351.339996,12.804543243964051,-8.593282365862098,UNDERPERFORM,172.7,,149.2,231.2,170.2,194.1,196.3,
2000-08-02,1438.7,349.910004,10.165013974501313,-9.78911016565548,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-03,1452.56,358.23999,10.444878686729675,-8.958296499486561,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-04,1462.93,371.359985,10.084128465219866,-6.38062549991647,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-07,1479.32,372.649994,10.87526794681537,-6.963103403735127,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-08,1482.8,371.920013,12.309510103917344,-6.338609195281764,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-09,1472.87,371.660004,14.774755117785032,-3.7274924096099116,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-10,1460.25,367.859985,8.362521891418574,-9.329325587153214,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-11,1471.84,373.730011,10.387448062759685,-6.765621702398084,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-14,1491.56,378.369995,14.881195363345778,-3.04171671386112,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-15,1484.43,372.75,14.551726266726362,-4.0417071733801375,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-16,1479.85,366.779999,13.76460639606396,-3.8055049063716817,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-17,1496.07,372.059998,13.919452968544155,-3.932456465717915,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-18,1491.72,369.600006,12.428211814714896,-4.933379558962336,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-21,1499.48,373.920013,13.721891471692405,-1.9766104382884064,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-22,1498.13,376.850006,12.925790525006597,-2.891231169019448,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-23,1505.97,373.390015,13.27596711471488,-3.4319528429943347,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-24,1508.31,370.649994,11.894923477525454,-2.978824969187821,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-25,1506.45,367.799988,12.208947219449717,-3.2487192410688315,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-28,1514.09,373.070007,12.747784645170878,-2.8767021097144463,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-29,1509.84,370.75,10.985004410467504,-5.067344841485877,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-30,1502.59,373.119995,10.13633365095654,-5.23455551372739,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-08-31,1517.68,381.48999,11.798808111910786,-3.2537068300467986,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-09-01,1520.77,377.75,12.23808996641942,-4.601358929713473,UNDERPERFORM,173.6,,150.4,230.9,171.1,194.7,196.9,
2000-09-05,1507.08,379.75,10.475967071552649,-4.501444554278045,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-06,1492.25,382.350006,8.62760513346872,-4.455491856635629,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-07,1502.51,382.339996,9.99260620346849,-3.2980952084311843,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-08,1494.5,389.859985,8.811987156617906,-2.0501492953913014,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-11,1489.26,396.630005,10.358881635012263,-0.017647340025805924,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-12,1481.99,396.709991,9.427679039510895,-0.7803306658937581,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-13,1484.91,393.690002,9.80950408945025,0.3952636662188036,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-14,1480.87,393.140015,10.439335068499256,0.7999656653495224,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-15,1465.81,385.190002,10.002026220798022,-1.0481123937864156,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-18,1444.51,373.170013,9.868721287535376,-4.57474175100876,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-19,1459.9,380.269989,9.741338485014772,-4.389918164862838,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-20,1451.34,376.459991,10.050045495905358,-4.391113396825396,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-21,1449.05,372.23999,10.11687640586052,-4.396957997622697,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-22,1448.72,379.019989,9.204664520846384,-2.4250882894393477,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-25,1439.03,384.269989,10.564489485451745,-1.438908363613045,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-26,1427.21,381.269989,11.593194364082748,1.1245762966463735,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-27,1426.57,381.140015,13.646466497247612,4.2362973483325295,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-28,1458.29,391.720001,16.400600245845375,6.69498964856774,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-09-29,1436.51,390.290009,15.302682484388308,6.80294898508782,UNDERPERFORM,173.9,,150.1,232.1,171.8,195.3,197.7,
2000-10-02,1436.23,396.48999,13.29862343706858,6.283340773086965,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-03,1426.46,395.929993,13.39650539771371,5.205398631082536,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-04,1434.32,389.820007,15.676564995080389,5.688106286607808,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-05,1436.28,393.420013,15.714251186323235,6.719115530488784,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-06,1408.99,377.049988,14.164060347761254,2.242526444607962,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-09,1402.03,372.48999,12.938513464528235,1.1321630432093333,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-10,1387.02,361.799988,10.625299090764084,-2.01495022248267,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-11,1364.59,359.160004,8.138585772135443,-4.807841128264223,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-12,1329.78,341.209991,5.142558944921483,-9.782925062918292,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-13,1374.17,358.049988,11.411360282790927,-2.956960989301416,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-16,1374.62,360.51001,16.477426789587835,2.653836369749518,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-17,1349.97,350.799988,12.717298732528427,-2.6069613114913737,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-18,1342.13,350.119995,15.035441540742788,1.8057023429885355,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-19,1388.76,363.950012,18.33736664507992,2.9008481839981615,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-20,1396.93,363.929993,21.416216873962448,4.358667599732335,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-23,1395.78,359.690002,19.21490250339508,1.93849961277881,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-24,1398.13,369.98999,22.361765066251273,7.72433462271882,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-25,1364.9,368.98999,21.633664248667728,10.704746996518221,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-26,1364.44,359.570007,22.088799012151263,10.399138394873608,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-27,1379.58,370.5,21.033838379407467,9.540841424624503,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-30,1398.66,384.859985,21.33878145902195,12.001626971678391,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-10-31,1429.4,388.079987,20.913235829026288,9.420016571854939,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-11-01,1421.22,384.600006,23.23179772650419,9.388779651170731,UNDERPERFORM,174.2,,150.3,232.2,172.2,195.8,198.1,
2000-11-02,1428.32,385.549988,24.423537610523095,10.298956153876349,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-03,1426.69,385.899994,22.955538510596128,7.977273511684424,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-06,1432.19,390.630005,24.987127684641376,8.953227369964068,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-07,1431.87,388.959991,29.410010303128885,11.947036283308577,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-08,1409.28,382.76001,27.738953093133922,13.219156409814259,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-09,1400.14,385.399994,21.599041200583624,9.910167002598037,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-10,1365.98,379.670013,21.051372260574432,11.121842290561212,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-13,1351.26,372.420013,18.782689721252833,8.44763072190522,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-14,1382.95,374.570007,18.36474434687345,6.327355530621515,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-15,1389.81,369.869995,19.20592851812777,4.306257400345337,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-16,1372.32,370.640015,15.95437262357413,3.54230202223913,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-17,1367.72,365.130005,15.939915909399161,2.5617243178077898,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-20,1342.62,356.179993,12.653862612329148,-0.4917050316158744,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-21,1347.35,357.100006,8.818731020223547,-4.408812455867195,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-22,1322.36,347.450012,5.477430624795598,-7.415792761180418,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-24,1341.77,350.079987,7.947835041593576,-5.052752693105078,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-27,1348.97,353.700012,10.177562154921759,-2.82433064710248,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-28,1336.09,357.450012,10.469048426170136,-1.3087026074231511,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-29,1341.93,366.100006,9.210986775178021,0.07107205413374729,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-11-30,1314.95,364.429993,6.515082785212067,-0.8758332796273582,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-12-01,1315.23,363.73999,4.962292007501712,-3.157618692902797,UNDERPERFORM,174.6,,150.4,233.1,172.8,196.1,198.8,
2000-12-04,1324.97,360.630005,6.043410753445477,-2.5745620534410985,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-05,1376.54,378.820007,8.693660970910578,1.3375421075309202,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-06,1351.46,374.299988,6.629951950009061,-0.41504737462276786,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-07,1343.55,375.540009,7.606240689423194,0.0799538983038639,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-08,1369.89,385.779999,8.15404899692882,1.5290675539409104,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-11,1380.2,391.649994,9.23538397005168,3.819850594312668,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-12,1371.18,387.170013,8.72026641294006,3.4937200722739314,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-13,1359.99,384.630005,8.319129617535094,3.1732879240328637,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-14,1340.93,376.140015,6.831689478799863,0.6421643560273083,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-15,1312.15,372.070007,5.3368869764865545,0.7418893933462067,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-18,1322.74,384.809998,5.910706850719016,3.130274393237298,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-19,1305.6,380.899994,4.494813676527065,1.381385410110103,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-20,1264.74,375.290009,-1.5758877500992252,-2.630823803066107,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-21,1274.86,384.369995,-1.0578273793355075,0.34721855909314314,OUTPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-22,1305.95,387.880005,1.0828508622557909,1.5764993024864893,OUTPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-26,1315.19,393.48999,0.17976432592188285,1.8190754964852118,OUTPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-27,1328.92,396.670013,1.4923093372435803,1.356814238430637,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-28,1334.22,400.540009,3.5041309491486095,3.109719991730109,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2000-12-29,1320.28,397.089996,2.0963987720098665,1.8048989146488559,UNDERPERFORM,175.6,,150.6,234.0,174.5,196.8,200.6,
2001-01-02,1283.27,386.049988,0.4210065029071286,0.07258185135805562,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-03,1347.56,405.709991,6.280315159354211,5.215244991464019,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-04,1333.34,400.850006,6.8312928658419425,4.843988080903516,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-05,1298.35,390.23999,3.386631842142984,1.5377418364182827,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-08,1295.86,388.450012,2.791372841425588,1.3092400416364836,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-09,1300.8,381.290009,2.6588062599143036,-1.455082138643471,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-10,1313.27,387.290009,2.3138590026254846,-0.6413709798292921,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-11,1326.82,388.779999,4.471547916190954,0.811618060079633,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-12,1318.55,381.459991,3.2569540157874943,-0.7286782197294062,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-16,1326.65,388.070007,4.876834050088541,1.855644881889762,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-17,1329.47,386.660004,5.985379347730757,2.0211092348285,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-18,1347.97,382.029999,7.335270932038074,1.0928830551926394,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-19,1342.54,380.149994,8.129832474226806,1.222173826936701,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-22,1342.9,384.119995,10.085500914031842,3.976396686340511,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-23,1360.4,390.540009,12.026087815804232,5.4487592659342,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-24,1364.3,393.730011,12.898554322550737,5.95248429613644,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-25,1357.51,394.320007,11.952201091886728,4.942117631403842,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-26,1354.95,395.970001,10.7763624769037,4.436240871996433,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-29,1364.17,397.649994,10.276951432451664,1.5475364697518978,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-30,1373.73,400.179993,12.109193291712582,2.919015091292332,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-01-31,1366.01,395.380005,12.096668307894308,2.9206582890393573,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-02-01,1373.47,398.019989,12.87928597258292,4.557746974411669,UNDERPERFORM,176.0,,150.8,234.6,174.9,197.5,201.2,
2001-02-02,1349.47,396.700012,11.427910855689616,4.488228367610714,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-05,1354.31,399.829987,10.447724677866566,3.9707689513770017,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-06,1352.26,392.140015,10.444469854130233,2.1543804172555747,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-07,1340.89,390.019989,8.423086874959584,0.7152973531310503,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-08,1332.53,389.269989,7.945238770302554,0.7140769782391976,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-09,1314.76,391.059998,7.834388635543443,1.9048854723127118,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-12,1330.31,397.730011,11.73535809976567,5.8045826841043535,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-13,1318.8,393.75,10.011845376132399,4.451282318350835,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-14,1315.92,389.359985,11.375177737152153,5.586282254412556,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-15,1326.61,388.440002,12.407429375180046,5.934332228483474,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-16,1301.53,389.880005,7.730064396510317,4.08735288834805,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-20,1278.94,377.029999,5.203672018952354,-0.1668180356212745,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-21,1255.27,365.649994,4.3926982410910975,-2.25875751522977,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-22,1252.82,367.140015,3.160304337801767,-3.200797308586778,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-23,1245.86,365.429993,3.158870920999246,-3.864569660430517,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-26,1267.65,373.049988,4.3316159404783505,-0.8663096960820127,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-27,1257.94,376.339996,3.8890035925176702,0.6660398448676164,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-02-28,1239.94,368.839996,4.1065296424103614,-0.7053236050931888,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-03-01,1241.23,368.649994,5.938633550975103,0.21747668532048348,UNDERPERFORM,176.1,,150.5,235.4,175.3,198.3,201.6,
2001-03-02,1234.18,368.779999,3.6699174289578362,-0.2542469970403527,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-05,1241.41,368.320007,3.1988561262916493,-1.1301081822406522,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-06,1253.8,369.23999,3.9790350135177732,-1.4492814507682583,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-07,1261.89,377.299988,4.762893102646704,0.801496151797898,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-08,1264.74,378.209991,4.417823204511118,0.2837078955941541,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-09,1233.42,368.959991,1.438405171350321,-2.74402407602109,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-12,1180.16,351.190002,-3.3250051198033925,-7.591307840433192,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-13,1197.66,360.190002,-1.374397825997431,-5.020702066746507,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-14,1166.71,343.910004,-2.8130414500866285,-8.471279833695622,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-15,1173.56,353.690002,-2.5606110926602588,-6.29983811614212,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-16,1150.53,348.730011,-2.7882689919140224,-6.58684119225359,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-19,1170.81,352.850006,-1.0663917595464145,-5.25990653388515,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-20,1142.62,343.459991,-3.9944209181958845,-8.040375861211157,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-21,1122.14,333.309998,-5.804631953596506,-10.714955456403285,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-22,1117.58,325.700012,-5.826936202843114,-12.610678424126265,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-23,1139.83,338.230011,-3.241880443455969,-9.104827971762164,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-26,1152.69,343.619995,-2.4516358343347533,-7.322597514762719,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-27,1182.17,354.670013,1.738426981763741,-2.925873778979937,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-28,1153.29,351.589996,-1.5468537915845126,-4.513727331206507,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-29,1147.95,349.549988,-0.8044864593954593,-4.295806162956028,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
2001-03-30,1160.33,357.390015,-0.42735409461860385,-2.5574540669411228,UNDERPERFORM,176.4,,150.9,236.3,175.4,198.8,202.0,
