,S&P 500,S&P 500 Industrials (Sector),S&P 500 Performance (%),S&P 500 Industrials (Sector) Performance (%),S&P 500 Industrials (Sector) Outperform/Underperform,overall,energy,commodities,communication,transportation,services,durable
2009-02-18,788.42,169.330002,-12.499861272959322,-8.391037835772297,OUTPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-19,778.94,165.350006,-14.00909652918837,-12.071255856347952,OUTPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-20,770.05,161.919998,-17.4368486511987,-16.69496210050322,OUTPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-23,743.33,154.350006,-20.98454408231817,-21.97057400506116,UNDERPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-24,773.14,159.419998,-17.784299963844408,-18.39263214560639,UNDERPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-25,764.9,154.850006,-19.579868156823988,-22.154631230189324,UNDERPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-26,752.83,152.610001,-21.13494940183117,-23.025317840848324,UNDERPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-02-27,735.09,148.490005,-22.95219428343832,-25.3481463908673,UNDERPERFORM,212.495,178.415,166.142,84.874,169.449,258.744,109.264
2009-03-02,700.82,138.529999,-28.2160013930287,-31.97642863667356,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-03,696.33,136.630005,-28.892224741131056,-32.843447031360725,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-04,712.87,140.110001,-27.419617585371313,-31.640321909239578,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-05,682.55,133.639999,-30.325023988893662,-34.52550176607957,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-06,683.38,133.559998,-29.920525047428605,-34.3427394980114,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-09,676.53,132.830002,-31.43856093235369,-36.13942211538461,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-10,719.6,144.119995,-27.127638028111956,-31.03316537764672,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-11,721.36,144.699997,-28.05322003131764,-32.15173522479983,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-12,750.74,150.889999,-25.347785014667124,-29.60578736816085,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-13,756.55,150.110001,-24.55022339237275,-29.49271712990278,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-16,753.89,152.139999,-24.390219440767048,-28.956337491188535,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-17,778.12,156.070007,-22.995012271395776,-29.100984211579885,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-18,794.35,158.580002,-21.125012411875687,-26.958683953025265,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-19,784.04,157.699997,-21.15050032684669,-26.415007012411994,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-20,768.54,152.520004,-23.589942434455814,-30.609644259195036,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-23,822.92,164.149994,-18.74240913175279,-24.850066721377406,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-24,806.12,162.949997,-19.716360087243178,-24.26214197338067,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-25,813.88,163.669998,-16.928133261204614,-21.67025587466268,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-26,832.86,171.949997,-15.844675497893235,-18.83024912821468,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-27,815.94,168.479996,-18.116131104108547,-20.411925736577775,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-30,787.53,160.380005,-21.82316328657793,-25.1609879818807,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-03-31,797.87,162.100006,-22.244744817908067,-26.220927206105817,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-04-01,811.08,164.119995,-20.914223309964207,-25.393218481556843,UNDERPERFORM,212.709,177.55200000000002,166.58,84.87799999999999,170.09,258.698,109.404
2009-04-02,834.38,173.190002,-18.834630350194548,-21.778601295721035,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-03,842.5,174.399994,-18.054312726140907,-20.50324094030357,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-06,835.48,175.559998,-18.96254049545093,-20.640088054244245,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-07,815.55,169.820007,-20.738048263730292,-22.85467535422988,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-08,825.16,170.970001,-19.151104230761696,-21.4364465912243,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-09,856.56,179.860001,-14.17578453769388,-15.752495766722186,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-13,858.73,180.509995,-13.673787383764768,-15.022127530572703,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-14,841.5,177.389999,-16.12176547984531,-17.69972869953652,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-15,852.06,178.009995,-16.168831168831176,-19.027475328010834,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-16,865.3,185.490005,-15.612596182915784,-16.532417612967066,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-17,869.6,185.850006,-15.848147323804628,-17.78367461468249,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-20,832.39,176.649994,-20.279847530024718,-22.555901204141136,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-21,850.08,181.289993,-18.475540168595895,-20.667779701246637,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-22,843.55,183.360001,-19.61137476890236,-20.90073655925746,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-23,851.92,185.929993,-19.067478601217914,-20.769593648694705,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-24,866.23,189.229996,-18.949998128672473,-20.615010291039347,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-27,857.51,186.490005,-19.51965762231461,-21.636268537461444,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-28,855.16,184.279999,-19.951324534306845,-22.782315678583252,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-29,873.64,189.580002,-17.941878158285284,-19.91720305693748,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-04-30,872.81,190.830002,-18.5553253830506,-20.08793986489188,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-05-01,877.52,193.809998,-17.282984720088223,-19.49740477673936,UNDERPERFORM,213.02200000000002,179.83,167.28099999999998,84.988,172.235,258.584,109.65
2009-05-04,907.24,199.130005,-13.660328517862919,-14.595127129951491,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-05,903.8,199.449997,-13.460617782799378,-13.523240606673781,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-06,919.53,202.899994,-13.495079869799998,-13.427487166179276,OUTPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-07,907.39,199.789993,-14.446403484787051,-14.601412454816142,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-08,929.23,206.440002,-12.094638059560292,-10.986545455213392,OUTPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-11,909.24,201.630005,-11.711414283633525,-10.759492247857894,OUTPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-12,908.35,198.350006,-11.398640278577076,-10.92198869108536,OUTPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-13,883.92,190.380005,-15.045268438959702,-16.065603066487867,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-14,893.07,191.929993,-15.326342536407767,-16.151158571022062,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-15,882.88,190.860001,-16.518844910077725,-16.534743224163574,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-18,909.71,196.940002,-14.619701918384198,-14.902990987862152,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-19,908.13,197.199997,-15.246059225937714,-15.23019698168343,OUTPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-20,903.47,197.179993,-16.04921064124365,-14.975641585517796,OUTPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-21,888.33,190.539993,-17.225281636988786,-18.004996600288393,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-22,887.0,190.100006,-18.774381421585684,-20.29349853249476,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-26,910.33,195.729996,-16.983110819289404,-18.173077569060336,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-27,893.06,190.960007,-17.893130332450735,-19.45334680737856,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-28,906.83,192.289993,-17.40397664653751,-19.617928184859423,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-05-29,919.14,194.190002,-15.757153593752859,-18.242674835926664,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-06-01,942.87,205.009995,-12.810245977436663,-12.9247395266332,UNDERPERFORM,214.79,197.033,170.658,84.941,180.667,258.686,109.98299999999999
2009-06-02,944.74,205.889999,-13.55738349909874,-13.232751033036616,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-03,931.76,201.820007,-13.693960726194875,-13.47480943193997,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-04,942.46,205.429993,-11.667838230470029,-11.015337386228296,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-05,940.09,206.550003,-11.596656040473574,-9.590301728389594,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-08,939.14,206.740005,-9.92586056415028,-7.490599292833355,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-09,942.43,206.5,-11.60105430021292,-9.398033603001343,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-10,939.15,205.240005,-9.365077833215917,-7.177421160610464,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-11,944.89,206.520004,-9.396095428045426,-7.4855495674515,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-12,946.21,205.520004,-9.48909997034657,-9.23864945028573,OUTPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-15,923.72,199.070007,-11.732441471571908,-11.95877841776667,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-16,911.97,196.039993,-14.499873433149268,-15.38694319662528,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-17,910.71,194.369995,-14.831197979986898,-17.12007859252809,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-18,918.37,194.039993,-15.98327661287371,-19.250940250716518,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-19,921.23,194.020004,-15.716233154316972,-19.01998946567035,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-22,893.04,187.100006,-18.704426905535687,-22.307117115896435,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-23,895.1,186.610001,-17.672271071704493,-21.828920820086616,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-24,900.94,187.089996,-17.6080038043677,-22.03284274783338,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-25,920.26,192.669998,-17.041377445235728,-21.29171799927296,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-26,918.9,192.080002,-17.240074933352545,-21.510296986309662,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-29,927.23,193.509995,-16.450711839971166,-20.58847646142209,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-06-30,919.32,191.289993,-16.03616768654672,-20.309115739725925,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-07-01,923.33,192.460007,-15.397936557386071,-19.583835962195838,UNDERPERFORM,214.726,195.778,170.456,85.035,180.915,258.747,109.92399999999999
2009-07-02,896.42,185.949997,-18.966951113682384,-23.464771302875377,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-06,898.72,186.169998,-18.7156876045765,-23.15598508843877,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-07,881.03,180.009995,-20.672951387950988,-26.189112961515647,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-08,879.56,179.440002,-19.41657733923353,-25.214636782406963,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-09,882.68,180.419998,-19.43630605222567,-24.918853205340994,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-10,879.13,180.960007,-20.717674007539266,-25.763041224217297,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-13,901.05,184.839996,-18.768706501748955,-24.0747593847783,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-14,905.84,188.050003,-17.644919630518586,-22.229114695254992,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-15,932.68,194.369995,-15.669361109604163,-20.775251418851425,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-16,940.74,197.809998,-14.730115567641056,-19.218359930133534,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-17,940.38,195.350006,-13.87988351008298,-19.250162196181886,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-20,951.13,198.919998,-13.214106482959998,-17.784666060566224,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-21,954.58,198.259995,-13.404998412482417,-18.344319377953223,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-22,954.07,198.910004,-13.768856029862352,-18.871845305909606,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-23,976.29,203.649994,-12.370412257317497,-17.90954838834612,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-24,979.26,203.449997,-11.613549592483285,-17.748133387957143,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-27,982.18,204.960007,-11.449899926071527,-16.85192413793104,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-28,979.62,204.110001,-10.625136851324712,-16.379202611810438,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-29,975.15,203.419998,-11.548613567716137,-16.501107390631052,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-30,986.75,208.0,-11.4267761770118,-15.312894770925878,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-07-31,987.48,208.970001,-11.675998640453656,-14.924888349857756,UNDERPERFORM,215.445,201.583,171.332,84.932,183.729,259.285,109.12899999999999
2009-08-03,1002.63,213.270004,-10.526597595909292,-13.191952915758998,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-04,1005.65,214.350006,-10.726333357005903,-13.113089336600192,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-05,1002.72,212.899994,-11.089042189079423,-13.595779551845277,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-06,997.08,214.149994,-11.465103889184869,-13.36974247617001,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-07,1010.48,220.130005,-10.292785994566866,-10.59621309968234,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-10,1007.1,217.110001,-9.685230024213066,-10.65064548642648,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-11,994.35,214.309998,-12.23664816106056,-13.273442138021762,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-12,1005.81,219.800003,-11.500897476507232,-11.367394423819622,OUTPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-13,1012.73,218.429993,-10.940605378405477,-12.097070866089766,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-14,1004.09,215.149994,-12.052308419973901,-14.52804975954215,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-17,979.73,208.949997,-14.43256650771193,-18.23837899701346,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-18,989.67,211.839996,-13.71514760501491,-18.06613582206006,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-19,996.46,211.690002,-12.300434774955548,-17.140282873654034,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-20,1007.37,214.300003,-12.072306403184141,-16.841291027956963,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-21,1026.13,219.710007,-10.651655260087411,-14.692286066035454,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-24,1025.57,219.979996,-9.723334771088798,-13.526476329755399,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-25,1028.0,221.410004,-10.626570338106289,-13.724038621282808,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-26,1028.12,219.380005,-9.658711468841174,-13.432244206710154,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-27,1030.98,221.220001,-7.657996560619084,-10.73359908346706,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-28,1028.93,220.130005,-5.754927822964751,-9.801269291523019,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-08-31,1020.62,217.619995,-6.943963237841677,-11.23710210251746,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-09-01,998.04,213.490005,-8.618621643150803,-12.818523096648915,UNDERPERFORM,215.861,202.77700000000002,171.922,85.105,185.329,259.52299999999997,109.387
2009-09-02,994.75,212.419998,-9.362186788154903,-13.418113041788759,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-03,1003.24,215.539993,-7.495412759444175,-11.07352564003784,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-04,1016.4,219.839996,-5.3516719900919,-8.422895179729196,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-08,1025.39,222.229996,-5.85756387774401,-8.750101672212828,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-09,1033.37,226.050003,-6.339955769858252,-8.869179493620083,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-10,1044.14,228.100006,-4.842884222805466,-7.760114660199779,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-11,1042.73,228.520004,-1.9170170537385456,-4.672116199432185,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-14,1049.34,231.809998,-1.5803937384518796,-2.752022963292833,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-15,1052.63,234.669998,-0.3889319984101913,-0.4454450176249569,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-16,1068.76,238.369995,-0.16440608302507043,-0.5921840116155375,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-17,1065.49,237.979996,-0.24716092610450602,-0.48923187512185384,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-18,1068.3,238.649994,-0.9430025869982539,-1.660622678524637,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-21,1064.66,236.729996,-1.0088237208394024,-1.7514011423706344,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-22,1071.66,238.800003,-2.119886379204816,-3.052940803139881,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-23,1060.87,240.75,-3.514292730398094,-2.8685552212194265,OUTPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-24,1050.78,233.160004,-5.057149311045861,-6.858945337283229,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-25,1044.38,230.639999,-5.841304759414689,-8.305172378265723,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-28,1062.98,234.369995,-4.064042743296536,-6.874082384663116,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-29,1060.61,233.949997,-3.105243924721357,-5.8892148660720895,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-09-30,1057.08,231.919998,-4.357424631754192,-7.56108297485385,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-10-01,1029.85,225.940002,-6.626833735289328,-9.66013731323142,UNDERPERFORM,216.50900000000001,204.71900000000002,172.74599999999998,85.119,187.793,260.01099999999997,110.684
2009-10-02,1025.21,222.669998,-7.177973544350779,-11.300986213778309,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-05,1040.46,226.820007,-6.744584166136358,-10.50699953253501,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-06,1054.72,228.899994,-5.68625872969033,-9.931535806766101,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-07,1057.58,228.669998,-5.471089301835019,-10.152841738101504,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-08,1065.48,231.429993,-5.11946000338388,-9.452640313825123,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-09,1071.49,232.630005,-5.902344779134106,-10.347620187205852,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-12,1076.19,231.910004,-5.472990777338593,-10.199417618586647,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-13,1073.19,232.380005,-5.897671971590157,-10.736366686792786,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-14,1092.02,238.5,-4.677857211441927,-8.715118444009274,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-15,1096.56,239.199997,-4.666852135206567,-8.723193610037349,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-16,1087.68,237.080002,-5.418307985286819,-10.173148831932878,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-19,1097.91,239.220001,-4.571885511642659,-9.57816646188514,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-20,1091.06,237.520004,-5.899297949045257,-11.267180883406558,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-21,1081.4,235.440002,-7.272275147700668,-12.374855689643416,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-22,1092.91,237.289993,-6.254771278831372,-12.316163851824768,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
2009-10-23,1079.6,233.25,-6.923010604362457,-13.49897823472601,UNDERPERFORM,217.234,210.93200000000002,173.95,84.846,191.243,260.21299999999997,111.15899999999999
