,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
2009-05-15,882.88,370.96,-9.875257753006272,-5.200480437504796,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-18,909.71,382.42,-6.710762446803054,-0.20875737174469444,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-19,908.13,383.76,-7.967570306561944,-0.9293680297397855,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-20,903.47,383.8,-8.507514076234457,-1.569552728764878,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-21,888.33,372.87,-11.40001795278417,-6.497316816289677,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-22,887.0,373.69,-11.798339382488932,-6.093883500025132,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-26,910.33,381.57,-9.213938088399553,-3.1056373793803993,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-27,893.06,376.47,-10.43246279135075,-3.666837256908906,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-28,906.83,387.77,-10.257501385480161,-0.7016465647486592,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-05-29,919.14,392.21,-8.733988680369375,0.183912743620529,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-06-01,942.87,407.52,-5.177251470810074,5.86584922325557,OUTPERFORM,214.79,197.033,215.37400000000002,208.217,248.503,248.503,198.798
2009-06-02,944.74,407.69,-6.071723287698461,4.5788015596142095,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-03,931.76,394.07,-7.9952208387230606,0.3514222414627399,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-04,942.46,401.98,-6.1378960053381615,3.7957033670729334,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-05,940.09,399.3,-4.046012676962018,6.39771909723148,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-08,939.14,399.3,-5.105742318146456,5.461940732132486,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-09,942.43,402.69,-5.422194568773464,4.3725053133585545,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-10,939.15,405.58,-6.77208969891897,4.197924159901345,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-11,944.89,412.75,-7.917125510412926,3.2701160928742867,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-12,946.21,408.76,-7.738135865908702,0.9508285791904214,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-15,923.72,399.34,-10.143968871595332,-0.020029042111069373,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-16,911.97,391.47,-11.297319379060799,-2.510272693313409,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-17,910.71,386.01,-11.665599720654129,-3.5095613048369056,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-18,918.37,385.37,-10.74514301264421,-3.3215423596999583,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-19,921.23,382.06,-9.73819835002253,-2.3638547443203595,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-22,893.04,364.46,-10.520620416015392,-5.367018928673439,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-23,895.1,367.22,-10.017592359889417,-4.17764788769146,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-24,900.94,367.32,-10.196961843626639,-4.545100179309269,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-25,920.26,375.49,-9.458874458874455,-3.878251075158712,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-26,918.9,371.78,-10.385316806288348,-7.219685059020242,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-29,927.23,376.73,-10.27124843957149,-6.096861836037782,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-06-30,919.32,373.84,-11.954335625490842,-8.190279721997108,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-07-01,923.33,374.67,-11.450711114094725,-8.015810664833545,OUTPERFORM,214.726,195.778,214.058,207.274,250.113,250.113,199.054
2009-07-02,896.42,361.26,-14.572969676177404,-11.784528228169567,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-06,898.72,357.08,-14.621471932207907,-13.420459229445003,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-07,881.03,348.31,-17.565215764063026,-17.407284454140193,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-08,879.56,347.88,-17.450187237796698,-16.99157698823641,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-09,882.68,351.63,-17.375269119161285,-16.058725232752447,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-10,879.13,347.64,-17.42622057746136,-16.25352316253523,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-13,901.05,353.23,-15.92016124517105,-16.069476785629423,UNDERPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-14,905.84,357.59,-14.613477617427195,-13.382908632884416,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-15,932.68,370.06,-11.239269875711377,-9.14759893940882,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-16,940.74,373.69,-9.923591030084843,-8.163967462092359,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-17,940.38,375.08,-11.53361305010443,-9.361558165385919,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-20,951.13,381.22,-10.32236165979954,-7.351690281186962,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-21,954.58,385.34,-9.69652249593218,-5.856197014487807,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-22,954.07,381.39,-7.358353158226915,-4.166143176621362,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-23,976.29,392.44,-4.771705309156182,-0.7285237276130729,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-24,979.26,396.19,-5.882013724698698,-1.9428769428769477,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-27,982.18,397.45,-6.877654733009719,-3.6835090270204707,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-28,979.62,391.31,-7.371546360559,-5.756123407432378,OUTPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-29,975.15,383.22,-8.477869129406468,-9.747768540543078,UNDERPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-30,986.75,387.36,-7.9086132395076,-8.886484452180454,UNDERPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-07-31,987.48,389.92,-8.242968249101,-9.40309951439392,UNDERPERFORM,215.445,201.583,225.899,207.692,251.503,251.503,199.28599999999997
2009-08-03,1002.63,398.78,-6.574791043524453,-7.368176538908255,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-04,1005.65,397.94,-7.909195802274683,-9.216589861751146,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-05,1002.72,393.8,-8.55767126285839,-11.887767659365,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-06,997.08,390.8,-8.329655781112088,-12.517908309455594,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-07,1010.48,390.51,-7.963312111193089,-13.647922517303146,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-10,1007.1,391.49,-7.695268821146406,-12.685951334835066,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-11,994.35,384.94,-8.049750323654525,-13.94912147359949,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-12,1005.81,389.84,-7.969549185202817,-13.513033832501398,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-13,1012.73,392.69,-6.193960726194881,-11.093753537548956,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-14,1004.09,387.28,-5.891560054360556,-11.017163338924252,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-17,979.73,375.29,-7.869025117311301,-14.677731044674324,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-18,989.67,378.62,-5.079462513067934,-11.361348472433564,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-19,996.46,385.82,-6.53309695997597,-11.81055566984388,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-20,1007.37,389.24,-2.7813431899555097,-7.8110937425986515,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-21,1026.13,399.68,-1.6061291807302869,-5.775849875053041,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-24,1025.57,404.91,-1.8978199940693274,-5.580169760283549,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-25,1028.0,399.42,-1.7677974199713287,-6.740759765579396,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-26,1028.12,401.55,-3.6104366087584494,-7.72783675720391,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-27,1030.98,400.05,-3.5836528570092563,-7.877769078432273,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-28,1028.93,398.61,-5.868737878288854,-9.601995691121434,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-08-31,1020.62,391.31,-6.6229952150483555,-11.291712005803412,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-09-01,998.04,385.13,-9.146025070322528,-12.740166757295635,UNDERPERFORM,215.861,202.77700000000002,228.359,207.755,253.01,253.01,200.226
2009-09-02,994.75,383.23,-8.506861410544131,-11.363215838652973,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-03,1003.24,384.81,-8.252551486995651,-11.600928074245942,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-04,1016.4,390.64,-8.374650680609397,-12.40666412538961,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-08,1025.39,400.71,-7.649146192088752,-10.116417307821724,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-09,1033.37,401.19,-6.886826455217165,-9.76180300951438,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-10,1044.14,407.19,-4.636039820988214,-6.47909967845659,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-11,1042.73,407.32,-4.457659110483981,-5.614644884717879,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-14,1049.34,409.52,-5.1435493202198534,-6.587591240875912,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-15,1052.63,412.43,-4.7953692398136845,-6.323392463715438,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-16,1068.76,421.72,-3.769932380720864,-5.139798007063002,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-17,1065.49,419.09,-2.3820648837827196,-3.3998709201549016,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-18,1068.3,418.9,-2.4944552449275847,-3.534830166954528,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-21,1064.66,415.11,-3.9860757895496146,-5.766043903657114,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-22,1071.66,420.86,-3.38790523241137,-3.73301614895466,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-23,1060.87,412.84,-3.5502582005964234,-4.195674371112979,UNDERPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-24,1050.78,407.32,-4.991048662724462,-4.713781084052693,OUTPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-25,1044.38,406.91,-5.336052571946515,-4.517082785808146,OUTPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-28,1062.98,413.82,-2.652160375112189,-1.1773134328358248,OUTPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-29,1060.61,411.47,-3.224599662393368,-1.8650575973669703,OUTPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-09-30,1057.08,409.31,-4.1066811811130695,-3.2295434664397105,OUTPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-10-01,1029.85,397.97,-6.91967715403875,-5.995039565371441,OUTPERFORM,216.50900000000001,204.71900000000002,231.04,209.44799999999998,254.50099999999998,254.50099999999998,200.605
2009-10-02,1025.21,395.32,-7.979463428207256,-6.779541113495413,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-05,1040.46,404.04,-6.089734911050337,-4.804090191551014,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-06,1054.72,412.65,-4.90993346436106,-3.2314799615411727,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-07,1057.58,415.21,-3.5125173345011307,-1.9412889970006897,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-08,1065.48,424.61,-3.3551933385942534,0.0023551577955638336,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-09,1071.49,425.14,-3.8202953188815503,-0.9320967516428191,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-12,1076.19,430.39,-3.741435752491007,-0.15543079849673624,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-13,1073.19,430.5,-4.229914598559681,-0.602618272494293,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-14,1092.02,438.34,-3.059086712591441,0.7215073529411642,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-15,1096.56,446.93,-2.7682704073489495,2.4058841051256774,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-16,1087.68,446.72,-3.4203516249334043,3.054350835101971,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-19,1097.91,452.23,-2.5310275030627993,4.279751885073901,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-20,1091.06,448.37,-2.1558604609452026,4.284219095243635,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-21,1081.4,447.34,-4.553438247469077,1.1898298950416164,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-22,1092.91,450.75,-3.837152007883704,1.1557450628366217,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-23,1079.6,441.69,-5.060062964982337,-1.890270990670806,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-26,1066.95,435.23,-6.546435547302687,-3.109973285841494,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-27,1063.41,439.85,-7.124141906408843,-2.573814428422705,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-28,1042.63,427.15,-9.09780466965422,-5.4956968074515,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-29,1066.11,437.49,-6.170459946137208,-1.8508547583793278,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-10-30,1036.19,422.22,-9.556769778646746,-5.6470535654427945,OUTPERFORM,217.234,210.93200000000002,241.305,212.257,255.701,255.701,201.785
2009-11-02,1042.88,424.18,-9.193180432927562,-5.371882389684557,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-03,1045.41,428.84,-7.976902018432607,-3.583794235352311,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-04,1046.5,428.29,-9.01819636072786,-4.5231619777965975,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-05,1066.63,435.18,-6.274823380549,-1.2727148982508707,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-06,1069.3,434.26,-4.225781026081976,0.5231481481481559,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-09,1093.08,440.95,0.1209056935590258,4.3520446800454415,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-10,1093.01,441.12,-0.3437334743521925,3.7514406002304934,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-11,1098.51,441.36,0.580495710374751,4.310833806012471,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-12,1087.24,432.36,-0.9348519362186725,2.7789003256709632,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-13,1093.48,435.31,0.8252422708454388,4.538795898273329,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-16,1109.3,445.97,3.2992820360006503,8.62215943688045,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-17,1110.32,445.81,1.9399737419550256,5.474720230912999,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-18,1109.8,444.59,0.5873182757495599,3.718651580543564,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-19,1094.9,435.4,-0.2168999708369701,2.348322794480606,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-20,1091.38,431.55,2.659179200647177,5.557322114326246,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-23,1106.24,438.4,3.756366126112609,7.358883310885256,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-24,1105.65,440.27,4.628385411738001,8.802668973186712,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-25,1110.63,444.57,3.7467772671225363,7.714486468151094,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-27,1091.49,433.84,2.186999709773141,5.667730228706436,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-11-30,1095.63,434.25,1.5911430081504419,4.121709106603366,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-12-01,1108.86,440.51,3.100854478340498,6.213531369050496,OUTPERFORM,217.347,209.915,240.035,211.835,256.28,256.28,201.64
2009-12-02,1109.24,437.18,1.3124845872112711,2.679850623576119,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-03,1099.92,430.92,0.03728933797784162,1.560216827716232,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-04,1105.98,427.47,-0.06957307431668669,0.24388528011631827,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-07,1103.25,426.16,-0.5337324305561886,-0.22709713670310272,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-08,1091.94,418.75,-1.4503479210476344,-0.6547887357358007,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-09,1095.95,419.29,0.12333272428286524,0.9923645735481879,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-10,1102.35,422.97,-0.26148166913974036,1.0995052226498103,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-11,1106.41,423.35,0.31461366892124865,1.372060725061064,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-14,1114.11,424.07,0.8709902307852291,1.3866641164797855,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-15,1107.93,424.43,-0.6973138181068483,0.5162818235642463,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-16,1109.18,426.43,-0.8164104765225999,0.19972743080032274,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-17,1096.08,423.43,-2.029871557664986,-0.694200145406787,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-18,1102.47,424.6,-1.8255162649046697,-0.04002165878003172,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-21,1114.05,429.14,-2.164749275489597,-0.7677010590574795,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-22,1118.02,431.06,-1.7988581466842346,-0.1644394006067973,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-23,1120.59,433.11,-1.74141786137052,0.24766225349504012,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-24,1126.48,435.2,-1.6698527422072007,0.09890286818317051,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-28,1127.78,436.43,-1.9526359716233177,0.39797561536691894,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-29,1126.2,433.48,-2.0687136409881846,-0.21638046130473265,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-30,1126.42,433.67,-2.093854029951925,0.79020150138287,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2009-12-31,1115.1,429.95,-3.825918962275554,-0.9240482993824295,OUTPERFORM,217.488,212.80700000000002,245.764,212.99,256.323,256.323,201.83
2010-01-04,1132.99,442.08,-2.8485435727699127,0.7612709121575412,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-05,1136.52,445.6,-2.51408867502122,2.760417867767462,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-06,1137.14,450.2,-1.962238123976201,4.809796526516741,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-07,1141.69,449.2,-2.068947770219842,4.904250350303596,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-08,1144.98,451.47,-2.486011395283483,5.085889856151948,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-11,1146.98,451.99,-1.7761107114719343,5.904543217976044,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-12,1136.22,445.74,-2.5314609729525706,6.014983945772401,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-13,1145.68,447.49,-1.792403500801465,6.236645933241536,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-14,1148.46,448.26,-2.110431121187839,4.582147356632915,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-15,1136.03,444.78,-3.174034962114436,3.767818398152256,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-19,1150.23,448.58,-1.6418255047330743,4.245776300806381,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-20,1138.04,440.79,-3.4003904592139866,0.7888599259157747,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-21,1116.48,432.0,-5.975880886613217,-2.818707398825715,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-22,1091.76,422.56,-8.212267958030672,-4.955127195843357,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-25,1096.78,425.17,-7.245126643832722,-3.4033852095876282,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-26,1092.17,423.12,-7.945618826067902,-4.446602380253384,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-27,1097.5,420.67,-8.11055200649714,-6.0417225051371375,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-28,1084.53,416.41,-9.35661273067665,-7.268678320899669,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-01-29,1073.87,410.57,-10.309028647790864,-8.143723292390991,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
2010-02-01,1089.19,422.67,-10.032627101144021,-6.318985770645858,OUTPERFORM,217.28099999999998,209.62400000000002,239.91400000000002,212.638,257.05,257.05,201.045
