,S&P 500,S&P 500 Consumer Staples (Sector),S&P 500 Performance (%),S&P 500 Consumer Staples (Sector) Performance (%),S&P 500 Consumer Staples (Sector) Outperform/Underperform,overall,food and beverages,food,nondurables,household furnishings and operations,household furnishings and supplies,tobacco and smoking products,domestically produced farm food,footwear,infants' and toddlers' apparel,men's apparel,women's apparel
2007-04-20,1484.35,283.119995,11.050843907110352,1.5640640133425254,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-04-23,1480.93,282.390015,11.64612311055826,1.5791420863309424,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-04-24,1480.41,283.140015,10.733706831424694,0.3437650903039158,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-04-25,1495.42,283.850006,12.328643646388105,1.3713781160894944,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-04-26,1494.25,282.480011,11.583640124558482,-0.13786686707440987,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-04-27,1494.07,281.839996,10.765387067597821,-1.344160282165796,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-04-30,1482.37,281.339996,8.422992810175467,-1.7736250155117483,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-05-01,1486.3,280.73999,10.189345076583201,-1.0538261319138376,UNDERPERFORM,206.755,202.157,201.735,193.14700000000002,127.01700000000001,,549.703,205.396,121.833,113.12299999999999,117.695,113.068
2007-05-02,1495.92,281.209991,10.809709701553349,-1.2570728912052465,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-03,1502.39,280.980011,11.38881062886461,-1.2788925809657292,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-04,1505.62,281.380005,10.704910921082611,-0.9050913510790903,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-07,1509.48,281.679993,12.43547630220554,-0.8238842654134437,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-08,1507.72,280.399994,11.426269852414084,-1.8757054214828872,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-09,1512.58,280.850006,10.262428925499334,-1.879608983419978,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-10,1491.47,278.0,7.976601582578602,-4.0651525435335785,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-11,1505.85,278.769989,9.11798379733626,-3.6364961363045123,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-14,1503.15,278.850006,9.905094759007959,-3.2409160398284675,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-15,1501.19,279.649994,12.817988471626208,-1.1243478931390771,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-16,1514.14,282.579987,13.730527138071436,-0.5210205627051989,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-17,1512.75,281.920013,14.019219898247592,-0.9625486410096529,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-18,1522.75,283.579987,14.174851915723163,-0.6516308110171565,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-21,1525.1,282.209991,16.925034883542644,-0.20157295495289995,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-22,1524.12,282.100006,17.84098904412503,0.2487604886018735,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-23,1522.28,281.890015,19.547342877561125,0.5385583754447865,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-24,1507.51,280.970001,14.149093249536215,-1.569455530448527,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-25,1515.73,282.48999,15.813320904360584,-0.6506316473325113,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-29,1518.11,283.76001,15.403502903882993,-0.20397622851481279,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-30,1530.23,284.920013,18.793764652910383,1.6953991432338,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-05-31,1530.62,285.149994,19.89816700610998,2.3694152878585006,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-06-01,1536.34,287.179993,15.450050347926702,0.6624781591983542,UNDERPERFORM,207.234,202.977,202.55700000000002,193.343,127.04799999999999,,552.314,206.048,121.57700000000001,113.18,117.87700000000001,111.53200000000001
2007-06-04,1539.18,286.950012,18.542536313365467,1.1812432754320978,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-05,1530.95,285.070007,15.151446773623366,-1.0757559288446905,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-06,1517.38,283.5,12.408510386108397,-2.5940519880729207,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-07,1490.72,280.089996,10.179676124731163,-4.036043170521875,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-08,1507.67,282.320007,12.417886409222078,-2.992815871191379,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-11,1509.12,282.179993,13.830557566980438,-2.8339282003522093,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-12,1493.0,279.579987,13.517130213956596,-4.1483839448665965,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-13,1515.67,281.970001,14.589098057004612,-3.1762928261235723,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-14,1522.97,281.880005,11.151089637857803,-4.622048989651351,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-15,1532.91,282.570007,12.093336160815493,-3.714176564166105,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-18,1531.05,281.700012,11.811788418984737,-4.010627648445741,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-19,1533.7,280.179993,11.916228838295396,-4.63905418222017,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-20,1512.84,278.48999,10.22192431550264,-5.136770324088314,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-21,1522.19,280.470001,11.471652240139441,-4.247039305629174,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-22,1502.56,277.27999900000003,10.931789824952553,-4.606603158613387,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-25,1497.74,276.950012,10.083422145455877,-5.024003325980719,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-26,1492.89,276.579987,12.009033410112323,-4.416643165087242,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-27,1506.34,278.859985,13.40189111057577,-3.6985950689292113,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-28,1505.71,278.630005,12.835442848257305,-4.240985654050311,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-06-29,1503.35,278.440002,10.15893486528272,-4.696057575355184,UNDERPERFORM,207.60299999999998,203.64,203.232,193.97,126.865,,553.987,206.646,122.478,112.49799999999999,118.65899999999999,110.762
2007-07-02,1519.43,280.609985,11.267904742376755,-3.5837079705422936,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-03,1524.87,280.630005,9.676839311530362,-3.533738564728095,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-05,1525.4,280.359985,9.885676826325307,-3.953411866120149,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-06,1530.44,280.940002,11.228687297411222,-2.930001595984999,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-09,1531.85,281.309998,11.009254092598898,-3.578406855184235,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-10,1510.12,278.040009,8.734033208047109,-4.535619227467813,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-11,1518.76,279.320007,8.650489326389298,-3.6162806880447484,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-12,1547.7,283.880005,10.837385506706676,-2.2653674185371786,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-13,1552.5,284.579987,11.615166721785265,-2.3672374569794985,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-16,1549.52,284.369995,11.831061136411215,-1.975184723022716,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-17,1549.37,282.619995,9.935856500205764,-3.14598813485899,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-18,1546.17,282.079987,9.3549755994059,-3.2514786201912393,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-19,1553.08,283.119995,10.343945605297368,-2.8114390361569375,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-20,1534.1,280.130005,8.167754854540066,-3.9664060761163245,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-23,1541.57,282.549988,10.699641669718574,-2.2724152993984448,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-24,1511.04,279.26001,8.110583252246562,-3.5737631767081446,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-25,1518.09,280.619995,9.350419223787698,-2.3692718804053325,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-26,1482.66,275.640015,5.6341640661736525,-4.961550201570731,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-27,1458.95,272.579987,3.9849184627665624,-5.948526528052966,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-30,1473.91,274.079987,4.632061675634991,-5.90174156253358,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-07-31,1455.27,271.799988,2.2267960128409703,-7.418761483901837,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-08-01,1465.81,274.809998,2.838601045357292,-6.533566328376406,UNDERPERFORM,207.667,204.418,204.00799999999998,193.533,126.662,,555.217,207.275,122.522,112.338,118.037,110.27799999999999
2007-08-02,1472.2,276.369995,3.1942409734829535,-5.874940499198633,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-03,1433.06,273.059998,1.3909721239564021,-6.239059270577707,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-06,1467.67,281.369995,5.533863997526445,-2.4815457750721026,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-07,1476.71,282.589996,5.906694875748575,-3.119752455553826,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-08,1497.49,285.119995,8.834751767895167,-1.8823776025654992,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-09,1453.09,279.329987,4.88973905511243,-4.332496583130818,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-10,1453.64,279.079987,4.51525696701276,-3.980735330756613,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-13,1452.92,278.209991,3.9091442221046213,-5.290215829787237,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-14,1426.54,274.309998,1.8680643825247367,-6.640122706143692,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-15,1406.7,272.130005,1.517677369070558,-6.603284596960657,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-16,1411.27,270.890015,2.4403876165934646,-6.804966840525095,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-17,1445.94,276.890015,4.991286668602957,-5.200620609449702,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-20,1445.55,275.98999,2.955735194615583,-6.545447833475093,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-21,1447.12,275.75,6.352705999941199,-4.233521537587537,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-22,1464.07,277.670013,7.5130713194689225,-3.7839090583029145,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-23,1462.5,277.209991,7.660257354023736,-4.76174654436311,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-24,1479.37,279.709991,10.773573744468322,-2.925669313927126,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-27,1466.79,278.589996,9.472560770821058,-3.8814518890622707,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-28,1432.36,274.570007,5.318265038271219,-5.294565849788368,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-29,1463.76,278.25,7.61833340685516,-2.947335767812953,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-30,1457.64,276.660004,7.899002909107056,-3.052174774015748,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-08-31,1473.99,278.51001,10.179322923285072,-1.3180742142974933,UNDERPERFORM,208.547,205.347,205.003,195.174,126.446,,559.636,208.53900000000002,122.18299999999999,113.355,117.912,110.281
2007-09-04,1489.42,279.559998,10.916497248348644,-1.3410457372800888,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-05,1472.29,276.399994,11.712306419916075,-1.2328075490554036,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-06,1478.55,278.179993,12.181335356600908,-0.34748379754576675,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-07,1453.55,275.350006,10.595835013581478,-1.5974558245222092,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-10,1451.7,275.980011,9.813384569997808,-2.5563131044548104,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-11,1471.49,279.970001,14.67794100455908,0.9701392129621178,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-12,1471.56,280.27999900000003,15.111312755205786,2.3405280304620524,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-13,1483.95,281.130005,15.933593750000007,2.613426278010622,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-14,1484.25,281.640015,15.513927045473984,2.232395086296979,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-17,1476.65,280.570007,17.053237364449238,1.9476095255567927,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-18,1519.78,285.570007,20.34048618259561,3.000904238052282,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-19,1529.03,286.850006,22.096765177951138,3.429007765616321,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-20,1518.75,285.7799990000001,19.239224307136695,1.5673327214581256,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-21,1525.75,286.549988,22.58072291092561,2.3977959176357366,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-24,1517.73,286.230011,21.0900039093977,2.30538709809629,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-25,1517.21,286.23999,22.405989560222352,2.790242745034477,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-26,1525.42,288.700012,24.189530245054147,3.491547646343318,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-27,1531.38,289.720001,26.04884312418203,3.805085908883865,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-09-28,1526.75,290.100006,22.595072910644333,3.1246696038154997,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-10-01,1547.04,289.48999,22.749777834200845,3.4114409987037186,UNDERPERFORM,209.19,205.988,205.65099999999998,196.037,126.353,,560.626,209.71,122.395,114.57799999999999,117.72,110.84299999999999
2007-10-02,1546.63,289.980011,22.682203255385993,4.2118883701613985,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-03,1539.59,288.839996,22.189682539682543,4.527199214177213,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-04,1542.84,289.5299990000001,20.817541111981196,2.743084219010017,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-05,1557.59,290.2799990000001,21.47887598561835,2.53620376115431,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-08,1552.58,289.670013,23.954524406406176,3.2838987005458398,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-09,1565.15,290.51001,24.439479709960565,3.6425338698195198,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-10,1562.47,291.480011,26.580360831841364,4.833837420858367,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-11,1554.41,291.420013,23.053356554781512,2.750165058003029,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-12,1561.8,292.869995,21.610888760842826,2.1948524968004923,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-15,1548.71,290.910004,22.197762312802794,2.842298279108757,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-16,1538.53,290.459991,22.0755211019511,2.7195255151351905,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-17,1541.24,291.140015,23.396930368852132,1.7331826547357432,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-18,1540.08,291.320007,19.86177697528173,-0.4068247100330158,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-19,1500.63,287.470001,16.400995974216382,-2.0244718717907118,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-22,1506.33,289.829987,18.97683382435411,0.6598805425595211,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-23,1519.59,290.190002,17.223370772648728,-1.5103220110818993,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-24,1515.88,290.769989,16.130910428094268,-1.7104412068949637,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-25,1514.4,292.040009,17.432672399754967,-1.6799616256942707,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-26,1535.28,294.119995,19.399920673806026,-0.38610545329182955,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-29,1540.98,295.269989,19.18510669564477,-0.21628704381350117,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-30,1531.02,293.040009,17.93406254814358,-1.9900268233060125,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
2007-10-31,1549.38,294.910004,21.1778507742844,-0.4119815551956507,UNDERPERFORM,210.834,206.78900000000002,206.493,199.99200000000002,126.514,,561.967,210.484,123.101,115.12100000000001,118.404,110.505
