,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
2005-11-16,1231.21,177.410004,-6.247096897011229,-10.862681559878828,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-17,1242.8,179.740005,-4.419116176764648,-8.691897626866218,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-18,1248.27,180.210007,-3.5354940418231506,-7.399411091930485,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-21,1254.85,181.259995,-3.3928186493394685,-7.1033212152347485,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-22,1261.23,181.970001,-2.9479662034258225,-4.16579091621575,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-23,1265.61,181.169998,-3.6092916984006185,-5.616045412076776,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-25,1268.25,182.449997,-3.7797689045346528,-5.725211624684611,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-28,1257.46,181.880005,-4.468654085756829,-5.565940117364276,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-29,1257.48,183.770004,-4.711819711137721,-4.846476858942772,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-30,1249.48,182.100006,-5.42696680240391,-6.734952112676051,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-12-01,1264.67,185.639999,-4.020066178925963,-3.828420472612659,OUTPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-12-02,1265.08,185.220001,-4.535232949486112,-4.565128250565465,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-05,1262.09,185.380005,-4.244212954181625,-3.8335834656101353,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-06,1263.7,186.830002,-3.8850606185065084,-2.889961551483755,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-07,1257.37,186.259995,-5.202168324072465,-3.7465765011259533,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-08,1255.84,186.149994,-6.024619298836386,-5.541184661347276,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-09,1259.37,185.509995,-5.777388728031784,-5.568848137981897,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-12,1260.43,185.75,-5.859375,-5.744155172227705,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-13,1267.43,187.149994,-5.1218325410787084,-4.300472533242717,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-14,1272.74,186.080002,-4.4001442177688315,-4.784317318171317,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-15,1270.94,185.279999,-4.734991867237326,-4.094416335271833,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-16,1267.32,184.559998,-6.1383498740927305,-4.625082544185899,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-19,1259.92,183.75,-6.894666055778065,-6.469513665445403,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-20,1259.62,183.059998,-6.66646907579339,-7.292620525431248,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-21,1262.79,186.429993,-6.505708320376713,-6.38244755640478,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-22,1268.12,188.169998,-6.302552053316801,-5.9008866034860885,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-23,1268.66,188.869995,-6.021704507574355,-4.6400096399072055,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-27,1256.54,187.570007,-7.799211933990302,-6.444210523113103,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-28,1258.17,188.899994,-7.868221027811528,-6.633062740058138,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-29,1254.42,188.710007,-8.373628621097684,-7.431567706114173,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-30,1248.29,187.119995,-8.486492430629378,-7.535702118290811,OUTPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2006-01-03,1268.8,190.759995,-7.102064723971302,-5.526942903396814,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-04,1273.46,191.929993,-6.839995318078074,-5.5462618929074115,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-05,1273.48,191.740005,-6.950168054946648,-5.14963606677129,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-06,1285.45,194.100006,-6.649867104326734,-4.421900685228475,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-09,1290.15,193.820007,-6.333038086802478,-5.724981384794625,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-10,1289.69,192.710007,-6.694303367047216,-6.018042340628504,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-11,1294.18,191.139999,-6.831859936072782,-7.236109576761329,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-12,1286.06,188.460007,-6.627267050982322,-8.514559708737867,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-13,1287.61,188.860001,-6.5547596757455135,-8.648545790641727,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-17,1282.93,189.210007,-6.895075257268091,-8.61627420502863,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-18,1277.93,187.139999,-6.571088089720057,-8.881101156853132,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-19,1285.04,189.059998,-6.0189857679874725,-8.29453127096368,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-20,1261.49,186.070007,-7.535732610129731,-9.424128247913632,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-23,1263.82,188.389999,-8.4042383568395,-9.384317250148644,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-24,1266.86,190.5,-8.387087443232765,-8.152935573927278,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-25,1264.68,191.520004,-8.734809340992411,-7.807837012423291,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-26,1273.83,193.419998,-7.581638649670253,-7.715061934540057,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-27,1283.72,195.149994,-7.037439351147812,-6.177887500000001,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-30,1285.19,195.639999,-7.167622542292085,-6.655850596991286,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-31,1280.08,195.869995,-8.120756233760652,-6.505968973747023,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-02-01,1282.46,196.449997,-8.170732580536589,-6.461292610964808,OUTPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-02-02,1270.84,193.490005,-9.210150311481968,-7.527241265359363,OUTPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-03,1264.03,191.889999,-9.789466171852702,-8.2349012087662,OUTPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-06,1265.02,195.210007,-9.673687968582644,-7.919808018867924,OUTPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-07,1254.78,190.179993,-10.552391271804451,-10.789004951322989,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-08,1265.65,190.279999,-9.987980854710566,-11.86252263589106,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-09,1263.78,190.940002,-9.791213105392771,-11.622309952016064,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-10,1266.99,190.570007,-8.319343541057634,-10.438007380571523,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-13,1262.86,188.809998,-8.931868005076737,-11.36929123301551,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-14,1275.53,193.389999,-8.856861119844517,-10.159805123102428,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-15,1280.0,192.910004,-8.612552922613403,-10.528267192949004,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-16,1289.38,194.899994,-7.684487116151518,-9.01027230173117,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-17,1287.24,194.839996,-8.649369819461782,-10.368943086554804,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-21,1283.03,194.869995,-9.311119907263421,-10.585485357571024,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-22,1292.67,195.559998,-8.509448651709251,-10.194708628644122,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-23,1287.79,195.039993,-8.49149784337272,-10.789924283265695,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-24,1289.43,195.509995,-8.540685467854503,-10.762700913098744,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-27,1294.12,193.830002,-8.415897639132652,-11.339307276079658,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-28,1280.66,191.660004,-9.27342798039048,-11.297265797746759,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-03-01,1291.24,193.929993,-8.630705981418195,-10.47043437297247,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-03-02,1289.14,195.050003,-9.565131989701781,-10.683213419653514,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-03,1287.23,195.139999,-9.800362976406529,-11.400681498297393,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-06,1278.26,193.050003,-10.138631123108944,-11.461195561494996,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-07,1275.88,191.240005,-10.49910560836167,-12.894555961358833,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-08,1278.47,189.880005,-10.190161078445836,-13.15007059529638,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-09,1272.23,189.490005,-10.298949446520478,-12.191843204005892,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-10,1281.42,192.869995,-9.168107970172102,-10.092303093561384,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-13,1284.13,192.929993,-9.370456630672596,-10.895072309346531,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-14,1297.48,196.25,-9.066188220122784,-10.187174733128357,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-15,1303.02,198.699997,-8.542671242972355,-8.798824271327488,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-16,1305.33,199.110001,-7.965169569202568,-8.057811766326296,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-17,1307.25,199.419998,-7.719186785260479,-7.491769947384197,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-20,1305.08,198.529999,-7.985391373013517,-7.155218097037663,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-21,1297.23,196.119995,-7.978946024359623,-7.755987922694196,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-22,1305.04,197.529999,-7.630021800062281,-7.184478666049476,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-23,1301.67,197.910004,-7.820920466535886,-6.975321269095192,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-24,1302.95,198.009995,-7.9089656147294685,-7.446016103150265,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-27,1301.61,199.210007,-8.583247882457057,-7.956376914913088,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-28,1293.23,198.229996,-9.610478566885439,-9.426119394013899,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-29,1302.89,200.600006,-9.009707381800403,-8.610475626423685,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-30,1300.25,201.240005,-9.112832198627164,-8.51479561524392,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-31,1294.87,199.860001,-9.219206797675216,-8.706375467809014,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-04-03,1297.81,201.740005,-9.27577770010486,-9.228344206974127,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-04,1305.93,202.539993,-8.223760497557887,-7.944737152172754,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-05,1311.56,204.740005,-8.153418441305615,-8.085295173961837,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-06,1309.04,205.529999,-9.10265045516725,-8.815437235548462,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-07,1295.5,202.800003,-9.0174871830887,-9.528908198984498,UNDERPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-10,1296.62,202.699997,-8.828699602019451,-9.585621485475516,UNDERPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-11,1286.57,201.350006,-9.436020892286468,-9.74089824510581,UNDERPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-12,1288.12,202.460007,-9.847286572136449,-9.53125102425827,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-13,1289.12,203.320007,-10.368227834019361,-10.134803535911596,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-17,1285.33,204.990005,-11.107653152966247,-10.009214057089865,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-18,1307.28,210.470001,-9.742541718735986,-7.489778196338159,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-19,1309.93,211.940002,-9.472076517460382,-6.457167563224731,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-20,1311.46,210.050003,-9.429558011049721,-7.91723200246709,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-21,1311.28,211.789993,-9.56814388767051,-7.243905249035121,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-24,1308.11,211.270004,-9.680248013201599,-7.467590433281657,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-25,1301.74,210.0,-9.479437575622708,-7.7652817742312585,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-26,1305.41,209.889999,-8.927213489887453,-7.947018287509744,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-27,1309.72,205.910004,-9.315497209643686,-11.447983105182068,UNDERPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-28,1310.61,206.929993,-9.942279942279942,-11.451071406982994,UNDERPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-05-01,1305.19,208.460007,-10.40767155634571,-11.255848307939932,UNDERPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-05-02,1313.21,210.039993,-9.778501449633803,-10.799680592858184,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-03,1308.12,209.990005,-10.383097665241703,-10.975919726642369,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-04,1312.25,212.059998,-9.973724470544653,-11.044926846952164,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-05,1325.76,213.5,-8.968813084497185,-10.086332829054534,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-08,1324.66,214.25,-8.719051261378585,-9.869170968473362,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-09,1325.14,216.0,-8.57131029343783,-9.932451965944612,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-10,1322.85,215.699997,-5.445877172918578,-6.131683898001605,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-11,1305.92,212.52999900000003,-7.172203977765445,-7.931899721571634,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-12,1291.24,208.119995,-7.97693793339368,-9.32775850358455,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-15,1294.5,205.610001,-6.680507796448887,-8.832526975712895,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-16,1292.08,205.199997,-5.970366489098478,-7.85396957336234,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-17,1270.32,199.740005,-8.964390394221066,-12.117209662606532,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-18,1261.81,197.559998,-9.35077623799364,-12.707674138592617,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-19,1267.03,198.139999,-9.619870317927948,-13.570338495092694,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-22,1262.07,194.360001,-10.034644007869753,-15.62038535417879,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-23,1256.58,194.660004,-10.66543438077634,-15.9861862233861,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-24,1258.57,193.440002,-8.663594470046087,-14.308497512436935,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-25,1272.88,197.479996,-8.239076681300773,-13.191792316326156,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-26,1280.16,200.160004,-8.052977849283183,-13.395635025000763,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-30,1259.87,195.630005,-9.162550921085844,-14.67265600082599,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-05-31,1270.09,197.990005,-9.412578634295254,-14.864978198013235,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-06-01,1285.71,200.190002,-8.875643188229121,-14.466994473826178,UNDERPERFORM,201.8,183.0,199.8,231.2,193.0,231.2
2006-06-02,1288.22,201.789993,-10.231073698294125,-14.741423454410862,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-05,1265.29,195.889999,-11.79820709077475,-16.879534661853736,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-06,1263.85,194.309998,-11.994902897410364,-17.870577249597652,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-07,1256.15,189.889999,-12.61565217391304,-20.49489106506266,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-08,1257.93,189.740005,-11.94727742350955,-19.615314935211003,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-09,1252.3,188.490005,-11.637490033374965,-19.352214532978717,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-12,1237.44,185.119995,-13.011324892972375,-21.165152252124752,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-13,1223.69,181.509995,-13.876807004208713,-22.666273449516783,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-14,1230.04,184.389999,-13.654136393948967,-21.589557805926894,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-15,1256.16,190.279999,-12.631366630267705,-20.010091222253003,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-16,1251.54,189.070007,-13.049459138373031,-20.52208676498417,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-19,1240.13,185.539993,-14.104144733196645,-21.94034606470321,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-20,1240.12,186.059998,-14.155377575954752,-22.700456867891027,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-21,1252.2,190.529999,-13.545384875620513,-20.36696356196113,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-22,1245.6,189.759995,-13.432068220200577,-20.080865312661167,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-23,1244.5,191.050003,-14.041994750656162,-20.242962101113527,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-26,1250.56,191.699997,-13.923667274667029,-20.181538661627506,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-27,1239.2,189.139999,-15.604802735079982,-22.116535175214292,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-28,1246.0,189.539993,-15.323347921820208,-21.496027406427864,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-29,1272.87,196.860001,-13.557215619694407,-17.844918993508863,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-06-30,1270.2,197.789993,-13.63472561245096,-17.253067051219794,UNDERPERFORM,202.9,186.9,207.9,247.5,193.3,231.4
2006-07-03,1280.19,200.539993,-13.754168491258788,-17.008775935311927,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-05,1270.91,197.919998,-14.181629111436733,-18.014997423221946,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-06,1274.08,198.119995,-13.93735519214273,-17.566781102883944,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-07,1265.48,196.149994,-15.376282248465312,-19.6764961467219,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-10,1267.34,196.75,-15.185544587585753,-19.222402452860297,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-11,1272.43,196.509995,-14.834646301712763,-19.131689300411526,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-12,1258.6,195.100006,-15.09542152094282,-18.446679236662277,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-13,1242.28,189.570007,-16.41795061562269,-20.207927685765405,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-14,1236.2,189.809998,-17.361891010214446,-21.02438164307867,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-17,1234.49,187.520004,-17.831588335918113,-22.528402530116885,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-18,1236.86,188.229996,-17.850453633719,-22.69815359342916,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-19,1259.81,193.300003,-16.540133025942716,-21.633017163171697,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-20,1249.13,188.419998,-17.151062531504515,-23.568069551061665,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-21,1240.29,185.440002,-18.00169247246427,-25.150352371342077,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-24,1260.91,188.330002,-15.458574426572437,-22.59668589533259,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-25,1268.88,191.039993,-15.736627154099004,-22.151590191155414,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-26,1268.4,190.729996,-15.617203871869078,-21.95032127409914,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-27,1263.2,186.740005,-15.85342295112544,-24.332424208140402,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-28,1278.55,189.850006,-15.559327406976909,-23.2495127617662,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-07-31,1276.66,190.880005,-15.606676582383072,-22.895457043912238,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-08-01,1270.92,189.339996,-16.537842718765383,-23.959840963855417,UNDERPERFORM,203.8,188.4,211.9,254.6,194.5,231.6
2006-08-02,1277.41,192.009995,-16.24090223591894,-22.80074210839199,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-03,1280.27,193.179993,-15.999396372988993,-22.019942631412302,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-04,1279.36,192.289993,-15.957642483642964,-22.557394008569542,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-07,1275.77,193.029999,-15.372369005844078,-21.34707824421056,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-08,1271.48,191.190002,-16.11434754210842,-23.006605746431063,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-09,1265.95,191.309998,-16.610127065891135,-22.78726443415644,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-10,1271.81,191.699997,-16.88765741097744,-23.634626234452572,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-11,1266.74,189.460007,-17.240072650298565,-24.903875596841452,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-14,1268.21,189.059998,-17.452517020971914,-25.86464001467116,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-15,1285.58,192.559998,-16.476305565301008,-24.287344597276416,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-16,1295.43,195.830002,-15.38391195009634,-22.722071382785657,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-17,1297.48,194.990005,-14.492085041321234,-21.972785241443425,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-18,1302.3,195.089996,-12.639529891596013,-20.175940757183476,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-21,1297.52,194.919998,-13.938726644424849,-21.643350250107552,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-22,1298.82,195.839996,-13.935273536895675,-20.670798409502932,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-23,1292.99,195.440002,-13.396517079705294,-19.963962324714668,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-24,1296.06,193.770004,-14.489301760937412,-22.380225614405646,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-25,1295.09,194.369995,-14.962868605422308,-22.651120054748862,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-28,1301.78,194.080002,-15.077858452224858,-23.599573765301642,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-29,1304.28,195.130005,-14.8114039384736,-23.17414025799952,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-30,1305.37,195.039993,-14.887526895742331,-23.582652487288357,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-08-31,1303.82,196.029999,-13.816398297242271,-22.197970489816655,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-09-01,1311.01,198.190002,-13.873432357327275,-22.1073728807784,UNDERPERFORM,202.8,181.5,198.1,224.5,196.1,232.0
2006-09-05,1313.25,199.029999,-12.599164093280802,-21.235506975064244,UNDERPERFORM,201.9,175.9,184.1,200.8,191.6,232.1
2006-09-06,1300.26,196.850006,-13.185199033210038,-21.300922694180567,UNDERPERFORM,201.9,175.9,184.1,200.8,191.6,232.1
