,S&P 500,S&P 500 Consumer Staples (Sector),S&P 500 Performance (%),S&P 500 Consumer Staples (Sector) Performance (%),S&P 500 Consumer Staples (Sector) Outperform/Underperform,overall,food and beverages,food,nondurables,household furnishings and operations,household furnishings and supplies,tobacco and smoking products,domestically produced farm food,footwear,infants' and toddlers' apparel,men's apparel,women's apparel
2010-05-18,1120.8,281.720001,1.7493849463927402,1.5170591504068742,UNDERPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-19,1115.05,281.179993,1.220951343500376,1.1547979956297416,UNDERPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-20,1071.59,272.160004,-4.820315136873143,-3.221675900641219,OUTPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-21,1087.69,273.230011,-2.9246916445031523,-2.1662804431620053,OUTPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-24,1073.65,271.140015,-4.7540896348603585,-3.167742110362415,OUTPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-25,1074.03,266.5,-4.59935513097236,-4.46658710997736,OUTPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-26,1067.95,266.190002,-4.786740843764492,-4.836979462187275,UNDERPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-27,1103.06,271.369995,-2.1927841176105467,-3.4888677161322823,UNDERPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-05-28,1089.41,270.209991,-2.8232208802383307,-4.140064493045537,UNDERPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-06-01,1070.71,269.709991,-1.7219381901291464,-2.5895744981657254,UNDERPERFORM,217.199,219.627,219.285,202.86700000000002,125.311,98.285,808.439,221.40099999999998,127.869,114.734,118.75,109.421
2010-06-02,1098.38,274.269989,1.3630365168280312,-0.7813927774472762,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-03,1102.83,274.549988,2.184850590687981,-0.6441570165166444,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-04,1064.88,267.51001,-1.34336378291241,-3.219852346588725,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-07,1050.47,265.670013,-3.8506599300712097,-4.617091891778613,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-08,1062.0,269.570007,-2.939241061636333,-3.3036774636045707,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-09,1055.69,269.149994,-1.8537973094837512,-2.3438885931509335,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-10,1086.84,273.269989,1.4136550681633553,-0.7986394133711938,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-11,1091.6,271.200012,2.2710238345075684,-1.7818278607458327,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-14,1089.63,272.209991,3.5897972182874494,-1.0757066032482165,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-15,1115.23,275.23999,5.6759497029365225,-0.07261545111374446,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-16,1114.61,273.809998,6.435133018849903,0.09505026920346715,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-17,1116.04,275.709991,4.832846447928318,0.14164753380963013,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-18,1117.51,275.25,6.539106890897295,0.8426407396530777,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-21,1113.2,274.369995,6.086741063345191,0.2960948259693952,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-22,1095.31,271.519989,1.3903674013459266,-2.3625470511351887,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-23,1092.04,272.25,0.17796532428218104,-2.653131424569277,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-24,1073.69,269.799988,-2.7903776335207464,-4.1188479982134485,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-25,1076.76,265.640015,-1.3811547479484099,-5.452725117719693,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-28,1074.57,268.660004,-2.2113625815610494,-4.523973958351002,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-29,1041.24,264.649994,-5.700157583002774,-6.2522120971538975,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-06-30,1030.71,262.640015,-7.105583344599154,-7.46899002915713,UNDERPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-07-01,1027.37,263.149994,-8.425884659951887,-7.253380397606235,OUTPERFORM,217.605,219.643,219.234,203.563,125.166,98.154,815.015,221.18400000000003,127.61200000000001,115.809,117.27,109.63600000000001
2010-07-02,1022.58,262.399994,-8.787797698688781,-7.563321724087125,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-06,1028.06,263.77999900000003,-8.622574595358511,-7.724056236832155,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-07,1060.27,268.929993,-5.7252858641722915,-5.952095920877243,UNDERPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-08,1070.25,272.899994,-4.916532662870132,-4.43004536214514,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-09,1077.96,272.959991,-5.666354543147434,-5.320845521505879,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-12,1078.75,273.769989,-5.3545421046166775,-4.9310733585753,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-13,1095.34,275.839996,-3.433014775893084,-4.305291934084998,UNDERPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-14,1095.17,276.369995,-2.636842900704983,-3.491985953346821,UNDERPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-15,1096.48,276.880005,-4.5435155440640145,-4.507675964503854,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-16,1064.88,273.23999,-6.766127337675975,-5.250022448678438,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-19,1071.25,273.299988,-6.661148383723969,-5.95320634645824,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-20,1083.48,277.329987,-5.3506066932813905,-4.217041383044229,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-21,1069.59,274.649994,-6.274973711882237,-4.724735671322355,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-22,1093.67,277.049988,-4.58629955332216,-4.154850232857199,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-23,1102.66,279.730011,-3.0227874374466723,-2.878264813766107,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-26,1115.01,280.959991,-3.940555675209989,-3.4700773274931485,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-27,1113.84,282.079987,-3.9768269869048467,-3.427029044842733,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-28,1106.13,280.579987,-4.484223615356708,-3.4546859034940147,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-29,1101.53,277.51001,-5.460241170664726,-4.737217429797925,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-07-30,1101.6,277.970001,-5.468025949953659,-4.638234403864072,OUTPERFORM,217.923,219.87900000000002,219.48,204.178,125.06200000000001,98.0,819.648,221.077,127.446,114.37200000000001,117.073,108.90100000000001
2010-08-02,1125.86,281.220001,-3.753729365601788,-3.764287168009417,UNDERPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-03,1120.46,279.27999900000003,-4.892623716153121,-5.222796118042716,UNDERPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-04,1127.24,280.01001,-3.9674223255893204,-5.007286884961681,UNDERPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-05,1125.81,278.959991,-4.283321572194976,-5.581323516751125,UNDERPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-06,1121.64,279.720001,-5.323665707219483,-5.563811725976564,UNDERPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-09,1127.79,281.179993,-3.268719444206203,-4.102860874205327,UNDERPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-10,1121.06,281.880005,-4.84734800580563,-4.4668857484368445,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-11,1089.47,276.880005,-7.692372866995401,-6.475252078037574,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-12,1083.61,276.429993,-8.407715454576191,-6.863206140021793,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-13,1079.25,276.329987,-8.971677265903066,-7.059740180888651,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-16,1079.38,276.410004,-8.962248237238956,-6.69704506329113,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-17,1092.54,278.52999900000003,-7.603704173537995,-5.5254079143956965,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-18,1094.16,278.77999900000003,-7.570663467874095,-5.760262185376785,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-19,1075.63,275.609985,-9.096056657032259,-7.00790189945506,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-20,1071.69,275.470001,-9.514682787618845,-6.97981122206669,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-23,1067.36,276.119995,-10.574159873321221,-7.164710520636697,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-24,1051.87,275.170013,-12.194897993255216,-7.738470075440073,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-25,1055.33,275.440002,-13.57263361341785,-8.707033172129863,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-26,1047.22,273.549988,-14.571929681445518,-8.968390016638939,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-27,1064.59,275.320007,-12.97036582873493,-8.11026914275198,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-30,1048.92,272.950012,-13.555299159386847,-8.544144404323228,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-08-31,1049.33,273.559998,-13.898302303255095,-8.087224606269105,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-09-01,1080.29,278.089996,-10.980272590932316,-6.4583445183992065,OUTPERFORM,218.275,220.59799999999998,220.21900000000002,204.687,124.76299999999999,97.76899999999999,820.143,221.752,127.881,113.314,117.37200000000001,109.56700000000001
2010-09-02,1090.1,279.670013,-9.098489839144108,-5.727091879901691,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-03,1104.51,281.390015,-7.784596117720732,-5.09611635750421,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-07,1091.84,280.959991,-7.34083541252949,-4.213833255499678,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-08,1098.87,281.390015,-6.7640146276482955,-4.057415402786524,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-09,1104.18,282.299988,-7.730489934736651,-5.016656051781254,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-10,1109.55,283.839996,-7.516691255532503,-4.694114119740789,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-13,1121.9,283.730011,-6.339744874106712,-4.651005032237665,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-14,1121.1,283.869995,-5.050265513707631,-3.5571112123002013,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-15,1125.07,285.859985,-6.115074894646799,-3.562521940784069,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-16,1124.66,285.950012,-5.443080544812506,-2.946065523774455,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-17,1125.59,285.549988,-5.234222401832023,-2.476092997654089,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-20,1142.71,288.299988,-3.2052856719325673,-1.3954500753223575,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-21,1139.78,287.970001,-5.496364224298755,-3.0893465203973625,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-22,1134.28,288.25,-7.142681718828026,-3.040804845883671,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-23,1124.83,286.369995,-8.155400053890316,-3.6958536973291767,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-24,1148.67,289.950012,-6.086892537118171,-2.228886580987899,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-27,1142.16,288.380005,-6.667211440245147,-3.1664460774752157,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-28,1147.7,290.600006,-6.5603933956426825,-2.708492398751261,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-29,1144.73,289.540009,-7.1589618815896205,-3.399726962943328,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-09-30,1141.2,288.269989,-7.997420187036441,-3.9356166727639863,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-10-01,1146.24,289.059998,-7.595569385550527,-3.842183419156886,OUTPERFORM,219.035,220.91099999999997,220.521,207.093,124.68299999999999,97.67,820.435,222.335,128.511,112.544,117.176,108.579
2010-10-04,1137.03,288.019989,-8.421459580054602,-4.429772778142693,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-05,1160.75,291.059998,-6.02964630068894,-3.5170930297271474,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-06,1159.97,292.089996,-6.670045942053459,-4.0061795188845455,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-07,1158.06,290.619995,-6.901624715614485,-4.708510552188283,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-08,1165.15,291.309998,-6.569746928825726,-4.347394687797523,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-11,1165.32,291.48999,-7.116212338593975,-3.941348336476602,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-12,1169.77,292.220001,-7.075561628165605,-4.076947672156583,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-13,1178.1,294.670013,-6.259697478456683,-3.1582706821292272,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-14,1173.81,294.769989,-6.658237511331643,-2.802783100308681,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-15,1176.19,295.450012,-6.541068406289973,-2.748510970974749,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-18,1184.71,296.200012,-5.9589769642318435,-2.475961074423938,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-19,1165.9,293.209991,-7.312303240372686,-3.3522360842468735,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-20,1178.17,295.059998,-6.318978403994791,-2.8065054894412467,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-21,1180.26,296.049988,-7.202780158349508,-2.6087317300610313,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-22,1183.08,296.799988,-6.858762399622121,-2.0462085808580888,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-25,1185.62,297.320007,-7.123832800651753,-2.0556038480406214,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-26,1185.64,296.25,-6.9246771597911705,-1.9299481100679472,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-27,1182.45,294.820007,-7.003539127015335,-1.8084905911740279,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-28,1183.78,295.820007,-6.77062413860996,-1.6097907721706939,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-10-29,1183.26,296.380005,-7.157428912183795,-1.354636990329039,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-11-01,1184.38,296.140015,-7.899157049985995,-2.1930061503171117,OUTPERFORM,219.59,221.315,220.946,208.422,124.515,97.479,821.862,222.94799999999998,127.469,112.90899999999999,116.696,108.87100000000001
2010-11-02,1193.57,297.429993,-7.025456471614633,-2.064543547005193,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-03,1197.96,298.25,-7.367541987566106,-1.7233461217977863,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-04,1221.06,301.709991,-5.711108708745815,-0.6388944634723059,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-05,1225.85,300.5,-4.373907888167761,-0.6085850447652974,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-08,1223.25,299.619995,-4.453001734022777,-1.4180890663199608,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-09,1213.4,298.450012,-5.450578563914743,-1.8934220342552766,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-10,1218.71,297.630005,-5.587834278454329,-2.486729563964596,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-11,1213.54,297.290009,-6.013104292197847,-2.5949288141094984,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-12,1199.21,296.660004,-7.513322998850869,-2.728049937672794,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-15,1197.75,296.5,-7.832771596103239,-1.8081835881363473,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-16,1178.34,293.320007,-7.678204867041694,-1.912788198183879,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-17,1178.59,293.290009,-8.360806145616273,-1.5408875798830435,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
2010-11-18,1196.69,297.209991,-8.481251768520703,-1.05203717168888,OUTPERFORM,220.472,221.55599999999998,221.215,210.93400000000003,124.353,97.321,826.125,223.769,127.14,112.363,116.81,108.932
