,S&P 500,S&P 500 Consumer Discretionary (Sector),S&P 500 Performance (%),S&P 500 Consumer Discretionary (Sector) Performance (%),S&P 500 Consumer Discretionary (Sector) Outperform/Underperform,overall,durables,jewelry and watches,jewelry,watches,sporting goods,"pets, pet products and services"
1996-05-22,678.42,135.800003,-3.5705148250277152,2.5989739906393527,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-05-23,676.0,134.759995,-3.7818295685839165,2.152817649375649,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-05-24,678.51,134.880005,-3.6768359336182055,1.566266530882543,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-05-28,672.23,134.509995,-4.916618339721923,1.0138111741120337,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-05-29,667.93,133.690002,-6.033876368138225,0.30762530242816055,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-05-30,671.7,134.619995,-5.374374867929843,1.2484866972066078,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-05-31,669.12,134.270004,-5.300253336541328,1.198380376761099,OUTPERFORM,156.7,129.3,149.5,154.7,130.9,123.7,
1996-06-03,667.68,134.339996,-5.597579425113464,1.9194279936185055,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-04,672.56,135.5,-4.233293938401516,3.379867828953431,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-05,678.44,136.619995,-3.207213376704887,4.321920966299242,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-06,673.03,135.759995,-3.475030834982651,4.254334170984997,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-07,673.31,135.28999299999998,-4.0185317177476865,3.4406302017311097,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-10,672.16,135.600006,-4.100442288486228,4.904851651897402,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-11,670.97,135.479996,-4.863385653721264,3.879771566934087,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-12,669.04,135.729996,-4.934850874575503,4.111376241135867,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-13,667.92,135.25,-5.49148897032814,3.2994785236106994,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-14,665.85,134.580002,-6.761979443806531,1.7079767838887872,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-17,665.16,134.119995,-8.201879683683199,0.5397309088334801,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-18,662.06,133.339996,-9.013949013949018,0.08256398956885125,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-19,661.96,132.880005,-9.422292767028818,-1.0794290020184727,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-20,662.1,132.600006,-9.533113804364158,-1.41996065050779,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-21,666.84,133.559998,-8.596962552771526,-0.24647173236589381,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-24,668.85,132.970001,-8.518320955233671,-0.03006841703888652,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-25,668.48,131.800003,-9.159102027504485,-0.9246004730106061,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-26,664.39,130.229996,-9.927876142187031,-2.595363558609498,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-27,668.55,131.279999,-9.290114243846848,-1.927388301752675,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-06-28,670.63,131.729996,-9.638083432144008,-1.5985650854771327,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-07-01,675.88,132.139999,-9.14980845486929,-1.68886610553185,OUTPERFORM,157.0,129.3,149.7,155.7,128.8,122.4,
1996-07-02,673.61,131.53999299999998,-9.308650286098953,-2.382194434137308,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-03,672.4,130.669998,-10.194596182869663,-3.5930317629572217,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-05,657.44,127.860001,-13.155357119268707,-6.137131066384294,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-08,652.54,126.080002,-13.680618022117585,-7.890124638730123,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-09,654.75,126.040001,-13.278145695364241,-7.132331217710497,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-10,656.06,125.879997,-13.33650365908431,-7.726140708490547,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-11,645.67,123.239998,-14.657132282965001,-10.076617802044119,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-12,646.19,123.190002,-13.643288608542248,-9.981734308436929,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-15,629.8,119.169998,-15.474432962018525,-12.47153635570486,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-16,628.37,118.589996,-15.584781966200056,-12.916726321171124,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-17,634.07,122.739998,-14.268523526230393,-8.8045161989603,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-18,643.56,124.559998,-14.164532650448148,-8.593238171476102,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-19,638.73,123.050003,-14.555742836503727,-9.322029682874632,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-22,633.77,121.57,-14.43980937723598,-9.194804705900639,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-23,626.87,120.260002,-14.044974633209916,-8.693344766127009,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-24,626.65,119.57,-13.99731005709267,-9.14134152851027,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-25,631.17,120.169998,-12.45665621792561,-7.089839402809329,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-26,635.9,121.25,-12.415293923199823,-6.694880493148448,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-29,630.91,120.529999,-13.755912185253028,-7.44125474242624,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-30,635.26,122.260002,-14.817099334906668,-7.097267153620046,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-07-31,639.95,122.550003,-14.544580501288607,-7.341594107878202,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-08-01,650.02,125.040001,-12.973276923900812,-5.208098545732732,OUTPERFORM,157.2,129.5,147.2,152.5,128.2,123.0,
1996-08-02,662.49,127.160004,-11.789142910403038,-3.68855187221504,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-05,660.23,126.779999,-12.647191130163272,-4.676692481203004,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-06,662.38,127.110001,-12.475059131331012,-4.543408544805983,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-07,664.16,127.220001,-11.897592359222664,-4.107934787185263,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-08,662.59,127.209999,-10.550260550260548,-2.632985195544668,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-09,662.1,128.089996,-10.164041193470908,-1.416144923520457,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-12,665.77,129.070007,-10.996885151665037,-1.6834186599894774,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-13,660.2,127.669998,-11.696649501772216,-2.161090422212786,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-14,662.05,128.259995,-12.105200270833617,-2.825979133798795,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-15,662.28,128.279999,-11.508397803343085,-2.2181591246564603,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-16,665.21,129.130005,-11.875206994767174,-1.817213296313458,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-19,666.58,128.770004,-12.234364713627377,-2.7637160714793607,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-20,665.69,128.800003,-12.352701083593365,-2.2984138314736557,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-21,665.07,128.470001,-13.499206617589676,-3.384221979512503,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-22,670.68,129.740005,-12.580813347236719,-1.8236769651309936,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-23,667.03,128.910004,-13.344592400129917,-2.768138440667711,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-26,663.88,128.470001,-14.467191465787133,-3.8757899233426096,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-27,666.4,129.0,-14.201107248615951,-3.695406577724669,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-28,664.81,128.75,-15.064135322976302,-4.544784084193953,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-29,657.4,127.279999,-16.385790417562298,-5.976210607084664,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-08-30,651.99,126.650002,-16.14923607181439,-5.541467697770475,OUTPERFORM,157.7,129.7,149.9,155.6,128.6,123.2,
1996-09-03,654.72,126.260002,-15.0288117115714,-5.345226069009856,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-04,655.61,126.440002,-14.301586886617335,-4.4220963863834895,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-05,649.44,124.339996,-15.10810174897388,-6.1584935849056555,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-06,655.68,125.639999,-15.122330097087389,-5.74643948057526,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-09,663.76,127.25,-15.355088820026264,-4.717336472092781,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-10,663.81,126.849998,-15.562989722193954,-5.130512782038831,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-11,667.28,127.370003,-15.18309966570488,-4.527397360695673,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-12,671.15,128.78999299999998,-14.964650432050275,-3.600308970046029,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-13,680.54,129.850006,-12.558462250089942,-2.0591310595997725,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-16,683.98,130.479996,-12.327116580144837,-2.130221160279422,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-17,682.94,130.429993,-13.503723592887162,-3.148440679415465,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-18,681.47,129.679993,-13.23606177507861,-4.450344794795569,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-19,683.0,130.029999,-13.499411086766555,-4.537117452758088,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-20,687.03,130.830002,-14.417579132254566,-5.326000357102522,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-23,686.48,130.369995,-15.439383114483507,-6.262587629240912,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-24,685.61,129.889999,-15.197654858499899,-6.4058222107351455,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-25,685.83,128.940002,-15.982065197417572,-7.761636414131578,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-26,685.86,128.220001,-15.585422589816488,-7.3086104632601785,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-27,686.19,128.630005,-14.525411061285487,-6.219013379439664,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-09-30,687.33,129.429993,-14.273420058121399,-5.800583222732891,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-10-01,689.08,129.100006,-14.957792368070288,-6.7869992779783335,OUTPERFORM,158.2,129.6,150.2,156.0,129.7,121.9,
1996-10-02,694.01,129.78999299999998,-14.53394579018017,-7.537224746641913,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-03,692.78,130.020004,-14.013007645715414,-6.835765360214474,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-04,701.46,131.080002,-11.773806079967809,-5.261635550291732,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-07,703.34,131.410004,-11.06193571229863,-4.554030591794122,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-08,700.64,131.320007,-11.903534470835265,-5.3754085990445954,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-09,696.74,130.03999299999998,-11.910993109551804,-5.487319732170082,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-10,694.61,130.399994,-13.389194378982284,-6.227530651913293,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-11,700.66,131.509995,-12.259567220997791,-5.605807929653639,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-14,703.54,132.360001,-12.600469582717377,-5.4976418034791035,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-15,702.57,131.919998,-13.652061697289986,-5.972918617827839,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-16,704.41,132.800003,-13.179431557670028,-5.6483104795737145,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-17,706.99,133.160004,-12.094347599035139,-5.6740058889850005,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-18,710.82,133.279999,-9.972642991032965,-4.506704653242588,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-21,709.85,132.96000700000002,-10.504683737408115,-5.4203975612405975,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-22,706.57,132.679993,-11.202573802013294,-6.173545543496339,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-23,707.27,131.809998,-10.433604336043356,-6.431459729944611,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-24,702.29,131.070007,-10.623973936393604,-6.903889824044496,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-25,700.92,130.96000700000002,-10.442726633872102,-6.763491048380765,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-28,697.26,130.220001,-11.07511796964673,-7.078634273431095,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-29,701.5,130.78999299999998,-11.302456725966948,-7.0235339023748455,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-30,700.9,129.259995,-11.173913594484652,-7.420140646760509,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-10-31,705.27,130.419998,-10.781783681214419,-6.65617158133287,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-11-01,703.77,130.369995,-9.059544115366725,-5.412469630523564,OUTPERFORM,158.7,129.5,148.7,154.9,126.5,122.4,
1996-11-04,706.73,130.929993,-6.655483939137785,-3.0650875734388627,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-05,714.14,132.320007,-5.989679321784003,-1.861599764717059,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-06,724.59,133.399994,-3.4021676820732982,-0.2393112455929436,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-07,727.65,133.229996,-3.0213775455805614,-0.04501238138708841,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-08,730.82,134.330002,-3.573030742842054,0.08195574368980996,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-11,731.87,134.509995,-3.970451235353545,-0.28910231085702565,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-12,729.56,133.889999,-4.772098365791266,-1.3846983461825668,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-13,731.13,133.009995,-3.8745727057586166,-2.162561283469533,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-14,735.88,133.029999,-2.9617322045520478,-1.3935252718545454,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-15,737.62,133.699997,-0.004066969429938894,1.3877319097494567,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-18,737.02,133.860001,-0.9022091350355699,1.2939894647290062,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-19,742.16,133.869995,-1.6641933432266387,-0.6751773310222475,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-20,743.95,134.410004,-2.5644048040024514,-1.933455449196797,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-21,742.75,134.75,-2.4968166244404455,-0.9773677105031298,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-22,748.73,135.53999299999998,-2.2979356421431785,-0.7614650642632337,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-25,757.03,136.220001,-0.4392598340281717,0.25021783006262677,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-26,755.96,136.880005,-2.4076632111643237,0.27839194139194223,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-27,755.0,135.720001,-2.4093893800734123,-0.8474605184299988,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-11-29,757.02,136.419998,-1.8361472029876258,0.00732644212810829,OUTPERFORM,159.1,129.6,145.9,151.7,125.3,123.0,
1996-12-02,756.56,137.050003,-1.1510772567516425,1.3758421277336952,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-03,748.28,136.850006,-3.1929207203477583,0.6620147258995512,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-04,745.1,136.149994,-6.164599206599075,-2.0574067353933856,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-05,744.38,136.179993,-7.108093942646077,-2.9504089178102766,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-06,739.6,134.589996,-7.379810401612962,-3.9054705684059776,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-09,749.76,136.270004,-7.775194656629402,-3.2516874724165867,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-10,747.54,135.699997,-9.966397282877072,-5.329984102971519,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-11,740.73,133.880005,-10.513917077413737,-6.501848501964536,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-12,729.3,131.71000700000002,-10.583359897991718,-6.951604232745923,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-13,728.64,131.600006,-11.169629141979376,-7.636152656826289,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-16,720.98,129.339996,-12.585174228279051,-9.463814157470152,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-17,726.04,129.949997,-13.325215481221498,-10.336022026855407,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-18,731.54,130.220001,-12.193775281168605,-9.788711058314759,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-19,745.76,131.600006,-10.798526386297302,-9.046925025268838,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-20,748.87,132.259995,-11.047892811327031,-9.043400480203534,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-23,746.92,131.910004,-9.982524856884611,-8.567269465106564,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-24,751.03,132.029999,-9.869550085806523,-9.232783826278823,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-26,755.82,133.0,-10.19889266449634,-9.196423095538863,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-27,756.79,133.160004,-9.836182760469415,-8.61926771466328,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-30,753.85,132.669998,-9.789866692195382,-8.81160668047266,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1996-12-31,740.74,130.649994,-12.548551999338864,-11.019551712598908,OUTPERFORM,159.4,129.4,146.7,152.0,128.1,123.3,
1997-01-02,737.01,129.929993,-13.263348671899832,-11.941721207555656,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-03,748.03,131.279999,-11.706660686252535,-10.996610847457621,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-06,747.65,130.490005,-11.424272580798034,-10.976938723196373,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-07,753.23,131.990005,-11.205026642146453,-9.978168393744657,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-08,748.41,131.190002,-11.573089465475695,-10.432169656365332,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-09,754.85,131.520004,-10.719354686095473,-10.427022945896303,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-10,759.5,132.429993,-9.59517206080156,-9.430999798721107,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-13,759.51,131.830002,-9.949847645922006,-10.105688787140343,UNDERPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-14,768.86,132.970001,-10.390321791121316,-10.21607318503418,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-15,767.2,132.149994,-11.091539094459435,-11.510648493656062,UNDERPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-16,769.75,132.580002,-11.039328764431911,-11.988845671726256,UNDERPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-17,776.17,133.649994,-10.740940924824926,-11.443151490102721,UNDERPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-20,776.7,133.949997,-12.084304892128673,-11.979233038866022,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-21,782.72,134.880005,-12.375877394292878,-11.791248792328835,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-22,786.23,135.369995,-12.044971473319155,-11.603763951963986,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-23,777.56,134.080002,-13.065450235907072,-12.33736212495643,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-24,770.52,133.389999,-13.333183362202771,-12.462268917762554,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-27,765.02,132.28999299999998,-14.807514560295775,-13.957728130081314,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-28,765.02,132.5,-14.87481918326472,-13.731360472201592,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-29,772.5,133.300003,-12.078031458423432,-11.334304545278828,OUTPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-30,784.17,133.550003,-12.514224513019624,-12.626759726787318,UNDERPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-01-31,786.16,133.71000700000002,-11.567059247010658,-11.841492211267768,UNDERPERFORM,159.7,129.5,145.7,151.4,127.1,123.3,
1997-02-03,786.73,133.410004,-10.971166032953095,-11.84749073206003,UNDERPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-04,789.26,133.600006,-11.0492505353319,-11.86753115291329,UNDERPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-05,778.28,132.580002,-12.072666470840776,-12.471115650154374,UNDERPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-06,780.15,133.320007,-12.444025453688424,-12.421986137344444,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-07,789.56,134.669998,-12.662190414034935,-12.244238331098245,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-10,785.43,135.720001,-14.340400471142523,-12.410452644281111,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-11,789.59,136.21000700000002,-13.4411313308485,-11.723911632069106,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-12,802.77,138.190002,-12.623673469387754,-10.982995652441518,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-13,811.82,139.080002,-10.547193512131692,-8.985011569727263,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-14,808.48,138.779999,-11.523561469938059,-10.029174068071312,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-18,816.29,139.78999299999998,-10.951477069424442,-9.690548923275665,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-19,812.49,138.330002,-11.530085585487493,-10.731804497143592,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-20,802.8,137.160004,-13.28206014517802,-11.8395666301637,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-21,801.77,137.399994,-14.394772525865108,-12.064003840000003,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-24,810.28,138.5,-13.023690170779624,-11.07544141252006,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-25,812.03,140.369995,-11.282639571725117,-9.02197072495814,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-26,805.68,139.559998,-11.748855346463083,-9.745849131932705,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-27,795.07,138.360001,-14.872909484143126,-12.22483244861916,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-02-28,790.82,137.679993,-15.561202699239763,-13.261515485705678,OUTPERFORM,159.8,129.6,147.0,152.1,128.8,123.7,
1997-03-03,795.31,138.779999,-15.419546953100072,-13.257081903335145,OUTPERFORM,159.9,129.3,145.3,150.4,127.0,122.9,
1997-03-04,790.95,137.589996,-15.747930847154311,-14.054594641878804,OUTPERFORM,159.9,129.3,145.3,150.4,127.0,122.9,
1997-03-05,801.99,139.059998,-14.358481499279197,-13.798666026589002,OUTPERFORM,159.9,129.3,145.3,150.4,127.0,122.9,
1997-03-06,798.56,139.320007,-15.25326597968778,-13.872396571228872,OUTPERFORM,159.9,129.3,145.3,150.4,127.0,122.9,
1997-03-07,804.97,140.059998,-15.47007739239097,-14.241983837289451,OUTPERFORM,159.9,129.3,145.3,150.4,127.0,122.9,
1997-03-10,813.65,140.300003,-14.739445253638749,-14.021320616186072,OUTPERFORM,159.9,129.3,145.3,150.4,127.0,122.9,
