,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
1995-04-19,504.92,110.14,-12.021048596469818,-4.109350513668808,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-20,505.29,112.1,-12.353645209970331,-3.536700800275361,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-21,508.49,112.26,-12.142992898733517,-3.548414812269096,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-24,512.89,112.82,-12.117681328284302,-3.720771462706962,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-25,512.1,113.33,-12.213936744664434,-3.2772894085516757,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-26,512.66,113.29,-12.030475144568186,-2.159081095085935,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-27,513.55,113.32,-12.09346114344404,-2.4112986565621886,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-04-28,514.71,113.33,-12.28079145150569,-2.5285972305839843,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-05-01,514.26,115.94,-11.790737564322473,0.0,OUTPERFORM,152.1,105.8,100.4,123.1,176.0,176.0,138.0
1995-05-02,514.86,115.53,-11.495023464493837,0.39103232533890253,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-03,520.48,115.85,-10.541241986215422,1.1260474860335101,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-04,520.54,116.07,-10.46937617172048,2.616921580762077,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-05,520.12,115.93,-10.484648216990223,2.330302762821068,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-08,523.96,116.28,-10.567190673698935,1.7946248796288256,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-09,523.56,115.22,-10.412210605568017,1.176677204074461,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-10,524.36,115.47,-9.860413944853196,1.8433586170400362,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-11,524.37,114.2,-9.954665659236872,0.4574243490499619,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-12,525.55,114.2,-9.617005176535343,-1.091287025809795,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-15,527.74,115.08,-9.421073408509685,0.06956521739129862,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-16,528.19,116.32,-9.32204844718364,1.2270472543729927,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-17,527.07,116.3,-8.869754655324435,1.42147030609574,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-18,519.58,114.94,-10.03255298517799,0.2704353136177229,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-19,519.19,113.94,-10.401063058709825,0.11422546349177942,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-22,523.65,114.42,-10.19550677413823,0.8372256984224835,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-23,528.59,115.54,-9.565440547476467,0.8994847611562218,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-24,528.61,115.96,-9.333996535341226,1.5411558669001568,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-25,528.59,115.9,-9.916834247929362,1.1785246617197709,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-26,523.65,114.35,-10.858981342775442,-0.026228361601676742,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-30,523.58,115.13,-11.355286548717503,0.5151038938361996,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-05-31,533.4,116.72,-9.202328669185999,1.6901899285589828,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-06-01,533.49,116.66,-8.814480566095773,2.5672586601019898,OUTPERFORM,152.4,106.7,102.0,123.4,177.2,177.2,139.2
1995-06-02,532.51,115.53,-9.211647969447945,0.8643268727082098,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-05,535.6,115.85,-8.046766357065604,1.002615518744543,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-06,535.55,115.95,-7.1386461367734855,2.692409883978386,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-07,533.13,115.61,-8.03346558564776,2.6731793960923733,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-08,532.35,115.37,-8.726960994427769,1.2283934368693572,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-09,527.94,114.78,-9.210662080825438,0.6400701446733992,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-12,530.88,114.86,-9.13012221423437,-0.017409470752083323,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-13,536.05,115.3,-9.100929254561496,0.839601189435002,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-14,536.47,115.39,-9.160641414226934,0.5314514723819386,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-15,537.12,115.77,-8.724467253509161,1.1003405816085943,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-16,539.83,116.16,-7.929117205621505,1.6361886429258732,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-19,545.22,115.8,-7.856889354582486,-0.4812650395324858,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-20,544.98,114.1,-8.138084482351749,-1.0064202672219413,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-21,543.98,112.08,-8.22310703198812,-2.556077203964524,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-22,551.07,112.07,-6.960999493499898,-3.3045729076790487,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-23,549.71,113.09,-6.716557212917229,-2.5506247307195085,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-26,544.13,112.34,-8.389453835275107,-3.9746986921959104,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-27,542.43,113.29,-9.192419727458411,-4.3643423940570525,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-28,544.73,114.28,-9.222257403302958,-5.09093929075658,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-29,543.87,113.69,-8.87660216134708,-5.352980352980364,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-06-30,544.75,112.48,-9.244635479141683,-6.941341937618928,OUTPERFORM,152.6,105.8,100.1,123.5,177.0,177.0,138.8
1995-07-03,547.09,113.17,-8.574532085561493,-5.265360790222662,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-05,547.26,112.58,-8.785439271963602,-5.648675829701643,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-06,553.99,113.91,-7.871017095722754,-4.813236400100285,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-07,556.37,114.16,-8.257894302910385,-4.683977623778912,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-10,557.19,113.58,-8.30261338950693,-4.914190037672672,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-11,554.78,113.76,-8.356872656391968,-3.983794733288315,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-12,560.89,114.4,-7.593330916998919,-4.45168295331162,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-13,561.0,114.81,-8.584278451310123,-5.147058823529416,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-14,559.89,114.47,-9.355977205025246,-6.095159967186225,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-17,562.72,114.94,-9.265052081653701,-6.0563955864323615,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-18,558.46,114.44,-9.365921742376282,-6.625326370757179,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-19,550.98,114.65,-10.769579581524912,-7.1058175336250144,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-20,553.54,114.89,-10.650180785123975,-9.141953341241605,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-21,553.62,115.26,-10.530398526132057,-8.993288590604031,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-24,556.63,115.86,-10.465022760539833,-9.470229723394286,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-25,561.1,115.41,-9.04817480386435,-8.5354255825012,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-26,561.61,116.37,-8.879839049875072,-7.245337159253939,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-27,565.22,116.47,-6.85387518333579,-5.401234567901236,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-28,562.93,115.35,-8.007451832725964,-7.148031876358374,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-07-31,562.06,116.16,-7.241641086576244,-6.5787357246260285,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-08-01,559.64,115.48,-8.329374764533416,-7.72672792648822,OUTPERFORM,152.9,105.6,98.8,124.1,176.5,176.5,138.9
1995-08-02,558.8,115.39,-8.685350110303148,-8.128980891719738,OUTPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-03,558.75,115.21,-9.042812957838187,-8.556234621795378,OUTPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-04,558.94,114.83,-9.04593754576667,-9.339965261329542,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-07,560.03,114.35,-8.807724874617339,-10.172820109976433,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-08,560.39,113.81,-9.01725845469452,-9.653092006033182,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-09,559.71,113.96,-9.830361026533275,-9.905921416712783,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-10,557.45,113.1,-10.279727032768948,-10.302165120152285,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-11,555.11,112.0,-10.132750526145385,-11.908132767028468,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-14,559.74,112.31,-9.237729240647962,-12.9447329664367,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-15,558.57,111.29,-9.683730556543669,-14.346186408065886,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-16,559.97,110.27,-8.118795635408983,-14.166731532653543,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-17,559.04,110.31,-6.590028071113496,-11.885933381260482,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-18,559.21,110.65,-7.214322454329758,-11.50831733845169,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-21,558.11,111.12,-7.261428025456529,-9.987849331713239,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-22,559.52,111.13,-6.7186822713480865,-9.377803147680009,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-23,557.14,110.91,-8.431398330155815,-10.303275374039632,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-24,557.46,110.68,-8.06603229051569,-10.648260272866716,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-25,560.1,111.6,-7.914638958305931,-10.368645088747897,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-28,559.05,111.31,-8.626579278557777,-10.673300698178313,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-29,560.0,111.24,-8.705575480925987,-10.021839359378792,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-30,560.92,111.23,-8.464563716770835,-9.006871727748688,UNDERPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-08-31,561.88,111.76,-9.368346344925483,-9.15298325475532,OUTPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-09-01,563.84,113.84,-8.620326402281886,-7.7695860001620325,OUTPERFORM,153.1,104.1,97.4,123.4,176.8,176.8,138.3
1995-09-05,569.17,114.67,-8.43763070686272,-7.910375843238027,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-06,570.17,113.84,-8.65880619012529,-9.044423138382863,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-07,570.29,114.38,-9.499325557406967,-8.19487920378843,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-08,572.68,114.37,-9.958806326845071,-9.064164745169744,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-11,573.91,114.86,-10.11026532594056,-9.984326018808776,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-12,576.51,116.21,-9.330963764469058,-8.481650653646255,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-13,578.77,116.39,-9.768797842321064,-8.159078355559068,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-14,583.61,117.18,-9.704021165658416,-7.688671813455173,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-15,583.35,117.17,-10.244180142476866,-7.536300505050509,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-18,582.77,115.79,-11.172588290883601,-9.98911691542287,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-19,584.2,116.12,-10.995322760028635,-9.907673209713696,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-20,586.77,116.27,-11.290346965001142,-11.07456978967496,OUTPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-21,583.0,115.94,-11.734871538659519,-11.792452830188683,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-22,581.73,115.08,-11.26483419262333,-11.47011308562198,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-25,581.81,114.56,-10.672173432414189,-11.598117138668107,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-26,581.41,113.11,-10.273465230408352,-12.256613140951044,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-27,581.04,113.29,-9.304612502926712,-11.17992943943551,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-28,585.87,114.23,-9.601913284986885,-11.470200728512747,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-09-29,584.41,113.88,-11.299820902771462,-13.128385078953396,UNDERPERFORM,153.5,104.4,97.0,124.1,177.7,177.7,139.2
1995-10-02,581.72,113.38,-11.7375735874249,-12.508681225403196,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-03,582.34,113.68,-10.472588629585221,-10.713163682060934,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-04,581.47,115.46,-10.161609294851981,-8.734487392301016,OUTPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-05,582.63,115.0,-9.634742148119424,-8.359231811299706,OUTPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-06,582.49,114.91,-9.047046515622304,-8.787109064930942,OUTPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-09,578.37,114.67,-10.242562502909813,-9.772602093004956,OUTPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-10,577.52,114.63,-11.26135123922496,-9.483575489576756,OUTPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-11,579.46,113.81,-11.639396758108534,-10.688220984069686,OUTPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-12,583.1,113.47,-10.567484662576687,-12.168124467838071,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-13,584.5,114.51,-10.579056069762105,-11.602593793422866,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-16,583.03,114.2,-7.966850828729289,-8.829634360530104,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-17,586.78,114.55,-8.318490047186023,-9.245761369038185,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-18,587.44,114.38,-7.793247421871319,-9.745127436281864,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-19,590.65,114.54,-7.501370292067966,-10.6064153594006,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-20,587.46,114.78,-8.333983491191654,-11.910974673829633,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-23,585.06,113.74,-8.78817641831533,-11.230781237805354,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-24,586.54,114.54,-10.12947215199571,-12.64490543014033,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-25,582.47,114.7,-10.621614571345273,-13.388205089481243,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-26,576.72,112.91,-11.271116034339512,-13.239588135853687,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-27,579.7,112.6,-10.704108196367779,-13.411258074438637,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-30,583.25,113.97,-10.354738557068643,-12.653280196198647,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-10-31,581.5,114.05,-10.543966525136906,-13.690025730286049,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-11-01,584.22,114.88,-10.528814493774597,-14.536527302484748,UNDERPERFORM,153.7,103.4,95.4,124.0,177.6,177.6,139.1
1995-11-02,589.72,114.34,-9.121449815845029,-14.242856071401789,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-03,590.57,114.78,-8.994668228187507,-14.279312920089627,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-06,588.46,114.51,-8.836560805577065,-13.21712769988631,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-07,586.32,114.29,-10.311596530677802,-14.061207609594707,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-08,591.71,116.36,-9.698440313768575,-13.287130188538644,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-09,593.26,115.26,-9.547478197231197,-14.17082433539354,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-10,592.72,115.02,-9.627054554325621,-15.668304127868604,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-13,592.3,115.9,-8.062212839935434,-13.559069212410503,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-14,589.29,116.05,-8.237437518491431,-14.157851912123675,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-15,593.96,116.99,-6.241515390686658,-12.583127848763365,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-16,597.34,118.46,-5.361386609208141,-11.77478215535862,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-17,600.07,120.41,-5.754582148858978,-9.472971956995712,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-20,596.85,120.12,-7.103612507587664,-10.8240534521158,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-21,600.24,120.87,-6.939534883720933,-10.519692034350015,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-22,598.4,119.46,-6.734620719751883,-10.637342908438075,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-24,599.97,119.32,-6.780503721197617,-9.303739738522355,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-27,601.32,119.67,-6.782209682670093,-9.443813847900117,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-28,606.45,119.77,-6.396147494173388,-9.498262052289563,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-29,607.64,119.45,-6.743607845544686,-11.551277304701967,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-11-30,605.37,118.48,-6.890505560084281,-12.48338011523119,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-12-01,606.98,119.73,-7.0289644186438345,-11.396433064456446,UNDERPERFORM,153.9,104.4,97.0,124.4,176.0,176.0,138.5
1995-12-04,613.68,121.04,-6.087595262143064,-10.625415343720002,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-05,617.68,121.9,-5.576617341323232,-10.807053486500317,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-06,620.18,122.35,-5.195897090970236,-9.631435113376163,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-07,616.17,122.56,-5.867884750527064,-8.297792742237187,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-08,617.48,123.42,-4.025614722248127,-6.690859605352695,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-11,619.52,126.45,-3.4459111949254217,-3.9425706472196786,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-12,618.78,126.65,-3.4378364881946233,-3.4164569511172083,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-13,621.69,127.98,-2.5961207031617084,-1.6143911439114422,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-14,616.92,126.18,-4.319369697721676,-4.125826304992031,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-15,616.34,125.46,-4.508552305404068,-5.7187946193732575,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-18,606.81,123.12,-6.943826772378059,-7.68538651870736,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-19,611.93,124.23,-7.4949736209581115,-8.120701131573115,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-20,605.94,124.34,-8.963341346153841,-8.935110590303196,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-21,610.49,125.15,-8.254936731688245,-8.442461043236516,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-22,611.95,125.6,-7.956681958336464,-6.962962962962971,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-26,614.3,125.99,-8.16402804562647,-6.997859304643095,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-27,614.53,126.66,-8.708311669018798,-8.910463861920181,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-28,614.12,127.3,-8.716332718948806,-7.44510687799912,OUTPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1995-12-29,615.93,125.97,-9.211108163084813,-9.795918367346946,UNDERPERFORM,154.7,106.9,101.2,125.3,176.7,176.7,138.8
1996-01-02,620.73,126.49,-8.176035502958579,-9.455977093772361,UNDERPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-03,621.32,126.09,-8.428763024863295,-9.366014951121338,UNDERPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-04,617.7,127.14,-8.111806970828429,-7.521093977305782,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-05,616.71,129.01,-7.668468252661198,-5.285955509874474,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-08,618.46,129.93,-7.926157510793508,-5.312636641888934,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-09,609.45,128.47,-8.917682926829261,-5.43942293537466,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-10,598.48,125.19,-10.36424634555475,-7.2735352936819435,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-11,602.69,125.04,-10.388664208397746,-8.200572645180237,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-12,601.81,123.45,-11.29502977418786,-9.447663757060077,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-15,599.82,122.63,-10.877672614890855,-9.189869668246441,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-16,608.44,123.65,-9.634492284386075,-9.227719864924378,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-17,606.37,123.87,-9.787848131397281,-8.784977908689251,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-18,608.24,124.51,-9.349151228817988,-8.394643908181276,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-19,611.83,124.61,-8.551058232691611,-8.016535026205062,OUTPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-22,613.4,123.63,-8.16265421008504,-8.320355951056724,UNDERPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-23,612.79,122.24,-7.968761733123086,-9.203000817054152,UNDERPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-24,619.96,123.02,-6.795357507968003,-8.928042641397704,UNDERPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
1996-01-25,617.03,123.43,-6.801498353623536,-8.495811401883003,UNDERPERFORM,155.0,107.1,101.0,125.7,178.0,178.0,140.0
