,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
2005-06-22,1213.88,174.399994,-0.6311446557355382,3.2869338482582,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-06-23,1200.73,170.529999,-1.4195169209044178,1.3250124540995944,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-06-24,1191.57,168.520004,-3.3906550239583666,-0.5899008827300434,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-06-27,1190.69,167.949997,-3.693907923258588,-1.559113759104902,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-06-28,1201.57,170.300003,-2.443836417222156,0.26493787701131755,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-06-29,1199.85,169.75,-3.3532557914746963,-1.07232125583826,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-06-30,1191.33,167.089996,-3.9683691236215957,-2.9167421828090068,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-07-01,1194.44,167.020004,-2.985705003248862,-1.8164699205427737,OUTPERFORM,194.9,172.8,172.8,192.7,175.6,225.9
2005-07-05,1204.99,167.28999299999995,-1.8066103849538884,-1.980433022563255,UNDERPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-06,1194.94,166.589996,-2.670782663940763,-2.2186999535921625,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-07,1197.87,166.940002,-3.2344839285570193,-2.80623727312056,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-08,1211.86,170.119995,-1.5564328768013613,-0.09396523428450987,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-11,1219.44,172.559998,-0.15556683642555802,2.8305822398019487,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-12,1222.21,172.089996,0.9923979507519443,3.6749146432039748,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-13,1223.29,171.630005,0.7138034940969318,2.9512313558957226,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-14,1226.5,171.880005,0.9224135802977207,2.9221586826347457,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-15,1227.92,171.46000700000005,1.0109984123458648,2.762961243165929,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-18,1221.13,170.919998,0.4499613378740719,2.451595007473517,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-19,1229.35,173.830002,1.0239216363023607,4.0649001942906215,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-20,1235.2,176.630005,0.6125374690473029,5.105624425368216,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-21,1227.04,175.78999299999995,-0.14404179653485505,3.90708137693323,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-22,1233.68,176.910004,0.5690062770033366,4.9724114696042765,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-25,1229.03,175.479996,1.1988768763328883,5.12190939827093,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-26,1231.16,172.839996,2.9062429475338325,5.945811609328278,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-27,1236.79,174.53999299999995,3.801962248948798,7.601248670188343,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-28,1243.72,176.610001,3.998662095492933,7.721869003754844,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-07-29,1234.18,175.910004,3.9458280343291463,7.926865822232476,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-08-01,1235.35,175.309998,4.260382995602896,7.440093245573265,OUTPERFORM,196.1,177.3,183.5,211.5,178.1,226.7
2005-08-02,1244.12,177.580002,5.641600434753058,9.69853997718866,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-03,1245.04,178.339996,5.795180313381598,10.365740710829652,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-04,1235.86,176.520004,4.153990072224989,8.801774260300355,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-05,1226.42,175.53999299999995,3.0518443828249975,7.528326493108706,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-08,1223.13,175.600006,3.8187312203982637,8.723925104449414,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-09,1231.38,176.46000700000005,2.978858633839576,8.171398020860753,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-10,1229.13,177.0,4.358125318390238,9.461968635658046,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-11,1237.81,178.580002,4.935613221543078,9.377103953522292,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-12,1230.39,177.020004,2.5855025096299666,6.0380986457637675,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-15,1233.87,176.940002,3.11982883982147,6.021932446653078,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-16,1219.34,173.869995,2.346858265205043,3.3955702094298212,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-17,1220.24,173.199997,3.5066587496819013,3.7871475375375274,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-18,1219.02,172.03999299999995,1.719778706786479,1.4147571410914495,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-19,1219.71,172.339996,1.052186808725697,1.3347379941014648,OUTPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-22,1221.73,172.309998,1.577205760085132,1.1090247753670512,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-23,1217.59,169.550003,0.2329678290361903,-1.6474250342097818,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-24,1209.59,167.940002,-0.8484023804449459,-2.172771039468413,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-25,1212.37,167.970001,-0.6368121690953688,-2.1210885022953985,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-26,1205.1,166.970001,-1.448303497681569,-3.1046923065642718,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-29,1212.28,167.96000700000005,-0.5178115691085505,-1.9612420398745112,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-30,1208.41,166.630005,-1.002744439438008,-2.731885502678011,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-08-31,1220.33,168.259995,-0.8635536491843898,-3.0089930368686457,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-09-01,1221.59,168.850006,-1.063398989244535,-3.9369618493039327,UNDERPERFORM,198.8,187.7,208.2,253.6,186.0,227.4
2005-09-02,1218.02,168.300003,-1.2757748670730096,-4.979670420609472,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-06,1233.39,169.520004,0.35638440696170726,-4.215161130413858,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-07,1236.36,170.610001,0.41828770071716814,-3.832930977218163,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-08,1231.67,169.850006,-0.8955584164789143,-5.502391635073112,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-09,1241.48,171.589996,-0.5439528307177088,-4.783314280654782,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-12,1240.56,172.110001,-1.1387815276726276,-5.047994180955373,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-13,1231.2,170.110001,-2.38100901500915,-6.5175578033875965,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-14,1227.16,170.669998,-3.03806069800332,-5.7956615973468235,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-15,1227.73,170.369995,-3.1949536763256403,-6.620993257675966,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-16,1237.91,171.759995,-1.5547214225502204,-5.564113548380433,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-19,1231.02,170.279999,-2.104208416833675,-7.340700172156489,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-20,1221.34,167.809998,-2.2521368889458104,-7.8473407628553264,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-21,1210.2,165.990005,-4.307052432650416,-10.585000057018956,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-22,1214.62,166.71000700000005,-3.9886805577512896,-9.993517924665142,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-23,1215.29,167.0,-3.708134919062822,-9.914772092060309,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-26,1215.63,166.850006,-3.8039091556540283,-10.694211735864567,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-27,1215.66,166.830002,-3.3172415438573966,-10.4316511981008,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-28,1216.89,167.03999299999995,-3.1015097464645036,-10.265915453105002,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-29,1227.68,168.050003,-2.51633753384628,-9.411887483474946,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-09-30,1228.81,169.179993,-2.5086676769039196,-8.920595962314938,UNDERPERFORM,199.1,184.5,205.9,240.0,194.1,227.4
2005-10-03,1226.7,168.529999,-3.213589705151365,-9.949236225997415,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-04,1214.47,166.929993,-4.578311359743548,-10.291277296955325,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-05,1196.39,163.139999,-5.865737170912865,-11.94948192977916,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-06,1191.49,162.21000700000005,-5.983492724805095,-12.109878219656222,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-07,1195.9,163.949997,-5.081275001587404,-10.775511836734697,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-10,1187.33,162.990005,-5.73903240659881,-10.963614781641162,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-11,1184.87,163.169998,-6.170463814252569,-12.476530533367558,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-12,1177.68,161.880005,-7.131817178185019,-13.971405260896042,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-13,1176.84,161.589996,-7.237557738085865,-14.443797173817885,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-14,1186.57,162.240005,-5.568465787002408,-13.504292293383557,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-17,1190.1,163.25,-5.410238679987611,-13.578610277774805,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-18,1178.14,161.509995,-6.080897944866948,-14.413656399260265,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-19,1195.76,163.130005,-4.208156758445547,-12.820644848777373,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-20,1177.8,161.699997,-7.172131147540983,-15.233800986417522,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-21,1179.59,163.270004,-7.371256262466042,-14.932522297335781,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-24,1199.38,166.940002,-5.818701510820734,-12.9341829317257,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-25,1196.54,166.889999,-6.91664397681746,-14.018550313697576,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-26,1191.38,168.160004,-7.655698949734524,-13.23908888312032,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-27,1178.9,166.880005,-8.590436461475237,-13.40356030395452,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-28,1198.41,169.639999,-7.40005254292293,-11.248299734478916,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-10-31,1207.01,170.070007,-6.146680559227402,-9.758038478689002,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-11-01,1202.76,170.419998,-6.589728256226646,-9.763847772085954,UNDERPERFORM,198.1,176.8,191.0,207.4,196.5,228.1
2005-11-02,1214.76,172.389999,-5.313618046191149,-8.889597472505773,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-03,1219.94,171.669998,-4.5378072351380805,-8.266538998966222,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-04,1220.14,171.610001,-5.050426445869382,-9.229872624879643,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-07,1222.81,172.320007,-3.0662153485164434,-7.389691773376461,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-08,1218.59,171.320007,-3.5788324286686435,-9.060986300021156,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-09,1220.65,171.309998,-3.6476011556130783,-10.07349186351706,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-10,1230.96,173.479996,-2.666287124015565,-9.419385768183252,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-11,1234.72,175.770004,-3.070268403162113,-9.125216721385755,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-14,1233.76,177.119995,-3.8918144143582745,-9.239046658643502,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-15,1229.01,176.979996,-4.371338090087851,-9.53792838651568,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-16,1231.21,177.410004,-3.817730141866127,-9.424614015025634,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-17,1242.8,179.740005,-3.09249411287682,-8.505977223303296,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-18,1248.27,180.210007,-1.7759906833275552,-6.863402582474487,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-21,1254.85,181.259995,-0.7262485858721801,-5.539634194276055,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-22,1261.23,181.970001,-0.29960000632400785,-6.782442254612486,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-23,1265.61,181.169998,0.863099507483378,-4.737614539716595,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-25,1268.25,182.449997,0.20542804092757994,-4.114989510799827,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-28,1257.46,181.880005,-0.5000870404659019,-4.744944435477683,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-29,1257.48,183.770004,-0.7505978737006647,-3.568244083655836,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-11-30,1249.48,182.100006,-1.0594998653849053,-3.5538329914075795,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-12-01,1264.67,185.639999,-0.8514107861045894,-4.0074461141085145,UNDERPERFORM,198.1,176.0,187.6,203.9,193.4,228.2
2005-12-02,1265.08,185.220001,-1.1656250000000035,-3.9863163343255126,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-05,1262.09,185.380005,-2.116521118677206,-4.88455068910879,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-06,1263.7,186.830002,-1.8287188092352635,-4.111062494581452,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-07,1257.37,186.259995,-1.9999532356998695,-4.418330282196592,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-08,1255.84,186.149994,-2.849141698964175,-4.811824553199273,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-09,1259.37,185.509995,-2.206881556775564,-4.886176344356208,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-12,1260.43,185.75,-2.249055784338816,-4.992069587030579,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-13,1267.43,187.149994,-2.062405341081186,-3.446323031044496,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-14,1272.74,186.080002,-0.6184311214530114,-2.911406596860955,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-15,1270.94,185.279999,-1.5721322139958471,-4.460369366382633,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-16,1267.32,184.559998,-1.6926012690631098,-5.37811065811673,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-19,1259.92,183.75,-2.1216099686924617,-5.8368346102123265,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-20,1259.62,183.059998,-1.4582322845117623,-5.174827684410865,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-21,1262.79,186.429993,-1.025958554096007,-2.515170400670086,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-22,1268.12,188.169998,-0.8095614288954889,-0.9005724431069062,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-23,1268.66,188.869995,-0.28060963819435125,-0.32719931586893125,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-27,1256.54,187.570007,-1.941596041891036,-2.7479587999159616,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-28,1258.17,188.899994,-2.0216021742346935,-2.0888400695686538,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-29,1254.42,188.710007,-3.3187409439837223,-3.842034649681536,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2005-12-30,1248.29,187.119995,-4.20024251354546,-5.827882322514588,UNDERPERFORM,199.3,179.0,196.6,216.2,199.1,229.0
2006-01-03,1268.8,190.759995,-2.798526043222782,-4.193664787335328,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-04,1273.46,191.929993,-2.5848154522853273,-3.7558946319917186,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-05,1273.48,191.740005,-2.4213075060532607,-3.420135009419911,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-06,1285.45,194.100006,-0.9080887737718091,-1.0299760613393771,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-09,1290.15,193.820007,-1.140961196591661,-1.8781916765969298,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-10,1289.69,192.710007,-0.9203561578587482,-2.6274553559202607,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-11,1294.18,191.139999,-0.6730879926321043,-3.469519808835919,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-12,1286.06,188.460007,-1.1946742879971661,-5.3963152563917145,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-13,1287.61,188.860001,-0.4345708033373863,-4.726830040394081,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-17,1282.93,189.210007,-1.5319789084266566,-5.677965433360965,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-18,1277.93,187.139999,-1.7165929628917498,-7.006562139570615,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-19,1285.04,189.059998,-0.7591495671380066,-5.403784121866384,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-20,1261.49,186.070007,-2.7985606521755857,-7.767422232392629,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-23,1263.82,188.389999,-3.2245219881616993,-6.986271595259719,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-24,1266.86,190.5,-3.4081551739912785,-6.955164917574363,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-25,1264.68,191.520004,-3.38874289555704,-6.816520735739406,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-26,1273.83,193.419998,-1.6727132381320065,-4.625248945385874,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-27,1283.72,195.149994,-0.9948944177939456,-3.7247178646973578,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-30,1285.19,195.639999,-0.10726194455022986,-2.8358613508062236,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-01-31,1280.08,195.869995,-0.6241654504238747,-3.2549697580520176,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-02-01,1282.46,196.449997,-0.5166315005585065,-3.37891489448946,UNDERPERFORM,199.4,178.5,194.1,213.5,197.3,229.2
2006-02-02,1270.84,193.490005,-1.1273369484879336,-5.610029620712487,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-03,1264.03,191.889999,-3.308396058992713,-8.827862361249295,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-06,1265.02,195.210007,-3.4284274732237607,-7.893741078666217,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-07,1254.78,190.179993,-4.321900782334199,-9.459657089364581,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-08,1265.65,190.279999,-3.479805991092666,-10.156284390641634,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-09,1263.78,190.940002,-3.388858735121658,-9.622758373214213,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-10,1266.99,190.570007,-2.669503894786973,-9.252377619047614,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-13,1262.86,188.809998,-3.2595123371201518,-10.043356567932516,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-14,1275.53,193.389999,-2.61048162966131,-6.080328666304135,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-15,1280.0,192.910004,-2.335553673480284,-6.77523291657387,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-16,1289.38,194.899994,-1.2113178924141321,-6.50485107198524,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-17,1287.24,194.839996,-1.9775968809253697,-7.236715628723145,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-21,1283.03,194.869995,-1.9180197535394239,-7.200347464156687,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-22,1292.67,195.559998,-1.4920937321394545,-7.780816823359582,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-23,1287.79,195.039993,-2.864017620082071,-8.646373302107724,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-24,1289.43,195.509995,-2.6595503751906113,-8.746793465577596,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-27,1294.12,193.830002,-2.340884736707083,-10.263887962962958,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-02-28,1280.66,191.660004,-3.189326076274701,-11.145105857372828,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-03-01,1291.24,193.929993,-1.1241117373192888,-8.751708505866052,UNDERPERFORM,199.7,178.1,192.0,211.6,195.2,229.3
2006-03-02,1289.14,195.050003,-0.16263436696507538,-6.280027058428472,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-03,1287.23,195.139999,-0.5616067979914985,-5.092165725926934,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-06,1278.26,193.050003,-1.0695932140424746,-5.921049794167388,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-07,1275.88,191.240005,0.4376849927577364,-4.255532085322622,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-08,1278.47,189.880005,1.320325564070668,-3.8874231007028026,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-09,1272.23,189.490005,0.4104085933245516,-4.365597074621963,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-10,1281.42,192.869995,1.533195464593895,-0.766621728922523,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-13,1284.13,192.929993,2.19245889636952,-0.8887346986800604,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-14,1297.48,196.25,3.091603963228118,1.452645766618632,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-15,1303.02,198.699997,2.3678587140971485,0.6177845982942021,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-16,1305.33,199.110001,1.9661604799400045,-0.5245818240491085,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-17,1307.25,199.419998,3.760705469611958,1.9373270475559146,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-20,1305.08,198.529999,2.754922879480981,0.27273801018390387,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-21,1297.23,196.119995,0.896002986676625,-2.0330720612111275,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-22,1305.04,197.529999,1.3056776016518779,-2.1111027046817,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-23,1301.67,197.910004,2.875230184384625,1.0311935322435684,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-24,1302.95,198.009995,3.09372156505916,1.9041722186626808,UNDERPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-27,1301.61,199.210007,3.6189945468295903,4.90810893100273,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-28,1293.23,198.229996,2.8061974831667946,4.474539251751364,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-29,1302.89,200.600006,4.039766829034597,6.424744378355762,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-30,1300.25,201.240005,5.075801655029744,8.707870805636109,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-03-31,1294.87,199.860001,5.816832694554974,10.10963941682661,OUTPERFORM,200.7,181.8,198.5,226.9,194.0,229.9
2006-04-03,1297.81,201.740005,5.509576924327653,9.40940728569557,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-04,1305.93,202.539993,3.962074894917844,6.443133311136928,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-05,1311.56,204.740005,4.795691707815974,8.287934320539803,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
2006-04-06,1309.04,205.529999,5.5566755098255705,10.773960738480781,OUTPERFORM,201.3,182.7,199.8,230.4,193.6,230.8
