,S&P 500,S&P 500 Information Technology (Sector),S&P 500 Performance (%),S&P 500 Information Technology (Sector) Performance (%),S&P 500 Information Technology (Sector) Outperform/Underperform,overall,communication,information technology commodities,video and audio,video and audio products,video and audio services
1995-07-12,560.89,152.100006,-7.593330916998919,5.150371454560876,OUTPERFORM,152.9,,,94.9,,
1995-07-13,561.0,153.470001,-8.584278451310123,4.330383915823899,OUTPERFORM,152.9,,,94.9,,
1995-07-14,559.89,154.820007,-9.355977205025246,5.954018818574425,OUTPERFORM,152.9,,,94.9,,
1995-07-17,562.72,157.759995,-9.265052081653701,8.27728088422679,OUTPERFORM,152.9,,,94.9,,
1995-07-18,558.46,152.869995,-9.365921742376282,4.935476623752999,OUTPERFORM,152.9,,,94.9,,
1995-07-19,550.98,143.71000700000005,-10.769579581524912,-3.9243180381826392,OUTPERFORM,152.9,,,94.9,,
1995-07-20,553.54,144.740005,-10.650180785123975,-2.8981571568248765,OUTPERFORM,152.9,,,94.9,,
1995-07-21,553.62,144.240005,-10.530398526132057,-1.367614832890629,OUTPERFORM,152.9,,,94.9,,
1995-07-24,556.63,148.899994,-10.465022760539833,2.3649022648541074,OUTPERFORM,152.9,,,94.9,,
1995-07-25,561.1,151.399994,-9.04817480386435,7.934690013981882,OUTPERFORM,152.9,,,94.9,,
1995-07-26,561.61,151.660004,-8.879839049875072,9.866713771855974,OUTPERFORM,152.9,,,94.9,,
1995-07-27,565.22,153.589996,-6.85387518333579,13.880033880033892,OUTPERFORM,152.9,,,94.9,,
1995-07-28,562.93,151.100006,-8.007451832725964,6.430939589836315,OUTPERFORM,152.9,,,94.9,,
1995-07-31,562.06,148.619995,-7.241641086576244,7.268128316099709,OUTPERFORM,152.9,,,94.9,,
1995-08-01,559.64,146.279999,-8.329374764533416,4.128703847628246,OUTPERFORM,152.9,,,94.9,,
1995-08-02,558.8,143.309998,-8.685350110303148,1.200478065105015,OUTPERFORM,153.1,,,95.0,,
1995-08-03,558.75,144.5,-9.042812957838187,1.6674839348665316,OUTPERFORM,153.1,,,95.0,,
1995-08-04,558.94,145.720001,-9.04593754576667,3.575235573598179,OUTPERFORM,153.1,,,95.0,,
1995-08-07,560.03,146.110001,-8.807724874617339,5.662425554399952,OUTPERFORM,153.1,,,95.0,,
1995-08-08,560.39,147.169998,-9.01725845469452,6.053177025202072,OUTPERFORM,153.1,,,95.0,,
1995-08-09,559.71,149.559998,-9.830361026533275,6.66856182383615,OUTPERFORM,153.1,,,95.0,,
1995-08-10,557.45,148.03999299999995,-10.279727032768948,8.406557680236592,OUTPERFORM,153.1,,,95.0,,
1995-08-11,555.11,149.669998,-10.132750526145385,11.039398896622842,OUTPERFORM,153.1,,,95.0,,
1995-08-14,559.74,152.449997,-9.237729240647962,12.492615481327762,OUTPERFORM,153.1,,,95.0,,
1995-08-15,558.57,152.869995,-9.683730556543669,12.977604951261611,OUTPERFORM,153.1,,,95.0,,
1995-08-16,559.97,155.940002,-8.118795635408983,21.00567087008889,OUTPERFORM,153.1,,,95.0,,
1995-08-17,559.04,156.03999299999995,-6.590028071113496,21.252615257555107,OUTPERFORM,153.1,,,95.0,,
1995-08-18,559.21,155.020004,-7.214322454329758,16.775897551789075,OUTPERFORM,153.1,,,95.0,,
1995-08-21,558.11,149.0,-7.261428025456529,13.593048922665997,OUTPERFORM,153.1,,,95.0,,
1995-08-22,559.52,152.139999,-6.7186822713480865,20.65984917629784,OUTPERFORM,153.1,,,95.0,,
1995-08-23,557.14,152.130005,-8.431398330155815,16.396333964720753,OUTPERFORM,153.1,,,95.0,,
1995-08-24,557.46,150.360001,-8.06603229051569,16.512977531662678,OUTPERFORM,153.1,,,95.0,,
1995-08-25,560.1,148.220001,-7.914638958305931,11.687132229598918,OUTPERFORM,153.1,,,95.0,,
1995-08-28,559.05,144.399994,-8.626579278557777,5.563273184757023,OUTPERFORM,153.1,,,95.0,,
1995-08-29,560.0,144.889999,-8.705575480925987,4.312458789595053,OUTPERFORM,153.1,,,95.0,,
1995-08-30,560.92,146.029999,-8.464563716770835,5.3075655196879845,OUTPERFORM,153.1,,,95.0,,
1995-08-31,561.88,148.25,-9.368346344925483,3.8892803901040107,OUTPERFORM,153.1,,,95.0,,
1995-09-01,563.84,146.779999,-8.620326402281886,4.768017640199096,OUTPERFORM,153.1,,,95.0,,
1995-09-05,569.17,152.360001,-8.43763070686272,8.095072183648222,OUTPERFORM,153.5,,,94.9,,
1995-09-06,570.17,152.860001,-8.65880619012529,8.303813293919626,OUTPERFORM,153.5,,,94.9,,
1995-09-07,570.29,153.830002,-9.499325557406967,7.76182276707531,OUTPERFORM,153.5,,,94.9,,
1995-09-08,572.68,154.779999,-9.958806326845071,7.299825996533804,OUTPERFORM,153.5,,,94.9,,
1995-09-11,573.91,155.53999299999995,-10.11026532594056,5.85272280042568,OUTPERFORM,153.5,,,94.9,,
1995-09-12,576.51,153.929993,-9.330963764469058,4.564897548031466,OUTPERFORM,153.5,,,94.9,,
1995-09-13,578.77,154.149994,-9.768797842321064,1.481237714861261,OUTPERFORM,153.5,,,94.9,,
1995-09-14,583.61,152.729996,-9.704021165658416,-0.5469889703137221,OUTPERFORM,153.5,,,94.9,,
1995-09-15,583.35,148.300003,-10.244180142476866,-2.2863549506133007,OUTPERFORM,153.5,,,94.9,,
1995-09-18,582.77,150.029999,-11.172588290883601,-2.107527146924415,OUTPERFORM,153.5,,,94.9,,
1995-09-19,584.2,152.610001,-10.995322760028635,-0.25490130718953674,OUTPERFORM,153.5,,,94.9,,
1995-09-20,586.77,152.070007,-11.290346965001142,-0.976753227601268,OUTPERFORM,153.5,,,94.9,,
1995-09-21,583.0,149.149994,-11.734871538659519,-1.765137301387909,OUTPERFORM,153.5,,,94.9,,
1995-09-22,581.73,148.139999,-11.26483419262333,-2.25008507588087,OUTPERFORM,153.5,,,94.9,,
1995-09-25,581.81,147.160004,-10.672173432414189,-2.710558730350354,OUTPERFORM,153.5,,,94.9,,
1995-09-26,581.41,146.020004,-10.273465230408352,-4.305650548676865,OUTPERFORM,153.5,,,94.9,,
1995-09-27,581.04,145.660004,-9.304612502926712,-4.70395925270688,OUTPERFORM,153.5,,,94.9,,
1995-09-28,585.87,149.869995,-9.601913284986885,-3.984881260423645,OUTPERFORM,153.5,,,94.9,,
1995-09-29,584.41,147.240005,-11.299820902771462,-8.461299653293153,OUTPERFORM,153.5,,,94.9,,
1995-10-02,581.72,145.020004,-11.7375735874249,-9.964613089015383,OUTPERFORM,153.7,,,95.0,,
1995-10-03,582.34,144.929993,-10.472588629585221,-8.929248516584442,OUTPERFORM,153.7,,,95.0,,
1995-10-04,581.47,140.949997,-10.161609294851981,-10.926445559705334,UNDERPERFORM,153.7,,,95.0,,
1995-10-05,582.63,143.679993,-9.634742148119424,-8.774607619047625,OUTPERFORM,153.7,,,95.0,,
1995-10-06,582.49,141.619995,-9.047046515622304,-7.631105834739504,OUTPERFORM,153.7,,,95.0,,
1995-10-09,578.37,136.860001,-10.242562502909813,-6.847261868326449,OUTPERFORM,153.7,,,95.0,,
1995-10-10,577.52,136.479996,-11.26135123922496,-6.173525758183174,OUTPERFORM,153.7,,,95.0,,
1995-10-11,579.46,139.449997,-11.639396758108534,-6.453350471768616,OUTPERFORM,153.7,,,95.0,,
1995-10-12,583.1,141.919998,-10.567484662576687,-2.4001140939381216,OUTPERFORM,153.7,,,95.0,,
1995-10-13,584.5,141.279999,-10.579056069762105,-2.947041144265383,OUTPERFORM,153.7,,,95.0,,
1995-10-16,583.03,142.059998,-7.966850828729289,-0.5739130538244375,OUTPERFORM,153.7,,,95.0,,
1995-10-17,586.78,147.889999,-8.318490047186023,0.9488047781569975,OUTPERFORM,153.7,,,95.0,,
1995-10-18,587.44,151.25,-7.793247421871319,4.598889159105557,OUTPERFORM,153.7,,,95.0,,
1995-10-19,590.65,151.669998,-7.501370292067966,2.820149915942971,OUTPERFORM,153.7,,,95.0,,
1995-10-20,587.46,148.229996,-8.333983491191654,0.5767342727393654,OUTPERFORM,153.7,,,95.0,,
1995-10-23,585.06,150.580002,-8.78817641831533,-0.7121205139886344,OUTPERFORM,153.7,,,95.0,,
1995-10-24,586.54,150.679993,-10.12947215199571,-3.2614292264197875,OUTPERFORM,153.7,,,95.0,,
1995-10-25,582.47,147.839996,-10.621614571345273,-4.446745705488963,OUTPERFORM,153.7,,,95.0,,
1995-10-26,576.72,148.740005,-11.271116034339512,-0.6080782068056734,OUTPERFORM,153.7,,,95.0,,
1995-10-27,579.7,150.919998,-10.704108196367779,2.568981259813663,OUTPERFORM,153.7,,,95.0,,
1995-10-30,583.25,154.690002,-10.354738557068643,4.79642365153834,OUTPERFORM,153.7,,,95.0,,
1995-10-31,581.5,152.770004,-10.543966525136906,6.149253837538282,OUTPERFORM,153.7,,,95.0,,
1995-11-01,584.22,152.479996,-10.528814493774597,5.3693515473328235,OUTPERFORM,153.7,,,95.0,,
1995-11-02,589.72,155.619995,-9.121449815845029,6.669405762351133,OUTPERFORM,153.9,,,95.0,,
1995-11-03,590.57,157.320007,-8.994668228187507,8.220411646846394,OUTPERFORM,153.9,,,95.0,,
1995-11-06,588.46,154.649994,-8.836560805577065,5.939168541969275,OUTPERFORM,153.9,,,95.0,,
1995-11-07,586.32,150.050003,-10.311596530677802,2.4371976361878156,OUTPERFORM,153.9,,,95.0,,
1995-11-08,591.71,149.889999,-9.698440313768575,1.2291429148105548,OUTPERFORM,153.9,,,95.0,,
1995-11-09,593.26,155.429993,-9.547478197231197,4.203532335652138,OUTPERFORM,153.9,,,95.0,,
1995-11-10,592.72,155.490005,-9.627054554325621,4.664786681001432,OUTPERFORM,153.9,,,95.0,,
1995-11-13,592.3,153.229996,-8.062212839935434,2.797529891285788,OUTPERFORM,153.9,,,95.0,,
1995-11-14,589.29,148.580002,-8.237437518491431,0.21584177174698294,OUTPERFORM,153.9,,,95.0,,
1995-11-15,593.96,149.759995,-6.241515390686658,0.34170519262981536,OUTPERFORM,153.9,,,95.0,,
1995-11-16,597.34,149.199997,-5.361386609208141,0.5458575412484512,OUTPERFORM,153.9,,,95.0,,
1995-11-17,600.07,147.929993,-5.754582148858978,1.2664231754323074,OUTPERFORM,153.9,,,95.0,,
1995-11-20,596.85,143.550003,-7.103612507587664,-3.137647836794488,OUTPERFORM,153.9,,,95.0,,
1995-11-21,600.24,143.690002,-6.939534883720933,-5.578914042925476,OUTPERFORM,153.9,,,95.0,,
1995-11-22,598.4,142.110001,-6.734620719751883,-4.968565165039118,OUTPERFORM,153.9,,,95.0,,
1995-11-24,599.97,144.399994,-6.780503721197617,-5.187136470378151,OUTPERFORM,153.9,,,95.0,,
1995-11-27,601.32,143.21000700000005,-6.782209682670093,-6.116419580535782,OUTPERFORM,153.9,,,95.0,,
1995-11-28,606.45,149.020004,-6.396147494173388,-3.9943286690224955,OUTPERFORM,153.9,,,95.0,,
1995-11-29,607.64,148.119995,-6.743607845544686,-6.330240740838544,OUTPERFORM,153.9,,,95.0,,
1995-11-30,605.37,146.929993,-6.890505560084281,-8.71078239286951,UNDERPERFORM,153.9,,,95.0,,
1995-12-01,606.98,144.649994,-7.0289644186438345,-10.929803359475498,UNDERPERFORM,153.9,,,95.0,,
1995-12-04,613.68,147.100006,-6.087595262143064,-9.175105185072042,UNDERPERFORM,154.7,,,94.8,,
1995-12-05,617.68,146.119995,-5.576617341323232,-9.180187762944792,UNDERPERFORM,154.7,,,94.8,,
1995-12-06,620.18,145.699997,-5.195897090970236,-9.170255366367297,UNDERPERFORM,154.7,,,94.8,,
1995-12-07,616.17,145.679993,-5.867884750527064,-9.554860204358228,UNDERPERFORM,154.7,,,94.8,,
1995-12-08,617.48,149.580002,-4.025614722248127,-5.900858446741286,UNDERPERFORM,154.7,,,94.8,,
1995-12-11,619.52,149.059998,-3.4459111949254217,-6.445743972312257,UNDERPERFORM,154.7,,,94.8,,
1995-12-12,618.78,146.240005,-3.4378364881946233,-8.8506587029337,UNDERPERFORM,154.7,,,94.8,,
1995-12-13,621.69,145.46000700000005,-2.5961207031617084,-8.624910375966921,UNDERPERFORM,154.7,,,94.8,,
1995-12-14,616.92,140.270004,-4.319369697721676,-12.089492505508815,UNDERPERFORM,154.7,,,94.8,,
1995-12-15,616.34,138.03999299999998,-4.508552305404068,-13.247864921061625,UNDERPERFORM,154.7,,,94.8,,
1995-12-18,606.81,134.869995,-6.943826772378059,-16.198587471124803,UNDERPERFORM,154.7,,,94.8,,
1995-12-19,611.93,141.970001,-7.4949736209581115,-14.362406890833679,UNDERPERFORM,154.7,,,94.8,,
1995-12-20,605.94,138.550003,-8.963341346153841,-17.02102044067185,UNDERPERFORM,154.7,,,94.8,,
1995-12-21,610.49,140.479996,-8.254936731688245,-15.683335239881558,UNDERPERFORM,154.7,,,94.8,,
1995-12-22,611.95,141.610001,-7.956681958336464,-14.290037439232306,UNDERPERFORM,154.7,,,94.8,,
1995-12-26,614.3,142.130005,-8.16402804562647,-14.420759098979296,UNDERPERFORM,154.7,,,94.8,,
1995-12-27,614.53,140.690002,-8.708311669018798,-15.547148461423832,UNDERPERFORM,154.7,,,94.8,,
1995-12-28,614.12,138.279999,-8.716332718948806,-16.320726777609686,UNDERPERFORM,154.7,,,94.8,,
1995-12-29,615.93,138.770004,-9.211108163084813,-15.620820811469404,UNDERPERFORM,154.7,,,94.8,,
1996-01-02,620.73,140.21000700000002,-8.176035502958579,-14.781494042311383,UNDERPERFORM,155.0,,,95.3,,
1996-01-03,621.32,136.559998,-8.428763024863295,-16.655481843558796,UNDERPERFORM,155.0,,,95.3,,
1996-01-04,617.7,134.78999299999998,-8.111806970828429,-17.50413499910727,UNDERPERFORM,155.0,,,95.3,,
1996-01-05,616.71,135.520004,-7.668468252661198,-16.050294321700175,UNDERPERFORM,155.0,,,95.3,,
1996-01-08,618.46,135.309998,-7.926157510793508,-16.967358745879313,UNDERPERFORM,155.0,,,95.3,,
1996-01-09,609.45,128.869995,-8.917682926829261,-21.93954926257313,UNDERPERFORM,155.0,,,95.3,,
1996-01-10,598.48,128.690002,-10.36424634555475,-21.463443662495774,UNDERPERFORM,155.0,,,95.3,,
1996-01-11,602.69,132.75,-10.388664208397746,-19.197756615644845,UNDERPERFORM,155.0,,,95.3,,
1996-01-12,601.81,131.169998,-11.29502977418786,-20.70487269622625,UNDERPERFORM,155.0,,,95.3,,
1996-01-15,599.82,126.089996,-10.877672614890855,-22.012616613609083,UNDERPERFORM,155.0,,,95.3,,
1996-01-16,608.44,130.699997,-9.634492284386075,-19.830707353436228,UNDERPERFORM,155.0,,,95.3,,
1996-01-17,606.37,129.050003,-9.787848131397281,-20.42301005639773,UNDERPERFORM,155.0,,,95.3,,
1996-01-18,608.24,132.71000700000002,-9.349151228817988,-18.54283781663193,UNDERPERFORM,155.0,,,95.3,,
1996-01-19,611.83,136.78999299999998,-8.551058232691611,-16.223668644192003,UNDERPERFORM,155.0,,,95.3,,
1996-01-22,613.4,138.899994,-8.16265421008504,-14.142666053545971,UNDERPERFORM,155.0,,,95.3,,
1996-01-23,612.79,138.669998,-7.968761733123086,-13.081356346806384,UNDERPERFORM,155.0,,,95.3,,
1996-01-24,619.96,142.699997,-6.795357507968003,-10.262864161417074,UNDERPERFORM,155.0,,,95.3,,
1996-01-25,617.03,140.100006,-6.801498353623536,-10.313040316296785,UNDERPERFORM,155.0,,,95.3,,
1996-01-26,621.62,140.949997,-6.094023808085081,-10.268655968058882,UNDERPERFORM,155.0,,,95.3,,
1996-01-29,624.22,141.139999,-5.7211901525449305,-10.273365347615416,UNDERPERFORM,155.0,,,95.3,,
1996-01-30,630.15,142.75,-5.502069461939907,-9.840208301140551,UNDERPERFORM,155.0,,,95.3,,
1996-01-31,636.02,144.25,-4.908424908424913,-9.510070647761848,UNDERPERFORM,155.0,,,95.3,,
1996-02-01,638.46,146.940002,-4.490785064624214,-6.67513191505491,UNDERPERFORM,155.0,,,95.3,,
1996-02-02,635.84,147.21000700000005,-4.297174852119978,-5.17873945249594,UNDERPERFORM,155.5,,,95.5,,
1996-02-05,641.43,151.899994,-4.0565402737267275,-4.2123899077766485,UNDERPERFORM,155.5,,,95.5,,
1996-02-06,646.33,153.570007,-3.6234585389857243,-3.922665888955612,UNDERPERFORM,155.5,,,95.5,,
1996-02-07,649.93,151.770004,-3.8394389536604234,-6.77518353608384,UNDERPERFORM,155.5,,,95.5,,
1996-02-08,656.07,153.259995,-2.6038805837205414,-4.8724510901095535,UNDERPERFORM,155.5,,,95.5,,
1996-02-09,656.37,153.0,-2.3839976204640068,-4.0391381831518025,UNDERPERFORM,155.5,,,95.5,,
1996-02-12,661.45,153.570007,0.609941591628127,-1.551380166953642,UNDERPERFORM,155.5,,,95.5,,
1996-02-13,660.51,151.830002,1.221381064762328,-3.0769180878487568,UNDERPERFORM,155.5,,,95.5,,
1996-02-14,655.58,151.550003,0.12676594119893636,-2.7715353426424283,UNDERPERFORM,155.5,,,95.5,,
1996-02-15,651.32,151.259995,-0.7224948937597064,-2.2363016918543033,UNDERPERFORM,155.5,,,95.5,,
1996-02-16,647.98,152.589996,0.35776790001085246,4.071750923194362,OUTPERFORM,155.5,,,95.5,,
1996-02-20,640.65,152.850006,-0.8573329825593223,4.691784931506859,OUTPERFORM,155.5,,,95.5,,
1996-02-21,648.1,156.089996,2.905684344236281,11.652355257817849,OUTPERFORM,155.5,,,95.5,,
1996-02-22,658.86,160.850006,4.852236739500615,12.40391282722937,OUTPERFORM,155.5,,,95.5,,
1996-02-23,659.08,161.070007,3.944359455580604,9.422561333340251,OUTPERFORM,155.5,,,95.5,,
1996-02-26,650.46,159.139999,1.0721611038597922,5.916804658901831,OUTPERFORM,155.5,,,95.5,,
1996-02-27,647.24,158.240005,1.3323313450127605,6.72421982264193,OUTPERFORM,155.5,,,95.5,,
1996-02-28,644.75,157.5,1.732489704466933,7.604020892396712,OUTPERFORM,155.5,,,95.5,,
1996-02-29,640.43,153.320007,2.163127921259589,9.256755372952963,OUTPERFORM,155.5,,,95.5,,
1996-03-01,644.37,146.919998,2.8277347801803243,3.0728253227850555,OUTPERFORM,155.5,,,95.5,,
1996-03-04,650.81,145.46000700000005,3.1116814804252435,-2.1130544234298054,UNDERPERFORM,156.1,,,95.8,,
1996-03-05,655.79,149.070007,3.1278502909262373,-1.441317685950405,UNDERPERFORM,156.1,,,95.8,,
1996-03-06,652.0,145.410004,3.3427905723478757,-1.9553597458750072,UNDERPERFORM,156.1,,,95.8,,
1996-03-07,653.65,145.570007,2.8948776878758187,-3.596021854304632,UNDERPERFORM,156.1,,,95.8,,
1996-03-08,633.5,142.880005,-1.0078912415032448,-6.018545063596292,UNDERPERFORM,156.1,,,95.8,,
1996-03-11,640.02,146.5,-1.538414202639915,-5.073544935222641,UNDERPERFORM,156.1,,,95.8,,
1996-03-12,637.09,144.600006,-3.8340201361529935,-8.746687105725059,UNDERPERFORM,156.1,,,95.8,,
1996-03-13,638.55,147.509995,-3.2837041637005404,-5.882729046965585,UNDERPERFORM,156.1,,,95.8,,
1996-03-14,640.87,147.380005,-3.2473806576285513,-7.097827830924263,UNDERPERFORM,156.1,,,95.8,,
1996-03-15,641.43,151.660004,-3.422368104071316,-6.939925710622052,UNDERPERFORM,156.1,,,95.8,,
1996-03-18,652.65,155.759995,-1.5001735613275224,-4.494451640062591,UNDERPERFORM,156.1,,,95.8,,
1996-03-19,651.69,154.720001,-1.5722700498414066,-4.928108488137262,UNDERPERFORM,156.1,,,95.8,,
1996-03-20,649.98,149.649994,-2.371689922946363,-7.924693951422479,UNDERPERFORM,156.1,,,95.8,,
1996-03-21,649.19,147.139999,-1.6676764616782802,-7.459120125786168,UNDERPERFORM,156.1,,,95.8,,
1996-03-22,650.62,147.610001,-1.7264557057623975,-8.099859547374521,UNDERPERFORM,156.1,,,95.8,,
1996-03-25,650.04,143.919998,-1.8481608987135356,-10.514209904691796,UNDERPERFORM,156.1,,,95.8,,
1996-03-26,652.97,144.71000700000005,-1.8400204446716084,-8.99886595399655,UNDERPERFORM,156.1,,,95.8,,
1996-03-27,648.91,145.889999,-2.6508446097992855,-8.395074984147788,UNDERPERFORM,156.1,,,95.8,,
1996-03-28,648.94,145.369995,-2.516186212801752,-8.046050554647376,UNDERPERFORM,156.1,,,95.8,,
1996-03-29,645.5,145.979996,-2.9425474010254637,-8.020925233781917,UNDERPERFORM,156.1,,,95.8,,
1996-04-01,653.73,146.479996,-2.527285739846119,-9.15406136336947,UNDERPERFORM,156.1,,,95.8,,
1996-04-02,655.26,148.070007,-1.7645383266119974,-7.847888069051634,UNDERPERFORM,156.4,,,96.0,,
1996-04-03,655.88,149.160004,-1.2050370548894351,-6.523784259782617,UNDERPERFORM,156.4,,,96.0,,
1996-04-04,655.86,148.559998,-1.5816326530612157,-7.317983350339253,UNDERPERFORM,156.4,,,96.0,,
1996-04-08,644.24,149.059998,-3.0941171161685155,-7.473623557779385,UNDERPERFORM,156.4,,,96.0,,
1996-04-09,642.19,148.259995,-2.3136598722239055,-7.1518026682278135,UNDERPERFORM,156.4,,,96.0,,
1996-04-10,633.5,149.25,-2.835933066458074,-5.171865462684188,UNDERPERFORM,156.4,,,96.0,,
1996-04-11,631.18,148.389999,-3.595430107526898,-6.643597483049968,UNDERPERFORM,156.4,,,96.0,,
1996-04-12,636.71,146.080002,-2.8828114275255112,-8.160440188110652,UNDERPERFORM,156.4,,,96.0,,
1996-04-15,642.49,148.199997,-1.0701527469820227,-4.737423454638023,UNDERPERFORM,156.4,,,96.0,,
1996-04-16,645.0,152.179993,-1.628843338213759,-3.585911773591288,UNDERPERFORM,156.4,,,96.0,,
1996-04-17,641.61,149.53999299999995,-3.337049535976855,-6.4790502743859,UNDERPERFORM,156.4,,,96.0,,
1996-04-18,643.61,152.300003,-3.0430394239315373,-5.043952896339865,UNDERPERFORM,156.4,,,96.0,,
1996-04-19,645.07,152.53999299999995,-3.3284378371897794,-5.071883065879879,UNDERPERFORM,156.4,,,96.0,,
1996-04-22,647.89,155.220001,-3.4656932131416185,-4.060814811951907,UNDERPERFORM,156.4,,,96.0,,
1996-04-23,651.58,158.130005,-4.255444206071635,-5.565835871588575,UNDERPERFORM,156.4,,,96.0,,
1996-04-24,650.17,160.949997,-4.943126992017321,-5.005014667031238,UNDERPERFORM,156.4,,,96.0,,
1996-04-25,652.87,162.399994,-4.403022227428477,-6.230156403601173,UNDERPERFORM,156.4,,,96.0,,
1996-04-26,653.46,161.96000700000005,-4.110232291957095,-7.037076070272752,UNDERPERFORM,156.4,,,96.0,,
1996-04-29,654.16,160.889999,-4.222547584187408,-8.35611709223192,UNDERPERFORM,156.4,,,96.0,,
1996-04-30,654.17,160.410004,-4.782906132192188,-9.352397347045793,UNDERPERFORM,156.4,,,96.0,,
1996-05-01,654.58,161.070007,-4.646894301363469,-8.290154065644995,UNDERPERFORM,156.4,,,96.0,,
1996-05-02,643.38,158.96000700000005,-6.1594784206764785,-10.075237086038625,UNDERPERFORM,156.7,,,96.4,,
1996-05-03,641.63,159.330002,-6.444745782482542,-10.759489051845073,UNDERPERFORM,156.7,,,96.4,,
1996-05-06,640.81,160.440002,-6.568395882541633,-8.861617598451033,UNDERPERFORM,156.7,,,96.4,,
1996-05-07,638.26,159.190002,-6.984945860475966,-9.458539607497574,UNDERPERFORM,156.7,,,96.4,,
1996-05-08,644.77,159.559998,-6.1920765862104155,-8.640135424224516,UNDERPERFORM,156.7,,,96.4,,
1996-05-09,645.44,159.119995,-6.333081790213035,-8.166450437664906,UNDERPERFORM,156.7,,,96.4,,
1996-05-10,652.09,160.940002,-6.040258785896446,-8.437163146449045,UNDERPERFORM,156.7,,,96.4,,
1996-05-13,661.51,165.779999,-4.51369843240278,-5.002576499987866,UNDERPERFORM,156.7,,,96.4,,
1996-05-14,665.6,166.970001,-5.1121945656202765,-5.7518642864785585,UNDERPERFORM,156.7,,,96.4,,
1996-05-15,665.42,166.610001,-5.391418090823796,-7.536489732654528,UNDERPERFORM,156.7,,,96.4,,
1996-05-16,664.85,165.220001,-5.108186800639414,-7.4345922058772995,UNDERPERFORM,156.7,,,96.4,,
1996-05-17,668.91,166.080002,-3.9943163877486643,-7.124485237269895,UNDERPERFORM,156.7,,,96.4,,
1996-05-20,673.15,166.589996,-3.0895034623745765,-6.656583702266006,UNDERPERFORM,156.7,,,96.4,,
1996-05-21,672.76,165.25,-3.981959866411666,-9.39744453861201,UNDERPERFORM,156.7,,,96.4,,
1996-05-22,678.42,164.46000700000005,-3.5705148250277152,-10.219449020286808,UNDERPERFORM,156.7,,,96.4,,
1996-05-23,676.0,164.529999,-3.7818295685839165,-10.5912425694763,UNDERPERFORM,156.7,,,96.4,,
1996-05-24,678.51,163.850006,-3.6768359336182055,-10.71817653186189,UNDERPERFORM,156.7,,,96.4,,
1996-05-28,672.23,163.389999,-4.916618339721923,-9.283216871449584,UNDERPERFORM,156.7,,,96.4,,
1996-05-29,667.93,161.429993,-6.033876368138225,-10.421182659406924,UNDERPERFORM,156.7,,,96.4,,
1996-05-30,671.7,162.96000700000005,-5.374374867929843,-8.274229803574663,UNDERPERFORM,156.7,,,96.4,,
1996-05-31,669.12,165.089996,-5.300253336541328,-5.920902801935323,UNDERPERFORM,156.7,,,96.4,,
1996-06-03,667.68,163.860001,-5.597579425113464,-8.134772891595343,UNDERPERFORM,157.0,,,97.3,,
1996-06-04,672.56,164.28999299999995,-4.233293938401516,-6.933669104025797,UNDERPERFORM,157.0,,,97.3,,
1996-06-05,678.44,165.419998,-3.207213376704887,-5.555236273659247,UNDERPERFORM,157.0,,,97.3,,
1996-06-06,673.03,161.679993,-3.475030834982651,-7.235068280713031,UNDERPERFORM,157.0,,,97.3,,
1996-06-07,673.31,163.029999,-4.0185317177476865,-5.110295734943204,UNDERPERFORM,157.0,,,97.3,,
1996-06-10,672.16,162.169998,-4.100442288486228,-6.438587590854594,UNDERPERFORM,157.0,,,97.3,,
1996-06-11,670.97,162.919998,-4.863385653721264,-7.720195280880294,UNDERPERFORM,157.0,,,97.3,,
1996-06-12,669.04,163.279999,-4.934850874575503,-6.978864051608635,UNDERPERFORM,157.0,,,97.3,,
1996-06-13,667.92,161.779999,-5.49148897032814,-8.438509723940113,UNDERPERFORM,157.0,,,97.3,,
1996-06-14,665.85,159.53999299999995,-6.761979443806531,-11.607297589692045,UNDERPERFORM,157.0,,,97.3,,
1996-06-17,665.16,159.020004,-8.201879683683199,-13.763552508575462,UNDERPERFORM,157.0,,,97.3,,
1996-06-18,662.06,156.21000700000005,-9.013949013949018,-16.518805486286993,UNDERPERFORM,157.0,,,97.3,,
1996-06-19,661.96,157.080002,-9.422292767028818,-16.268658328294507,UNDERPERFORM,157.0,,,97.3,,
1996-06-20,662.1,157.300003,-9.533113804364158,-16.935096819324514,UNDERPERFORM,157.0,,,97.3,,
1996-06-21,666.84,158.330002,-8.596962552771526,-15.363235112296758,UNDERPERFORM,157.0,,,97.3,,
1996-06-24,668.85,159.410004,-8.518320955233671,-15.35153033421458,UNDERPERFORM,157.0,,,97.3,,
1996-06-25,668.48,157.449997,-9.159102027504485,-17.83645937910403,UNDERPERFORM,157.0,,,97.3,,
1996-06-26,664.39,155.25,-9.927876142187031,-19.115349389232573,UNDERPERFORM,157.0,,,97.3,,
1996-06-27,668.55,158.580002,-9.290114243846848,-17.15599014894984,UNDERPERFORM,157.0,,,97.3,,
1996-06-28,670.63,159.839996,-9.638083432144008,-18.986318515159873,UNDERPERFORM,157.0,,,97.3,,
1996-07-01,675.88,162.800003,-9.14980845486929,-17.794380552215028,UNDERPERFORM,157.0,,,97.3,,
1996-07-02,673.61,161.110001,-9.308650286098953,-18.268057484477907,UNDERPERFORM,157.2,,,97.3,,
