,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Real Estate (Sector) Performance (%),S&P 500 Real Estate (Sector) Outperform/Underperform,overall,commodities,housing,shelters,transportations
2004-05-17,1084.1,92.870003,-1.4839653589960422,-6.710195679250763,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-18,1091.49,94.440002,-0.928548088443526,-5.63549149409488,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-19,1088.68,91.959999,-1.6211526992101932,-9.975528928526112,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-20,1089.19,94.330002,-0.954814538642712,-7.97970914096754,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-21,1093.56,94.309998,-0.46148384806533604,-9.037424768518532,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-24,1095.41,95.089996,1.3611548070694868,-6.527088178695917,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-25,1113.05,97.019997,4.612912018196003,-4.168313989891626,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-26,1114.94,97.870003,4.667580405925542,-3.841615286319666,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-27,1121.28,98.550003,3.9145907473309594,-3.363404490192057,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-05-28,1120.68,99.419998,4.17274746930163,-2.643953114650799,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-06-01,1121.2,97.980003,5.452253980794364,-3.258289921586599,UNDERPERFORM,188.9,154.9,189.5,218.9,219.9
2004-06-02,1124.99,99.919998,5.652704733283254,-1.0105052306220497,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-03,1116.64,98.919998,3.455815591009337,-3.473853333122945,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-04,1122.5,99.029999,3.7708812898096467,-4.124312090964155,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-07,1140.42,99.910004,4.1317786279755575,-4.3007642854259736,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-08,1142.18,99.440002,4.669043189794997,-3.089366503368407,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-09,1131.33,99.150002,3.0026858469522466,-5.373160005470135,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-10,1136.47,99.120003,3.722802278037385,-5.500997287644182,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-14,1125.29,97.330002,2.6546492852516312,-9.156241451896985,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-15,1132.01,99.18,2.4480524181870855,-7.2303841649842155,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-16,1133.56,99.129997,2.5762607570424256,-7.648592608481186,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-17,1132.05,99.110001,2.1917907146790316,-7.581123789278699,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-18,1135.02,99.769997,3.2634308329163364,-7.6545760120827815,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-21,1130.3,100.5,2.359994204158511,-7.45003803112766,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-22,1134.41,100.620003,2.5770632329936483,-6.919514466596011,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-23,1144.06,101.43,2.3025815739821764,-6.799597412485559,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-24,1140.65,101.25,2.4262995788547403,-7.63547050806046,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-25,1134.43,102.57,1.1709622759297433,-7.268783046118954,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-28,1133.35,102.370003,1.5300957653614278,-6.961734135796915,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-29,1136.2,99.949997,1.5933761333357221,-7.092400872050552,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-06-30,1140.84,101.110001,1.5054452274183117,-5.961677993722425,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-07-01,1128.94,101.080002,0.2771313353822302,-5.196024051884529,UNDERPERFORM,189.1,154.6,189.9,219.3,220.5
2004-07-02,1125.38,102.989998,-0.26144833515016064,-2.054212038911807,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-06,1116.21,102.540001,-0.3713059078697123,-2.5007103261521446,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-07,1118.33,103.440002,-0.46016911437473107,-3.1823232191060646,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-08,1109.11,101.610001,-1.72256435248771,-4.7435990389725236,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-09,1112.81,101.839996,-0.8367492425592649,-3.651845893619088,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-12,1114.35,102.660004,-1.3238289205702691,-3.068643071715871,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-13,1115.14,101.739998,0.14188728043393883,-3.1969553415215124,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-14,1111.47,102.330002,0.2805947526074659,-1.9357892081607986,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-15,1106.69,103.239998,-0.30807757789766965,-1.6105994472505492,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-16,1101.39,102.900002,-0.19301870378424235,-2.0652879033025484,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-19,1100.9,103.730003,-0.8251806208673274,-1.565756355069936,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-20,1108.67,103.120003,-0.5498744169357583,-1.612436821151353,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-21,1093.88,101.989998,-1.8572018159306536,-3.537316649844413,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-22,1096.84,99.800003,-3.063190455148046,-7.481227195293572,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-23,1086.2,99.07,-4.313891311433526,-8.63229733468599,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-26,1084.07,98.059998,-4.443445455186524,-9.5554327532823,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-27,1094.83,98.330002,-4.134670110765725,-9.88819712550778,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-28,1095.42,99.349998,-3.1159067792862483,-7.650124416246051,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-29,1100.43,99.550003,-1.934696205464559,-8.30800128949064,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-07-30,1101.72,100.080002,-2.016204341909844,-7.555883843416156,UNDERPERFORM,189.2,154.4,190.3,219.6,220.7
2004-08-02,1106.62,102.150002,-1.356699707623188,-6.805947387957778,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-03,1099.69,102.510002,-1.25353567099179,-5.962755601086956,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-04,1098.63,103.68,-0.42237308413923813,-5.5221415258272515,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-05,1080.7,101.730003,-2.481501534019126,-7.9449813058550145,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-06,1063.97,101.239998,-4.492738011884878,-9.193649819600857,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-09,1065.22,101.779999,-3.445337780879776,-7.7578369678389265,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-10,1079.04,101.980003,-2.2307594730261227,-7.324607348922152,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-11,1075.79,102.120003,-2.7745393089860793,-8.157207335961747,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-12,1063.23,101.279999,-2.9669447131618787,-8.25255918337312,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-13,1064.8,100.940002,-2.740226525392764,-7.690897260007256,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-16,1079.34,102.480003,-2.8575542935315723,-8.410042080704649,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-17,1081.71,103.290001,-3.8821752265861043,-8.08045008239432,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-18,1095.17,104.400002,-2.862236571347476,-7.430392866025826,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-19,1091.23,102.610001,-3.4480622898601987,-8.920648538233678,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-20,1098.35,104.779999,-2.844733792713028,-8.791781218448325,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-23,1095.68,104.889999,-3.085196716671379,-7.553322823491293,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-24,1096.19,107.139999,-4.112141357592725,-5.9515441704976135,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-25,1104.96,106.910004,-4.881765045150521,-7.300787179384594,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-26,1105.09,107.339996,-5.237658317397987,-3.9463123042505655,OUTPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-27,1107.77,107.239998,-4.903467280172391,-5.139323171888821,UNDERPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-30,1099.15,108.040001,-5.577795340526414,-4.3893796460177,OUTPERFORM,189.8,154.9,190.8,220.4,220.4
2004-08-31,1104.24,108.589996,-5.04510237249659,-4.182481175637842,OUTPERFORM,189.8,154.9,190.8,220.4,220.4
2004-09-01,1105.91,108.099998,-5.7580870572996545,-5.48221110040541,OUTPERFORM,189.8,154.9,190.8,220.4,220.4
2004-09-02,1118.31,108.830002,-5.561701444893908,-7.15748074426309,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-03,1113.63,109.620003,-5.9283161993900935,-6.943972658472686,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-07,1121.3,110.610001,-4.605123231498265,-5.218505703989007,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-08,1116.27,110.029999,-5.556119599979703,-3.1681757414813605,OUTPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-09,1118.38,107.580002,-5.50631574500442,-5.639856054032877,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-10,1123.92,107.519997,-3.966368747543436,-4.528508137226739,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-13,1125.82,106.620003,-4.367843430396523,-5.821037062282808,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-14,1128.33,105.150002,-4.130202049382303,-8.06958842637494,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-15,1120.37,105.169998,-5.194794205253195,-9.453296436447756,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-16,1123.5,106.839996,-5.001479727730107,-7.63378763091187,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-17,1128.55,106.669998,-4.244126356516798,-7.138508562587909,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-20,1122.2,105.699997,-4.39760781039682,-7.97492940993445,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-21,1129.3,105.910004,-5.2099683557584875,-9.794736060140153,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-22,1113.56,105.099998,-6.449471995161005,-9.762173007966224,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-23,1108.36,104.349998,-6.9519883811714696,-12.237177254210641,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-24,1110.11,104.93,-6.733039277462726,-12.50729592262153,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-27,1103.52,105.07,-6.248566355441898,-11.063144667878333,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-28,1110.06,105.379997,-6.1506074517462705,-11.169181771116454,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-29,1114.8,104.809998,-6.259459823080293,-12.592782500449262,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-09-30,1114.58,105.730003,-6.180134680134685,-12.699197318972855,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-10-01,1131.5,107.870003,-5.604498281442927,-10.570386074356175,UNDERPERFORM,190.8,156.7,191.2,220.7,221.3
2004-10-04,1135.17,108.43,-5.668201233193171,-9.603999406519359,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-05,1134.48,108.419998,-5.90850280330425,-9.95764936607758,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-06,1142.05,109.120003,-5.083069455872213,-8.263971624984567,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-07,1130.65,107.580002,-5.321554178529553,-10.424642971267994,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-08,1122.14,108.57,-6.069560122211525,-9.600331550380215,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-11,1124.39,108.260002,-6.724459745323319,-10.588040789758157,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-12,1121.84,109.610001,-7.252990732243692,-10.141008112616623,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-13,1113.65,109.010002,-7.972697148240271,-9.565288621492552,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-14,1103.29,109.739998,-8.434584868704986,-8.982335572696353,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-15,1108.2,110.510002,-8.680389603968553,-8.571192804553828,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-18,1114.02,111.489998,-8.193992335901768,-8.238684773662552,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-19,1103.23,110.339996,-9.090684355815581,-9.542553462636006,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-20,1103.66,110.040001,-8.932932866855891,-9.357496550947332,UNDERPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-21,1106.49,111.190002,-7.952049780380666,-7.1637264881955325,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-22,1095.74,110.389999,-7.769875005260718,-6.780948434064326,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-25,1094.8,109.349998,-7.513474242654638,-4.0789491228070185,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-26,1111.09,111.889999,-6.465245098451888,-2.5603091080674156,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-27,1125.4,112.370003,-5.124811370859639,-2.3124367757318742,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-28,1127.44,112.779999,-5.277042638101237,-1.8109019518465774,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-10-29,1130.2,112.660004,-4.462421491305923,-0.7488309268111837,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-11-01,1130.51,114.879997,-4.815189020796506,1.5468929960282818,OUTPERFORM,191.7,157.8,191.8,220.9,222.6
2004-11-02,1130.56,113.459999,-3.9823347063569714,-0.07926375836380117,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-03,1143.2,113.919998,-3.4883328267990343,-0.6193832492205287,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-04,1161.67,115.330002,-2.8687770698506587,-0.5089682627496317,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-05,1166.17,111.75,-1.5582924626254657,-3.672098893679876,UNDERPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-08,1164.89,113.050003,-0.8950068486740737,-2.0279019154857636,UNDERPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-09,1164.08,113.0,-0.3245224211598896,-2.1729737308809005,UNDERPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-10,1162.91,113.330002,-0.07218045112781235,-1.05639862880742,UNDERPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-11,1173.48,114.370003,0.4339230235961722,2.134309640981158,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-12,1184.17,117.220001,0.8602553510438149,4.558023329247862,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-15,1183.81,117.800003,0.7883870418458061,6.327287604230647,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-16,1175.43,116.699997,0.34745936347495565,4.946043298904046,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-17,1181.94,113.629997,0.05671861640439424,2.544895813462622,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-18,1183.55,114.010002,-0.49268124532332314,2.0680439230450487,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-19,1170.34,112.620003,-1.915034487382572,-0.09757828179957073,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-22,1177.24,113.209999,-1.0631234820025481,0.40798137472284335,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-23,1176.94,114.379997,-2.168690722592115,-0.6255438857609708,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-24,1181.76,116.150002,-1.6609526345571335,0.9561051467334547,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-26,1182.65,115.669998,-1.634367462363795,0.26872139156794983,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-29,1178.57,114.870003,-1.1258483712111689,-1.4245224527977607,UNDERPERFORM,191.7,157.4,192.1,221.3,222.3
2004-11-30,1173.82,114.860001,-1.9373271735407482,-1.820665900002838,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-12-01,1191.37,117.410004,-1.155728864183192,-0.11909740231993426,OUTPERFORM,191.7,157.4,192.1,221.3,222.3
2004-12-02,1190.33,116.470001,-1.310793108594377,-0.7329762084210989,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-03,1191.17,118.900002,-1.5659604006214134,0.8995299015454927,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-06,1190.25,119.93,-1.6598641703983952,2.0159935695133413,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-07,1177.07,118.139999,-1.97210077035187,0.6217485521932131,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-08,1182.81,118.629997,-1.5629291189174332,1.5928749231705508,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-09,1189.24,119.910004,0.42899608161057756,5.276560047821599,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-10,1188.0,121.110001,-0.23513604299629787,6.097239490192918,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-13,1198.68,120.620003,-0.1266455590734905,5.575494967177241,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-14,1203.38,119.949997,-0.6595837770458024,2.6002847455210087,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-15,1205.72,120.410004,0.17613825191094,3.9181849335069074,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-16,1203.21,118.949997,-0.5948397650383019,1.9192854247218394,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-17,1194.2,120.099998,-1.3123099299219843,3.543408975660123,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-20,1194.65,120.099998,-1.3069303658909348,2.966391486337372,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-21,1205.45,121.080002,-1.364023172847173,1.6795431360506763,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-22,1209.57,121.980003,-1.2845728835968018,1.8196994535968347,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-23,1210.13,120.540001,-0.7626514027045395,1.4390296820831594,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-27,1204.92,120.57,-0.1731551519871366,4.952997169733542,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-28,1213.54,120.870003,0.3547653504238024,4.1982784482758495,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-29,1213.45,121.5,1.1140923938404157,6.5882990891884985,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-30,1213.55,121.980003,0.5568307052360444,5.03746331794015,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2004-12-31,1211.92,121.400002,1.1830515549989595,4.944676694329186,OUTPERFORM,191.6,156.8,192.3,221.7,222.5
2005-01-03,1202.08,119.769997,1.1792234464299334,5.32934487142156,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-04,1188.05,118.419998,-0.18148057905748027,2.7327154350494265,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-05,1183.74,114.0,-0.49678476862943244,-0.8091882015139662,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-06,1187.89,114.830002,0.3471928905709021,0.604523397621537,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-07,1186.19,115.029999,1.2358006674006328,2.981201512476317,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-10,1190.25,114.860001,1.5112619719751308,2.5444147389623195,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-11,1182.99,113.510002,0.9876901538303784,1.0414865957445896,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-12,1187.7,113.129997,1.1428279456347834,1.2620801892044398,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-13,1177.45,113.550003,1.0374476556600731,1.329649318751569,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-14,1184.52,114.629997,0.2632447668463822,0.7559110685394499,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-18,1195.98,115.919998,1.3035854953879156,1.1606615293013878,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-19,1184.63,116.010002,0.9983630597142135,2.2294668074691604,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-20,1175.41,115.389999,-0.06036798966090329,2.2870322185450265,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-21,1167.87,115.510002,-1.1444146302237335,2.8309444880095347,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-24,1163.75,114.540001,-1.7161147567289037,1.255302300513561,OUTPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-25,1168.41,111.980003,-1.908255956478666,-2.1068240414968464,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-26,1174.07,112.110001,-0.6036234337961521,-1.250768970763405,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-27,1174.55,110.790001,-0.56382861641876,-2.7390070146955603,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-28,1171.36,111.199997,-1.3807503199299576,-3.5559461347108634,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-01-31,1181.27,110.809998,0.6372519786333131,-3.9358474891347695,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-02-01,1189.41,111.699997,2.354459790886798,-2.4454174672489115,UNDERPERFORM,192.4,157.5,193.0,222.5,222.8
2005-02-02,1193.19,112.730003,4.425793352120588,-1.166048591373814,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-03,1189.89,112.75,3.8316550027051255,-1.2610578638925007,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-04,1203.03,115.099998,4.359027741633259,0.59430170589585,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-07,1201.72,115.050003,5.645714285714298,0.9653409644232003,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-08,1202.3,115.360001,3.6510194404931084,0.3392189237260146,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-09,1191.99,116.529999,3.460577023226752,0.9617059601751077,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-10,1197.01,116.989998,3.004044402375028,0.00854419536986395,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-11,1205.3,117.550003,4.642178099198668,0.7801817625187057,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-14,1206.14,117.330002,4.303083761393323,-0.2550327362501048,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-15,1210.12,117.839996,5.851892024282268,1.3154483933530914,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-16,1210.34,117.559998,4.623762804166498,-1.3344557056742756,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-17,1200.75,117.410004,3.320541061471727,-1.4272495892263426,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-18,1201.59,116.769997,3.480971778464803,-1.9892580324765596,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-22,1184.16,113.900002,0.723854888784925,-5.280663617463621,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-23,1190.8,114.150002,1.5495083700741041,-5.606547589514599,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-24,1200.2,114.25,2.462970077261284,-4.576967228506623,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-25,1211.37,116.910004,2.759492382341966,-4.3993760372935125,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-02-28,1203.6,115.870003,3.2052271441065816,-5.141218908862566,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-03-01,1210.41,116.709999,3.3557906601429544,-4.959286523795936,UNDERPERFORM,193.1,157.9,193.9,223.7,223.6
2005-03-02,1210.08,115.989998,4.3748274910295315,-4.38545881436746,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-03,1210.47,116.639999,4.888869633031501,-2.40147515017195,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-04,1222.12,119.080002,4.84090967581432,-1.5135240587701992,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-07,1225.31,119.800003,4.388311467030159,-1.7227226952793662,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-08,1219.43,118.830002,2.856877762407639,-3.2958944489557607,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-09,1207.01,114.879997,1.3374416495953279,-7.689835460582605,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-10,1209.25,116.0,1.6791672272299163,-7.436961378870088,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-11,1200.08,113.989998,0.5209991121237101,-8.669177288184871,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-14,1206.83,116.129997,1.0686140678519696,-5.883784795232883,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-15,1197.75,115.68,0.6504147023974616,-5.273503801011204,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-16,1188.07,113.709999,-0.7974148728311148,-6.519237146656021,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-17,1190.21,115.269997,-0.7148934750329405,-5.601510067959126,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-18,1189.65,114.93,-0.15526647083506928,-6.33251604724977,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-21,1183.78,114.139999,-1.5338290828633694,-8.33600887414091,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
2005-03-22,1171.71,111.699997,-2.7053284507884245,-10.093368642842382,UNDERPERFORM,193.7,158.6,194.3,223.7,224.5
