,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Communication Services (Sector) Performance (%),S&P 500 Communication Services (Sector) Outperform/Underperform,overall,communication,information technology commodities,education and communication commodities,education and communication services
1997-03-19,785.77,134.369995,-19.411511322612405,-26.709938948618728,UNDERPERFORM,159.9,,,,
1997-03-20,782.65,133.75,-19.89826726846593,-26.70429475458779,UNDERPERFORM,159.9,,,,
1997-03-21,784.1,135.169998,-18.878933973390723,-26.15275176502002,UNDERPERFORM,159.9,,,,
1997-03-24,790.89,136.25,-17.95746887966805,-25.513885037326535,UNDERPERFORM,159.9,,,,
1997-03-25,789.07,135.619995,-17.465613723131625,-25.93119030263714,UNDERPERFORM,159.9,,,,
1997-03-26,790.5,135.839996,-14.788345244639922,-24.428374965229484,UNDERPERFORM,159.9,,,,
1997-03-27,773.88,131.5,-17.603091960264482,-28.138151589208384,UNDERPERFORM,159.9,,,,
1997-03-31,757.12,131.110001,-20.4806116876024,-30.04481784275762,UNDERPERFORM,159.9,,,,
1997-04-01,759.64,130.940002,-20.700670188111992,-30.38068874542016,UNDERPERFORM,159.9,,,,
1997-04-02,750.11,129.100006,-21.1016797618672,-30.87014404283801,UNDERPERFORM,159.9,,,,
1997-04-03,750.32,128.71000700000002,-21.964410146540338,-31.90667427982913,UNDERPERFORM,159.9,,,,
1997-04-04,757.9,128.660004,-22.55262620069487,-32.56813313572119,UNDERPERFORM,159.9,,,,
1997-04-07,762.13,131.330002,-21.4954522512129,-31.143498791873302,UNDERPERFORM,159.9,,,,
1997-04-08,766.12,130.600006,-20.44774879548097,-32.81892488124253,UNDERPERFORM,159.9,,,,
1997-04-09,760.6,129.0,-20.57143453879009,-33.388414057866065,UNDERPERFORM,159.9,,,,
1997-04-10,758.34,130.130005,-20.75448038037515,-31.876242134305464,UNDERPERFORM,159.9,,,,
1997-04-11,737.65,126.019997,-23.876700171307096,-35.4538036402939,UNDERPERFORM,159.9,,,,
1997-04-14,743.73,125.379997,-23.911975937634278,-35.257670964418644,UNDERPERFORM,159.9,,,,
1997-04-15,754.72,127.150002,-23.41677744066404,-34.8282941621232,UNDERPERFORM,159.9,,,,
1997-04-16,763.53,128.479996,-22.111029501775004,-33.800497384578556,UNDERPERFORM,159.9,,,,
1997-04-17,761.77,128.149994,-23.919622079958458,-34.61735,UNDERPERFORM,159.9,,,,
1997-04-18,766.34,128.199997,-23.82306163021869,-34.37084077753335,UNDERPERFORM,159.9,,,,
1997-04-21,760.37,126.330002,-24.48405998609594,-35.22534858855227,UNDERPERFORM,159.9,,,,
1997-04-22,774.61,128.279999,-22.812244653925095,-33.0550034718454,UNDERPERFORM,159.9,,,,
1997-04-23,773.64,127.080002,-23.58809236908125,-34.257630611624975,UNDERPERFORM,159.9,,,,
1997-04-24,771.18,124.620003,-23.70144646496627,-35.03284409743558,UNDERPERFORM,159.9,,,,
1997-04-25,765.37,128.649994,-24.89082540897538,-32.9424081435786,UNDERPERFORM,159.9,,,,
1997-04-28,772.96,130.919998,-24.22035078087469,-31.634465796344646,UNDERPERFORM,159.9,,,,
1997-04-29,794.05,134.619995,-22.466654949518627,-30.216167016408335,UNDERPERFORM,159.9,,,,
1997-04-30,801.34,135.279999,-21.444186297287494,-29.658904910501594,UNDERPERFORM,159.9,,,,
1997-05-01,798.53,135.009995,-21.924009542805745,-30.0901001991016,UNDERPERFORM,159.9,,,,
1997-05-02,812.97,136.369995,-21.229943415239116,-29.847216574140734,UNDERPERFORM,160.2,,,,
1997-05-05,830.29,139.089996,-19.254483214688612,-28.0109771953996,UNDERPERFORM,160.2,,,,
1997-05-06,827.76,137.490005,-19.96209667282274,-29.05572607240878,UNDERPERFORM,160.2,,,,
1997-05-07,815.62,135.03999299999998,-21.434488604619805,-30.183024301344485,UNDERPERFORM,160.2,,,,
1997-05-08,820.26,135.119995,-20.406380996739635,-29.592000321150536,UNDERPERFORM,160.2,,,,
1997-05-09,824.78,134.990005,-20.914756927797495,-30.542834662943108,UNDERPERFORM,160.2,,,,
1997-05-12,837.66,137.059998,-20.121677934908032,-29.856703066224245,UNDERPERFORM,160.2,,,,
1997-05-13,833.13,135.770004,-20.604379895934578,-30.184602611278844,UNDERPERFORM,160.2,,,,
1997-05-14,836.04,136.100006,-20.202348000381797,-30.896162440662533,UNDERPERFORM,160.2,,,,
1997-05-15,841.88,137.740005,-19.974905420049048,-30.31820387836499,UNDERPERFORM,160.2,,,,
1997-05-16,829.75,136.800003,-20.774731937402724,-30.25389839020035,UNDERPERFORM,160.2,,,,
1997-05-19,833.27,136.720001,-19.494710400463745,-29.56933622422564,UNDERPERFORM,160.2,,,,
1997-05-20,841.66,137.360001,-20.27394405554661,-30.863697483621312,UNDERPERFORM,160.2,,,,
1997-05-21,839.35,136.279999,-20.237382520359958,-31.29317122380122,UNDERPERFORM,160.2,,,,
1997-05-22,835.66,135.649994,-21.478975804557198,-31.48990202020202,UNDERPERFORM,160.2,,,,
1997-05-23,847.03,138.029999,-20.72496186135315,-31.280494716317364,UNDERPERFORM,160.2,,,,
1997-05-27,849.71,140.21000700000002,-20.581912666367586,-30.177775809748276,UNDERPERFORM,160.2,,,,
1997-05-28,847.21,140.350006,-20.718503476478777,-30.838214733491853,UNDERPERFORM,160.2,,,,
1997-05-29,844.08,140.169998,-21.79158134665097,-32.320990138955196,UNDERPERFORM,160.2,,,,
1997-05-30,848.28,142.839996,-21.488268776898522,-31.18466484418435,UNDERPERFORM,160.2,,,,
1997-06-02,846.36,141.830002,-22.031837276144152,-32.00536712220848,UNDERPERFORM,160.4,,,,
1997-06-03,845.48,142.240005,-22.414520894892355,-32.98784116149631,UNDERPERFORM,160.4,,,,
1997-06-04,840.11,140.929993,-23.567997379817317,-34.70929391588713,UNDERPERFORM,160.4,,,,
1997-06-05,843.43,140.0,-23.013098443704074,-34.8048818383887,UNDERPERFORM,160.4,,,,
1997-06-06,858.01,143.25,-22.397684619906855,-34.523265081466626,UNDERPERFORM,160.4,,,,
1997-06-09,862.91,142.910004,-21.691033005726325,-33.966359245599854,UNDERPERFORM,160.4,,,,
1997-06-10,865.27,144.610001,-21.396257267441854,-32.727020705763174,UNDERPERFORM,160.4,,,,
1997-06-11,869.57,144.630005,-20.619111955013516,-31.95162804018724,UNDERPERFORM,160.4,,,,
1997-06-12,883.46,147.880005,-19.215435259692747,-30.968161558359807,UNDERPERFORM,160.4,,,,
1997-06-13,893.27,150.229996,-18.922623099614256,-30.190521331652242,UNDERPERFORM,160.4,,,,
1997-06-16,893.9,149.570007,-19.33402517709697,-30.228105383871462,UNDERPERFORM,160.4,,,,
1997-06-17,894.42,149.300003,-20.14178444835314,-31.12515558195035,UNDERPERFORM,160.4,,,,
1997-06-18,889.06,148.800003,-20.81054600516613,-31.683575425219924,UNDERPERFORM,160.4,,,,
1997-06-19,897.99,149.369995,-19.920990208493116,-30.86642766700387,UNDERPERFORM,160.4,,,,
1997-06-20,898.7,148.809998,-19.00319949529088,-30.34218297190977,UNDERPERFORM,160.4,,,,
1997-06-23,878.62,145.449997,-20.245086915081934,-30.579422382981626,UNDERPERFORM,160.4,,,,
1997-06-24,896.34,146.970001,-19.29736105233778,-30.425110054319493,UNDERPERFORM,160.4,,,,
1997-06-25,888.99,145.520004,-19.888437311321184,-29.910409640458756,UNDERPERFORM,160.4,,,,
1997-06-26,883.68,144.779999,-20.7994622451266,-30.587785208670194,UNDERPERFORM,160.4,,,,
1997-06-27,887.3,145.139999,-20.728656684415537,-30.221154326923084,UNDERPERFORM,160.4,,,,
1997-06-30,885.14,146.639999,-20.12597345172673,-30.114856025212266,UNDERPERFORM,160.4,,,,
1997-07-01,891.03,146.929993,-20.63648995297136,-31.06409229175233,UNDERPERFORM,160.4,,,,
1997-07-02,904.03,147.699997,-19.545232056245275,-30.069602715367548,UNDERPERFORM,160.8,,,,
1997-07-03,916.92,149.899994,-18.6168088260094,-28.448690214797136,UNDERPERFORM,160.8,,,,
1997-07-07,912.2,150.199997,-19.312894722875782,-28.757769019989865,UNDERPERFORM,160.8,,,,
1997-07-08,918.75,149.830002,-17.93797674127797,-28.170092107389465,UNDERPERFORM,160.8,,,,
1997-07-09,907.54,146.479996,-18.084664680927887,-28.772185619417034,UNDERPERFORM,160.8,,,,
1997-07-10,913.78,148.979996,-15.900012884937508,-26.436898549537858,UNDERPERFORM,160.8,,,,
1997-07-11,916.68,145.479996,-15.52192865239469,-27.657885798372384,UNDERPERFORM,160.8,,,,
1997-07-14,918.38,144.850006,-16.10056457948876,-28.096297762665134,UNDERPERFORM,160.8,,,,
1997-07-15,925.76,144.899994,-16.729480548684506,-29.012346879589135,UNDERPERFORM,160.8,,,,
1997-07-16,936.59,145.220001,-16.450490633363067,-29.545893400589296,UNDERPERFORM,160.8,,,,
1997-07-17,931.61,141.229996,-16.973985580222262,-32.81160893641687,UNDERPERFORM,160.8,,,,
1997-07-18,915.3,140.46000700000002,-17.94710891976693,-32.56193217093303,UNDERPERFORM,160.8,,,,
1997-07-21,912.94,141.149994,-17.375013575643482,-31.085836746407303,UNDERPERFORM,160.8,,,,
1997-07-22,933.98,145.759995,-14.715926730828944,-27.816570072381463,UNDERPERFORM,160.8,,,,
1997-07-23,936.56,143.979996,-15.483603154836045,-29.206415350417558,UNDERPERFORM,160.8,,,,
1997-07-24,940.3,143.610001,-15.031085086387641,-29.018388675718064,UNDERPERFORM,160.8,,,,
1997-07-25,938.79,144.360001,-15.863200064528272,-29.026546087312067,UNDERPERFORM,160.8,,,,
1997-07-28,936.45,145.860001,-16.303201472927785,-27.422003147623997,UNDERPERFORM,160.8,,,,
1997-07-29,942.29,147.490005,-15.668936878563045,-26.5743970372479,UNDERPERFORM,160.8,,,,
1997-07-30,952.29,148.350006,-14.109837381508573,-25.917599999999997,UNDERPERFORM,160.8,,,,
1997-07-31,954.31,147.589996,-13.701144851784196,-26.597706837499636,UNDERPERFORM,160.8,,,,
1997-08-01,947.14,146.270004,-14.635157545605304,-26.79545294825537,UNDERPERFORM,160.8,,,,
1997-08-04,950.3,147.919998,-15.080514002823797,-27.6250149812845,UNDERPERFORM,161.2,,,,
1997-08-05,952.37,147.080002,-14.558063590038051,-28.032487352167323,UNDERPERFORM,161.2,,,,
1997-08-06,960.32,149.839996,-13.521301791133478,-26.875216887897757,UNDERPERFORM,161.2,,,,
1997-08-07,951.19,148.529999,-13.055520008774968,-26.836115138074856,UNDERPERFORM,161.2,,,,
1997-08-08,933.54,147.850006,-14.528991146553382,-26.76342265792989,UNDERPERFORM,161.2,,,,
1997-08-11,937.0,151.899994,-14.631924198250722,-25.146602651289697,UNDERPERFORM,161.2,,,,
1997-08-12,926.53,150.830002,-15.061146660310587,-25.563836412085173,UNDERPERFORM,161.2,,,,
1997-08-13,922.02,148.639999,-15.486993345432554,-27.272729541228856,UNDERPERFORM,161.2,,,,
1997-08-14,924.77,148.660004,-15.408609429026187,-27.39083697883079,UNDERPERFORM,161.2,,,,
1997-08-15,900.81,145.570007,-16.80197279100053,-28.431656197590637,UNDERPERFORM,161.2,,,,
1997-08-18,912.49,147.089996,-16.654640446462,-28.129584127243533,UNDERPERFORM,161.2,,,,
1997-08-19,926.01,147.46000700000005,-16.864776542833027,-29.299514766761238,UNDERPERFORM,161.2,,,,
1997-08-20,939.35,148.699997,-15.807729537876892,-27.864559172720284,UNDERPERFORM,161.2,,,,
1997-08-21,925.05,146.380005,-17.28882967784624,-29.36350536820933,UNDERPERFORM,161.2,,,,
1997-08-22,923.54,145.479996,-16.96874887618226,-30.010586308041056,UNDERPERFORM,161.2,,,,
1997-08-25,920.16,144.649994,-15.934879131721758,-29.00962036242689,UNDERPERFORM,161.2,,,,
1997-08-26,913.02,144.119995,-16.91056022714863,-30.099912749536283,UNDERPERFORM,161.2,,,,
1997-08-27,913.7,144.46000700000005,-15.163276106999934,-28.97388873088098,UNDERPERFORM,161.2,,,,
1997-08-28,903.67,142.009995,-16.910784394854673,-30.496285172895476,UNDERPERFORM,161.2,,,,
1997-08-29,899.47,140.990005,-18.755137249234487,-32.30746798688049,UNDERPERFORM,161.2,,,,
1997-09-02,927.58,144.300003,-16.1600549544908,-30.678324256757794,UNDERPERFORM,161.5,,,,
1997-09-03,927.86,144.649994,-15.698905192386325,-31.09936523674035,UNDERPERFORM,161.5,,,,
1997-09-04,930.87,145.440002,-15.621685807779118,-30.85809467483448,UNDERPERFORM,161.5,,,,
1997-09-05,929.05,145.380005,-17.011317653574398,-32.37824939815225,UNDERPERFORM,161.5,,,,
1997-09-08,931.2,145.869995,-17.802415083680533,-29.7350718766357,UNDERPERFORM,161.5,,,,
1997-09-09,933.62,147.589996,-17.32608387645225,-28.90655504123636,UNDERPERFORM,161.5,,,,
1997-09-10,919.03,147.059998,-18.899576420755395,-28.884374013204784,UNDERPERFORM,161.5,,,,
1997-09-11,912.59,146.809998,-19.84207151577967,-28.483048170708535,UNDERPERFORM,161.5,,,,
1997-09-12,923.91,148.570007,-18.51495801876808,-27.941598581778983,UNDERPERFORM,161.5,,,,
1997-09-15,919.77,148.419998,-19.91972556940865,-28.91762650022568,UNDERPERFORM,161.5,,,,
1997-09-16,945.64,152.889999,-17.513651192407675,-26.572856466368002,UNDERPERFORM,161.5,,,,
1997-09-17,943.0,150.729996,-18.519350574166392,-27.91142623581092,UNDERPERFORM,161.5,,,,
1997-09-18,947.29,152.380005,-17.959399303691136,-27.11532027642779,UNDERPERFORM,161.5,,,,
1997-09-19,950.51,153.160004,-18.507690461084735,-27.045821405679515,UNDERPERFORM,161.5,,,,
1997-09-22,955.43,154.679993,-17.532971965198175,-26.160017207561914,UNDERPERFORM,161.5,,,,
1997-09-23,951.93,154.080002,-18.24225090824766,-26.77501973933104,UNDERPERFORM,161.5,,,,
1997-09-24,944.48,153.949997,-18.941975128519818,-27.103558150446915,UNDERPERFORM,161.5,,,,
1997-09-25,937.91,152.149994,-20.352757349819118,-28.379781318209552,UNDERPERFORM,161.5,,,,
1997-09-26,945.22,153.949997,-19.542734569845333,-28.027114858170588,UNDERPERFORM,161.5,,,,
1997-09-29,953.34,154.330002,-19.480738857591696,-28.567461302002386,UNDERPERFORM,161.5,,,,
1997-09-30,947.28,153.639999,-20.1786391405098,-29.001846922417197,UNDERPERFORM,161.5,,,,
1997-10-01,955.41,157.360001,-19.31340258424119,-27.968508670788417,UNDERPERFORM,161.5,,,,
1997-10-02,960.46,159.139999,-17.562034899190603,-26.916188748564874,UNDERPERFORM,161.7,,,,
1997-10-03,965.03,159.270004,-17.099340251529107,-27.33701238800116,UNDERPERFORM,161.7,,,,
1997-10-06,972.69,161.020004,-14.657600350954148,-25.44334710634186,UNDERPERFORM,161.7,,,,
1997-10-07,983.12,163.259995,-13.821879382889202,-25.784163119995696,UNDERPERFORM,161.7,,,,
1997-10-08,973.84,162.380005,-15.116755428103234,-26.157339958817815,UNDERPERFORM,161.7,,,,
1997-10-09,970.62,160.050003,-14.122664212910529,-24.954283303712977,UNDERPERFORM,161.7,,,,
1997-10-10,966.98,159.649994,-14.062263932954744,-25.826988342617817,UNDERPERFORM,161.7,,,,
1997-10-13,968.1,159.300003,-15.298132026772826,-26.52213985439843,UNDERPERFORM,161.7,,,,
1997-10-14,970.28,161.059998,-13.41965074464384,-24.864714849483516,UNDERPERFORM,161.7,,,,
1997-10-15,965.72,161.320007,-13.189025924993715,-24.553361837650677,UNDERPERFORM,161.7,,,,
1997-10-16,955.25,157.619995,-10.900831996418303,-22.41583387643564,UNDERPERFORM,161.7,,,,
1997-10-17,944.16,158.559998,-12.693378212182028,-22.57056413014241,UNDERPERFORM,161.7,,,,
1997-10-20,955.61,160.880005,-12.29958793351873,-22.89849424137842,UNDERPERFORM,161.7,,,,
1997-10-21,972.28,164.020004,-10.754968103171336,-20.227613830905046,UNDERPERFORM,161.7,,,,
1997-10-22,968.49,163.759995,-10.584965932381785,-19.81982423081119,UNDERPERFORM,161.7,,,,
1997-10-23,950.69,162.850006,-11.06568878744223,-19.576274394383063,UNDERPERFORM,161.7,,,,
1997-10-24,941.64,163.229996,-13.150467617273254,-19.953904668045354,UNDERPERFORM,161.7,,,,
1997-10-27,876.99,153.360001,-18.412704319431395,-25.73365569007263,UNDERPERFORM,161.7,,,,
1997-10-28,921.85,157.75,-13.258056927781691,-22.117996710175312,UNDERPERFORM,161.7,,,,
1997-10-29,919.16,157.53999299999995,-15.180820729557897,-24.17942354499677,UNDERPERFORM,161.7,,,,
1997-10-30,903.68,156.119995,-17.936796222302952,-25.57563425512449,UNDERPERFORM,161.7,,,,
1997-10-31,914.62,157.949997,-16.705826639710033,-24.688885704265218,UNDERPERFORM,161.7,,,,
1997-11-03,938.99,161.259995,-13.980395749358731,-23.088664788369005,UNDERPERFORM,161.8,,,,
1997-11-04,940.76,160.779999,-12.992490103954724,-22.369756060210733,UNDERPERFORM,161.8,,,,
1997-11-05,942.76,160.970001,-13.360413182127306,-23.27820288144705,UNDERPERFORM,161.8,,,,
1997-11-06,938.03,159.410004,-14.166628540055815,-24.021731319019423,UNDERPERFORM,161.8,,,,
1997-11-07,927.51,159.630005,-14.451341554524577,-23.169850350486588,UNDERPERFORM,161.8,,,,
1997-11-10,921.13,161.240005,-11.649833587508029,-20.06741810396878,UNDERPERFORM,161.8,,,,
1997-11-11,923.78,163.839996,-10.062893081761015,-20.249223907231062,UNDERPERFORM,161.8,,,,
1997-11-12,905.96,161.03999299999995,-5.361022898211598,-17.0452846792025,UNDERPERFORM,161.8,,,,
1997-11-13,916.66,164.190002,-7.804799549413632,-17.008691205189884,UNDERPERFORM,161.8,,,,
1997-11-14,928.35,166.259995,-6.272716258783618,-14.607089079718882,UNDERPERFORM,161.8,,,,
1997-11-17,946.2,168.339996,-3.671125771180739,-13.658514060324588,UNDERPERFORM,161.8,,,,
1997-11-18,938.23,173.25,-3.6616044933206027,-11.575559541820635,UNDERPERFORM,161.8,,,,
1997-11-19,944.59,173.320007,-7.7062122603716805,-15.122424316196238,UNDERPERFORM,161.8,,,,
1997-11-20,958.98,175.899994,-4.69290399522958,-13.13151777540823,UNDERPERFORM,161.8,,,,
1997-11-21,963.09,176.570007,-1.7445597282159553,-10.529515261327127,UNDERPERFORM,161.8,,,,
1997-11-24,946.67,172.690002,-6.182982181436191,-15.472344853563225,UNDERPERFORM,161.8,,,,
1997-11-25,950.82,175.270004,-7.6622771238783365,-16.210914109744714,UNDERPERFORM,161.8,,,,
1997-11-26,951.64,178.270004,-8.291573510138006,-13.949893458994001,UNDERPERFORM,161.8,,,,
1997-11-28,955.4,179.100006,-8.61613804185638,-14.433133767456251,UNDERPERFORM,161.8,,,,
1997-12-01,974.77,181.740005,-4.328324516375992,-10.933593566278955,UNDERPERFORM,161.8,,,,
1997-12-02,971.68,178.570007,-4.745659696693439,-14.869369156878564,UNDERPERFORM,162.0,99.6,,,
1997-12-03,976.77,182.679993,-4.602056861576931,-12.17730042251095,UNDERPERFORM,162.0,99.6,,,
1997-12-04,973.1,180.759995,-5.4903217660713155,-13.854075548262157,UNDERPERFORM,162.0,99.6,,,
1997-12-05,983.79,180.119995,-7.719798516072752,-17.060368992589858,UNDERPERFORM,162.0,99.6,,,
1997-12-08,982.37,179.660004,-5.7877474297989835,-16.28535335592306,UNDERPERFORM,162.0,99.6,,,
1997-12-09,975.78,180.380005,-6.601579325197415,-15.98900884018879,UNDERPERFORM,162.0,99.6,,,
1997-12-10,969.79,181.610001,-7.523672391269121,-15.714484542096407,UNDERPERFORM,162.0,99.6,,,
1997-12-11,954.94,178.880005,-8.96837047911383,-19.06248176694453,UNDERPERFORM,162.0,99.6,,,
1997-12-12,953.39,180.509995,-6.2555923737229735,-16.23666125290023,UNDERPERFORM,162.0,99.6,,,
1997-12-15,963.39,181.699997,-2.331734912154426,-15.38605161157559,UNDERPERFORM,162.0,99.6,,,
1997-12-16,968.04,180.880005,-3.4470377019748755,-17.714494022375316,UNDERPERFORM,162.0,99.6,,,
1997-12-17,965.54,182.509995,-2.3286396374524565,-17.598992785250054,UNDERPERFORM,162.0,99.6,,,
1997-12-18,955.3,184.630005,-2.97484232015357,-15.53979875005127,UNDERPERFORM,162.0,99.6,,,
1997-12-19,946.78,185.5,-2.4621914534140976,-15.095201667799374,UNDERPERFORM,162.0,99.6,,,
1997-12-22,953.7,187.869995,-0.598265654965402,-14.36320962796952,UNDERPERFORM,162.0,99.6,,,
1997-12-23,939.13,183.470001,-4.597771208565716,-14.410337682355213,UNDERPERFORM,162.0,99.6,,,
1997-12-24,932.7,182.570007,-6.515921460143725,-13.523109452517746,UNDERPERFORM,162.0,99.6,,,
1997-12-26,936.46,182.229996,-5.864495375954959,-15.052213032776185,UNDERPERFORM,162.0,99.6,,,
1997-12-29,953.35,184.580002,-5.189303153560809,-15.597420864260625,UNDERPERFORM,162.0,99.6,,,
1997-12-30,970.84,186.429993,-7.317492291095851,-16.91327709882171,UNDERPERFORM,162.0,99.6,,,
1997-12-31,970.43,184.210007,-8.139755021676997,-15.503870820234656,UNDERPERFORM,162.0,99.6,,,
1998-01-02,975.04,183.339996,-8.222027692278743,-16.237211343265457,UNDERPERFORM,162.0,99.2,,,
1998-01-05,977.07,182.479996,-8.164070944517032,-17.362562170374353,UNDERPERFORM,162.0,99.2,,,
1998-01-06,966.58,183.039993,-9.658666068491106,-18.00018269868209,UNDERPERFORM,162.0,99.2,,,
1998-01-07,964.0,182.919998,-10.614939544544178,-18.92922308803744,UNDERPERFORM,162.0,99.2,,,
1998-01-08,956.05,183.100006,-10.705446122521423,-18.152965772335783,UNDERPERFORM,162.0,99.2,,,
1998-01-09,927.69,179.75,-13.487578334825411,-20.411779842945855,UNDERPERFORM,162.0,99.2,,,
1998-01-12,939.21,182.990005,-11.839412769632219,-19.3094603550113,UNDERPERFORM,162.0,99.2,,,
1998-01-13,952.12,187.419998,-10.8576992575532,-16.80944390637005,UNDERPERFORM,162.0,99.2,,,
1998-01-14,957.94,188.080002,-11.786210897571669,-17.79001537630045,UNDERPERFORM,162.0,99.2,,,
1998-01-15,950.73,186.75,-13.465371767682743,-19.361801793890965,UNDERPERFORM,162.0,99.2,,,
1998-01-16,961.51,189.020004,-13.502159050017982,-18.038327942900178,UNDERPERFORM,162.0,99.2,,,
1998-01-20,978.6,190.800003,-11.904504699146578,-18.56594086343225,UNDERPERFORM,162.0,99.2,,,
1998-01-21,970.81,190.729996,-13.217481473535553,-18.169729550628723,UNDERPERFORM,162.0,99.2,,,
1998-01-22,963.04,194.399994,-15.064602901618374,-17.946988164333856,UNDERPERFORM,162.0,99.2,,,
1998-01-23,957.59,193.660004,-16.075231593062277,-18.558387778748966,UNDERPERFORM,162.0,99.2,,,
1998-01-26,956.95,191.020004,-15.329145284020528,-19.634817454374875,UNDERPERFORM,162.0,99.2,,,
1998-01-27,969.02,195.240005,-14.113768103096803,-17.28870895206047,UNDERPERFORM,162.0,99.2,,,
1998-01-28,977.46,193.660004,-12.802305146435678,-17.394641550975585,UNDERPERFORM,162.0,99.2,,,
1998-01-29,985.49,195.100006,-11.827966609703944,-15.672542722715498,UNDERPERFORM,162.0,99.2,,,
1998-01-30,980.28,194.080002,-12.919731371921973,-16.243741946125745,UNDERPERFORM,162.0,99.2,,,
1998-02-02,1001.27,196.0,-11.849947617244927,-16.174837852947288,UNDERPERFORM,162.0,99.3,,,
1998-02-03,1006.0,195.339996,-11.7017168135379,-17.591966854302086,UNDERPERFORM,162.0,99.3,,,
1998-02-04,1006.9,195.029999,-12.021179924507209,-17.419655057116945,UNDERPERFORM,162.0,99.3,,,
1998-02-05,1003.54,191.619995,-12.93325582807714,-20.52260878002633,UNDERPERFORM,162.0,99.3,,,
1998-02-06,1012.46,193.300003,-12.985260624811989,-20.505017346520514,UNDERPERFORM,162.0,99.3,,,
1998-02-09,1010.74,191.820007,-14.935912002087171,-21.85602875359095,UNDERPERFORM,162.0,99.3,,,
1998-02-10,1019.01,191.850006,-13.861486572160375,-21.945558621664475,UNDERPERFORM,162.0,99.3,,,
1998-02-11,1020.01,191.5,-14.058826998744589,-23.2434181080721,UNDERPERFORM,162.0,99.3,,,
1998-02-12,1024.14,192.910004,-14.105994145915968,-22.63174496882563,UNDERPERFORM,162.0,99.3,,,
1998-02-13,1020.09,192.320007,-12.33553620996365,-20.56502986012544,UNDERPERFORM,162.0,99.3,,,
1998-02-17,1022.76,193.119995,-12.977333061057795,-21.169075780375145,UNDERPERFORM,162.0,99.3,,,
1998-02-18,1032.08,194.389999,-11.882177161152619,-20.43305612077325,UNDERPERFORM,162.0,99.3,,,
1998-02-19,1028.28,193.210007,-10.595231884814037,-21.66950301354896,UNDERPERFORM,162.0,99.3,,,
1998-02-20,1034.21,193.800003,-12.112276288729873,-22.75191360905785,UNDERPERFORM,162.0,99.3,,,
1998-02-23,1038.14,193.419998,-12.592405489601743,-23.838402634789656,UNDERPERFORM,162.0,99.3,,,
1998-02-24,1030.56,191.910004,-12.766425705530837,-24.32570999229393,UNDERPERFORM,162.0,99.3,,,
1998-02-25,1042.9,194.350006,-11.879272321692614,-23.553471636761536,UNDERPERFORM,162.0,99.3,,,
1998-02-26,1048.67,195.399994,-9.986953013682164,-23.528494465740547,UNDERPERFORM,162.0,99.3,,,
1998-02-27,1049.34,194.470001,-10.040635769764938,-23.653423273973683,UNDERPERFORM,162.0,99.3,,,
1998-03-02,1047.7,196.949997,-8.193130038555907,-20.884552334823237,UNDERPERFORM,162.2,99.3,,,
1998-03-03,1052.02,197.669998,-9.529337908378688,-21.82321799114374,UNDERPERFORM,162.2,99.3,,,
1998-03-04,1047.33,196.139999,-9.863676265555888,-22.700403903594157,UNDERPERFORM,162.2,99.3,,,
1998-03-05,1035.05,194.119995,-12.282411566297736,-24.94006698901994,UNDERPERFORM,162.2,99.3,,,
1998-03-06,1055.69,198.679993,-11.139449340504859,-24.266220923476723,UNDERPERFORM,162.2,99.3,,,
1998-03-09,1052.31,198.350006,-12.514548900934452,-26.640283182182788,UNDERPERFORM,162.2,99.3,,,
1998-03-10,1064.25,198.0,-11.575562700964625,-25.639385518583545,UNDERPERFORM,162.2,99.3,,,
1998-03-11,1068.47,200.860001,-13.029286795708728,-25.991154959273864,UNDERPERFORM,162.2,99.3,,,
1998-03-12,1069.92,200.809998,-12.750046890162848,-25.93043078070326,UNDERPERFORM,162.2,99.3,,,
1998-03-13,1068.61,202.929993,-12.801410048225614,-25.902801802000987,UNDERPERFORM,162.2,99.3,,,
1998-03-16,1079.27,207.110001,-13.088958858440503,-26.587975091946248,UNDERPERFORM,162.2,99.3,,,
1998-03-17,1080.45,207.570007,-12.296153190522185,-25.067687265164174,UNDERPERFORM,162.2,99.3,,,
1998-03-18,1085.52,208.589996,-11.691058630199391,-24.135302092658208,UNDERPERFORM,162.2,99.3,,,
1998-03-19,1089.74,212.25999500000003,-11.266183535542707,-21.859820615898574,UNDERPERFORM,162.2,99.3,,,
1998-03-20,1099.16,215.850006,-11.698452738636533,-22.70643906372416,UNDERPERFORM,162.2,99.3,,,
1998-03-23,1095.55,214.740005,-13.894870867849784,-25.30002982815589,UNDERPERFORM,162.2,99.3,,,
1998-03-24,1105.65,218.77999900000003,-12.92243232813275,-23.240471741088996,UNDERPERFORM,162.2,99.3,,,
1998-03-25,1101.93,216.419998,-13.580217866974087,-25.225441994879926,UNDERPERFORM,162.2,99.3,,,
1998-03-26,1100.8,214.960007,-12.903123714276688,-24.22447394800945,UNDERPERFORM,162.2,99.3,,,
1998-03-27,1095.44,212.539993,-11.623141402651038,-23.970666384002836,UNDERPERFORM,162.2,99.3,,,
1998-03-30,1093.6,214.220001,-11.406351263771885,-24.0112099746556,UNDERPERFORM,162.2,99.3,,,
1998-03-31,1101.75,215.199997,-9.110782963066855,-22.023339219303097,UNDERPERFORM,162.2,99.3,,,
