,S&P 500,S&P 500 Industrials (Sector),S&P 500 Performance (%),S&P 500 Industrials (Sector) Performance (%),S&P 500 Industrials (Sector) Outperform/Underperform,overall,energy,commodities,communication,transportation,services,durable
1999-01-12,1239.51,226.710007,-3.9132086295242563,-3.5030198901590204,OUTPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-13,1234.4,224.130005,-3.7729965700031065,-4.131908246389315,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-14,1212.19,221.770004,-7.478418831144051,-7.10036734626186,OUTPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-15,1243.26,227.539993,-4.419757832019988,-4.71923499618303,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-19,1252.0,227.130005,-2.6718595738395523,-3.8603153439153437,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-20,1256.62,225.520004,-2.867699347617736,-5.179949633029768,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-21,1235.16,223.190002,-6.506600460215561,-8.186266126722884,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-22,1225.19,220.690002,-7.033970968745495,-8.347519242628998,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-25,1233.98,224.440002,-7.002087588270323,-7.217855491141512,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-26,1252.31,226.399994,-6.820786023601544,-6.376648975946808,OUTPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-27,1243.17,224.919998,-7.800645233062619,-6.8422812554483015,OUTPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-28,1265.37,227.619995,-6.864267681414383,-7.820029379744087,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-01-29,1279.64,231.539993,-5.199211746751409,-6.414458083109675,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-02-01,1273.0,229.539993,-4.173316069976818,-8.520646090551931,UNDERPERFORM,164.7,99.2,142.4,96.8,140.0,186.9,126.2
1999-02-02,1261.99,228.809998,-4.600672789809868,-9.98465864129463,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-03,1272.07,231.52999900000003,-3.557998483699776,-9.021967680027343,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-04,1248.49,230.02999900000003,-3.178800756894251,-8.504039083504388,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-05,1239.4,228.979996,-5.111892020181141,-8.943414685873407,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-08,1243.77,227.399994,-6.911804328952487,-11.59663170095654,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-09,1216.14,223.979996,-10.500287013732489,-13.122067515783463,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-10,1223.55,226.119995,-9.8242252275491,-12.42786767302122,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-11,1254.04,229.080002,-7.793888415046613,-11.630601288675635,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-12,1230.13,225.089996,-9.735104197240963,-13.246741768367665,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-16,1241.87,227.179993,-8.071596183313478,-12.847668826410041,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-17,1224.03,226.00999500000003,-8.846987332722678,-12.615998340396006,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-18,1237.28,227.330002,-7.332344702586924,-11.327375888898395,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-19,1239.22,227.5,-8.519669577670664,-12.845266493679919,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-22,1272.14,233.460007,-4.493993993993984,-10.287054862400169,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-23,1271.18,232.75,-5.650518440447994,-11.766938830499829,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-24,1253.41,230.0,-5.903682294208168,-12.474312780555275,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-25,1245.02,227.979996,-7.43345724907063,-14.331880248231633,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-02-26,1238.33,227.320007,-7.607998209356115,-14.105417663451746,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-03-01,1236.16,227.690002,-8.811531340134682,-14.92358937855267,UNDERPERFORM,164.8,100.4,142.4,96.5,140.7,187.4,125.9
1999-03-02,1225.5,226.360001,-10.153958944281527,-14.838220007745061,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-03,1227.7,225.330002,-10.226973587996135,-14.715563500397677,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-04,1246.64,228.210007,-6.814172522051121,-12.233667927737669,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-05,1275.47,233.220001,-4.779430977461574,-9.84576164640487,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-08,1282.73,233.639999,-3.7942879428794263,-8.645161681329427,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-09,1279.84,234.399994,-4.79010288417906,-10.143369056775809,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-10,1286.84,234.410004,-3.8832413375858077,-9.508185664091762,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-11,1297.68,236.470001,-2.4513451954085164,-7.758614902399841,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-12,1294.59,237.100006,-0.9229709562622146,-6.63884097309857,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-15,1307.26,240.100006,1.779819370912472,-4.1593476902547,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-16,1306.38,239.600006,0.12416076519821129,-4.716456163941796,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-17,1297.82,237.00999500000003,1.2806205664072978,-3.5956928144227795,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-18,1316.55,239.550003,1.129939163030791,-3.65588643683995,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-19,1299.29,239.800003,0.3886390678843554,-4.822383069923197,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-22,1297.01,238.25,0.16990909863223713,-5.317332883254522,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-23,1262.14,231.619995,-2.877941425427444,-8.663591366593193,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-24,1268.59,232.410004,-4.455658068160428,-9.662994543836989,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-25,1289.99,234.940002,-3.3367802655636436,-9.324586430152381,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-26,1282.8,233.789993,-2.6212110860604376,-8.882218081958204,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-29,1310.17,238.720001,-0.6423284596250745,-6.285084305501265,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-30,1300.75,238.809998,-0.15888610859519092,-5.200272236905679,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-03-31,1286.37,236.25,-0.5619801490368448,-5.898987540022205,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-04-01,1293.72,237.839996,-0.021638330757334234,-6.494733816265397,UNDERPERFORM,165.9,105.5,144.0,96.5,143.6,187.9,125.9
1999-04-05,1321.12,243.089996,1.5340158012849825,-4.75649421708254,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-06,1317.89,240.789993,-0.9410632812441255,-7.15635726648104,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-07,1326.89,241.899994,-0.970967982685278,-7.4315063829001,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-08,1343.98,241.820007,0.0848947007834111,-7.797301581463067,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-09,1348.35,241.440002,-0.048183839881399404,-6.952369444750794,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-12,1358.63,246.929993,1.7029972752043543,-4.387058220899176,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-13,1349.82,247.410004,1.2572577378362482,-4.138088327917988,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-14,1328.44,250.919998,0.9621669276018929,-2.0302971659826974,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-15,1322.85,254.190002,0.5732488918962053,-0.2276570989102833,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-16,1319.0,254.490005,-0.9276298494009794,-1.1228533467469548,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-19,1289.48,251.410004,-4.585445262495835,-3.93932330758322,OUTPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-20,1306.17,251.470001,-4.847345761304278,-5.0805844395277795,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-21,1336.12,257.230011,-3.2470165681844576,-3.4784198874296512,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-22,1358.82,257.809998,-2.328891189028337,-3.726804833857711,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-23,1356.85,258.209991,-2.252687087571681,-3.350057218894187,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-26,1360.04,259.230011,-2.5661599300789484,-3.653455390273219,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-27,1362.8,259.459991,-2.2676094720385676,-3.3848435696075985,UNDERPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-28,1350.91,260.670013,-3.7319708112422245,-2.974015812193631,OUTPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-29,1342.83,258.640015,-4.021871202916161,-2.693744666384257,OUTPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-04-30,1335.18,256.369995,-4.189270644966836,-3.6673842921244315,OUTPERFORM,166.0,104.9,143.9,95.9,143.4,188.1,125.7
1999-05-03,1354.63,261.02999900000003,-3.1140705350565345,-2.3310674125919473,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-04,1332.0,260.230011,-5.506448546416753,-2.9825148834669357,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-05,1347.31,263.790009,-5.037426521377519,-2.484196795527094,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-06,1332.05,262.77999900000003,-5.370653216353505,-3.147577686742409,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-07,1345.0,266.119995,-2.3309854041100753,-0.6718490268212918,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-10,1340.3,264.649994,-2.8268166955462637,-1.1983839243476457,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-11,1355.61,267.630005,-0.39383674878947783,0.8516448892422757,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-12,1364.0,265.799988,0.5202882957241917,0.33216629805918885,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-13,1367.56,264.209991,1.4691042915652597,0.548008547505785,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-14,1337.8,260.019989,-1.8373396730357205,-2.1414332139283343,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-17,1339.49,258.690002,-1.897612421268502,-1.8812790111423228,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-18,1333.32,255.75,-0.5749312095926329,-1.071479621639626,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-19,1344.23,260.859985,1.1672888193148268,2.310069410871596,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-20,1338.83,259.040009,0.8117164263393706,1.6480980481572427,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-21,1330.29,256.359985,0.6133809314919247,0.8854370119812716,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-24,1306.65,253.960007,0.1011238537381498,0.9259634994642107,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-25,1284.4,250.520004,-2.231086008327554,-1.3817246048959841,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-26,1304.76,251.460007,0.3437694668112501,0.1393835365402163,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-27,1281.41,245.850006,-1.2629064570812032,-1.399691207182019,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-05-28,1301.84,248.639999,1.592751847545304,0.814983562117666,UNDERPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-06-01,1294.26,251.949997,-0.5891253754042092,0.9981519803292649,OUTPERFORM,166.0,104.5,143.8,95.7,143.0,188.3,125.8
1999-06-02,1294.81,251.630005,-0.2580575583903455,1.0846471200439245,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-03,1299.54,253.589996,-2.119486623282729,0.25301403739490524,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-04,1327.75,257.269989,-0.22693628500792817,0.8032238821282789,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-07,1334.52,259.100006,-0.7171765266039798,0.6604553378505518,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-08,1317.33,256.579987,-1.1636805618078672,0.31668412532066537,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-09,1318.64,254.729996,-0.3739828798948186,0.5050301894460096,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-10,1302.82,251.910004,-2.5280373482167495,-1.6437572552662427,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-11,1293.64,251.059998,-4.894796429989256,-4.025382530301346,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-14,1294.0,254.360001,-5.097176384305103,-2.678292164732099,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-15,1301.16,255.229996,-5.8351847965320225,-3.3841906954064416,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-16,1330.41,259.350006,-2.320100439791184,-0.9206922019906805,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-17,1339.9,261.320007,-0.6207955379857077,1.1966060753488383,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-18,1342.84,262.269989,1.4214286793250874,3.451398257314642,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-21,1349.0,259.480011,2.1652365553123554,2.862132776939119,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-22,1335.88,258.26001,0.3613634143959432,1.4853874801224132,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-23,1333.06,258.089996,1.0575312142277804,2.0966031673571806,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-24,1315.78,256.119995,-3.054728714155197,-0.8938583223968122,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-25,1315.31,254.770004,-2.6020955977637206,-2.1808438234973138,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-28,1331.35,257.380005,-0.9522746717256392,-1.7970891952701629,UNDERPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-29,1351.45,261.720001,0.28122820295919393,0.2950714560610912,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-06-30,1372.71,264.929993,1.557344302561292,2.139713120909237,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-07-01,1380.96,266.5,2.740062345160066,3.007111537542073,OUTPERFORM,166.7,106.7,144.5,95.5,144.6,188.9,125.9
1999-07-02,1391.22,267.790009,4.1106346676245575,4.572798576407289,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-06,1388.12,267.160004,5.322579421382878,5.065284352152277,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-07,1395.86,269.059998,5.868879315575493,6.579521171473823,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-08,1394.42,268.549988,4.418085695885932,4.8982373775150245,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-09,1403.28,268.660004,5.0728924097549255,4.6061665688594156,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-12,1399.1,265.799988,6.999189342143497,5.084204118888236,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-13,1393.56,266.130005,6.3372274915872495,5.368807706451051,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-14,1398.17,267.26001,9.197054068618638,7.931514173562615,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-15,1409.62,268.230011,10.354167971441107,8.736021814302553,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-16,1418.78,270.51001,10.556295828755324,8.813356183104837,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-19,1407.65,271.320007,9.783965060053035,10.225477803586692,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-20,1377.1,267.920013,8.572419719797853,8.601546922596825,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-21,1379.29,267.859985,7.529371408970076,6.704372412478055,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-22,1360.97,265.369995,6.092874237026535,6.728602021913632,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-23,1356.94,264.920013,4.011957688180301,4.798457350327134,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-26,1347.76,262.769989,3.566296538210323,4.248984799246092,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-27,1362.84,265.709991,2.824807605251234,4.012363469480373,OUTPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-28,1365.4,263.649994,3.6246622749764645,3.4611277835331133,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-29,1341.03,258.519989,0.374994386311589,0.31430601384794254,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-07-30,1328.72,254.970001,-0.4860658622988123,-0.6042367326002052,UNDERPERFORM,167.1,109.5,145.0,95.6,145.9,189.3,126.0
1999-08-02,1328.05,254.839996,1.1431487235727733,2.0870852444200283,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-03,1322.18,254.110001,2.8493640854109215,4.2160517227900485,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-04,1305.33,251.630005,1.7071574387184096,3.3897607981395073,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-05,1313.71,254.02999900000003,5.315012706327504,7.181133437009701,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-06,1300.29,251.110001,3.6806391681883044,6.007259245034202,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-09,1297.8,249.339996,2.892208162876986,5.149070443447257,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-10,1281.43,246.630005,-0.6204291818865726,1.8963857762134273,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-11,1301.93,249.460007,1.427224780112346,3.061352575153653,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-12,1298.16,248.929993,-0.26812123074558825,0.6876176141668466,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-13,1327.68,252.949997,2.6321281973980204,2.946558867665483,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-16,1330.77,255.220001,3.811500027302994,4.367387055580707,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-17,1344.16,257.399994,3.6592607444995373,4.333017184827859,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-18,1332.84,255.770004,-0.7151157593635604,0.3570599530838159,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-19,1323.59,253.449997,-2.8864285032980552,-1.3698112566844056,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-20,1336.61,256.119995,-1.293090715741585,2.6903455725056036,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-23,1360.22,261.589996,0.9259946280439912,5.123774395173997,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-24,1363.5,261.359985,0.6325050002583099,4.189746361815905,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-25,1381.79,264.170013,1.4053601831738316,5.78648564077171,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-26,1362.01,261.76001,-0.5998992869810205,4.058837955966954,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-27,1348.27,258.230011,-2.0871308124123966,2.176241477881402,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-30,1324.02,253.520004,-3.0220907066682234,0.7831448922701822,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-08-31,1320.41,252.25999500000003,-3.8625078269479918,-0.05150917251676157,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-09-01,1331.07,254.479996,-3.6475902306255747,0.5571537365152812,OUTPERFORM,167.8,111.8,145.9,95.7,147.0,189.8,126.1
1999-09-02,1319.11,252.789993,-5.51194074753234,-0.9055323189604336,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-03,1357.24,258.429993,-2.6642474487051704,1.1348937546859172,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-07,1350.45,260.450012,-4.902575225164951,-0.416761092946194,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-08,1344.15,262.089996,-4.718191548936346,-0.06862889676638728,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-09,1347.66,260.950012,-5.423386247842011,-0.5336359702618032,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-10,1351.66,259.380005,-4.946554149085792,-0.003859053711074978,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-13,1344.13,258.720001,-5.405576590144545,-0.06567035812484745,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-14,1336.29,256.079987,-4.866015491513853,0.08988899535145034,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-15,1317.97,254.27999900000003,-6.993959409489925,-0.3409739449180438,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-16,1318.48,252.449997,-6.927757620251008,-0.49270792856966894,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-17,1335.42,256.01001,-5.143376686105561,2.248584107185403,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-20,1335.53,256.829987,-3.843301581815961,3.4728575629104474,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-21,1307.58,252.940002,-6.449074206564987,0.44875263451611414,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-22,1310.51,252.570007,-6.992704252540738,0.5734089799424691,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-23,1280.41,247.619995,-10.666992255633845,-3.012025796185236,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-24,1277.36,246.679993,-10.255527530509445,-2.847469924816348,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-27,1283.31,248.600006,-8.931498683622285,-1.4352529480800347,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-28,1282.2,246.149994,-8.667407470723997,-4.053788534965741,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-29,1268.37,246.699997,-9.92394060123144,-2.1187097874582173,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-09-30,1282.71,251.02999900000003,-9.47961948851126,-2.3495576440389465,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-10-01,1282.81,248.639999,-9.35614250787864,-3.4295265334620573,OUTPERFORM,168.1,112.0,146.1,95.4,147.6,190.2,126.1
1999-10-04,1304.6,252.789993,-7.024808113058301,-2.3071636919476113,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-05,1301.35,252.059998,-7.923131894178992,-1.036513164937336,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-06,1325.4,255.460007,-6.58171104751969,-1.3629804765813436,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-07,1317.64,254.830002,-7.275708464986652,-2.710644519430816,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-08,1336.02,257.709991,-5.787361874070052,-1.4493342256214126,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-11,1335.21,256.519989,-6.852096021431109,-2.921586925582298,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-12,1313.04,249.630005,-8.570951097741853,-5.625497878133235,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
1999-10-13,1285.55,243.830002,-11.848402978729233,-8.90649301085511,OUTPERFORM,168.4,111.5,145.9,95.9,147.5,190.9,125.8
