,S&P 500,S&P 500 Consumer Staples (Sector),S&P 500 Performance (%),S&P 500 Consumer Staples (Sector) Performance (%),S&P 500 Consumer Staples (Sector) Outperform/Underperform,overall,food and beverages,food,nondurables,household furnishings and operations,household furnishings and supplies,tobacco and smoking products,domestically produced farm food,footwear,infants' and toddlers' apparel,men's apparel,women's apparel
2011-04-19,1312.62,316.420013,12.935892692747796,2.275521328535768,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-20,1330.36,318.799988,13.4277456154561,2.8486585706724465,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-21,1337.38,318.410004,12.509674597032006,1.1821163609767371,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-25,1335.25,317.790009,10.432466855786494,0.006300154417671067,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-26,1347.24,319.73999,10.791852040690465,-0.012511414136351373,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-27,1355.66,321.25,12.587929473710457,1.4815523217181603,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-28,1360.48,322.98999,13.176218086832115,1.8960119854371404,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-04-29,1363.61,324.450012,16.871507422263356,4.1940962686295435,UNDERPERFORM,224.80599999999998,227.045,226.94,220.604,124.786,97.572,831.0419999999999,231.395,128.60299999999998,111.74600000000001,117.89200000000001,110.625
2011-05-02,1361.22,324.950012,20.50887071071923,6.352687840629079,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-03,1356.62,325.51001,19.375588465633587,6.651164640282037,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-04,1347.32,325.670013,15.853648050217117,4.804667400549256,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-05,1335.1,323.290009,13.588796814647154,3.3767139796506473,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-06,1340.2,323.73999,16.431810678852553,5.349821881542027,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-09,1346.29,325.070007,16.019476042743875,4.749789133333082,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-10,1357.16,326.76001,19.951918827667892,6.537126141417415,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-11,1342.08,326.369995,22.092737643623252,7.546048678465578,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-12,1348.65,330.709991,19.991992526357926,9.300321693815494,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-13,1337.77,330.480011,16.934870589057983,9.571972890751601,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-16,1329.47,330.339996,14.120535292754322,7.85555605281294,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-17,1328.98,331.959991,15.017395669257262,7.132255557296308,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-18,1340.68,331.899994,12.201123115935353,5.7747450627023245,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-19,1343.6,332.869995,12.384361878314397,6.036563842777376,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-20,1333.27,332.5,10.43860012424933,4.382492184835729,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-23,1317.37,330.459991,9.447019922569488,4.526331574119857,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-24,1316.28,329.890015,7.488281696581689,4.056403507732376,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-25,1320.47,327.640015,9.960361740752477,3.837991962215903,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-26,1325.69,328.149994,8.186032088005346,3.2015576840533244,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-27,1331.1,329.709991,10.01917545541704,4.061985596035678,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-05-31,1345.2,332.130005,10.680522301483464,4.469675207266688,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-06-01,1314.55,328.549988,6.161922067433867,1.6238788106605284,UNDERPERFORM,224.80599999999998,227.60299999999998,227.515,219.49599999999998,124.749,97.58,831.804,232.169,128.72299999999998,111.73,119.182,111.056
2011-06-02,1312.94,324.859985,4.684298232325235,1.0513792100125263,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-03,1300.16,321.910004,5.7857694967658135,1.2900808740447411,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-06,1286.17,320.369995,3.5563607085346227,0.10937004313189558,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-07,1284.94,319.709991,0.02724604737700531,-1.5277117693034303,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-08,1279.56,319.73999,-0.430320055404676,-1.363528487616883,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-09,1289.0,321.429993,2.848480012766297,0.48140858663563435,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-10,1270.98,317.799988,4.325770758774672,0.6588074855605974,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-13,1271.83,318.859985,2.740932223927617,0.6121330053082019,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-14,1287.87,322.75,2.1187011854259863,0.6517794467438387,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-15,1265.42,317.369995,0.9726865778827642,-0.5670775235589454,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-16,1267.64,319.869995,0.5170007612281369,0.09074660861039252,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-17,1271.5,321.619995,-0.3464167032415921,-0.9180563601098646,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-20,1278.36,323.869995,4.007810593116923,2.1285318196350156,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-21,1295.52,323.420013,4.502702266677416,1.084544731943926,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-22,1287.14,321.299988,1.8427819757091513,-0.7352956782843312,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-23,1283.5,318.269989,2.5339915959673442,-0.9677067495222569,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-24,1268.45,316.019989,0.845914724799468,-2.133726089204724,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-27,1280.1,317.410004,3.4917657711555306,-0.8000740669435458,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-28,1296.67,318.420013,6.622647249882818,0.1793320714928548,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-29,1307.41,319.809998,7.5482252293011864,0.015632974242141273,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-06-30,1320.64,322.660004,10.700933796040179,2.4838038684259267,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-07-01,1339.67,325.079987,12.763038281539352,3.180343129437846,UNDERPERFORM,225.395,228.47299999999998,228.482,220.084,124.876,97.721,828.747,233.75099999999998,128.417,113.618,120.616,112.069
2011-07-05,1337.88,324.839996,15.156783928248663,4.289194981439759,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-06,1339.22,326.73999,15.58252133912157,4.6941568739037765,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-07,1353.22,328.820007,13.47281036434531,3.712354343315738,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-08,1343.8,326.7799990000001,12.434006308620372,2.115555385283119,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-11,1319.49,325.309998,5.816545839481613,-0.2116570552147201,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-12,1313.64,324.179993,5.548859856337085,-0.7470461200637768,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-13,1317.72,324.2799990000001,5.902208506124018,-0.6373287460470722,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-14,1308.87,322.809998,4.119865084163288,-1.3477180449003257,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-15,1316.14,323.600006,4.582548650345264,-1.3835584788401967,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-18,1305.44,321.559998,3.523366190593258,-2.055983686491325,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-19,1326.73,326.299988,7.484100943816596,0.11044548008563027,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-20,1325.84,325.0299990000001,5.628629928536699,-0.9417274311490642,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-21,1343.8,327.230011,8.68035617524081,0.7109435884455673,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-22,1345.02,326.709991,9.732159611007308,0.6283235033473833,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-25,1337.43,323.450012,10.365400802099334,0.15172808200878407,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-26,1331.94,322.609985,9.557063541024057,-1.0853929373366822,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-27,1304.89,319.25,6.9880130528179984,-2.1395980641400913,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-28,1300.67,319.320007,7.9080764923051605,-1.7507162317862313,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-07-29,1292.28,317.339996,4.106984612905817,-3.9149766647432305,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-08-01,1286.94,316.26001,3.475058694883093,-5.52634706875531,UNDERPERFORM,226.106,229.577,229.63400000000001,220.94799999999998,125.191,97.949,834.163,235.31599999999997,128.92700000000002,115.494,121.42,112.848
2011-08-02,1254.05,314.049988,0.003987240829350647,-5.8631329634812985,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-03,1260.34,313.920013,-0.39436352572056466,-6.8376004912702015,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-04,1200.07,308.73999,-5.165042712753776,-8.453672349888809,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-05,1199.38,309.290009,-4.0219583239973105,-7.704925891718806,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-08,1119.46,297.470001,-11.366407499485353,-11.674933029263334,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-09,1172.53,304.079987,-6.764472010178113,-9.375937639675024,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-10,1120.76,293.019989,-12.23904906582306,-13.019477365538501,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-11,1172.64,302.0299990000001,-8.193846394738891,-9.833717019930965,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-12,1178.81,306.130005,-7.9816714283484025,-8.382716448971262,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-15,1204.49,309.420013,-5.73794226058647,-6.846095473915048,UNDERPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-16,1192.76,310.01001,-6.866557351448432,-6.772318006713151,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-17,1193.89,312.140015,-7.599374651724333,-6.5113183402522035,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-18,1140.65,305.410004,-11.747183708838815,-7.850825076051581,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-19,1123.53,304.859985,-13.27441142416056,-8.06393863575503,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-22,1123.82,305.76001,-12.82067194687725,-7.474424037008454,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-23,1162.35,312.51001,-10.150965856825945,-6.054406843007476,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-24,1177.6,313.7799990000001,-9.972172104828603,-5.601683314109773,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-25,1159.27,308.940002,-11.809052871814385,-7.314293918156545,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-26,1176.8,311.309998,-10.535358603597455,-6.521935280671243,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-29,1210.08,316.920013,-8.048632218844986,-4.957264478970846,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-30,1212.92,317.579987,-7.738181264975474,-4.277060153261781,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-08-31,1218.89,318.5,-8.081836417658316,-5.010435013794268,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-09-01,1204.42,317.26001,-8.647406384866851,-4.929424183766795,OUTPERFORM,226.597,230.56099999999998,230.68200000000002,221.623,125.24600000000001,97.991,839.525,236.81900000000002,129.144,115.565,121.35799999999999,112.225
2011-09-02,1173.97,313.0299990000001,-10.814917232001086,-5.557403027036223,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-06,1165.24,311.75,-11.254293569736706,-5.590379305028359,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-07,1198.62,316.600006,-8.67030882117632,-4.014064443537036,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-08,1185.9,316.019989,-10.436601741573448,-5.181679478426848,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-09,1154.23,308.940002,-12.923789549919274,-7.294823105776449,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-12,1162.27,309.380005,-13.579448286117934,-7.5124822124157165,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-13,1172.87,309.970001,-12.754308837859751,-7.338870264042718,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-14,1188.68,314.690002,-11.75680190044912,-5.975678950816111,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-15,1209.11,317.769989,-10.433642478295669,-5.052588847161832,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-16,1216.01,319.7799990000001,-10.055105588224421,-4.920758968780248,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-19,1204.09,316.559998,-10.319221831615334,-5.611547116531279,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-20,1202.09,316.980011,-11.0728896187961,-5.890385246622232,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-21,1166.76,311.390015,-13.605331358756011,-7.77727808874179,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-22,1129.56,305.540009,-15.90717896413869,-9.294937343714938,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-23,1136.43,305.209991,-16.31837059291331,-10.063058554178095,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-26,1162.95,310.73999,-14.566237887792655,-8.390336377700368,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-27,1175.38,312.730011,-13.715212779233743,-7.402362593118794,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-28,1151.06,307.299988,-15.217359279937547,-8.891464377766379,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-29,1160.4,310.329987,-14.892992827072293,-8.338259441979323,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-09-30,1131.42,306.709991,-17.156999135999527,-9.594416683534268,OUTPERFORM,226.75,230.77599999999998,230.899,221.49099999999999,125.382,97.999,841.592,236.895,128.381,115.99799999999999,122.318,112.62899999999999
2011-10-03,1099.23,303.470001,-19.622840178708522,-10.544154596868117,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-04,1123.95,302.570007,-18.090192248830327,-11.089886051481813,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-05,1144.03,301.609985,-16.23000995840901,-11.60317280410882,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-06,1164.97,306.2799990000001,-15.218799350843092,-10.063130291462496,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-07,1155.46,309.859985,-15.637069865584142,-9.038605472571948,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-10,1194.89,313.7799990000001,-12.419282724853941,-8.326516326769063,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-11,1195.54,313.920013,-11.00375178656503,-7.518262093340433,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-12,1207.25,318.540009,-10.747950289436147,-6.259377041637249,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-13,1203.66,316.149994,-11.878527867868305,-7.517920593513172,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-14,1224.58,317.0299990000001,-10.671325508618612,-7.576815005961624,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-17,1200.86,315.5299990000001,-12.415669285021414,-8.449150009269957,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-18,1225.38,317.970001,-12.218919015724051,-8.247002738317788,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-19,1209.88,316.839996,-13.225464038787038,-8.345629272784116,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
2011-10-20,1215.39,317.920013,-13.34735491230571,-8.099667236516927,OUTPERFORM,227.169,230.976,231.118,222.141,125.45100000000001,98.05799999999999,844.556,236.697,128.545,116.655,123.499,113.712
