,S&P 500,S&P 500 Consumer Discretionary (Sector),S&P 500 Performance (%),S&P 500 Consumer Discretionary (Sector) Performance (%),S&P 500 Consumer Discretionary (Sector) Outperform/Underperform,overall,durables,jewelry and watches,jewelry,watches,sporting goods,"pets, pet products and services"
2012-06-07,1314.99,341.690002,-7.274919614147912,-4.895902095568672,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-08,1325.66,342.200012,-6.5205587640061236,-4.210048824601065,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-11,1308.93,339.040009,-7.376324150668356,-5.014846444697452,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-12,1324.18,340.820007,-6.31840338453048,-4.687057612091705,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-13,1314.88,337.850006,-6.219331279242257,-4.988888945008451,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-14,1329.1,340.25,-5.813071793527191,-4.997904313799872,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-15,1342.84,342.880005,-4.792830606052023,-4.183317241581941,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-18,1344.78,345.869995,-4.578159369899948,-3.7029867524046245,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-19,1357.98,350.2799990000001,-3.722819729313931,-2.7270221706133246,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-20,1355.69,348.799988,-3.129019350044304,-2.7220019116577565,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-21,1325.51,341.959991,-5.7636252470531275,-4.778348250979459,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-22,1335.02,342.679993,-4.976724984696856,-4.452809498722576,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-25,1313.72,338.019989,-6.392863250299263,-5.846639485066174,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-26,1319.99,341.359985,-7.829651146551953,-7.019317312405448,OUTPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-27,1331.85,340.01001,-7.376627350617571,-7.898800545319473,UNDERPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-28,1329.04,339.519989,-7.0003078903910225,-8.277505583774525,UNDERPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-06-29,1362.16,344.850006,-4.980607717849262,-6.374713389816944,UNDERPERFORM,228.59,113.131,162.189,172.047,117.025,118.368,162.304
2012-07-02,1365.51,347.200012,-4.945842846800685,-5.976650596428512,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-03,1374.02,346.769989,-5.88839649586641,-7.49346345943005,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-05,1367.58,347.540009,-6.6988681716776854,-7.799647913197605,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-06,1354.68,346.170013,-7.2892642298400645,-7.641200915883795,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-09,1352.46,344.320007,-7.32258860291094,-7.599830093394566,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-10,1341.47,342.390015,-8.184524828034622,-9.132158730323525,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-11,1341.45,340.519989,-8.136222316573761,-9.28175548600365,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-12,1334.76,339.309998,-8.587473889668873,-9.820339929295175,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-13,1356.78,344.76001,-6.8714865226612964,-8.122796293646628,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-16,1353.64,343.410004,-6.100902475738579,-7.34174933006515,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-17,1363.67,346.149994,-4.859347528814217,-6.309207375041592,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-18,1372.78,348.109985,-5.139066440935636,-6.3943717338041495,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-19,1376.51,350.359985,-4.45348344867319,-5.326025245812471,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-20,1362.66,346.380005,-5.664975181551957,-6.4444645755311285,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-23,1350.52,341.23999,-6.58689261628912,-7.390021148560222,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-24,1338.31,337.929993,-7.765732362042477,-9.239114549213035,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-25,1337.89,337.5299990000001,-8.451484877514714,-9.960785471774003,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-26,1360.02,342.429993,-6.907244015798164,-9.119142009946435,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-27,1385.97,350.0,-4.801906750556373,-6.820721830849297,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-30,1385.3,348.7799990000001,-3.897383244998198,-5.72749194332649,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-07-31,1379.32,346.100006,-3.716423744904229,-6.00983199058156,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-08-01,1375.32,342.809998,-4.0144049579855405,-6.27204429254955,UNDERPERFORM,229.918,112.806,166.437,175.892,120.21700000000001,118.632,162.43
2012-08-02,1365.0,341.609985,-4.451242133852251,-6.577153294567051,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-03,1390.99,350.350006,-3.4121919548929625,-5.218593284604212,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-06,1394.23,352.059998,-4.171363373931214,-5.423774882471455,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-07,1401.35,354.799988,-4.076910966452429,-5.386669866666671,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-08,1402.22,352.519989,-3.782233384110767,-6.009707545511156,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-09,1402.8,352.850006,-2.1204446025998025,-4.306675487827317,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-10,1405.87,351.570007,-1.9493381317041258,-3.869078519443636,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-13,1404.11,352.820007,-0.6368930939558815,-3.1299747319478044,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-14,1403.93,354.380005,-0.3421472937000791,-2.7657318358436878,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-15,1405.53,354.720001,-0.5265504575468705,-2.0056383721144155,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-16,1415.51,357.820007,0.25284360525235083,-1.1765300908498033,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-17,1418.16,359.2799990000001,0.4248810333106645,-1.3590346348477889,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-20,1418.13,357.23999,-0.6626552441527211,-2.7786152310698586,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-21,1413.17,356.940002,-0.07283269693112437,-3.0396878407126793,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-22,1413.49,357.579987,-0.2660062373876393,-3.0554476932826646,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-23,1402.08,355.589996,-1.8419339256085632,-4.249131381763904,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-24,1411.13,358.149994,1.1903652126523,-2.766466338344642,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-27,1410.44,357.850006,2.3905452591995724,-0.8506059208193473,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-28,1409.3,359.170013,2.1342899590535147,-0.4269296771433284,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-29,1410.49,360.100006,2.2071983942378193,0.15297400037739273,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-30,1399.48,358.559998,1.815165911256944,-1.2829698219179342,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-08-31,1406.58,359.119995,3.769116703184827,1.1691111892015993,UNDERPERFORM,231.015,112.421,168.35299999999998,178.107,122.146,119.021,162.842
2012-09-04,1404.94,358.649994,3.8135561910251026,1.0395546240590248,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-05,1403.44,359.01001,3.2032238138659297,0.5179768113117156,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-06,1432.12,367.130005,3.261253596175595,0.968075725423212,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-07,1437.92,369.170013,3.610724811033217,0.6818119593543059,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-10,1429.08,370.160004,2.735383133361613,0.5487012869274777,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-11,1433.56,368.329987,1.7322499379058165,-1.1804855713644091,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-12,1436.56,369.269989,2.1524721074600572,-0.09739901932473982,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-13,1459.99,374.859985,4.364018471128128,1.4753203597593911,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-14,1465.77,376.940002,3.9604803075329986,1.2816693536241486,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-17,1461.19,374.809998,3.1950280730251857,-0.055994615263033065,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-18,1459.32,372.640015,3.046222937762133,-0.4381703549165561,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-19,1461.05,376.799988,3.660267052630073,0.9754485906801502,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-20,1460.26,375.359985,3.781670871681886,0.905937011907243,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-21,1460.15,376.26001,3.6096446412352545,1.5491798473523222,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-24,1456.89,375.23999,3.0376112140543476,0.7707374489182461,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-25,1441.59,370.619995,1.6585923120861379,-0.8321558099330661,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-26,1433.32,369.459991,1.041204046385391,-0.8134444096068116,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-27,1447.15,371.890015,1.352392424921578,-0.21197220533382133,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-09-28,1440.67,370.070007,0.8533546146953341,-1.4066868031434199,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-10-01,1444.49,370.23999,1.764063545739547,-0.12139847246271929,UNDERPERFORM,231.638,112.32700000000001,167.85,178.14,120.48200000000001,119.23,163.208
2012-10-02,1445.75,368.470001,2.2757820569051734,-0.1787998783788769,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-03,1450.99,372.329987,1.442294247602005,-0.45983185541499383,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-04,1461.4,374.869995,1.009821743307615,-1.3837397550345854,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-05,1460.93,376.790009,1.7495351056198372,-0.5594982918424085,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-08,1455.88,375.619995,0.8443640947848996,-0.7241754172286452,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-09,1441.48,369.970001,0.7922245918260185,-1.220165507071358,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-10,1432.56,368.230011,0.41355333436137176,-1.8733674819227386,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-11,1432.84,365.75,0.9163068818097919,-1.56632852231261,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-12,1428.59,365.660004,0.7397221634581452,-0.9480983752508609,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-15,1440.13,369.640015,2.688191210969526,0.2631084617126245,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-16,1454.92,372.25,2.0144581016554586,-0.2411882659711373,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-17,1460.91,375.0,-0.10325351130318072,-2.4022098055219265,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-18,1457.34,375.059998,-0.13910111897599275,-2.7359216333570746,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-19,1433.19,368.730011,-2.269395214358283,-4.558157369758842,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-22,1433.82,365.720001,-1.9201171086744018,-5.076826736598894,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-23,1413.11,364.220001,-3.022338125793511,-5.222620294559876,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-24,1408.75,364.459991,-3.5776375408960837,-5.325228719677522,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-25,1412.97,361.980011,-4.018014835747074,-6.4820305232278,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-26,1411.94,362.079987,-4.0834210794470245,-6.5913416583940565,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-10-31,1412.16,364.230011,-3.979111703429705,-6.244685738234845,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-11-01,1427.59,367.450012,-3.0393794911501404,-6.0590521190190705,UNDERPERFORM,231.24900000000002,112.399,166.62099999999998,177.239,116.821,119.315,163.789
2012-11-02,1414.2,368.130005,-3.9677312019991473,-5.687490774312465,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-05,1417.26,368.850006,-4.299971639634292,-6.506636853829983,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-06,1428.39,371.369995,-3.8755568715595046,-6.034615135786103,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-07,1394.53,368.339996,-6.5679101677654455,-7.003633586768432,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-08,1377.51,360.920013,-7.847151142954623,-8.95284948459576,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-09,1379.85,360.709991,-7.691227037369053,-9.65762493108392,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-12,1380.03,359.549988,-8.179193059030187,-10.863477091299279,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-13,1374.53,363.220001,-8.375661587276195,-9.54100517904266,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-14,1355.49,354.970001,-10.103857173174868,-11.268588514493338,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-15,1353.33,354.959991,-9.895736237982378,-11.11556637863178,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-16,1359.88,357.160004,-9.226959302053906,-10.09640448828366,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-19,1386.89,363.609985,-8.345394106412362,-9.011063122604767,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-20,1387.81,366.670013,-7.213965274017031,-7.1251205306520955,OUTPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-21,1391.03,368.140015,-7.957440332431231,-7.755138267109052,OUTPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-23,1409.15,372.730011,-6.8096447371901565,-6.780208401162547,OUTPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-26,1406.29,369.630005,-6.830573940466023,-7.300492985416385,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-27,1398.94,369.410004,-7.838964906155088,-8.077236769070062,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-28,1409.93,372.170013,-7.058621894384343,-7.110764916779678,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-29,1415.95,375.019989,-6.8104486550877645,-6.7439262417096195,OUTPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-11-30,1416.18,374.279999,-6.850486407556245,-7.131157457304194,UNDERPERFORM,231.22099999999998,112.389,167.817,176.71200000000002,120.221,119.42399999999999,163.097
2012-12-03,1409.46,373.160004,-7.3564789861836015,-7.544407257417074,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-04,1407.05,371.98999,-7.418130136400425,-7.816025841488927,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-05,1409.28,370.519989,-7.946751668909302,-8.583555592428294,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-06,1413.94,372.369995,-6.482357220807566,-7.4213131932243215,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-07,1418.07,373.730011,-5.614275635308374,-5.51636396459706,OUTPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-10,1418.55,372.48999,-6.403404592240691,-6.211605839343292,OUTPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-11,1427.84,372.679993,-4.033336693887158,-4.7657973116177255,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-12,1428.48,375.350006,-4.573329592368436,-4.940986613267484,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-13,1419.45,370.690002,-6.3681158846694235,-7.586256825716209,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-14,1413.58,369.130005,-6.67467715953205,-8.504361696884988,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-17,1430.36,374.049988,-5.785798972467404,-7.310122878754743,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-18,1446.79,380.130005,-5.140965119328622,-6.256472256473488,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-19,1435.81,378.910004,-6.752868897706832,-7.917564653273812,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-20,1443.69,378.359985,-6.342688100891358,-8.022170654250683,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-21,1430.15,374.540009,-7.389299729320187,-9.043661685957694,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-24,1426.66,375.26001,-8.027437176858909,-9.71948073214184,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-26,1419.83,371.570007,-8.764185012401848,-10.975609145435705,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-27,1418.1,369.160004,-8.655828094403795,-11.00932536972068,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-28,1402.43,368.670013,-9.78372745284718,-11.811978571328174,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2012-12-31,1426.19,373.149994,-8.766464307875355,-10.78089065562573,UNDERPERFORM,231.679,112.49700000000001,167.378,176.30200000000002,120.416,119.044,163.284
2013-01-02,1462.42,384.230011,-6.297174344845258,-7.8430390111080435,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-03,1459.37,385.609985,-5.974486180014171,-7.160231267698602,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-04,1466.47,386.339996,-5.287598331115895,-5.97025806179885,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-07,1461.89,385.279999,-6.211546727742812,-7.380165197408973,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-08,1457.15,384.290009,-5.7348945529822615,-6.768721430560076,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-09,1461.02,384.959991,-6.15778892535761,-7.599252167433779,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-10,1472.12,387.070007,-5.127957259504168,-7.012444697726316,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-11,1472.05,387.630005,-5.865312673858691,-7.1589348504222166,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-14,1470.68,388.48999,-5.897558946795911,-7.221842286341406,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-15,1472.34,391.149994,-6.1719740757970705,-6.73803908597278,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-16,1472.63,390.329987,-5.731770549940141,-6.402419985138752,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-17,1480.94,394.519989,-5.687629358382418,-6.198437254318334,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-18,1485.98,395.220001,-4.3580122160791435,-5.065935745314476,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-22,1492.56,396.079987,-4.3218502801318,-5.246291350774113,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-23,1494.81,396.410004,-3.764292336217556,-4.939930818447258,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-24,1494.82,399.269989,-4.366407134677274,-4.865499035642973,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-25,1502.96,403.369995,-4.185234060728915,-4.066878959100817,OUTPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-28,1500.18,401.529999,-5.514161727749678,-5.617844156088935,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-29,1507.84,400.049988,-5.367868103453688,-6.737387385829008,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-30,1501.96,399.350006,-5.468735248764823,-7.155975784577029,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-01-31,1498.11,397.269989,-3.4946790692880536,-5.405150831237593,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-02-01,1513.17,399.619995,-3.899477317616862,-5.8787490612457916,UNDERPERFORM,232.937,112.37899999999999,167.69299999999998,176.747,121.74,118.586,163.839
2013-02-04,1495.71,394.799988,-3.6275539461730233,-6.385607449691344,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-05,1511.29,399.089996,-1.9667749949727864,-4.223764888892156,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-06,1512.12,399.839996,-2.773187590419557,-5.239960983814362,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-07,1509.39,398.73999,-3.3990399999999976,-5.574502476021836,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-08,1517.93,401.869995,-3.8542418829729197,-6.1226856652843225,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-11,1517.01,400.660004,-3.913123341293012,-6.4556032147538245,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-12,1519.43,402.140015,-4.146584571904411,-6.894794661899583,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-13,1520.33,403.019989,-3.912807159470122,-6.298388073924855,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-14,1521.38,403.609985,-4.53247657833471,-6.500342195416753,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
2013-02-15,1519.79,403.529999,-4.868644253459942,-6.719835089415149,UNDERPERFORM,232.282,112.209,167.641,176.567,122.225,118.366,164.263
