,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Communication Services (Sector) Performance (%),S&P 500 Communication Services (Sector) Outperform/Underperform,overall,communication,information technology commodities,education and communication commodities,education and communication services
1997-04-04,757.9,128.660004,-16.98977021313881,-10.727165928641613,OUTPERFORM,159.9,,,,
1997-04-07,762.13,131.330002,-16.588595819196673,-9.089024203079287,OUTPERFORM,159.9,,,,
1997-04-08,766.12,130.600006,-15.221264399614897,-8.03463798446018,OUTPERFORM,159.9,,,,
1997-04-09,760.6,129.0,-15.439091909680148,-8.504152475205595,OUTPERFORM,159.9,,,,
1997-04-10,758.34,130.130005,-18.245326548653484,-9.8198182296642,OUTPERFORM,159.9,,,,
1997-04-11,737.65,126.019997,-20.499859892656225,-12.879362442282572,OUTPERFORM,159.9,,,,
1997-04-14,743.73,125.379997,-20.103773888942598,-13.79263251110241,OUTPERFORM,159.9,,,,
1997-04-15,754.72,127.150002,-18.7643291534363,-12.539553152443494,OUTPERFORM,159.9,,,,
1997-04-16,763.53,128.479996,-18.005798969072174,-11.921573727345358,OUTPERFORM,159.9,,,,
1997-04-17,761.77,128.149994,-18.406846468584646,-13.171625805857479,OUTPERFORM,159.9,,,,
1997-04-18,766.34,128.199997,-16.614256335484146,-12.824698256829848,OUTPERFORM,159.9,,,,
1997-04-21,760.37,126.330002,-16.679998685061204,-13.95000087119408,OUTPERFORM,159.9,,,,
1997-04-22,774.61,128.279999,-16.15958264333106,-13.656866826424796,OUTPERFORM,159.9,,,,
1997-04-23,773.64,127.080002,-15.887667569066178,-14.37811365554661,OUTPERFORM,159.9,,,,
1997-04-24,771.18,124.620003,-18.44888118099911,-18.490415452223264,UNDERPERFORM,159.9,,,,
1997-04-25,765.37,128.649994,-18.83669141039236,-14.648711328831986,OUTPERFORM,159.9,,,,
1997-04-28,772.96,130.919998,-18.403023361378246,-14.083217151751647,OUTPERFORM,159.9,,,,
1997-04-29,794.05,134.619995,-16.460636921231764,-12.104993807652287,OUTPERFORM,159.9,,,,
1997-04-30,801.34,135.279999,-16.1278167945323,-12.542018928071707,OUTPERFORM,159.9,,,,
1997-05-01,798.53,135.009995,-16.11463027743636,-12.376691817540342,OUTPERFORM,159.9,,,,
1997-05-02,812.97,136.369995,-13.924064035236317,-11.41929349956402,OUTPERFORM,160.2,,,,
1997-05-05,830.29,139.089996,-11.474448507852564,-8.58363359514821,OUTPERFORM,160.2,,,,
1997-05-06,827.76,137.490005,-12.426736632741587,-10.691778058300317,OUTPERFORM,160.2,,,,
1997-05-07,815.62,135.03999299999998,-14.446052824805422,-12.499195716980571,OUTPERFORM,160.2,,,,
1997-05-08,820.26,135.119995,-13.40891816569546,-12.054155246382159,OUTPERFORM,160.2,,,,
1997-05-09,824.78,134.990005,-13.672664091855857,-14.21580824723051,UNDERPERFORM,160.2,,,,
1997-05-12,837.66,137.059998,-12.785540261957816,-13.874576560730013,UNDERPERFORM,160.2,,,,
1997-05-13,833.13,135.770004,-13.667968871434045,-14.754818490492404,UNDERPERFORM,160.2,,,,
1997-05-14,836.04,136.100006,-14.048669154612469,-15.476336716523742,UNDERPERFORM,160.2,,,,
1997-05-15,841.88,137.740005,-14.366506631947274,-15.63150237754204,UNDERPERFORM,160.2,,,,
1997-05-16,829.75,136.800003,-14.796065062022512,-15.753172319461385,UNDERPERFORM,160.2,,,,
1997-05-19,833.27,136.720001,-14.15074900579012,-14.576695759262194,UNDERPERFORM,160.2,,,,
1997-05-20,841.66,137.360001,-12.959937123828835,-13.961787558852013,UNDERPERFORM,160.2,,,,
1997-05-21,839.35,136.279999,-13.29924594566677,-14.450724147192895,UNDERPERFORM,160.2,,,,
1997-05-22,835.66,135.649994,-13.874345549738221,-15.776731848711446,UNDERPERFORM,160.2,,,,
1997-05-23,847.03,138.029999,-12.290311891645622,-14.437147898214509,UNDERPERFORM,160.2,,,,
1997-05-27,849.71,140.21000700000002,-11.048416644857362,-11.045545331986572,OUTPERFORM,160.2,,,,
1997-05-28,847.21,140.350006,-10.26838671411624,-11.484606602984437,UNDERPERFORM,160.2,,,,
1997-05-29,844.08,140.169998,-11.671079205952218,-12.872952732690447,UNDERPERFORM,160.2,,,,
1997-05-30,848.28,142.839996,-12.753527790348462,-12.913063945541658,UNDERPERFORM,160.2,,,,
1997-06-02,846.36,141.830002,-12.61035219775114,-13.391544742047646,UNDERPERFORM,160.4,,,,
1997-06-03,845.48,142.240005,-11.066698923939455,-12.655818385416584,UNDERPERFORM,160.4,,,,
1997-06-04,840.11,140.929993,-10.782252240771417,-13.661706516245953,UNDERPERFORM,160.4,,,,
1997-06-05,843.43,140.0,-3.8267255042817028,-8.711529025094366,UNDERPERFORM,160.4,,,,
1997-06-06,858.01,143.25,-6.925204751315295,-9.191759112519815,UNDERPERFORM,160.4,,,,
1997-06-09,862.91,142.910004,-6.119718003394404,-9.286523835252403,UNDERPERFORM,160.4,,,,
1997-06-10,865.27,144.610001,-4.250398371104813,-7.372530341164807,UNDERPERFORM,160.4,,,,
1997-06-11,869.57,144.630005,-4.925542848396047,-8.433043528326234,UNDERPERFORM,160.4,,,,
1997-06-12,883.46,147.880005,-5.913800998945673,-8.297153922149125,UNDERPERFORM,160.4,,,,
1997-06-13,893.27,150.229996,-5.0480462604702625,-6.561763319826863,UNDERPERFORM,160.4,,,,
1997-06-16,893.9,149.570007,-5.182655182655182,-7.08206120965359,UNDERPERFORM,160.4,,,,
1997-06-17,894.42,149.300003,-4.649105039284462,-6.342137096991718,UNDERPERFORM,160.4,,,,
1997-06-18,889.06,148.800003,-4.145507865144316,-6.78444005561486,UNDERPERFORM,160.4,,,,
1997-06-19,897.99,149.369995,-2.5121318380684543,-7.361702823068017,UNDERPERFORM,160.4,,,,
1997-06-20,898.7,148.809998,-2.714932126696823,-9.173582987636308,UNDERPERFORM,160.4,,,,
1997-06-23,878.62,145.449997,-3.0177932800565133,-9.680822576786852,UNDERPERFORM,160.4,,,,
1997-06-24,896.34,146.970001,-2.2167433944974113,-10.48784992401669,UNDERPERFORM,160.4,,,,
1997-06-25,888.99,145.520004,-4.239780255291647,-12.474432589751972,UNDERPERFORM,160.4,,,,
1997-06-26,883.68,144.779999,-6.607482561826261,-13.995483877758918,UNDERPERFORM,160.4,,,,
1997-06-27,887.3,145.139999,-5.428306492011559,-16.225108802308807,UNDERPERFORM,160.4,,,,
1997-06-30,885.14,146.639999,-6.293735906583809,-15.393495801093525,UNDERPERFORM,160.4,,,,
1997-07-01,891.03,146.929993,-7.085653506851031,-16.469586121759615,UNDERPERFORM,160.4,,,,
1997-07-02,904.03,147.699997,-6.1323448483527,-16.35046092511058,UNDERPERFORM,160.8,,,,
1997-07-03,916.92,149.899994,-3.1425945683289824,-13.197062792320779,UNDERPERFORM,160.8,,,,
1997-07-07,912.2,150.199997,-4.061757220083717,-14.303649471018442,UNDERPERFORM,160.8,,,,
1997-07-08,918.75,149.830002,-3.456138876045567,-15.953329983657817,UNDERPERFORM,160.8,,,,
1997-07-09,907.54,146.479996,-5.0094201381620245,-18.213293638862304,UNDERPERFORM,160.8,,,,
1997-07-10,913.78,148.979996,-6.2568605927552206,-18.025755529169263,UNDERPERFORM,160.8,,,,
1997-07-11,916.68,145.479996,-5.660299687139803,-18.530553678031726,UNDERPERFORM,160.8,,,,
1997-07-14,918.38,144.850006,-5.977865823069917,-20.708336133995797,UNDERPERFORM,160.8,,,,
1997-07-15,925.76,144.899994,-4.86486486486487,-19.838460938218105,UNDERPERFORM,160.8,,,,
1997-07-16,936.59,145.220001,-4.7977718822106326,-19.37596878125607,UNDERPERFORM,160.8,,,,
1997-07-17,931.61,141.229996,-5.167095900729867,-21.390408073240373,UNDERPERFORM,160.8,,,,
1997-07-18,915.3,140.46000700000002,-6.198118428334254,-22.131054935939265,UNDERPERFORM,160.8,,,,
1997-07-21,912.94,141.149994,-5.862093855370743,-22.27851262442315,UNDERPERFORM,160.8,,,,
1997-07-22,933.98,145.759995,-2.1949022975265464,-18.51521079731634,UNDERPERFORM,160.8,,,,
1997-07-23,936.56,143.979996,-1.765279686172505,-20.237105984075843,UNDERPERFORM,160.8,,,,
1997-07-24,940.3,143.610001,-2.396744828158903,-20.96312417660634,UNDERPERFORM,160.8,,,,
1997-07-25,938.79,144.360001,-3.021569356638154,-20.190182988993165,UNDERPERFORM,160.8,,,,
1997-07-28,936.45,145.860001,-3.0128218406280327,-20.081088709689567,UNDERPERFORM,160.8,,,,
1997-07-29,942.29,147.490005,-1.3618758505181572,-20.115906945894313,UNDERPERFORM,160.8,,,,
1997-07-30,952.29,148.350006,0.5819725807473697,-20.026950943396226,UNDERPERFORM,160.8,,,,
1997-07-31,954.31,147.589996,0.0639614134423816,-21.440357732484095,UNDERPERFORM,160.8,,,,
1997-08-01,947.14,146.270004,0.852917061535674,-20.27579266214753,UNDERPERFORM,160.8,,,,
1997-08-04,950.3,147.919998,1.8869947464350778,-18.97902594701659,UNDERPERFORM,161.2,,,,
1997-08-05,952.37,147.080002,1.698951370053181,-19.288807974292,UNDERPERFORM,161.2,,,,
1997-08-06,960.32,149.839996,0.7311060995437213,-18.82111042560287,UNDERPERFORM,161.2,,,,
1997-08-07,951.19,148.529999,-2.024020435911167,-20.32934368023067,UNDERPERFORM,161.2,,,,
1997-08-08,933.54,147.850006,-3.8014076234246685,-19.738341902348434,UNDERPERFORM,161.2,,,,
1997-08-11,937.0,151.899994,-3.901378404988509,-17.14846879346502,UNDERPERFORM,161.2,,,,
1997-08-12,926.53,150.830002,-5.172607899126991,-17.34436359807898,UNDERPERFORM,161.2,,,,
1997-08-13,922.02,148.639999,-4.61006848889901,-18.79370373446202,UNDERPERFORM,161.2,,,,
1997-08-14,924.77,148.660004,-4.069502074688803,-18.72949615929911,UNDERPERFORM,161.2,,,,
1997-08-15,900.81,145.570007,-5.777940484284294,-20.49699495913725,UNDERPERFORM,161.2,,,,
1997-08-18,912.49,147.089996,-1.6384783710075568,-18.169682336578575,UNDERPERFORM,161.2,,,,
1997-08-19,926.01,147.46000700000005,-1.4054364838534505,-19.416359926324912,UNDERPERFORM,161.2,,,,
1997-08-20,939.35,148.699997,-1.3412174935932386,-20.659482132744444,UNDERPERFORM,161.2,,,,
1997-08-21,925.05,146.380005,-3.433409190554737,-22.171414587713578,UNDERPERFORM,161.2,,,,
1997-08-22,923.54,145.479996,-2.859907649911131,-22.099065060240964,UNDERPERFORM,161.2,,,,
1997-08-25,920.16,144.649994,-4.300527295607948,-23.473711279786038,UNDERPERFORM,161.2,,,,
1997-08-26,913.02,144.119995,-6.701410177805034,-24.46541261322728,UNDERPERFORM,161.2,,,,
1997-08-27,913.7,144.46000700000005,-5.882716494473672,-24.259419058552258,UNDERPERFORM,161.2,,,,
1997-08-28,903.67,142.009995,-6.164852965608903,-26.949588794740386,UNDERPERFORM,161.2,,,,
1997-08-29,899.47,140.990005,-6.069403398114015,-27.197148565586104,UNDERPERFORM,161.2,,,,
1997-09-02,927.58,144.300003,-3.069125868645173,-24.45817193051676,UNDERPERFORM,161.5,,,,
1997-09-03,927.86,144.649994,-4.247590349012398,-25.91170339295986,UNDERPERFORM,161.5,,,,
1997-09-04,930.87,145.440002,-4.76643545515929,-24.899308584130775,UNDERPERFORM,161.5,,,,
1997-09-05,929.05,145.380005,-5.727100224253934,-25.48436672011173,UNDERPERFORM,161.5,,,,
1997-09-08,931.2,145.869995,-5.006732770228906,-24.8402754035421,UNDERPERFORM,161.5,,,,
1997-09-09,933.62,147.589996,-6.756419347428766,-24.69898163265305,UNDERPERFORM,161.5,,,,
1997-09-10,919.03,147.059998,-8.645129224652093,-24.715879486349536,UNDERPERFORM,161.5,,,,
1997-09-11,912.59,146.809998,-9.366372032972482,-24.724402013661496,UNDERPERFORM,161.5,,,,
1997-09-12,923.91,148.570007,-7.934910417123387,-22.46633395434542,UNDERPERFORM,161.5,,,,
1997-09-15,919.77,148.419998,-9.154929577464799,-23.217798398068325,UNDERPERFORM,161.5,,,,
1997-09-16,945.64,152.889999,-6.440825533767336,-20.295071723149306,UNDERPERFORM,161.5,,,,
1997-09-17,943.0,150.729996,-7.459200596657545,-21.433416061503795,UNDERPERFORM,161.5,,,,
1997-09-18,947.29,152.380005,-7.129341869197359,-20.4281958224543,UNDERPERFORM,161.5,,,,
1997-09-19,950.51,153.160004,-7.1894467553264345,-20.605463260474554,UNDERPERFORM,161.5,,,,
1997-09-22,955.43,154.679993,-6.338656393063369,-19.5715539881402,UNDERPERFORM,161.5,,,,
1997-09-23,951.93,154.080002,-6.925378387891589,-20.215407006405517,UNDERPERFORM,161.5,,,,
1997-09-24,944.48,153.949997,-8.48771413068754,-20.80354041259087,UNDERPERFORM,161.5,,,,
1997-09-25,937.91,152.149994,-8.788462286536747,-21.251493976706914,UNDERPERFORM,161.5,,,,
1997-09-26,945.22,153.949997,-8.60463542220632,-20.562438278187233,UNDERPERFORM,161.5,,,,
1997-09-29,953.34,154.330002,-8.168455121659902,-20.209904045185645,UNDERPERFORM,161.5,,,,
1997-09-30,947.28,153.639999,-8.081043316255244,-19.941641499835516,UNDERPERFORM,161.5,,,,
1997-10-01,955.41,157.360001,-8.389107296960407,-19.032674997704913,UNDERPERFORM,161.5,,,,
1997-10-02,960.46,159.139999,-8.411607083257843,-18.556804561621433,UNDERPERFORM,161.7,,,,
1997-10-03,965.03,159.270004,-8.034574113252136,-18.10047658713181,UNDERPERFORM,161.7,,,,
1997-10-06,972.69,161.020004,-7.1594922210556415,-18.243205659962513,UNDERPERFORM,161.7,,,,
1997-10-07,983.12,163.259995,-6.5493051462899965,-17.40780257406589,UNDERPERFORM,161.7,,,,
1997-10-08,973.84,162.380005,-7.01689056935253,-17.212192399368764,UNDERPERFORM,161.7,,,,
1997-10-09,970.62,160.050003,-6.224820057002067,-17.550995712729122,UNDERPERFORM,161.7,,,,
1997-10-10,966.98,159.649994,-8.403034981860213,-19.644654909968718,UNDERPERFORM,161.7,,,,
1997-10-13,968.1,159.300003,-8.00239473159049,-19.687422142049236,UNDERPERFORM,161.7,,,,
1997-10-14,970.28,161.059998,-8.829692271552736,-18.656566666666663,UNDERPERFORM,161.7,,,,
1997-10-15,965.72,161.320007,-9.616554512527253,-19.68534989701608,UNDERPERFORM,161.7,,,,
1997-10-16,955.25,157.619995,-10.717623747569915,-21.507894741376376,UNDERPERFORM,161.7,,,,
1997-10-17,944.16,158.559998,-11.645969998409145,-21.86468069310976,UNDERPERFORM,161.7,,,,
1997-10-20,955.61,160.880005,-11.457744586618734,-22.32146964259828,UNDERPERFORM,161.7,,,,
1997-10-21,972.28,164.020004,-10.011569253551766,-20.9808746597961,UNDERPERFORM,161.7,,,,
1997-10-22,968.49,163.759995,-10.781008180411234,-21.491922843701484,UNDERPERFORM,161.7,,,,
1997-10-23,950.69,162.850006,-12.75992438563327,-23.278050581316567,UNDERPERFORM,161.7,,,,
1997-10-24,941.64,163.229996,-14.33094362968086,-24.378044260976306,UNDERPERFORM,161.7,,,,
1997-10-27,876.99,153.360001,-19.94979690566382,-28.583404382429812,UNDERPERFORM,161.7,,,,
1997-10-28,921.85,157.75,-16.623705512594412,-27.895602559171795,UNDERPERFORM,161.7,,,,
1997-10-29,919.16,157.53999299999995,-16.586353035129275,-27.206360569322264,UNDERPERFORM,161.7,,,,
1997-10-30,903.68,156.119995,-17.906976744186043,-27.372539116078464,UNDERPERFORM,161.7,,,,
1997-10-31,914.62,157.949997,-16.506609216387936,-25.68457598471833,UNDERPERFORM,161.7,,,,
1997-11-03,938.99,161.259995,-14.137710314557417,-24.72225084155424,UNDERPERFORM,161.8,,,,
1997-11-04,940.76,160.779999,-14.612207851145909,-25.288103512380623,UNDERPERFORM,161.8,,,,
1997-11-05,942.76,160.970001,-14.924874791318876,-24.910199769328724,UNDERPERFORM,161.8,,,,
1997-11-06,938.03,159.410004,-16.248069213667737,-26.461225696153058,UNDERPERFORM,161.8,,,,
1997-11-07,927.51,159.630005,-17.385766455865326,-26.71135096378817,UNDERPERFORM,161.8,,,,
1997-11-10,921.13,161.240005,-17.857461342274703,-25.37257868529649,UNDERPERFORM,161.8,,,,
1997-11-11,923.78,163.839996,-16.742823667252495,-23.306655354897355,UNDERPERFORM,161.8,,,,
1997-11-12,905.96,161.03999299999995,-17.763354967548683,-23.138607328396223,UNDERPERFORM,161.8,,,,
1997-11-13,916.66,164.190002,-17.467834730387978,-22.2732445968272,UNDERPERFORM,161.8,,,,
1997-11-14,928.35,166.259995,-16.341500779496975,-19.921010016400388,UNDERPERFORM,161.8,,,,
1997-11-17,946.2,168.339996,-15.196056464261698,-19.29236053991408,UNDERPERFORM,161.8,,,,
1997-11-18,938.23,173.25,-16.17857270485651,-16.70673076923077,UNDERPERFORM,161.8,,,,
1997-11-19,944.59,173.320007,-14.761273089868887,-17.399797289236073,UNDERPERFORM,161.8,,,,
1997-11-20,958.98,175.899994,-14.584224027362126,-17.472086504044693,UNDERPERFORM,161.8,,,,
1997-11-21,963.09,176.570007,-14.289146976371647,-16.40073805783264,UNDERPERFORM,161.8,,,,
1997-11-24,946.67,172.690002,-15.976284093834048,-17.570404773269686,UNDERPERFORM,161.8,,,,
1997-11-25,950.82,175.270004,-15.896828064464763,-16.866668720137856,UNDERPERFORM,161.8,,,,
1997-11-26,951.64,178.270004,-15.000267957626967,-14.535688470889085,OUTPERFORM,161.8,,,,
1997-11-28,955.4,179.100006,-13.764780214820838,-12.910279005405656,OUTPERFORM,161.8,,,,
1997-12-01,974.77,181.740005,-10.286781894822095,-10.260714294672834,OUTPERFORM,161.8,,,,
1997-12-02,971.68,178.570007,-10.453318096782816,-11.203380570759403,UNDERPERFORM,162.0,99.6,,,
1997-12-03,976.77,182.679993,-10.766293325537625,-9.317450622746847,OUTPERFORM,162.0,99.6,,,
1997-12-04,973.1,180.759995,-12.471328985833141,-11.444248761616905,OUTPERFORM,162.0,99.6,,,
1997-12-05,983.79,180.119995,-12.239964317573593,-12.614011561566363,UNDERPERFORM,162.0,99.6,,,
1997-12-08,982.37,179.660004,-12.450203641484038,-14.529016858168653,UNDERPERFORM,162.0,99.6,,,
1997-12-09,975.78,180.380005,-12.52532496638279,-13.395426413459887,UNDERPERFORM,162.0,99.6,,,
1997-12-10,969.79,181.610001,-12.229844694638537,-11.331903723643554,OUTPERFORM,162.0,99.6,,,
1997-12-11,954.94,178.880005,-12.802016180579656,-11.414841182112056,OUTPERFORM,162.0,99.6,,,
1997-12-12,953.39,180.509995,-13.964841987474518,-11.24496481352727,OUTPERFORM,162.0,99.6,,,
1997-12-15,963.39,181.699997,-12.944589026241605,-10.191779995341744,OUTPERFORM,162.0,99.6,,,
1997-12-16,968.04,180.880005,-13.241739036915545,-11.071774662884204,OUTPERFORM,162.0,99.6,,,
1997-12-17,965.54,182.509995,-13.703233648535107,-9.185453504575536,OUTPERFORM,162.0,99.6,,,
1997-12-18,955.3,184.630005,-14.504595612912464,-8.084826208115349,OUTPERFORM,162.0,99.6,,,
1997-12-19,946.78,185.5,-14.606802377494976,-7.365792759051182,OUTPERFORM,162.0,99.6,,,
1997-12-22,953.7,187.869995,-13.756307536488755,-6.564883642740416,OUTPERFORM,162.0,99.6,,,
1997-12-23,939.13,183.470001,-15.357091354820096,-8.177767460865503,OUTPERFORM,162.0,99.6,,,
1997-12-24,932.7,182.570007,-16.65326255964826,-10.671297321868645,OUTPERFORM,162.0,99.6,,,
1997-12-26,936.46,182.229996,-15.985430273451517,-10.833292333348632,OUTPERFORM,162.0,99.6,,,
1997-12-29,953.35,184.580002,-14.148963952200422,-9.921429702378015,OUTPERFORM,162.0,99.6,,,
1997-12-30,970.84,186.429993,-11.259391967240084,-8.167086551575952,OUTPERFORM,162.0,99.6,,,
1997-12-31,970.43,184.210007,-11.151497395237275,-8.752723183259292,OUTPERFORM,162.0,99.6,,,
1998-01-02,975.04,183.339996,-11.166180758017486,-9.653573979081532,OUTPERFORM,162.0,99.2,,,
1998-01-05,977.07,182.479996,-10.427934948020745,-9.944237527902155,OUTPERFORM,162.0,99.2,,,
1998-01-06,966.58,183.039993,-11.402592164842618,-10.441340384544961,OUTPERFORM,162.0,99.2,,,
1998-01-07,964.0,182.919998,-11.82012769616363,-10.657422324474396,OUTPERFORM,162.0,99.2,,,
1998-01-08,956.05,183.100006,-11.700054491886258,-9.980328711317455,OUTPERFORM,162.0,99.2,,,
1998-01-09,927.69,179.75,-15.266297050683653,-12.171407951306401,OUTPERFORM,162.0,99.2,,,
1998-01-12,939.21,182.990005,-15.679708401414894,-12.264468112138482,OUTPERFORM,162.0,99.2,,,
1998-01-13,952.12,187.419998,-14.663177141218231,-9.081207475896026,OUTPERFORM,162.0,99.2,,,
1998-01-14,957.94,188.080002,-14.348047674824082,-9.240937301374075,OUTPERFORM,162.0,99.2,,,
1998-01-15,950.73,186.75,-14.524220520012943,-10.15587457829369,OUTPERFORM,162.0,99.2,,,
1998-01-16,961.51,189.020004,-12.157174441338226,-7.233996545789079,OUTPERFORM,162.0,99.2,,,
1998-01-20,978.6,190.800003,-10.942448400131044,-7.459496809663779,OUTPERFORM,162.0,99.2,,,
1998-01-21,970.81,190.729996,-9.860632677505322,-6.224496318523498,OUTPERFORM,162.0,99.2,,,
1998-01-22,963.04,194.399994,-11.45192581763348,-4.855135405315448,OUTPERFORM,162.0,99.2,,,
1998-01-23,957.59,193.660004,-13.505433064465134,-7.019394598710371,OUTPERFORM,162.0,99.2,,,
1998-01-26,956.95,191.020004,-13.505427659824454,-8.23405057198211,OUTPERFORM,162.0,99.2,,,
1998-01-27,969.02,195.240005,-11.959296779175954,-7.001999075907406,OUTPERFORM,162.0,99.2,,,
1998-01-28,977.46,193.660004,-11.398555125497412,-7.934395780335757,OUTPERFORM,162.0,99.2,,,
1998-01-29,985.49,195.100006,-11.969736219171235,-9.251592417052123,OUTPERFORM,162.0,99.2,,,
1998-01-30,980.28,194.080002,-13.470093919920922,-6.5125258233374,OUTPERFORM,162.0,99.2,,,
1998-02-02,1001.27,196.0,-11.335541229810142,-5.587671322128962,OUTPERFORM,162.0,99.3,,,
1998-02-03,1006.0,195.339996,-11.224849982350872,-5.537016967740794,OUTPERFORM,162.0,99.3,,,
1998-02-04,1006.9,195.029999,-11.558292123777992,-4.993180071089142,OUTPERFORM,162.0,99.3,,,
1998-02-05,1003.54,191.619995,-11.491921258731386,-7.061789938076101,OUTPERFORM,162.0,99.3,,,
1998-02-06,1012.46,193.300003,-11.849620394232774,-7.423371540851942,OUTPERFORM,162.0,99.3,,,
1998-02-09,1010.74,191.820007,-11.835104063083346,-7.876281779481886,OUTPERFORM,162.0,99.3,,,
1998-02-10,1019.01,191.850006,-11.951647326173164,-8.245248615337864,OUTPERFORM,162.0,99.3,,,
1998-02-11,1020.01,191.5,-11.661441463287902,-8.40388693343278,OUTPERFORM,162.0,99.3,,,
1998-02-12,1024.14,192.910004,-12.194996484850563,-8.111840448586838,OUTPERFORM,162.0,99.3,,,
1998-02-13,1020.09,192.320007,-11.951905814114061,-8.191707718000906,OUTPERFORM,162.0,99.3,,,
1998-02-17,1022.76,193.119995,-12.158924016387108,-8.221653438091947,OUTPERFORM,162.0,99.3,,,
1998-02-18,1032.08,194.389999,-11.423887949604794,-7.95492345324188,OUTPERFORM,162.0,99.3,,,
1998-02-19,1028.28,193.210007,-12.678544132882685,-9.051965175560483,OUTPERFORM,162.0,99.3,,,
1998-02-20,1034.21,193.800003,-11.967892680518544,-9.39691050201712,OUTPERFORM,162.0,99.3,,,
1998-02-23,1038.14,193.419998,-12.31851620368415,-10.474429384756833,OUTPERFORM,162.0,99.3,,,
1998-02-24,1030.56,191.910004,-13.16115441331368,-11.317001237994495,OUTPERFORM,162.0,99.3,,,
1998-02-25,1042.9,194.350006,-11.924668524617843,-11.036345430493366,OUTPERFORM,162.0,99.3,,,
1998-02-26,1048.67,195.399994,-9.990816002471947,-10.264067049368542,UNDERPERFORM,162.0,99.3,,,
1998-02-27,1049.34,194.470001,-9.856710878977392,-11.277887118227225,UNDERPERFORM,162.0,99.3,,,
1998-03-02,1047.7,196.949997,-8.07633252906339,-8.806780530597857,UNDERPERFORM,162.2,99.3,,,
1998-03-03,1052.02,197.669998,-7.782258064516123,-10.141830350792446,UNDERPERFORM,162.2,99.3,,,
1998-03-04,1047.33,196.139999,-8.711114210255655,-10.804909344381342,UNDERPERFORM,162.2,99.3,,,
1998-03-05,1035.05,194.119995,-8.422105039637607,-8.979232259966574,UNDERPERFORM,162.2,99.3,,,
1998-03-06,1055.69,198.679993,-6.178402253801507,-7.693742620011557,UNDERPERFORM,162.2,99.3,,,
1998-03-09,1052.31,198.350006,-7.93035565860275,-8.510146099951854,UNDERPERFORM,162.2,99.3,,,
1998-03-10,1064.25,198.0,-5.034488297179374,-7.632021330322725,UNDERPERFORM,162.2,99.3,,,
1998-03-11,1068.47,200.860001,-3.952572723023262,-6.06117555687854,UNDERPERFORM,162.2,99.3,,,
1998-03-12,1069.92,200.809998,-0.20520091034583743,-1.1567266950831434,UNDERPERFORM,162.2,99.3,,,
1998-03-13,1068.61,202.929993,-1.1854673903997637,-0.9034114703750928,OUTPERFORM,162.2,99.3,,,
1998-03-16,1079.27,207.110001,-0.9507814579260976,-0.7428366578580037,OUTPERFORM,162.2,99.3,,,
1998-03-17,1080.45,207.570007,-0.8261049153242439,0.9532639416698352,OUTPERFORM,162.2,99.3,,,
1998-03-18,1085.52,208.589996,0.2197315213176454,2.129842779821711,OUTPERFORM,162.2,99.3,,,
1998-03-19,1089.74,212.25999500000003,1.9420382046436702,4.8249245684991005,OUTPERFORM,162.2,99.3,,,
1998-03-20,1099.16,215.850006,1.3779491247163822,5.850337444589426,OUTPERFORM,162.2,99.3,,,
1998-03-23,1095.55,214.740005,1.9201607576448065,3.990317191283288,OUTPERFORM,162.2,99.3,,,
1998-03-24,1105.65,218.77999900000003,4.036697247706433,8.012834243206623,OUTPERFORM,162.2,99.3,,,
1998-03-25,1101.93,216.419998,1.6850148107818708,4.1582438355868945,OUTPERFORM,162.2,99.3,,,
1998-03-26,1100.8,214.960007,-0.036324010170729615,2.474139724953228,OUTPERFORM,162.2,99.3,,,
1998-03-27,1095.44,212.539993,-0.2386026264502794,1.339816456202092,OUTPERFORM,162.2,99.3,,,
1998-03-30,1093.6,214.220001,0.18321729571271206,2.170078238852269,OUTPERFORM,162.2,99.3,,,
1998-03-31,1101.75,215.199997,1.8968961562650266,3.906134885297008,OUTPERFORM,162.2,99.3,,,
1998-04-01,1108.15,214.369995,1.8389177863142647,2.1733935672598292,OUTPERFORM,162.2,99.3,,,
1998-04-02,1120.01,216.770004,2.4852450016013217,3.3172899606052075,OUTPERFORM,162.6,99.4,,,
1998-04-03,1122.7,217.809998,3.5519604497366686,4.832263467637032,OUTPERFORM,162.6,99.4,,,
1998-04-06,1121.38,216.059998,7.557141349907459,7.108862249113312,UNDERPERFORM,162.6,99.4,,,
1998-04-07,1109.55,213.630005,8.023249021554978,3.986566842031092,UNDERPERFORM,162.6,99.4,,,
1998-04-08,1101.65,209.520004,15.081271937155293,7.927676610321011,UNDERPERFORM,162.6,99.4,,,
1998-04-09,1110.67,211.240005,11.708205097258272,6.773154706291029,UNDERPERFORM,162.6,99.4,,,
1998-04-13,1109.69,207.619995,12.035578709312666,6.635849100706448,UNDERPERFORM,162.6,99.4,,,
1998-04-14,1115.75,208.580002,13.59008816402989,6.980561589062106,UNDERPERFORM,162.6,99.4,,,
1998-04-15,1119.32,208.0,14.932897965889369,6.160367187886351,UNDERPERFORM,162.6,99.4,,,
1998-04-16,1108.17,209.830002,8.276825669786803,2.7571033705744874,UNDERPERFORM,162.6,99.4,,,
1998-04-17,1122.72,213.139999,11.580202742993428,5.259515895611733,UNDERPERFORM,162.6,99.4,,,
