,S&P 500,S&P 500 Health Care (Sector),S&P 500 Performance (%),S&P 500 Health Care (Sector) Performance (%),S&P 500 Health Care (Sector) Outperform/Underperform,overall,medical Care,medical care commodities,medical care services,personal Care
2003-06-06,987.76,338.209991,-1.1983115610058603,3.213500434858707,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-09,975.93,334.890015,-2.6358058562378495,2.7427527752322822,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-10,984.84,337.329987,-1.5455363390982635,3.800226346844471,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-11,997.48,342.2799990000001,-0.5771128410098969,5.86415674548717,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-12,998.51,342.299988,0.5488087326042779,7.330983960545612,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-13,988.61,340.089996,-0.5132282054120418,6.065986804547774,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-16,1010.74,350.7799990000001,1.4055962999006688,9.107309175738742,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-17,1011.66,358.179993,1.4917886415393378,11.676481999060595,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-18,1010.09,356.679993,0.7229468309999598,11.035700521767255,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-19,994.7,349.200012,-1.3204234084979283,8.171737943119496,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-20,995.69,351.339996,-2.5734106987348127,7.168130882968904,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-23,981.64,345.329987,-4.34875812408041,5.763981631068527,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-24,983.45,345.869995,-4.330865686741825,5.971563729830831,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-25,975.32,343.660004,-4.510519977677474,5.5596529399167816,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-26,985.82,349.299988,-4.441471831258969,5.160158897396916,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-27,976.22,343.100006,-4.588680277959667,3.2749397890706744,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-06-30,974.5,341.019989,-3.6026589641118933,2.2579385366259475,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-07-01,982.32,342.929993,-3.3549123393872504,2.474226549664915,OUTPERFORM,183.7,297.4,263.2,306.3,178.3
2003-07-02,993.75,345.7799990000001,-2.442496294041996,3.0917369417520657,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-03,985.7,343.5,-2.868517259388448,2.6967198945709203,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-07,1004.42,347.339996,-2.419072785916909,3.1754053736890775,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-08,1007.84,346.700012,-1.7671082000448313,3.1998808203644202,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-09,1002.21,344.570007,-3.5947209449970097,2.094816888888884,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-10,988.7,341.459991,-4.59326449869728,2.2855957514685388,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-11,998.14,344.549988,-2.4129367826206005,4.32688716989984,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-14,1003.86,345.230011,-2.4459928281974297,3.978682741297246,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-15,1000.42,343.790009,-0.8876736214309844,5.276216041623072,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-16,994.09,340.890015,-0.9150079240882292,5.287712444528014,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-17,981.73,339.329987,-1.5167778502282236,5.303499730123518,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-18,993.32,342.350006,-1.3173319557312824,5.3741236091851,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-21,978.8,336.230011,-1.7239475084591005,3.8227589225364955,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-22,988.11,336.109985,-2.957121250810235,2.0246427147605495,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-23,988.61,338.470001,-3.1002509213518437,2.269159476741711,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-24,981.6,335.220001,-4.6851483225712425,1.9277535586269545,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-25,998.68,338.910004,-3.4485425629622424,3.2726911584088025,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-28,996.52,337.549988,-4.111618955977869,2.9649517693449923,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-29,989.28,335.660004,-4.30459091876415,2.9442452489986337,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-30,987.49,338.040009,-4.932946964081141,3.50592888338197,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-07-31,990.31,335.790009,-4.599926786505593,3.08528866842539,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-08-01,980.15,330.630005,-6.237145453675796,1.274237751480256,OUTPERFORM,184.5,298.3,263.9,307.3,178.6
2003-08-04,982.82,331.929993,-6.3517170408202155,1.188913822482407,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-05,965.46,326.040009,-7.766823340593831,0.03988984640066473,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-06,967.08,325.059998,-7.903282638300291,-0.8298251901575293,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-07,974.12,331.609985,-6.273332563599265,2.0903817048437023,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-08,977.59,331.459991,-6.422062258299199,1.5875910309782526,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-11,980.59,331.980011,-6.256034721757498,0.7434867864639871,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-12,990.35,332.380005,-3.883108816336023,3.9955009540768804,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-13,984.03,326.859985,-4.81151513392728,1.0011711420983005,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-14,990.51,326.450012,-3.7321048488206054,0.6598667981861039,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-15,990.67,327.160004,-3.923850532910511,1.0751393583971147,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-18,999.74,327.679993,-4.494693300470964,0.22021104105058864,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-19,1002.35,325.950012,-4.365953955214607,0.24604582954415033,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-20,1000.3,324.980011,-4.4548875771295515,0.7783700785239711,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-21,1003.27,323.320007,-4.515042209553544,-0.8190383391833644,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-22,993.06,318.920013,-6.228399841362775,-1.8737875181136898,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-25,993.71,320.640015,-5.6529788749109855,-0.2519822584421072,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-26,996.73,321.5,-5.236687234386428,-0.3162560569230366,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-27,996.79,320.730011,-5.7898965077264775,-0.8777068141547439,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-28,1002.84,321.230011,-4.782522004158718,0.2371548031417703,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-08-29,1008.01,322.820007,-3.734087154167176,1.5061497390376433,OUTPERFORM,185.1,299.8,264.8,308.9,179.2
2003-09-02,1021.99,327.839996,-2.3486245544970696,2.6488793498516072,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-03,1026.27,326.51001,-3.0476226465003364,0.7311639693729388,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-04,1027.97,326.380005,-2.8760121314046594,-1.858309188467111,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-05,1021.39,325.559998,-2.75717617936877,-3.1763003561830816,UNDERPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-08,1031.64,332.160004,-1.1488746011517503,-0.8655148383305389,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-09,1023.17,332.220001,-1.0617415268578179,-0.5239991600323401,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-10,1010.92,333.48999,-3.0236752235140774,-1.012170988640626,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-11,1016.42,334.649994,-1.6669085280317408,0.7739120394508969,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-12,1018.63,335.410004,-1.6082605671895456,2.159477597720705,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-15,1014.81,334.480011,-3.542506273287205,0.1977125355461462,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-16,1029.32,336.649994,-2.3313628557060206,1.437263145756562,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-17,1025.97,335.950012,-3.068638102886301,1.2324556092534023,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-18,1039.58,337.5,-1.759591759591772,2.050072260371083,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-19,1036.3,333.829987,-3.1603932269278157,-0.8317790923004553,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-22,1022.82,330.26001,-4.1064296562974505,-1.918505280593652,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-23,1029.03,332.019989,-3.352962722943853,-1.4894433497359638,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-24,1009.38,326.559998,-5.640728414912322,-3.2644082660030493,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-25,1003.27,323.769989,-5.4856335374470095,-3.4847678750459354,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-26,996.85,322.23999,-6.775460581688952,-4.713467186096976,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-29,1006.58,324.890015,-5.055745250806465,-3.510432216429238,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-09-30,995.97,323.850006,-5.956281573107969,-3.3399005191645625,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-10-01,1018.22,329.440002,-4.946742468796971,-2.8401229248212423,OUTPERFORM,184.9,300.4,264.8,309.8,179.2
2003-10-02,1020.24,330.959991,-5.017967862662232,-2.483875078057318,OUTPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-03,1029.85,328.880005,-3.5757087749522576,-2.810369567198967,OUTPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-06,1034.35,328.170013,-3.793029680131721,-3.510620836374445,OUTPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-07,1039.25,327.829987,-3.4584943519619493,-3.8255077276602156,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-08,1033.78,326.059998,-5.08639526983603,-5.079913682864734,OUTPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-09,1038.73,326.589996,-4.5863722374295035,-4.8563810273151375,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-10,1038.06,325.73999,-5.021318645122341,-4.954484987877916,OUTPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-13,1045.35,326.470001,-4.6230908195106,-4.963317578587834,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-14,1049.48,328.0299990000001,-4.072977222039409,-4.7116923747276385,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-15,1046.76,325.910004,-4.483114181167824,-5.420932765558284,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-16,1050.07,327.7799990000001,-5.3547607888380195,-5.956277461391791,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-17,1039.32,324.820007,-6.337190440142759,-6.861646738351257,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-20,1044.68,326.2799990000001,-6.0471976401179965,-6.686496806194608,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-21,1046.03,329.5299990000001,-5.633840935334877,-6.175616974615272,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-22,1030.36,319.609985,-8.185560763486677,-9.451232655887953,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-23,1033.77,323.619995,-8.000569562238036,-8.374862965746443,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-24,1028.91,324.309998,-8.649330125274101,-8.891446735652941,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-27,1031.13,323.679993,-8.904339529295358,-8.67333075798966,OUTPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-28,1046.79,326.959991,-6.691565792523124,-6.986799831744417,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-29,1048.11,325.149994,-7.0189757192409825,-7.480653269515969,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-30,1046.94,322.470001,-6.6249264194359725,-7.844653343677132,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-10-31,1050.71,325.98999,-7.059583200651021,-7.504826878306514,UNDERPERFORM,185.0,301.4,264.3,311.3,179.2
2003-11-03,1059.02,325.01001,-6.4511284837242115,-7.853472174537856,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-04,1053.25,321.450012,-7.595869559495705,-9.045894353470008,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-05,1051.81,322.519989,-7.636309351317649,-8.6034956840357,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-06,1058.05,323.570007,-7.804848294731704,-9.571851581792634,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-07,1053.21,320.470001,-7.931360036365542,-10.6728754411619,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-10,1047.11,318.0299990000001,-8.272962200516842,-10.960858605537837,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-11,1046.57,319.380005,-9.41689675168993,-11.84653172000657,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-12,1058.53,324.140015,-7.475197762335561,-9.702756749302853,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-13,1058.41,332.559998,-6.2092372040266515,-6.592141411094987,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-14,1050.35,336.23999,-7.385526977100987,-6.930914822107271,OUTPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-17,1043.63,335.059998,-7.73562720465375,-6.710102943422402,OUTPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-18,1034.15,333.970001,-8.906329827528491,-8.277714218685862,OUTPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-19,1042.44,336.899994,-8.238338776264708,-8.073889275939017,OUTPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-20,1033.65,332.079987,-8.243972588147564,-9.697069660550095,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-21,1035.28,328.320007,-8.267838630503544,-10.23130749251675,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-24,1052.08,333.820007,-7.935174489831642,-9.354545042767526,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-25,1053.89,331.880005,-7.538098455005649,-9.1212784626015,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-26,1058.45,331.859985,-7.602528065366543,-9.570010612921365,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-11-28,1058.2,330.720001,-8.599364289662791,-10.536427254108915,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-12-01,1070.12,336.630005,-7.116507972329034,-8.412456539108904,UNDERPERFORM,185.5,303.0,265.6,312.9,179.3
2003-12-02,1066.62,336.720001,-6.911268011275872,-7.979889309853072,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-03,1064.73,337.040009,-7.974139793775226,-8.323361100940009,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-04,1069.72,337.579987,-7.127849837648236,-7.7045117644217065,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-05,1061.5,335.459991,-7.459069272749463,-7.9216116176677565,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-08,1069.3,338.179993,-6.538706942514261,-6.89646153714979,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-09,1060.18,336.709991,-7.082445946064375,-6.901324716683099,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-10,1059.05,335.040009,-7.026661633409126,-7.7278976965921675,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-11,1071.21,339.070007,-6.335743702291752,-6.741289640895454,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-12,1074.14,339.390015,-6.181271890366924,-6.5453212738702415,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-15,1068.04,338.390015,-6.716509162052164,-6.429045192910965,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-16,1075.13,340.109985,-6.993261070789025,-6.493834791102793,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-17,1076.48,340.869995,-6.319728483160725,-5.628465206141797,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-18,1089.18,343.51001,-5.373448129067004,-5.363932010019134,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-19,1088.66,343.26001,-5.733112817892905,-5.827157750342926,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-22,1092.94,342.720001,-5.525301246477521,-6.247947566735679,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-23,1096.02,343.519989,-4.46129707112971,-5.9235945105889805,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-24,1094.04,344.25,-4.080380157463748,-4.840228194376717,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-26,1095.89,344.589996,-2.491347017946599,-3.04164270751226,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-29,1109.48,348.540009,0.24395092068885127,-0.1260822930056027,UNDERPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-30,1109.64,348.75,-0.97539645002096,-0.6155435796581066,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2003-12-31,1111.92,349.660004,0.6727086709703123,0.8072476275982066,OUTPERFORM,186.3,303.8,265.8,314.0,179.9
2004-01-02,1108.48,351.220001,-0.19987395336275027,0.6649489939515529,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-05,1122.22,352.970001,-0.13615127919910375,1.1317437752827342,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-06,1123.67,353.200012,0.1202865492907712,1.5292649544488945,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-07,1126.33,355.959991,1.4912865613004422,3.6877376762390224,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-08,1131.92,354.420013,3.333941939017704,4.474715082971215,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-09,1121.86,351.519989,2.5513049042460656,3.2606708113838367,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-12,1127.23,351.440002,3.2895641098476203,3.951731990571794,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-13,1121.22,349.920013,1.084575230573659,2.7182554133945214,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-14,1130.52,352.440002,2.0269660487699293,3.4428139208867448,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-15,1132.05,352.709991,0.8534749258332086,1.9245783068774447,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-16,1139.83,353.420013,1.1384205856255436,2.1888121638488522,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-20,1138.77,352.880005,1.1152449365571249,1.823640072851096,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-21,1147.62,357.820007,1.3646360528895674,2.357120060193818,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-22,1143.94,358.76001,0.18654592270168635,1.3675397892800367,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-23,1141.55,357.179993,-0.7839592549779617,-0.10907346599681178,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-26,1155.37,362.299988,0.6279612597547279,1.7382278679998198,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-27,1144.05,358.970001,0.3086284446704557,1.1810141529426943,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-28,1128.48,356.0299990000001,-0.9514447214127641,0.8098043137088506,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-29,1134.11,361.279999,-0.9683898009081537,1.634455223691278,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-01-30,1131.13,359.160004,0.149631675874784,1.85758182656115,OUTPERFORM,186.7,305.2,266.6,315.6,180.2
2004-02-02,1135.26,364.109985,0.6284513858726859,2.3873770089896107,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-03,1136.03,366.48999,0.636937032706153,1.028222487919761,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-04,1126.52,367.73999,-0.7130203329778428,0.8225037238170696,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-05,1128.59,365.73999,-0.6365445228997624,0.33193180350570284,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-06,1142.76,368.269989,2.2009569377990257,2.8600927376479124,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-09,1139.81,365.190002,1.3984645357578263,0.8756458472794382,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-10,1145.54,366.980011,0.4921354820032642,0.840843561961524,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-11,1157.76,369.670013,1.5044713308784985,1.8711441541123142,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-12,1152.11,367.549988,1.4601111375304843,1.63421434433908,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-13,1145.81,365.920013,0.6765602621890743,0.7350345492085353,OUTPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-17,1156.99,367.640015,3.08087062659812,2.210240194555091,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-18,1151.82,365.76001,3.405183635727038,2.2818802749125178,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-19,1147.06,364.320007,3.590716156416507,2.0075635224566124,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-20,1144.11,363.230011,2.382124224825266,0.2594611986663997,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-23,1140.99,361.670013,1.9150551560894957,-0.09391922615621384,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-24,1139.09,363.100006,1.5657182598771247,-0.15124103095681685,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-25,1143.67,363.579987,2.664296806973132,0.13218975270410382,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-26,1144.91,363.160004,4.205879675980717,0.6820049676072637,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-02-27,1144.94,361.640015,5.31864007653251,1.6299514009661786,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-03-01,1155.97,363.730011,5.524670226847417,2.059540304461116,UNDERPERFORM,187.1,306.5,267.2,317.2,180.6
2004-03-02,1149.1,361.200012,4.722586759988334,1.1963183491839446,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-03,1151.03,362.980011,4.978840611433366,1.9549525911591425,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-04,1154.87,364.5,5.4002007848863665,2.249772428333996,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-05,1156.86,365.559998,6.711557974356608,3.1751855898799697,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-08,1147.2,365.149994,5.104032102905198,3.1031143765177793,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-09,1140.58,361.76001,4.767241062571181,2.9833782252999708,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-10,1123.89,355.399994,3.185853707801223,1.8163055166235287,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-11,1106.78,348.980011,1.2088957167416536,-0.1373490563616464,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-12,1120.57,350.910004,2.2968568846367887,1.1209772126411943,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-15,1104.49,346.859985,-0.7690579938008146,-1.1654158313577745,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-16,1110.7,348.899994,-0.380289522306132,-1.0212782978723411,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-17,1123.75,349.019989,0.2202839611872065,-2.1421002956081403,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-18,1122.32,347.880005,0.14633972231143932,-2.2479487151856103,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-19,1109.78,343.299988,-1.0185515519086752,-4.175744314862284,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-22,1095.4,339.23999,-2.6302456021831233,-5.709046933428919,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-23,1093.95,340.420013,-2.0319888236137063,-5.093531712099408,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-24,1091.33,338.079987,-2.7768374164810705,-6.065409896191721,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-25,1109.19,340.660004,-2.7384647761351077,-6.216272057490135,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-26,1108.06,340.709991,-2.9872699574498007,-6.390639320848868,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-29,1122.47,346.049988,-0.7831490369741734,-3.8429523196210957,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-30,1127.0,345.850006,-0.8332820048043477,-3.909203848578424,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-03-31,1126.21,346.559998,0.08175670271663993,-3.065560342697371,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-04-01,1132.17,349.579987,0.014134150758393638,-2.294648199637117,UNDERPERFORM,187.4,307.8,268.4,318.4,181.0
2004-04-02,1141.81,353.920013,0.7277956173471267,-1.1865873316424191,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
2004-04-05,1150.57,357.570007,1.635970142661547,-0.18424028689210115,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
2004-04-06,1148.16,356.109985,1.157688851297789,-0.6001297772531222,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
2004-04-07,1140.53,354.7799990000001,0.9050694505883472,-0.23620606597216653,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
2004-04-08,1139.32,353.170013,0.4328241112119935,-0.35549474505112144,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
2004-04-12,1145.2,355.470001,0.09964512350750798,-0.2805285149366621,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
2004-04-13,1129.44,352.609985,-0.9827729803182472,-1.0273119019295285,UNDERPERFORM,188.2,308.6,269.0,319.4,181.1
