,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Communication Services (Sector) Performance (%),S&P 500 Communication Services (Sector) Outperform/Underperform,overall,communication,information technology commodities,education and communication commodities,education and communication services
1996-11-26,755.96,129.559998,-4.2555347282030365,-6.075107929895484,UNDERPERFORM,159.1,,,,
1996-11-27,755.0,129.71000700000002,-3.8743108870300302,-7.356609076373433,UNDERPERFORM,159.1,,,,
1996-11-29,757.02,130.169998,-4.124925594295781,-7.444540013115331,UNDERPERFORM,159.1,,,,
1996-12-02,756.56,130.059998,-5.7563187463408045,-9.09980697372369,UNDERPERFORM,159.4,,,,
1996-12-03,748.28,127.889999,-7.826858170530427,-10.995895873117178,UNDERPERFORM,159.4,,,,
1996-12-04,745.1,128.75,-7.839402335246392,-9.445768505559005,UNDERPERFORM,159.4,,,,
1996-12-05,744.38,129.380005,-8.809369219272556,-10.177720572369054,UNDERPERFORM,159.4,,,,
1996-12-06,739.6,127.800003,-8.971187337690312,-10.296903135418656,UNDERPERFORM,159.4,,,,
1996-12-09,749.76,128.350006,-6.606875934230194,-9.676283898256832,UNDERPERFORM,159.4,,,,
1996-12-10,747.54,127.660004,-6.763785125410038,-10.664794009718426,UNDERPERFORM,159.4,,,,
1996-12-11,740.73,126.080002,-8.583452633657496,-12.680931592776034,UNDERPERFORM,159.4,,,,
1996-12-12,729.3,125.75,-10.188047239634002,-12.655414929114295,UNDERPERFORM,159.4,,,,
1996-12-13,728.64,126.529999,-9.562109025915987,-11.739677652485515,UNDERPERFORM,159.4,,,,
1996-12-16,720.98,126.029999,-9.318676342963517,-11.340130622868683,UNDERPERFORM,159.4,,,,
1996-12-17,726.04,125.910004,-8.191497433044193,-11.827730143675142,UNDERPERFORM,159.4,,,,
1996-12-18,731.54,125.290001,-8.018257031849219,-10.768465614458634,UNDERPERFORM,159.4,,,,
1996-12-19,745.76,126.739998,-5.713382641127762,-8.172732700399,UNDERPERFORM,159.4,,,,
1996-12-20,748.87,127.849998,-6.623523984089575,-7.36178347082761,UNDERPERFORM,159.4,,,,
1996-12-23,746.92,129.25,-6.466639951913445,-5.352957020400662,OUTPERFORM,159.4,,,,
1996-12-24,751.03,132.009995,-6.700870839907081,-4.2364967325427605,OUTPERFORM,159.4,,,,
1996-12-26,755.82,134.740005,-7.107478645609278,-3.294334984650338,OUTPERFORM,159.4,,,,
1996-12-27,756.79,138.800003,-6.723445164789121,-0.24435532732753895,OUTPERFORM,159.4,,,,
1996-12-30,753.85,136.589996,-6.267873573222582,0.4116716930947062,OUTPERFORM,159.4,,,,
1996-12-31,740.74,134.330002,-6.1831906378235875,0.7651369104363814,OUTPERFORM,159.4,,,,
1997-01-02,737.01,135.559998,-7.080449336207872,0.09599424552877434,OUTPERFORM,159.7,,,,
1997-01-03,748.03,135.880005,-5.992132812205464,0.5029645082018863,OUTPERFORM,159.7,,,,
1997-01-06,747.65,133.529999,-5.320011144036673,-1.5773561078699094,OUTPERFORM,159.7,,,,
1997-01-07,753.23,132.520004,-4.141160899499852,-1.3767887689509761,OUTPERFORM,159.7,,,,
1997-01-08,748.41,130.419998,-4.374880214655342,-2.4897211214953363,OUTPERFORM,159.7,,,,
1997-01-09,754.85,130.770004,-3.7303915316923897,-3.2551557779855744,OUTPERFORM,159.7,,,,
1997-01-10,759.5,130.990005,-3.9689463768665667,-3.8605467889908263,OUTPERFORM,159.7,,,,
1997-01-13,759.51,131.610001,-3.746182214505689,-2.956786718654558,OUTPERFORM,159.7,,,,
1997-01-14,768.86,133.78999299999998,-2.737507906388359,-1.509130639255929,OUTPERFORM,159.7,,,,
1997-01-15,767.2,135.380005,-0.8631829224169052,2.950574144486695,OUTPERFORM,159.7,,,,
1997-01-16,769.75,133.990005,1.66816356720203,2.1966318191088963,OUTPERFORM,159.7,,,,
1997-01-17,776.17,134.880005,2.176030751408553,3.0090140062774884,OUTPERFORM,159.7,,,,
1997-01-20,776.7,135.25,3.544813427363991,4.76374416280041,OUTPERFORM,159.7,,,,
1997-01-21,782.72,136.330002,4.318157586096594,5.920281707388919,OUTPERFORM,159.7,,,,
1997-01-22,786.23,135.889999,3.737960153054498,5.619458087378892,OUTPERFORM,159.7,,,,
1997-01-23,777.56,134.300003,2.0245889808825135,2.2614794447349373,OUTPERFORM,159.7,,,,
1997-01-24,770.52,134.110001,0.5743225604343927,2.6875917601412613,OUTPERFORM,159.7,,,,
1997-01-27,765.02,133.350006,0.5811201682881961,3.372097674418617,OUTPERFORM,159.7,,,,
1997-01-28,765.02,133.149994,0.880871376954917,2.3207476246542624,OUTPERFORM,159.7,,,,
1997-01-29,772.5,134.029999,4.724462821121134,6.356135685354758,OUTPERFORM,159.7,,,,
1997-01-30,784.17,136.050003,5.437457141704649,8.5101341962865,OUTPERFORM,159.7,,,,
1997-01-31,786.16,137.399994,4.165783336866635,8.061338449684019,OUTPERFORM,159.7,,,,
1997-02-03,786.73,136.850006,3.0385184603093585,6.514640613780842,OUTPERFORM,159.8,,,,
1997-02-04,789.26,138.429993,3.6087007889520573,8.021848990488456,OUTPERFORM,159.8,,,,
1997-02-05,778.28,136.509995,1.558055171333872,6.482057873995117,OUTPERFORM,159.8,,,,
1997-02-06,780.15,136.759995,2.6013651248734115,8.256148844199341,OUTPERFORM,159.8,,,,
1997-02-07,789.56,137.940002,1.9300034856250203,7.530404642425981,OUTPERFORM,159.8,,,,
1997-02-10,785.43,140.009995,1.5239646347138258,10.174687438232821,OUTPERFORM,159.8,,,,
1997-02-11,789.59,140.639999,2.3872507067091986,12.8550759222819,OUTPERFORM,159.8,,,,
1997-02-12,802.77,143.080002,4.8865254713406525,11.216485560038203,OUTPERFORM,159.8,,,,
1997-02-13,811.82,143.690002,5.027427033740417,9.754051478063719,OUTPERFORM,159.8,,,,
1997-02-14,808.48,142.179993,1.817265915244648,5.615806180946592,OUTPERFORM,159.8,,,,
1997-02-18,816.29,144.03999299999995,1.8656250779943484,6.475453921314678,OUTPERFORM,159.8,,,,
1997-02-19,812.49,142.470001,1.7482123401750815,5.525521277146916,OUTPERFORM,159.8,,,,
1997-02-20,802.8,142.100006,-1.2509686704306522,4.2018121361667715,OUTPERFORM,159.8,,,,
1997-02-21,801.77,142.899994,-3.434944417010921,2.739232230619937,OUTPERFORM,159.8,,,,
1997-02-24,810.28,144.389999,-2.1117232047936585,5.018542256944425,OUTPERFORM,159.8,,,,
1997-02-25,812.03,143.970001,-0.4401559549790379,6.612861717195151,OUTPERFORM,159.8,,,,
1997-02-26,805.68,143.360001,-1.7774851876234399,6.09828767385614,OUTPERFORM,159.8,,,,
1997-02-27,795.07,142.149994,-3.602172700598938,5.304088254534101,OUTPERFORM,159.8,,,,
1997-02-28,790.82,142.800003,-5.59176754291717,4.187950593724654,OUTPERFORM,159.8,,,,
1997-03-03,795.31,140.410004,-4.539507639864137,3.4175442758328067,OUTPERFORM,159.9,,,,
1997-03-04,790.95,138.020004,-5.3932826180565385,1.41072587461899,OUTPERFORM,159.9,,,,
1997-03-05,801.99,138.009995,-4.738204969829429,0.19601422259278856,OUTPERFORM,159.9,,,,
1997-03-06,798.56,136.559998,-3.758963543235916,-0.17544224761456562,OUTPERFORM,159.9,,,,
1997-03-07,804.97,137.850006,-3.3962581156167793,0.8265103801454954,OUTPERFORM,159.9,,,,
1997-03-10,813.65,139.330002,-3.327947152056654,1.4341882539735895,OUTPERFORM,159.9,,,,
1997-03-11,811.34,139.139999,-3.3371060940013075,2.0986205026314764,OUTPERFORM,159.9,,,,
1997-03-12,804.26,136.029999,-3.7575090347749085,0.28013639278157143,OUTPERFORM,159.9,,,,
1997-03-13,789.56,133.309998,-6.784883652290952,-3.419547224658026,OUTPERFORM,159.9,,,,
1997-03-14,793.17,135.429993,-6.654034906026773,-3.409181771169889,OUTPERFORM,159.9,,,,
1997-03-17,795.71,135.199997,-6.0787762184110194,-3.6694041894091645,OUTPERFORM,159.9,,,,
1997-03-18,789.66,135.669998,-6.447256184247951,-3.21038743255172,OUTPERFORM,159.9,,,,
1997-03-19,785.77,134.369995,-7.369029094167024,-5.929712431523749,OUTPERFORM,159.9,,,,
1997-03-20,782.65,133.75,-7.527529656410992,-5.696962480477163,OUTPERFORM,159.9,,,,
1997-03-21,784.1,135.169998,-7.259781425935563,-4.970477187483224,OUTPERFORM,159.9,,,,
1997-03-24,790.89,136.25,-5.85875659139875,-3.3207927570109153,OUTPERFORM,159.9,,,,
1997-03-25,789.07,135.619995,-6.445111034703521,-3.128575000000011,OUTPERFORM,159.9,,,,
1997-03-26,790.5,135.839996,-7.868206664257993,-5.172777661431061,OUTPERFORM,159.9,,,,
1997-03-27,773.88,131.5,-10.317414330579089,-7.984048478509587,OUTPERFORM,159.9,,,,
1997-03-31,757.12,131.110001,-12.498988754955098,-9.335453915113378,OUTPERFORM,159.9,,,,
1997-04-01,759.64,130.940002,-12.64188046965742,-9.465534485738292,OUTPERFORM,159.9,,,,
1997-04-02,750.11,129.100006,-15.094061983564622,-12.699484964177543,OUTPERFORM,159.9,,,,
1997-04-03,750.32,128.71000700000002,-16.003000212701636,-14.3246951827117,OUTPERFORM,159.9,,,,
1997-04-04,757.9,128.660004,-15.214229779617405,-13.980077569963623,OUTPERFORM,159.9,,,,
1997-04-07,762.13,131.330002,-14.790590550300752,-12.036169215616155,OUTPERFORM,159.9,,,,
1997-04-08,766.12,130.600006,-13.82808809304208,-12.231180532973507,OUTPERFORM,159.9,,,,
1997-04-09,760.6,129.0,-15.299724941257697,-13.637273670659223,OUTPERFORM,159.9,,,,
1997-04-10,758.34,130.130005,-15.618115055079562,-12.552915295382228,OUTPERFORM,159.9,,,,
1997-04-11,737.65,126.019997,-16.04447884182013,-13.35854272998025,OUTPERFORM,159.9,,,,
1997-04-14,743.73,125.379997,-17.02590534841689,-14.690075425664585,OUTPERFORM,159.9,,,,
1997-04-15,754.72,127.150002,-15.103656959020906,-12.623695364934163,OUTPERFORM,159.9,,,,
1997-04-16,763.53,128.479996,-13.596550787615424,-11.258463263285423,OUTPERFORM,159.9,,,,
1997-04-17,761.77,128.149994,-14.147413501634166,-11.705942618891708,OUTPERFORM,159.9,,,,
1997-04-18,766.34,128.199997,-13.421605621709553,-12.5750150884821,OUTPERFORM,159.9,,,,
1997-04-21,760.37,126.330002,-14.663928262796988,-14.020276309412205,OUTPERFORM,159.9,,,,
1997-04-22,774.61,128.279999,-14.315896596351884,-13.148272440384678,OUTPERFORM,159.9,,,,
1997-04-23,773.64,127.080002,-15.626226933647425,-15.223477594001766,OUTPERFORM,159.9,,,,
1997-04-24,771.18,124.620003,-15.459329094496832,-17.030622177708832,UNDERPERFORM,159.9,,,,
1997-04-25,765.37,128.649994,-16.69442176870748,-14.136025974290522,OUTPERFORM,159.9,,,,
1997-04-28,772.96,130.919998,-14.829098441941946,-10.622609520005721,OUTPERFORM,159.9,,,,
1997-04-29,794.05,134.619995,-13.102716189892538,-9.63887863173255,OUTPERFORM,159.9,,,,
1997-04-30,801.34,135.279999,-12.582362438364525,-7.011271157857324,OUTPERFORM,159.9,,,,
1997-05-01,798.53,135.009995,-13.050153531218012,-6.793241693065588,OUTPERFORM,159.9,,,,
1997-05-02,812.97,136.369995,-12.183503283788454,-5.886818049143605,OUTPERFORM,160.2,,,,
1997-05-05,830.29,139.089996,-11.349683426045553,-4.221185069403754,OUTPERFORM,160.2,,,,
1997-05-06,827.76,137.490005,-11.147368534043222,-2.6481562741104914,OUTPERFORM,160.2,,,,
1997-05-07,815.62,135.03999299999998,-10.890418442040861,-3.8587595969577615,OUTPERFORM,160.2,,,,
1997-05-08,820.26,135.119995,-10.151817205950008,-4.272050482694323,OUTPERFORM,160.2,,,,
1997-05-09,824.78,134.990005,-11.691899184136712,-7.388851790232298,OUTPERFORM,160.2,,,,
1997-05-12,837.66,137.059998,-10.559921414538309,-4.8062218309826825,OUTPERFORM,160.2,,,,
1997-05-13,833.13,135.770004,-11.397426353291495,-5.459227731639671,OUTPERFORM,160.2,,,,
1997-05-14,836.04,136.100006,-10.944939762886275,-5.721803091425581,OUTPERFORM,160.2,,,,
1997-05-15,841.88,137.740005,-10.09877729723958,-5.56697925704801,OUTPERFORM,160.2,,,,
1997-05-16,829.75,136.800003,-11.943244648675034,-7.247950123806691,OUTPERFORM,160.2,,,,
1997-05-19,833.27,136.720001,-12.498293587037557,-7.839571641136311,OUTPERFORM,160.2,,,,
1997-05-20,841.66,137.360001,-11.80434030870472,-6.931360713635359,OUTPERFORM,160.2,,,,
1997-05-21,839.35,136.279999,-11.380577316975316,-6.829838467769511,OUTPERFORM,160.2,,,,
1997-05-22,835.66,135.649994,-12.063558876144375,-8.295027153799717,OUTPERFORM,160.2,,,,
1997-05-23,847.03,138.029999,-11.0608271995128,-6.153115907626927,OUTPERFORM,160.2,,,,
1997-05-27,849.71,140.21000700000002,-11.518035654781745,-6.4268481427348645,OUTPERFORM,160.2,,,,
1997-05-28,847.21,140.350006,-10.931569928195206,-5.507300245790747,OUTPERFORM,160.2,,,,
1997-05-29,844.08,140.169998,-9.582878076997225,-5.19445903843928,OUTPERFORM,160.2,,,,
1997-05-30,848.28,142.839996,-9.468516542155825,-5.964449215185608,OUTPERFORM,160.2,,,,
1997-06-02,846.36,141.830002,-8.652714968754383,-5.966982616628225,OUTPERFORM,160.4,,,,
1997-06-03,845.48,142.240005,-8.301338365762124,-4.305701051572253,OUTPERFORM,160.4,,,,
1997-06-04,840.11,140.929993,-9.154708738389006,-5.199792003234438,OUTPERFORM,160.4,,,,
1997-06-05,843.43,140.0,-6.36982271511195,-3.826342469022481,OUTPERFORM,160.4,,,,
1997-06-06,858.01,143.25,-5.970476388782342,-2.6106438945038835,OUTPERFORM,160.4,,,,
1997-06-09,862.91,142.910004,-6.81418127234047,-3.085584418831644,OUTPERFORM,160.4,,,,
1997-06-10,865.27,144.610001,-7.886304359397456,-2.750501736728339,OUTPERFORM,160.4,,,,
1997-06-11,869.57,144.630005,-5.997513647910912,-1.1955184726219925,OUTPERFORM,160.4,,,,
1997-06-12,883.46,147.880005,-4.339822855534137,1.6497175322990776,OUTPERFORM,160.4,,,,
1997-06-13,893.27,150.229996,-2.9223178577638675,3.857588822298874,OUTPERFORM,160.4,,,,
1997-06-16,893.9,149.570007,-2.0941490876432045,3.7815793707181466,OUTPERFORM,160.4,,,,
1997-06-17,894.42,149.300003,-2.1101017839553537,3.3504054862740995,OUTPERFORM,160.4,,,,
1997-06-18,889.06,148.800003,-1.6167406243429605,4.781359227567039,OUTPERFORM,160.4,,,,
1997-06-19,897.99,149.369995,-0.16454134101193674,5.943676645731011,OUTPERFORM,160.4,,,,
1997-06-20,898.7,148.809998,-3.113478082752974,3.125429595451923,OUTPERFORM,160.4,,,,
1997-06-23,878.62,145.449997,-5.30683508287888,0.5530612051045214,OUTPERFORM,160.4,,,,
1997-06-24,896.34,146.970001,-3.7094331109607137,1.0519794959848783,OUTPERFORM,160.4,,,,
1997-06-25,888.99,145.520004,-4.311931542974001,0.09629866225413508,OUTPERFORM,160.4,,,,
1997-06-26,883.68,144.779999,-5.10309278350517,-0.7472379772138771,OUTPERFORM,160.4,,,,
1997-06-27,887.3,145.139999,-4.961333304770688,-1.6600020776476154,OUTPERFORM,160.4,,,,
1997-06-30,885.14,146.639999,-3.6875836479766666,-0.2855970391078211,OUTPERFORM,160.4,,,,
1997-07-01,891.03,146.929993,-2.362506711666801,0.0817348965565623,OUTPERFORM,160.4,,,,
1997-07-02,904.03,147.699997,-2.151724735093241,-0.5855892569218257,OUTPERFORM,160.8,,,,
1997-07-03,916.92,149.899994,-0.3098600737140855,0.9971675110789224,OUTPERFORM,160.8,,,,
1997-07-07,912.2,150.199997,-3.5362294319191134,-1.7594362074657255,OUTPERFORM,160.8,,,,
1997-07-08,918.75,149.830002,-2.5715800636267216,-0.5970901770606996,OUTPERFORM,160.8,,,,
1997-07-09,907.54,146.479996,-4.196180683845496,-3.871904978609242,OUTPERFORM,160.8,,,,
1997-07-10,913.78,148.979996,-3.864241302037852,-2.7291772596192865,OUTPERFORM,160.8,,,,
1997-07-11,916.68,145.479996,-4.055765466857853,-5.947761453544931,UNDERPERFORM,160.8,,,,
1997-07-14,918.38,144.850006,-3.524418812307628,-5.990391926396777,UNDERPERFORM,160.8,,,,
1997-07-15,925.76,144.899994,-1.9820430289683277,-5.878534054144868,UNDERPERFORM,160.8,,,,
1997-07-16,936.59,145.220001,-0.14073845038435895,-4.554711319936033,UNDERPERFORM,160.8,,,,
1997-07-17,931.61,141.229996,-1.439876430883813,-8.262423675136542,UNDERPERFORM,160.8,,,,
1997-07-18,915.3,140.46000700000002,-3.990181886839961,-8.987231789188977,UNDERPERFORM,160.8,,,,
1997-07-21,912.94,141.149994,-3.6251161219491457,-8.129396694411584,UNDERPERFORM,160.8,,,,
1997-07-22,933.98,145.759995,-2.2430160873342264,-7.371635692859457,UNDERPERFORM,160.8,,,,
1997-07-23,936.56,143.979996,-2.488390979322419,-9.526205287961576,UNDERPERFORM,160.8,,,,
1997-07-24,940.3,143.610001,-2.5626146337419553,-9.832361779811338,UNDERPERFORM,160.8,,,,
1997-07-25,938.79,144.360001,-3.485180273262811,-10.346542408482362,UNDERPERFORM,160.8,,,,
1997-07-28,936.45,145.860001,-4.74713158108877,-10.657843031294956,UNDERPERFORM,160.8,,,,
1997-07-29,942.29,147.490005,-3.239751909964683,-9.16984822115261,UNDERPERFORM,160.8,,,,
1997-07-30,952.29,148.350006,-1.888483649626016,-7.3102135462003055,UNDERPERFORM,160.8,,,,
1997-07-31,954.31,147.589996,-1.3102649486028795,-7.554023459593728,UNDERPERFORM,160.8,,,,
1997-08-01,947.14,146.270004,-2.165065592397486,-8.179534685884471,UNDERPERFORM,160.8,,,,
1997-08-04,950.3,147.919998,-2.0591994063569263,-8.158450368290715,UNDERPERFORM,161.2,,,,
1997-08-05,952.37,147.080002,-1.3823882698918988,-8.827178516053491,UNDERPERFORM,161.2,,,,
1997-08-06,960.32,149.839996,0.5307511122742747,-4.935921359469642,UNDERPERFORM,161.2,,,,
1997-08-07,951.19,148.529999,0.7445771903067389,-6.325680579284565,UNDERPERFORM,161.2,,,,
1997-08-08,933.54,147.850006,-2.309519573884744,-8.0992035026354,UNDERPERFORM,161.2,,,,
1997-08-11,937.0,151.899994,-3.6285843584152655,-7.389348679689101,UNDERPERFORM,161.2,,,,
1997-08-12,926.53,150.830002,-4.332517630538268,-7.895696992418689,UNDERPERFORM,161.2,,,,
1997-08-13,922.02,148.639999,-3.015704383132256,-8.725825284894384,UNDERPERFORM,161.2,,,,
1997-08-14,924.77,148.660004,-1.791555159084146,-8.926050577125554,UNDERPERFORM,161.2,,,,
1997-08-15,900.81,145.570007,2.71610850750863,-5.0795474368835025,UNDERPERFORM,161.2,,,,
1997-08-18,912.49,147.089996,-1.015349568801871,-6.757530269413625,UNDERPERFORM,161.2,,,,
1997-08-19,926.01,147.46000700000005,0.7452456590800294,-6.398366413536594,UNDERPERFORM,161.2,,,,
1997-08-20,939.35,148.699997,3.947193696883855,-4.752753162719481,UNDERPERFORM,161.2,,,,
1997-08-21,925.05,146.380005,1.1403643043012446,-7.325097954892634,UNDERPERFORM,161.2,,,,
1997-08-22,923.54,145.479996,-1.6453849348768368,-9.785439345945656,UNDERPERFORM,161.2,,,,
1997-08-25,920.16,144.649994,-2.189718950635655,-10.032345503373218,UNDERPERFORM,161.2,,,,
1997-08-26,913.02,144.119995,-3.1545674402817303,-10.46779269138478,UNDERPERFORM,161.2,,,,
1997-08-27,913.7,144.46000700000005,-2.5937336758952156,-9.378330484202191,UNDERPERFORM,161.2,,,,
1997-08-28,903.67,142.009995,-2.5703226919386313,-11.038031352564326,UNDERPERFORM,161.2,,,,
1997-08-29,899.47,140.990005,-2.351459620249041,-12.558917993087382,UNDERPERFORM,161.2,,,,
1997-09-02,927.58,144.300003,0.41135335252981964,-11.926265549957659,UNDERPERFORM,161.5,,,,
1997-09-03,927.86,144.649994,2.417325268223758,-10.177595449845779,UNDERPERFORM,161.5,,,,
1997-09-04,930.87,145.440002,1.5501930923134122,-11.4196965537524,UNDERPERFORM,161.5,,,,
1997-09-05,929.05,145.380005,0.07540259600364863,-12.55863745214234,UNDERPERFORM,161.5,,,,
1997-09-08,931.2,145.869995,-1.5852885225110969,-13.347987129570814,UNDERPERFORM,161.5,,,,
1997-09-09,933.62,147.589996,-0.4913507348944357,-14.810969119769112,UNDERPERFORM,161.5,,,,
1997-09-10,919.03,147.059998,-2.7059359087011403,-15.151170055053132,UNDERPERFORM,161.5,,,,
1997-09-11,912.59,146.809998,-4.837431437569084,-16.537803861437304,UNDERPERFORM,161.5,,,,
1997-09-12,923.91,148.570007,-4.068155624084979,-15.857732848138816,UNDERPERFORM,161.5,,,,
1997-09-15,919.77,148.419998,-2.841539290354611,-14.05408750878352,UNDERPERFORM,161.5,,,,
1997-09-16,945.64,152.889999,-0.5447929155886544,-12.768873446251538,UNDERPERFORM,161.5,,,,
1997-09-17,943.0,150.729996,-0.9079063511411856,-15.44848117016927,UNDERPERFORM,161.5,,,,
1997-09-18,947.29,152.380005,-0.8488591166003756,-14.919039701204696,UNDERPERFORM,161.5,,,,
1997-09-19,950.51,153.160004,-2.488792227910175,-15.725762195285519,UNDERPERFORM,161.5,,,,
1997-09-22,955.43,154.679993,-1.6723612712003955,-13.378514343676995,UNDERPERFORM,161.5,,,,
1997-09-23,951.93,154.080002,-2.5430756472864635,-15.65578722131875,UNDERPERFORM,161.5,,,,
1997-09-24,944.48,153.949997,-2.9411160209639298,-14.83182050320372,UNDERPERFORM,161.5,,,,
1997-09-25,937.91,152.149994,-4.663596905843725,-15.528537517447738,UNDERPERFORM,161.5,,,,
1997-09-26,945.22,153.949997,-3.78167085721266,-14.310367598566899,UNDERPERFORM,161.5,,,,
1997-09-29,953.34,154.330002,-2.2996987025763915,-14.441735379705756,UNDERPERFORM,161.5,,,,
1997-09-30,947.28,153.639999,-2.3211210674475957,-15.401135315229709,UNDERPERFORM,161.5,,,,
1997-10-01,955.41,157.360001,0.049217751900632045,-12.030413348881563,UNDERPERFORM,161.5,,,,
1997-10-02,960.46,159.139999,0.7415643126107874,-11.838677409525166,UNDERPERFORM,161.7,,,,
1997-10-03,965.03,159.270004,0.1702322008739987,-12.344520291874305,UNDERPERFORM,161.7,,,,
1997-10-06,972.69,161.020004,0.48035205156813365,-10.979655269248811,UNDERPERFORM,161.7,,,,
1997-10-07,983.12,163.259995,1.8207427967769307,-10.54736755650012,UNDERPERFORM,161.7,,,,
1997-10-08,973.84,162.380005,1.940751596357182,-12.051128959239321,UNDERPERFORM,161.7,,,,
1997-10-09,970.62,160.050003,2.5180084074441833,-13.719674932614556,UNDERPERFORM,161.7,,,,
1997-10-10,966.98,159.649994,1.392471427073505,-15.02102610903886,UNDERPERFORM,161.7,,,,
1997-10-13,968.1,159.300003,3.0847699466527656,-13.173814720805499,UNDERPERFORM,161.7,,,,
1997-10-14,970.28,161.059998,4.0291626460812635,-11.781786807950335,UNDERPERFORM,161.7,,,,
1997-10-15,965.72,161.320007,3.124532815069525,-11.474504449860168,UNDERPERFORM,161.7,,,,
1997-10-16,955.25,157.619995,0.19929721508364917,-14.606136476258147,UNDERPERFORM,161.7,,,,
1997-10-17,944.16,158.559998,-2.748135635120108,-14.949308612590029,UNDERPERFORM,161.7,,,,
1997-10-20,955.61,160.880005,-1.5271580639510285,-12.66489393271668,UNDERPERFORM,161.7,,,,
1997-10-21,972.28,164.020004,-0.28306531014111735,-10.537794491933994,UNDERPERFORM,161.7,,,,
1997-10-22,968.49,163.759995,-0.8781356504651727,-10.25865925599867,UNDERPERFORM,161.7,,,,
1997-10-23,950.69,162.850006,-1.6439404912164557,-11.030369193687639,UNDERPERFORM,161.7,,,,
1997-10-24,941.64,163.229996,-2.319502074688795,-10.76426974375978,UNDERPERFORM,161.7,,,,
1997-10-27,876.99,153.360001,-8.269441974792112,-16.242492640879536,UNDERPERFORM,161.7,,,,
1997-10-28,921.85,157.75,-0.6295206372818551,-12.239221140472878,UNDERPERFORM,161.7,,,,
1997-10-29,919.16,157.53999299999995,-2.134772841004684,-13.907869995413158,UNDERPERFORM,161.7,,,,
1997-10-30,903.68,156.119995,-5.087594000756212,-16.700460641345227,UNDERPERFORM,161.7,,,,
1997-10-31,914.62,157.949997,-4.5222038958598665,-16.019781305616966,UNDERPERFORM,161.7,,,,
1997-11-03,938.99,161.259995,-1.2348405961734699,-13.64926639892905,UNDERPERFORM,161.8,,,,
1997-11-04,940.76,160.779999,-2.158063878690808,-14.940220295413809,UNDERPERFORM,161.8,,,,
1997-11-05,942.76,160.970001,-3.662374821173109,-15.634172710154527,UNDERPERFORM,161.8,,,,
1997-11-06,938.03,159.410004,-3.3765618401128905,-16.4211150090938,UNDERPERFORM,161.8,,,,
1997-11-07,927.51,159.630005,-3.689358697458045,-17.88579736273036,UNDERPERFORM,161.8,,,,
1997-11-10,921.13,161.240005,-3.807475015403261,-16.740678679320897,UNDERPERFORM,161.8,,,,
1997-11-11,923.78,163.839996,-3.466220805684739,-14.228880447515845,UNDERPERFORM,161.8,,,,
1997-11-12,905.96,161.03999299999995,-6.507605622174973,-17.51690797180632,UNDERPERFORM,161.8,,,,
1997-11-13,916.66,164.190002,-6.220203384281719,-15.217392022774101,UNDERPERFORM,161.8,,,,
1997-11-14,928.35,166.259995,-5.798130879055085,-14.782168176868227,UNDERPERFORM,161.8,,,,
1997-11-17,946.2,168.339996,-3.476557718202955,-13.262575090039409,UNDERPERFORM,161.8,,,,
1997-11-18,938.23,173.25,-6.2960040748249675,-11.607142857142861,UNDERPERFORM,161.8,,,,
1997-11-19,944.59,173.320007,-6.104373757455262,-11.272647410108483,UNDERPERFORM,161.8,,,,
1997-11-20,958.98,175.899994,-4.759161783692523,-9.808749986200848,UNDERPERFORM,161.8,,,,
1997-11-21,963.09,176.570007,-4.03073121151124,-7.854080154839782,UNDERPERFORM,161.8,,,,
1997-11-24,946.67,172.690002,-6.49803449025147,-10.662183486877652,UNDERPERFORM,161.8,,,,
1997-11-25,950.82,175.270004,-5.928329738607352,-8.627881553564954,UNDERPERFORM,161.8,,,,
1997-11-26,951.64,178.270004,-6.6113188290595755,-7.078447524260179,UNDERPERFORM,161.8,,,,
1997-11-28,955.4,179.100006,-6.334251624984066,-6.4751926892950395,UNDERPERFORM,161.8,,,,
1997-12-01,974.77,181.740005,-4.820629991993297,-5.7902642519254695,UNDERPERFORM,161.8,,,,
1997-12-02,971.68,178.570007,-4.745659696693439,-7.149542169057844,UNDERPERFORM,162.0,99.6,,,
1997-12-03,976.77,182.679993,-4.496656107004582,-5.405966378572035,UNDERPERFORM,162.0,99.6,,,
1997-12-04,973.1,180.759995,-5.714673281140992,-7.011679649218983,UNDERPERFORM,162.0,99.6,,,
1997-12-05,983.79,180.119995,-4.326642548722138,-6.7750176107596705,UNDERPERFORM,162.0,99.6,,,
1997-12-08,982.37,179.660004,-5.012521634871058,-7.296181001607116,UNDERPERFORM,162.0,99.6,,,
1997-12-09,975.78,180.380005,-6.006896950314999,-6.741801848224593,UNDERPERFORM,162.0,99.6,,,
1997-12-10,969.79,181.610001,-5.896793976090664,-5.367100612430797,OUTPERFORM,162.0,99.6,,,
1997-12-11,954.94,178.880005,-8.434173938057343,-7.959866489533319,OUTPERFORM,162.0,99.6,,,
1997-12-12,953.39,180.509995,-9.085794387176149,-7.620265842996899,OUTPERFORM,162.0,99.6,,,
1997-12-15,963.39,181.699997,-8.19086282806335,-6.566567560206882,OUTPERFORM,162.0,99.6,,,
1997-12-16,968.04,180.880005,-7.603321561515708,-8.15942739009028,UNDERPERFORM,162.0,99.6,,,
1997-12-17,965.54,182.509995,-8.22037603847836,-7.669349498349254,OUTPERFORM,162.0,99.6,,,
