,S&P 500,S&P 500 Financials (Sector),S&P 500 Performance (%),S&P 500 Financials (Sector) Performance (%),S&P 500 Financials (Sector) Outperform/Underperform,overall,purchasing power of the consumer dollar,commodities,other services,housing,shelter,services,other personal services
2012-01-30,1313.01,188.399994,-3.1339220503286636,-7.401952463316286,UNDERPERFORM,228.329,,187.426,319.517,221.299,254.951,269.034,
2012-01-31,1312.41,189.410004,-3.023652767617646,-7.297377882333378,UNDERPERFORM,228.329,,187.426,319.517,221.299,254.951,269.034,
2012-02-01,1324.09,192.309998,-2.6318498691061065,-6.318200050264034,UNDERPERFORM,228.329,,187.426,319.517,221.299,254.951,269.034,
2012-02-02,1325.54,193.229996,-4.423566396758227,-7.274822723138453,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-03,1344.9,198.360001,-3.091921804858,-5.641708659301159,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-06,1344.33,197.410004,-3.357224502706635,-5.959410308302315,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-07,1347.05,197.229996,-4.406911968207794,-7.368965877972622,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-08,1349.96,198.75,-4.005574952534674,-5.877061832220831,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-09,1351.95,198.479996,-3.358971792928933,-5.481217546520845,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-10,1342.64,196.0,-4.772577361996689,-6.635542068540912,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-13,1351.77,197.899994,-4.532645926762957,-6.628923424801936,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-14,1350.5,195.770004,-4.637828524622578,-7.266352577962431,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-15,1343.23,194.630005,-4.698962723312472,-7.679537739508757,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-16,1358.04,197.089996,-3.483174016559465,-6.183361517675534,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-17,1361.23,199.009995,-3.409542461398729,-6.515412285902567,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-21,1362.21,198.779999,-3.6585710850531195,-6.689198735808111,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-22,1357.66,196.520004,-4.260015373006965,-8.667562473091618,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-23,1363.46,198.139999,-3.883543054527505,-7.73457555296857,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-24,1365.74,197.190002,-4.349226804123707,-8.517745648094477,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-27,1367.59,198.960007,-4.262572804659504,-8.717195535784693,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-28,1372.18,199.270004,-3.3301630913381897,-7.436824170553824,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-02-29,1365.68,198.350006,-3.388559543853187,-7.602362767059789,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-03-01,1374.09,200.809998,-3.9339746637210182,-7.885322018348617,UNDERPERFORM,228.80700000000002,,187.863,320.258,221.579,255.47400000000002,269.562,
2012-03-02,1369.63,200.100006,-5.333185880466407,-10.014835409786283,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-05,1364.33,199.089996,-4.978374576023292,-10.299617620630098,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-06,1343.36,194.190002,-6.949552881851373,-13.277061569105586,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-07,1352.63,196.720001,-5.420410446456659,-11.131188963086435,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-08,1365.91,198.660004,-4.258197468212465,-10.157376767306825,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-09,1370.87,200.970001,-3.44830014860934,-8.976852497114763,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-12,1371.09,199.600006,-3.314998942246672,-8.570377981497668,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-13,1395.95,207.419998,-0.46205514713747453,-4.949135253647075,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-14,1394.28,207.460007,-2.237429795469048,-5.5325321910089205,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-15,1402.6,210.839996,-4.090480163017474,-7.367868251096754,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-16,1404.17,211.960007,-3.7824540726477784,-6.806188385453849,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-19,1409.75,215.110001,-3.86779136293276,-6.51049383303045,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-20,1405.52,214.00999500000003,-3.8559672752395913,-6.6843992619586405,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-21,1402.89,213.50999500000003,-3.7237072367292345,-6.6582187929916214,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-22,1392.78,210.149994,-4.6707095043189035,-7.946033359421067,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-23,1397.11,211.990005,-5.0953726598375155,-8.403904611096568,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-26,1416.51,215.369995,-3.7729696681498615,-6.624755862772758,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-27,1412.52,213.25999500000003,-3.954633230886395,-7.302444208488589,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-28,1405.54,214.0,-4.53699553092356,-7.34727493896491,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-29,1403.28,211.710007,-4.70926166110972,-8.449726702702709,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-03-30,1408.47,212.789993,-4.893513579213204,-7.887105490825197,UNDERPERFORM,229.187,,188.067,320.949,221.99200000000002,256.056,270.105,
2012-04-02,1419.04,214.50999500000003,-4.504771262062746,-7.279019046146029,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-03,1413.38,213.100006,-5.304979364313656,-8.709243717451509,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-04,1398.96,209.630005,-6.412186164127876,-10.16113457034601,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-05,1398.08,209.179993,-6.4716822092292015,-10.774615588000202,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-09,1382.2,205.809998,-8.034811305690104,-12.622058199687558,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-10,1358.59,202.270004,-9.43820074924343,-13.740458148738577,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-11,1368.71,204.630005,-9.227106324278434,-13.100896689330666,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-12,1387.57,207.520004,-7.616048363471739,-11.478901933849395,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-13,1370.26,203.380005,-8.534086282048714,-13.09289739179732,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-16,1369.57,205.580002,-9.490011036433454,-13.359742554617938,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-17,1390.78,208.100006,-7.015397369810994,-11.14431739296734,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-18,1385.14,206.529999,-8.347173606653913,-12.808712222077768,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-19,1376.92,205.449997,-8.941089331534524,-13.407232011448045,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-20,1378.53,204.839996,-8.669727505813619,-13.324590925192814,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-23,1366.94,202.830002,-9.947099009835759,-14.482668021665724,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-24,1371.97,204.660004,-9.560912584623694,-14.022849093261414,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-25,1390.69,207.070007,-8.472914184924607,-13.692060384228578,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-26,1399.98,208.660004,-7.916044542961065,-12.800363532126491,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-27,1403.36,208.729996,-7.757430753657879,-13.04728456929034,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-04-30,1397.91,207.529999,-8.019529013876914,-13.261722253233355,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-05-01,1405.82,210.949997,-8.172756607051879,-12.58132744255379,UNDERPERFORM,228.713,,186.81,321.577,222.06900000000002,256.45099999999996,270.363,
2012-05-02,1402.31,207.889999,-7.251562551671686,-13.270754442270604,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-03,1391.57,206.089996,-7.378096670704604,-12.588542858064333,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-04,1369.1,202.740005,-9.66613882290842,-14.657346898950562,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-07,1369.58,204.389999,-7.949054004099876,-11.999481873751028,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-08,1363.72,202.720001,-8.899488289443802,-12.8872867938163,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-09,1354.58,201.5,-10.647167857307771,-15.036263871879507,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-10,1357.99,201.5,-10.344759289090765,-15.382355953001392,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-11,1353.39,199.440002,-10.85561849558687,-15.989887514487467,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-14,1338.35,194.949997,-12.250852347233154,-18.119198506769685,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-15,1330.66,195.179993,-13.581722182895062,-19.153344951978667,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-16,1324.8,191.050003,-14.055505819158466,-21.333277520656857,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-17,1304.86,188.800003,-15.502570810614802,-22.825374521032426,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-18,1295.22,185.100006,-16.500986345878623,-24.467474287664036,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-21,1315.99,186.220001,-15.436763439616508,-24.701790260820754,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-22,1316.63,188.210007,-15.191822116871068,-23.273540685606932,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-23,1318.86,186.199997,-15.159663433085457,-24.49616956126609,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-24,1320.68,189.139999,-15.515950947717227,-23.548907200054337,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-25,1317.82,188.389999,-15.562247709361188,-24.271416983214745,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-29,1332.42,191.059998,-14.153727208298427,-22.785323126533108,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-30,1313.32,187.410004,-15.17883668961597,-23.537331941150597,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-05-31,1310.33,188.190002,-15.93497186776245,-23.77268381860249,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-06-01,1278.04,182.169998,-17.32177513261741,-25.294240919559385,UNDERPERFORM,228.524,,185.83700000000002,322.499,222.31900000000002,256.813,270.95599999999996,
2012-06-04,1278.18,179.470001,-17.901714315076855,-26.64213962743853,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-05,1285.5,182.199997,-17.154844073236287,-25.456182599265055,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-06,1315.13,187.869995,-15.900036450373134,-23.471428093375945,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-07,1314.99,188.979996,-15.859487474805633,-22.81489989895279,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-08,1325.66,189.75,-15.519471829415178,-22.50357551553419,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-11,1308.93,187.399994,-16.21078371752114,-23.269050866299,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-12,1324.18,189.199997,-15.670753064798593,-23.01745781800125,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-13,1314.88,189.570007,-15.370505055706085,-21.49985379312075,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-14,1329.1,190.690002,-14.800189746022397,-21.51705921917496,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-15,1342.84,192.850006,-13.548104655953852,-20.621523613354885,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-18,1344.78,192.240005,-13.965465398222731,-21.14848128201213,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-19,1357.98,196.149994,-13.427811884407204,-20.406592919927014,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-20,1355.69,195.949997,-14.61457552606551,-21.484957525364823,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-21,1325.51,192.410004,-16.810910209179287,-23.06984797461179,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-22,1335.02,193.190002,-15.975705699090536,-22.179253977844915,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-25,1313.72,189.309998,-15.372722822025809,-22.261007354451255,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-26,1319.99,190.270004,-16.1682237055196,-22.823878720561176,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-27,1331.85,192.089996,-14.185475609048915,-20.85942847371691,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-28,1329.04,192.320007,-13.788831157037118,-19.976696459229426,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-06-29,1362.16,196.210007,-12.415367304291912,-19.457326795052232,UNDERPERFORM,228.59,,185.502,322.656,222.50799999999998,257.153,271.392,
2012-07-02,1365.51,198.440002,-12.60736,-18.468300745586507,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-03,1374.02,199.309998,-12.969508101192062,-19.707528819361542,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-05,1367.58,196.369995,-13.377966670678177,-21.41742535282495,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-06,1354.68,194.919998,-14.539857175300918,-22.398278751444987,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-09,1352.46,194.550003,-14.522449185964204,-22.14574261533371,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-10,1341.47,193.119995,-15.82193886835549,-23.12408358795993,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-11,1341.45,194.710007,-16.031848369711486,-22.734124206349215,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-12,1334.76,192.740005,-15.665634674922602,-22.67821963849289,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-13,1356.78,198.070007,-15.073329202110674,-21.184987236361362,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-16,1353.64,197.880005,-16.15316955934639,-22.1404644219665,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-17,1363.67,198.970001,-15.692735703245742,-22.440947213032956,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-18,1372.78,198.020004,-15.571108760363117,-23.307515570526004,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-19,1376.51,196.429993,-15.69066999859129,-24.383107626801348,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-20,1362.66,193.520004,-16.230089692439154,-25.24721868728331,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-23,1350.52,191.940002,-17.33365979065924,-25.87758520744924,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-24,1338.31,190.110001,-18.0845529052437,-26.844189534078378,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-25,1337.89,191.970001,-18.932462401686912,-27.36113147934438,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-26,1360.02,194.350006,-18.010827234473524,-26.77366976717276,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-27,1385.97,198.880005,-16.025738123080092,-24.91126774019865,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-30,1385.3,198.190002,-16.92204357499686,-25.990516696237165,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-07-31,1379.32,197.759995,-17.222092192835582,-26.472337292723957,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-08-01,1375.32,196.570007,-17.604064319777624,-27.282479317189413,UNDERPERFORM,229.918,,187.52599999999998,322.921,223.03099999999998,257.647,272.07099999999997,
2012-08-02,1365.0,193.25,-17.540097260398102,-27.570180484765793,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-03,1390.99,199.789993,-15.72362481899534,-24.678607728557957,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-06,1394.23,200.699997,-15.48072259941804,-24.384000011332972,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-07,1401.35,201.169998,-15.584376468320427,-24.821554988176764,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-08,1402.22,200.610001,-14.93241767575043,-25.19576171366371,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-09,1402.8,200.830002,-15.208442889005758,-25.906655269802105,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-10,1405.87,200.009995,-13.789445282509794,-25.86456565187334,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-13,1404.11,200.960007,-14.40545713902538,-24.790419919591933,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-14,1403.93,201.460007,-13.94218391790999,-24.02322976281145,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-15,1405.53,201.490005,-12.640313257505131,-22.59315624709133,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-16,1415.51,202.75,-12.760699142096444,-22.614503816793896,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-17,1418.16,203.419998,-13.704681814309538,-24.22707113925219,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-20,1418.13,203.649994,-13.676566371034982,-24.093336625144325,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-21,1413.17,204.470001,-13.096123926131364,-22.546305259528964,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-22,1413.49,204.300003,-12.342792647533052,-21.957367338824085,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-23,1402.08,202.169998,-14.317142926984284,-24.047635691387224,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-24,1411.13,203.320007,-13.253582340031834,-22.80941092200632,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-27,1410.44,203.270004,-13.94718859820382,-23.395515581785975,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-28,1409.3,203.660004,-14.681470629188587,-23.779942045810998,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-29,1410.49,203.369995,-13.4100298969262,-22.75230618861006,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-30,1399.48,202.389999,-11.882079600047856,-21.429402483472227,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-08-31,1406.58,203.389999,-11.670842674403282,-21.15444018603645,UNDERPERFORM,231.015,,189.115,323.661,223.463,258.233,272.691,
2012-09-04,1404.94,203.460007,-10.689153195303502,-19.679440761749966,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-05,1403.44,203.559998,-11.623835821741402,-21.122179068255686,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-06,1432.12,208.5,-10.67450070481395,-20.081264896243734,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-07,1437.92,210.720001,-10.865360773617649,-20.13946298071684,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-10,1429.08,209.979996,-11.031700575242176,-20.105018488946303,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-11,1433.56,210.559998,-11.232476346163377,-20.039490982848072,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-12,1436.56,211.270004,-10.998215701823943,-19.506990057884753,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-13,1459.99,216.979996,-9.62108690672957,-17.350399258562454,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-14,1465.77,218.889999,-10.179607694146053,-17.793965507693777,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-17,1461.19,216.460007,-10.92803238116138,-19.58540284232789,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-18,1459.32,215.080002,-11.680546141183301,-20.731208379116605,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-19,1461.05,215.330002,-11.591896503733468,-20.168318978788015,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-20,1460.26,213.75,-12.82133944669317,-21.262018192573706,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-21,1460.15,213.490005,-13.096137936780961,-22.1890115936329,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-24,1456.89,213.979996,-13.409212481426447,-22.30492978025592,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-25,1441.59,210.220001,-13.999618197654307,-23.366872398774763,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-26,1433.32,209.429993,-14.729521509182531,-24.00391796230109,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-27,1447.15,210.869995,-14.337889272332283,-24.492425500113445,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-09-28,1440.67,210.240005,-14.858547713183102,-24.72879363237116,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-10-01,1444.49,211.050003,-14.805989867475066,-24.885218262144647,UNDERPERFORM,231.638,,189.812,324.21299999999997,223.949,258.816,273.242,
2012-10-02,1445.75,210.889999,-14.573473017448702,-24.821756997858724,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
2012-10-03,1450.99,213.210007,-13.935845878263764,-23.426948186848527,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
2012-10-04,1461.4,216.00999500000003,-13.53941724596952,-22.41020127320835,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
2012-10-05,1460.93,216.429993,-13.63875506162623,-21.89743974761501,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
2012-10-08,1455.88,216.070007,-13.614544332563938,-21.710926182503933,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
2012-10-09,1441.48,214.479996,-14.500937151533844,-22.21657946676504,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
2012-10-10,1432.56,214.479996,-15.018419319819909,-22.25887696588077,UNDERPERFORM,231.24900000000002,,188.453,324.836,224.50400000000002,259.216,273.783,
