,S&P 500,S&P 500 Information Technology (Sector),S&P 500 Performance (%),S&P 500 Information Technology (Sector) Performance (%),S&P 500 Information Technology (Sector) Outperform/Underperform,overall,communication,information technology commodities,video and audio,video and audio products,video and audio services
1996-05-17,668.91,166.080002,-15.429546747582034,-22.104968553375638,UNDERPERFORM,156.7,,,96.4,,
1996-05-20,673.15,166.589996,-16.065038217434136,-22.892851799682678,UNDERPERFORM,156.7,,,96.4,,
1996-05-21,672.76,165.25,-15.753356040873568,-21.87130447428739,UNDERPERFORM,156.7,,,96.4,,
1996-05-22,678.42,164.46000700000005,-15.721082773271068,-21.42003320722552,UNDERPERFORM,156.7,,,96.4,,
1996-05-23,676.0,164.529999,-16.91759355988447,-22.406147693091082,UNDERPERFORM,156.7,,,96.4,,
1996-05-24,678.51,163.850006,-16.371681415929206,-22.25385243179122,UNDERPERFORM,156.7,,,96.4,,
1996-05-28,672.23,163.389999,-16.41633302663318,-21.96112007358074,UNDERPERFORM,156.7,,,96.4,,
1996-05-29,667.93,161.429993,-15.404782410456452,-22.620076277923406,UNDERPERFORM,156.7,,,96.4,,
1996-05-30,671.7,162.96000700000005,-15.31449752259918,-21.691493367856975,UNDERPERFORM,156.7,,,96.4,,
1996-05-31,669.12,165.089996,-15.9090623468349,-19.925305523842507,UNDERPERFORM,156.7,,,96.4,,
1996-06-03,667.68,163.860001,-15.44715447154472,-19.865021417547357,UNDERPERFORM,157.0,,,97.3,,
1996-06-04,672.56,164.28999299999995,-14.40752383012841,-17.520964229921564,UNDERPERFORM,157.0,,,97.3,,
1996-06-05,678.44,165.419998,-13.315019485082724,-18.12107171272125,UNDERPERFORM,157.0,,,97.3,,
1996-06-06,673.03,161.679993,-14.165285040173458,-19.07502944854701,UNDERPERFORM,157.0,,,97.3,,
1996-06-07,673.31,163.029999,-14.866795635296947,-18.03831093382311,UNDERPERFORM,157.0,,,97.3,,
1996-06-10,672.16,162.169998,-14.816176004663728,-19.000053778530656,UNDERPERFORM,157.0,,,97.3,,
1996-06-11,670.97,162.919998,-15.120809614168241,-21.503254326621235,UNDERPERFORM,157.0,,,97.3,,
1996-06-12,669.04,163.279999,-13.547319997932505,-19.87044422887678,UNDERPERFORM,157.0,,,97.3,,
1996-06-13,667.92,161.779999,-11.781487743026208,-19.339884651846273,UNDERPERFORM,157.0,,,97.3,,
1996-06-14,665.85,159.53999299999995,-12.346637881101575,-20.09816467269161,UNDERPERFORM,157.0,,,97.3,,
1996-06-17,665.16,159.020004,-11.325005665835686,-18.97069859872611,UNDERPERFORM,157.0,,,97.3,,
1996-06-18,662.06,156.21000700000005,-11.762981128052042,-22.015871119922814,UNDERPERFORM,157.0,,,97.3,,
1996-06-19,661.96,157.080002,-12.65866209262435,-23.416702630702048,UNDERPERFORM,157.0,,,97.3,,
1996-06-20,662.1,157.300003,-13.125057404904672,-24.126954616589412,UNDERPERFORM,157.0,,,97.3,,
1996-06-21,666.84,158.330002,-12.958805409074293,-24.79813467078438,UNDERPERFORM,157.0,,,97.3,,
1996-06-24,668.85,159.410004,-12.062845122271892,-22.811349548492167,UNDERPERFORM,157.0,,,97.3,,
1996-06-25,668.48,157.449997,-11.849566157660153,-22.37341840582342,UNDERPERFORM,157.0,,,97.3,,
1996-06-26,664.39,155.25,-9.931539347929231,-21.408319580126744,UNDERPERFORM,157.0,,,97.3,,
1996-06-27,668.55,158.580002,-10.108507119519183,-21.233795050575722,UNDERPERFORM,157.0,,,97.3,,
1996-06-28,670.63,159.839996,-11.14188043247828,-20.231564022568016,UNDERPERFORM,157.0,,,97.3,,
1996-07-01,675.88,162.800003,-11.479575131298049,-19.06537019334934,UNDERPERFORM,157.0,,,97.3,,
1996-07-02,673.61,161.110001,-11.573046982685053,-20.43950567901234,UNDERPERFORM,157.2,,,97.3,,
1996-07-03,672.4,159.440002,-12.258266565754106,-21.73187544979074,UNDERPERFORM,157.2,,,97.3,,
1996-07-05,657.44,155.990005,-13.53683075344897,-22.647028708776574,UNDERPERFORM,157.2,,,97.3,,
1996-07-08,652.54,156.649994,-15.758898026103463,-23.875014694698294,UNDERPERFORM,157.2,,,97.3,,
1996-07-09,654.75,155.869995,-15.367612843182876,-25.8785485812442,UNDERPERFORM,157.2,,,97.3,,
1996-07-10,656.06,154.720001,-14.927773023159318,-27.43645048571217,UNDERPERFORM,157.2,,,97.3,,
1996-07-11,645.67,146.619995,-15.639494623515427,-29.722479276171242,UNDERPERFORM,157.2,,,97.3,,
1996-07-12,646.19,146.0,-16.40058993997102,-30.591872671494002,UNDERPERFORM,157.2,,,97.3,,
1996-07-15,629.8,139.800003,-20.685095397015306,-36.100190310358315,UNDERPERFORM,157.2,,,97.3,,
1996-07-16,628.37,143.100006,-21.58509496593206,-35.8439793430534,UNDERPERFORM,157.2,,,97.3,,
1996-07-17,634.07,147.199997,-20.595343944498,-34.48751805164878,UNDERPERFORM,157.2,,,97.3,,
1996-07-18,643.56,150.25,-20.838407321303375,-34.77600306139954,UNDERPERFORM,157.2,,,97.3,,
1996-07-19,638.73,148.270004,-23.071456960820914,-37.128438815007094,UNDERPERFORM,157.2,,,97.3,,
1996-07-22,633.77,146.369995,-23.43553687059051,-36.79233468261717,UNDERPERFORM,157.2,,,97.3,,
1996-07-23,626.87,140.330002,-23.14190431818739,-39.034665797387525,UNDERPERFORM,157.2,,,97.3,,
1996-07-24,626.65,142.53999299999995,-23.603491575841808,-38.795142079072285,UNDERPERFORM,157.2,,,97.3,,
1996-07-25,631.17,148.600006,-23.474138558160963,-36.590568723945324,UNDERPERFORM,157.2,,,97.3,,
1996-07-26,635.9,151.25,-24.08614473652795,-36.092448862064884,UNDERPERFORM,157.2,,,97.3,,
1996-07-29,630.91,148.309998,-24.272322446677,-36.456725872923535,UNDERPERFORM,157.2,,,97.3,,
1996-07-30,635.26,151.0,-24.0155973398402,-35.456293252271344,UNDERPERFORM,157.2,,,97.3,,
1996-07-31,639.95,152.029999,-23.985603648976095,-36.287820725165965,UNDERPERFORM,157.2,,,97.3,,
1996-08-01,650.02,154.330002,-21.66074118710455,-33.535743327335176,UNDERPERFORM,157.2,,,97.3,,
1996-08-02,662.49,158.46000700000005,-20.49515763198003,-31.58621430762053,UNDERPERFORM,157.7,,,97.4,,
1996-08-05,660.23,156.729996,-21.55621034622056,-34.21340131351995,UNDERPERFORM,157.7,,,97.4,,
1996-08-06,662.38,158.639999,-21.08417227616608,-34.22340011428726,UNDERPERFORM,157.7,,,97.4,,
1996-08-07,664.16,162.970001,-20.522700619869326,-31.922803090867635,UNDERPERFORM,157.7,,,97.4,,
1996-08-08,662.59,163.089996,-21.774907618384233,-32.9399679227792,UNDERPERFORM,157.7,,,97.4,,
1996-08-09,662.1,162.740005,-22.07929764272517,-34.77877429017675,UNDERPERFORM,157.7,,,97.4,,
1996-08-12,665.77,162.529999,-21.416177807155258,-34.83159466314982,UNDERPERFORM,157.7,,,97.4,,
1996-08-13,660.2,159.0,-21.784664960667232,-35.14174836161733,UNDERPERFORM,157.7,,,97.4,,
1996-08-14,662.05,160.619995,-21.953835997547976,-33.56770797240347,UNDERPERFORM,157.7,,,97.4,,
1996-08-15,662.28,160.830002,-21.74961009499504,-33.96698829008859,UNDERPERFORM,157.7,,,97.4,,
1996-08-16,665.21,159.020004,-21.321616123385535,-32.210758528342076,UNDERPERFORM,157.7,,,97.4,,
1996-08-19,666.58,159.259995,-20.655628429610406,-31.40962417494617,UNDERPERFORM,157.7,,,97.4,,
1996-08-20,665.69,158.089996,-21.073473791541673,-32.35634279023405,UNDERPERFORM,157.7,,,97.4,,
1996-08-21,665.07,158.71000700000005,-22.486917401895077,-33.61636035120995,UNDERPERFORM,157.7,,,97.4,,
1996-08-22,670.68,161.240005,-22.276946610886416,-33.39391785034768,UNDERPERFORM,157.7,,,97.4,,
1996-08-23,667.03,160.679993,-22.910767737238093,-32.65434607744409,UNDERPERFORM,157.7,,,97.4,,
1996-08-26,663.88,159.570007,-23.65421990179054,-33.54295683835343,UNDERPERFORM,157.7,,,97.4,,
1996-08-27,666.4,160.28999299999995,-24.56930704276369,-33.417799422243945,UNDERPERFORM,157.7,,,97.4,,
1996-08-28,664.81,161.100006,-25.57569379918726,-34.244895510204074,UNDERPERFORM,157.7,,,97.4,,
1996-08-29,657.4,159.679993,-26.457098109408218,-35.44109501804957,UNDERPERFORM,157.7,,,97.4,,
1996-08-30,651.99,157.389999,-27.1047159052794,-37.54612827955496,UNDERPERFORM,157.7,,,97.4,,
1996-09-03,654.72,158.949997,-26.35817605111015,-35.63213909749624,UNDERPERFORM,158.2,,,97.8,,
1996-09-04,655.61,159.059998,-26.9913918863239,-36.1050868795285,UNDERPERFORM,158.2,,,97.8,,
1996-09-05,649.44,155.570007,-27.735618115055072,-37.564711542839916,UNDERPERFORM,158.2,,,97.8,,
1996-09-06,655.68,157.839996,-25.373881769137974,-35.704104939017775,UNDERPERFORM,158.2,,,97.8,,
1996-09-09,663.76,159.899994,-25.947743043934224,-36.2795916451774,UNDERPERFORM,158.2,,,97.8,,
1996-09-10,663.81,160.389999,-25.32986872743226,-35.851697939654045,UNDERPERFORM,158.2,,,97.8,,
1996-09-11,667.28,160.690002,-24.488502625384754,-34.83779477280306,UNDERPERFORM,158.2,,,97.8,,
1996-09-12,671.15,161.78999299999995,-24.360419249408316,-34.25042126324646,UNDERPERFORM,158.2,,,97.8,,
1996-09-13,680.54,167.449997,-23.114987459610916,-31.91705670157011,UNDERPERFORM,158.2,,,97.8,,
1996-09-16,683.98,169.429993,-23.237152508894198,-30.915395310907236,UNDERPERFORM,158.2,,,97.8,,
1996-09-17,682.94,173.190002,-24.45604681260577,-30.942219851650943,UNDERPERFORM,158.2,,,97.8,,
1996-09-18,681.47,174.220001,-25.678357981067045,-31.595272828966404,UNDERPERFORM,158.2,,,97.8,,
1996-09-19,683.0,175.559998,-25.12606884455164,-31.4352641172551,UNDERPERFORM,158.2,,,97.8,,
1996-09-20,687.03,176.96000700000005,-25.221224489795922,-32.11079402883764,UNDERPERFORM,158.2,,,97.8,,
1996-09-23,686.48,175.630005,-24.35815501245123,-33.38516632016309,UNDERPERFORM,158.2,,,97.8,,
1996-09-24,685.61,176.770004,-24.969905228829692,-32.78707072243346,UNDERPERFORM,158.2,,,97.8,,
1996-09-25,685.83,178.53999299999995,-25.183270061526365,-33.08095913407614,UNDERPERFORM,158.2,,,97.8,,
1996-09-26,685.86,176.03999299999995,-25.31849561183823,-35.603761853966475,UNDERPERFORM,158.2,,,97.8,,
1996-09-27,686.19,175.820007,-25.878197372969225,-37.15327397936539,UNDERPERFORM,158.2,,,97.8,,
1996-09-30,687.33,174.649994,-26.61356623495873,-39.997255024630554,UNDERPERFORM,158.2,,,97.8,,
1996-10-01,689.08,173.270004,-26.033426004443918,-40.06572106401133,UNDERPERFORM,158.2,,,97.8,,
1996-10-02,694.01,175.770004,-24.176772642849333,-37.86191285505556,UNDERPERFORM,158.7,,,97.9,,
1996-10-03,692.78,174.509995,-24.115494994194584,-37.3977655546791,UNDERPERFORM,158.7,,,97.9,,
1996-10-04,701.46,177.160004,-24.895608042998774,-38.13381293479255,UNDERPERFORM,158.7,,,97.9,,
1996-10-07,703.34,180.190002,-24.901768172888005,-37.71517128441775,UNDERPERFORM,158.7,,,97.9,,
1996-10-08,700.64,178.490005,-25.487610337126444,-38.26438569217602,UNDERPERFORM,158.7,,,97.9,,
1996-10-09,696.74,178.820007,-25.78318899860458,-37.81687844796693,UNDERPERFORM,158.7,,,97.9,,
1996-10-10,694.61,178.470001,-25.825190880452777,-37.27329962746484,UNDERPERFORM,158.7,,,97.9,,
1996-10-11,700.66,182.389999,-25.642848804508166,-35.98778525221809,UNDERPERFORM,158.7,,,97.9,,
1996-10-14,703.54,183.179993,-26.121244578857283,-36.85190250646282,UNDERPERFORM,158.7,,,97.9,,
1996-10-15,702.57,184.020004,-26.379268791063694,-37.11727905700114,UNDERPERFORM,158.7,,,97.9,,
1996-10-16,704.41,183.520004,-25.627679118187384,-37.43564854144967,UNDERPERFORM,158.7,,,97.9,,
1996-10-17,706.99,180.110001,-25.60349363358939,-39.45068027652835,UNDERPERFORM,158.7,,,97.9,,
1996-10-18,710.82,180.210007,-25.363041674979257,-40.33966490326204,UNDERPERFORM,158.7,,,97.9,,
1996-10-21,709.85,177.660004,-26.081931022992332,-41.34891497343879,UNDERPERFORM,158.7,,,97.9,,
1996-10-22,706.57,175.479996,-25.71725943292087,-42.039902826004,UNDERPERFORM,158.7,,,97.9,,
1996-10-23,707.27,178.369995,-24.237847333804652,-39.908364110126115,UNDERPERFORM,158.7,,,97.9,,
1996-10-24,702.29,176.529999,-25.04909284951975,-39.62928881188347,UNDERPERFORM,158.7,,,97.9,,
1996-10-25,700.92,175.149994,-24.349994063872728,-39.60136555058331,UNDERPERFORM,158.7,,,97.9,,
1996-10-28,697.26,174.28999299999995,-24.376911563740478,-39.96831164395018,UNDERPERFORM,158.7,,,97.9,,
1996-10-29,701.5,171.809998,-24.143300496339627,-41.365775561475424,UNDERPERFORM,158.7,,,97.9,,
1996-10-30,700.9,173.330002,-22.19224919794407,-39.07771399677642,UNDERPERFORM,158.7,,,97.9,,
1996-10-31,705.27,176.550003,-22.709289964821533,-38.78081978670448,UNDERPERFORM,158.7,,,97.9,,
1996-11-01,703.77,175.529999,-23.999740823533223,-40.97649882427963,UNDERPERFORM,158.7,,,97.9,,
1996-11-04,706.73,176.690002,-24.76393250652047,-41.58814908222253,UNDERPERFORM,159.1,,,98.2,,
1996-11-05,714.14,180.490005,-22.799848656829358,-39.16751004378119,UNDERPERFORM,159.1,,,98.2,,
1996-11-06,724.59,184.399994,-21.54210970829633,-37.51271086046675,UNDERPERFORM,159.1,,,98.2,,
1996-11-07,727.65,187.119995,-20.921361502347413,-36.390526997733105,UNDERPERFORM,159.1,,,98.2,,
1996-11-08,730.82,187.600006,-19.955751243127196,-35.19637552925404,UNDERPERFORM,159.1,,,98.2,,
1996-11-11,731.87,189.369995,-19.900404946919124,-34.34683341875723,UNDERPERFORM,159.1,,,98.2,,
1996-11-12,729.56,187.070007,-19.26698905573938,-33.87649628678384,UNDERPERFORM,159.1,,,98.2,,
1996-11-13,731.13,188.320007,-18.715465774289306,-33.53567810454828,UNDERPERFORM,159.1,,,98.2,,
1996-11-14,735.88,191.630005,-20.666681040988376,-34.456336738658834,UNDERPERFORM,159.1,,,98.2,,
1996-11-15,737.62,191.940002,-20.503093139051153,-34.05710056550072,UNDERPERFORM,159.1,,,98.2,,
1996-11-18,737.02,191.419998,-20.82460493946523,-34.70682896889594,UNDERPERFORM,159.1,,,98.2,,
1996-11-19,742.16,197.300003,-20.116247779990314,-32.9868914176021,UNDERPERFORM,159.1,,,98.2,,
1996-11-20,743.95,198.039993,-20.108462199312715,-32.68982654921546,UNDERPERFORM,159.1,,,98.2,,
1996-11-21,742.75,197.119995,-20.444077890362244,-33.08666360822382,UNDERPERFORM,159.1,,,98.2,,
1996-11-22,748.73,201.020004,-18.530407059617204,-30.0556686859221,UNDERPERFORM,159.1,,,98.2,,
1996-11-25,757.03,201.25,-17.045989984549472,-30.128805784566925,UNDERPERFORM,159.1,,,98.2,,
1996-11-26,755.96,201.449997,-18.178177528114205,-29.796135711609594,UNDERPERFORM,159.1,,,98.2,,
1996-11-27,755.0,203.419998,-17.914261173989143,-27.318852949141537,UNDERPERFORM,159.1,,,98.2,,
1996-11-29,757.02,204.270004,-19.946279768199314,-29.871599594450714,UNDERPERFORM,159.1,,,98.2,,
1996-12-02,756.56,207.440002,-19.77094379639449,-28.37016653929213,UNDERPERFORM,159.4,,,98.2,,
1996-12-03,748.28,204.880005,-21.008350135650122,-29.146492541893863,UNDERPERFORM,159.4,,,98.2,,
1996-12-04,745.1,204.619995,-21.610503834783433,-30.118508111871243,UNDERPERFORM,159.4,,,98.2,,
1996-12-05,744.38,204.169998,-22.089530368525168,-31.237374019648854,UNDERPERFORM,159.4,,,98.2,,
1996-12-06,739.6,202.350006,-22.3052115176536,-32.256445306068485,UNDERPERFORM,159.4,,,98.2,,
1996-12-09,749.76,209.059998,-20.61663560901237,-28.86938343207943,UNDERPERFORM,159.4,,,98.2,,
1996-12-10,747.54,207.529999,-20.297256666417884,-28.80861998529657,UNDERPERFORM,159.4,,,98.2,,
1996-12-11,740.73,208.279999,-21.634116925160285,-28.805329843322358,UNDERPERFORM,159.4,,,98.2,,
1996-12-12,729.3,204.270004,-23.500534961293983,-31.18978160697542,UNDERPERFORM,159.4,,,98.2,,
1996-12-13,728.64,201.490005,-23.08082087661515,-31.100395424015893,UNDERPERFORM,159.4,,,98.2,,
1996-12-16,720.98,195.580002,-24.537109722527497,-33.02054726027397,UNDERPERFORM,159.4,,,98.2,,
1996-12-17,726.04,197.580002,-24.407054952835104,-32.978286959767445,UNDERPERFORM,159.4,,,98.2,,
1996-12-18,731.54,204.860001,-24.195102742919914,-31.11865833538,UNDERPERFORM,159.4,,,98.2,,
1996-12-19,745.76,206.350006,-23.33014629532534,-30.717832134271173,UNDERPERFORM,159.4,,,98.2,,
1996-12-20,748.87,203.949997,-23.82720318984458,-32.5428326723931,UNDERPERFORM,159.4,,,98.2,,
1996-12-23,746.92,201.479996,-23.301569046249902,-33.35538788870165,UNDERPERFORM,159.4,,,98.2,,
1996-12-24,751.03,204.100006,-22.62368383095341,-32.426168746406034,UNDERPERFORM,159.4,,,98.2,,
1996-12-26,755.82,206.529999,-21.837059711679665,-31.27578645026504,UNDERPERFORM,159.4,,,98.2,,
1996-12-27,756.79,203.600006,-21.827290569156087,-32.28456540493114,UNDERPERFORM,159.4,,,98.2,,
1996-12-30,753.85,201.399994,-22.305932308199694,-32.413839136005876,UNDERPERFORM,159.4,,,98.2,,
1996-12-31,740.74,198.809998,-23.2966077123804,-32.57020733374314,UNDERPERFORM,159.4,,,98.2,,
1997-01-02,737.01,197.389999,-22.84637529442555,-31.40941007509006,UNDERPERFORM,159.7,,,98.6,,
1997-01-03,748.03,205.059998,-20.772962209794954,-26.766904511735135,UNDERPERFORM,159.7,,,98.6,,
1997-01-06,747.65,206.800003,-21.762015885141427,-27.077821532181268,UNDERPERFORM,159.7,,,98.6,,
1997-01-07,753.23,209.110001,-22.529518245772817,-28.017211359724612,UNDERPERFORM,159.7,,,98.6,,
1997-01-08,748.41,206.929993,-22.72403432146951,-28.194184875283835,UNDERPERFORM,159.7,,,98.6,,
1997-01-09,754.85,207.949997,-20.599774900335543,-25.888306794801053,UNDERPERFORM,159.7,,,98.6,,
1997-01-10,759.5,211.229996,-19.342848647041333,-23.186296344823308,UNDERPERFORM,159.7,,,98.6,,
1997-01-13,759.51,212.02999900000003,-13.395819792700037,-16.216859708705023,UNDERPERFORM,159.7,,,98.6,,
1997-01-14,768.86,215.990005,-16.595975484080927,-20.992756950165393,UNDERPERFORM,159.7,,,98.6,,
1997-01-15,767.2,212.669998,-16.532486183036678,-20.787399699562737,UNDERPERFORM,159.7,,,98.6,,
1997-01-16,769.75,214.850006,-14.820511685552407,-17.164664324414247,UNDERPERFORM,159.7,,,98.6,,
1997-01-17,776.17,216.27999900000003,-15.13743412564782,-18.535535369902256,UNDERPERFORM,159.7,,,98.6,,
1997-01-20,776.7,217.979996,-17.283464147647997,-20.4655779791329,UNDERPERFORM,159.7,,,98.6,,
1997-01-21,782.72,221.789993,-16.79918363876015,-19.425276123473225,UNDERPERFORM,159.7,,,98.6,,
1997-01-22,786.23,221.880005,-16.603377317663025,-19.322226065538818,UNDERPERFORM,159.7,,,98.6,,
1997-01-23,777.56,219.5,-17.107128769868773,-18.763882216259866,UNDERPERFORM,159.7,,,98.6,,
1997-01-24,770.52,216.559998,-16.925963062392857,-18.979389162278782,UNDERPERFORM,159.7,,,98.6,,
1997-01-27,765.02,214.300003,-16.947662110668414,-18.09982430482574,UNDERPERFORM,159.7,,,98.6,,
1997-01-28,765.02,215.889999,-17.185910065167032,-17.337370963794374,UNDERPERFORM,159.7,,,98.6,,
1997-01-29,772.5,218.240005,-14.731334716764543,-13.677715782991818,OUTPERFORM,159.7,,,98.6,,
1997-01-30,784.17,223.77999900000003,-14.453559662252092,-13.794829366228722,OUTPERFORM,159.7,,,98.6,,
1997-01-31,786.16,225.410004,-15.316421608229657,-15.035803167846352,OUTPERFORM,159.7,,,98.6,,
1997-02-03,786.73,224.27999900000003,-16.853730712322978,-17.858192350118173,UNDERPERFORM,159.8,,,98.7,,
1997-02-04,789.26,224.02999900000003,-15.877769843215416,-16.65550260366826,UNDERPERFORM,159.8,,,98.7,,
1997-02-05,778.28,215.679993,-17.606580632867175,-19.794730656431813,UNDERPERFORM,159.8,,,98.7,,
1997-02-06,780.15,214.660004,-18.647938434586752,-22.015550315499887,UNDERPERFORM,159.8,,,98.7,,
1997-02-07,789.56,218.740005,-18.018046080843963,-20.135823498348415,UNDERPERFORM,159.8,,,98.7,,
1997-02-10,785.43,211.809998,-17.03233439318875,-20.375177610797437,UNDERPERFORM,159.8,,,98.7,,
1997-02-11,789.59,212.25999500000003,-16.95694242864054,-20.987201031834356,UNDERPERFORM,159.8,,,98.7,,
1997-02-12,802.77,218.380005,-15.643520659072763,-19.360434765041422,UNDERPERFORM,159.8,,,98.7,,
1997-02-13,811.82,219.610001,-15.028260414486072,-19.264000247637945,UNDERPERFORM,159.8,,,98.7,,
1997-02-14,808.48,217.630005,-17.05940888619879,-22.535059638819245,UNDERPERFORM,159.8,,,98.7,,
1997-02-18,816.29,218.130005,-15.991890334266422,-20.29742378720392,UNDERPERFORM,159.8,,,98.7,,
1997-02-19,812.49,221.00999500000003,-16.81869836297183,-19.556670654315724,UNDERPERFORM,159.8,,,98.7,,
1997-02-20,802.8,216.460007,-17.500770732709903,-20.234362314079725,UNDERPERFORM,159.8,,,98.7,,
1997-02-21,801.77,212.330002,-18.501916059321598,-23.56731059326035,UNDERPERFORM,159.8,,,98.7,,
1997-02-24,810.28,217.110001,-17.517839510571378,-22.65132371904005,UNDERPERFORM,159.8,,,98.7,,
1997-02-25,812.03,217.449997,-16.781446637561746,-19.677158615258726,UNDERPERFORM,159.8,,,98.7,,
1997-02-26,805.68,216.960007,-16.922220274492418,-18.03860285726806,UNDERPERFORM,159.8,,,98.7,,
1997-02-27,795.07,209.220001,-16.741365949693176,-17.820808245741127,UNDERPERFORM,159.8,,,98.7,,
1997-02-28,790.82,209.610001,-17.05178363523846,-16.01154180357898,OUTPERFORM,159.8,,,98.7,,
1997-03-03,795.31,211.839996,-17.44672458713502,-15.429760959923321,OUTPERFORM,159.9,,,98.1,,
1997-03-04,790.95,213.210007,-18.293665551010285,-16.42755911781827,OUTPERFORM,159.9,,,98.1,,
1997-03-05,801.99,216.050003,-16.938707873314407,-14.398350229400325,OUTPERFORM,159.9,,,98.1,,
1997-03-06,798.56,211.50999500000003,-16.407411284413275,-14.57938122620499,OUTPERFORM,159.9,,,98.1,,
1997-03-07,804.97,209.289993,-14.978136420287703,-15.60547248668348,UNDERPERFORM,159.9,,,98.1,,
1997-03-10,813.65,212.039993,-14.684911397714174,-15.478137192134112,UNDERPERFORM,159.9,,,98.1,,
1997-03-11,811.34,210.75,-13.60727481818278,-13.662435551107688,UNDERPERFORM,159.9,,,98.1,,
1997-03-12,804.26,209.369995,-13.770773024552385,-13.401169898644671,OUTPERFORM,159.9,,,98.1,,
1997-03-13,789.56,208.619995,-15.686735151528108,-14.6573951481783,OUTPERFORM,159.9,,,98.1,,
1997-03-14,793.17,208.100006,-16.80180416426287,-16.969236783919783,UNDERPERFORM,159.9,,,98.1,,
1997-03-17,795.71,206.169998,-18.039017757817966,-19.066501549295335,UNDERPERFORM,159.9,,,98.1,,
1997-03-18,789.66,204.479996,-18.627824778706348,-19.726769830436464,UNDERPERFORM,159.9,,,98.1,,
1997-03-19,785.77,199.190002,-19.411511322612405,-23.781279157898204,UNDERPERFORM,159.9,,,98.1,,
1997-03-20,782.65,202.029999,-19.89826726846593,-23.54010120371981,UNDERPERFORM,159.9,,,98.1,,
1997-03-21,784.1,199.789993,-18.878933973390723,-23.770462036254138,UNDERPERFORM,159.9,,,98.1,,
1997-03-24,790.89,198.910004,-17.95746887966805,-22.789376655332994,UNDERPERFORM,159.9,,,98.1,,
1997-03-25,789.07,200.210007,-17.465613723131625,-22.480344009307263,UNDERPERFORM,159.9,,,98.1,,
1997-03-26,790.5,207.550003,-14.788345244639922,-16.185438432632594,UNDERPERFORM,159.9,,,98.1,,
1997-03-27,773.88,203.770004,-17.603091960264482,-18.758472883704215,UNDERPERFORM,159.9,,,98.1,,
1997-03-31,757.12,200.570007,-20.4806116876024,-22.4010499384801,UNDERPERFORM,159.9,,,98.1,,
1997-04-01,759.64,199.669998,-20.700670188111992,-22.605525121342886,UNDERPERFORM,159.9,,,98.1,,
1997-04-02,750.11,196.25,-21.1016797618672,-23.80712246515565,UNDERPERFORM,159.9,,,98.8,,
1997-04-03,750.32,200.309998,-21.964410146540338,-22.821148549779082,UNDERPERFORM,159.9,,,98.8,,
1997-04-04,757.9,205.110001,-22.55262620069487,-22.838764728495388,UNDERPERFORM,159.9,,,98.8,,
1997-04-07,762.13,207.320007,-21.4954522512129,-21.457791305955908,OUTPERFORM,159.9,,,98.8,,
1997-04-08,766.12,210.539993,-20.44774879548097,-19.58597992093094,OUTPERFORM,159.9,,,98.8,,
1997-04-09,760.6,206.520004,-20.57143453879009,-21.33470278190952,UNDERPERFORM,159.9,,,98.8,,
1997-04-10,758.34,202.830002,-20.75448038037515,-22.349830026218253,UNDERPERFORM,159.9,,,98.8,,
1997-04-11,737.65,197.539993,-23.876700171307096,-26.031605452195052,UNDERPERFORM,159.9,,,98.8,,
1997-04-14,743.73,201.330002,-23.911975937634278,-26.521897080291968,UNDERPERFORM,159.9,,,98.8,,
1997-04-15,754.72,200.380005,-23.41677744066404,-27.351171084554416,UNDERPERFORM,159.9,,,98.8,,
1997-04-16,763.53,201.149994,-22.111029501775004,-27.159153224533473,UNDERPERFORM,159.9,,,98.8,,
1997-04-17,761.77,202.5,-23.919622079958458,-28.584020959295543,UNDERPERFORM,159.9,,,98.8,,
1997-04-18,766.34,203.710007,-23.82306163021869,-29.1147597412005,UNDERPERFORM,159.9,,,98.8,,
1997-04-21,760.37,201.660004,-24.48405998609594,-30.684354019147154,UNDERPERFORM,159.9,,,98.8,,
1997-04-22,774.61,205.779999,-22.812244653925095,-28.783529865366475,UNDERPERFORM,159.9,,,98.8,,
1997-04-23,773.64,210.289993,-23.58809236908125,-27.940923699523722,UNDERPERFORM,159.9,,,98.8,,
1997-04-24,771.18,213.220001,-23.70144646496627,-26.308148217434823,UNDERPERFORM,159.9,,,98.8,,
1997-04-25,765.37,208.630005,-24.89082540897538,-29.09047505577298,UNDERPERFORM,159.9,,,98.8,,
1997-04-28,772.96,210.350006,-24.22035078087469,-28.217990875095822,UNDERPERFORM,159.9,,,98.8,,
1997-04-29,794.05,218.77999900000003,-22.466654949518627,-25.303018950646017,UNDERPERFORM,159.9,,,98.8,,
1997-04-30,801.34,223.050003,-21.444186297287494,-23.3004351521642,UNDERPERFORM,159.9,,,98.8,,
1997-05-01,798.53,224.690002,-21.924009542805745,-22.088147885425236,UNDERPERFORM,159.9,,,98.8,,
1997-05-02,812.97,230.360001,-21.229943415239116,-21.233670215082512,UNDERPERFORM,160.2,,,99.5,,
1997-05-05,830.29,235.830002,-19.254483214688612,-20.47546398821637,UNDERPERFORM,160.2,,,99.5,,
1997-05-06,827.76,231.570007,-19.96209667282274,-22.0775245795231,UNDERPERFORM,160.2,,,99.5,,
1997-05-07,815.62,230.179993,-21.434488604619805,-24.1731471483275,UNDERPERFORM,160.2,,,99.5,,
1997-05-08,820.26,232.889999,-20.406380996739635,-22.297478238697867,UNDERPERFORM,160.2,,,99.5,,
