,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
2012-05-16,1324.8,486.95,-13.13926042486232,-14.682435392028037,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-17,1304.86,483.63,-15.25727534274155,-15.87141440673544,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-18,1295.22,480.27,-15.974465766221634,-16.4980179428333,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-21,1315.99,490.45,-14.781837255384456,-14.942508801442923,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-22,1316.63,488.87,-15.120746786317508,-15.597106403549665,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-23,1318.86,490.77,-15.25234221382582,-15.299782541161843,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-24,1320.68,490.48,-14.930949190971866,-15.456347496337152,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-25,1317.82,488.9,-15.22656511334689,-15.571519850795257,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-29,1332.42,495.38,-14.764941819182075,-15.552070370433512,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-30,1313.32,480.65,-15.850579868007951,-17.94000648763082,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-05-31,1310.33,476.51,-15.576960247406735,-17.92376457619237,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-06-01,1278.04,466.44,-17.45740599609905,-18.89551564048617,UNDERPERFORM,228.524,235.89700000000002,296.28,217.388,270.582,270.582,206.862
2012-06-04,1278.18,466.27,-17.997574917720417,-19.391812461102287,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-05,1285.5,469.09,-16.839177125113203,-18.47725969308841,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-06,1315.13,483.84,-15.528393142739693,-16.59800389567856,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-07,1314.99,484.71,-15.254335595383106,-16.12998113958437,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-08,1325.66,484.73,-15.226663767689619,-17.011077060042123,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-11,1308.93,479.07,-16.247240618101532,-18.220924873252407,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-12,1324.18,485.27,-15.613788005276607,-16.9029761293195,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-13,1314.88,479.96,-15.8299032755718,-17.798177707748174,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-14,1329.1,487.97,-15.357427161280057,-16.032281377981207,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-15,1342.84,496.71,-13.570918265548482,-13.129175557032424,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-18,1344.78,492.54,-13.795048654469932,-13.758929822103937,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-19,1357.98,499.52,-12.573393077873918,-12.542895160725543,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-20,1355.69,498.0,-13.267480023287492,-13.240418118466902,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-21,1325.51,478.12,-15.497797412996217,-17.32461828431118,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-22,1335.02,480.17,-15.916434154421722,-17.385843570420846,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-25,1313.72,471.13,-17.550851340241113,-19.309092777501846,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-26,1319.99,476.38,-16.92167290807817,-17.31093020430127,UNDERPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-27,1331.85,485.34,-14.204823623386332,-12.360280972931982,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-28,1329.04,488.25,-15.593463612287795,-12.772001286311507,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-06-29,1362.16,503.27,-12.232524274972445,-8.307978209776456,OUTPERFORM,228.59,233.56799999999998,292.348,216.717,272.538,272.538,206.505
2012-07-02,1365.51,503.13,-11.423122579640765,-8.973639932697708,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-03,1374.02,514.04,-11.652788940684777,-6.971188649196469,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-05,1367.58,506.99,-12.474879999999999,-9.193652385728623,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-06,1354.68,501.52,-14.194504617489445,-11.18666879172645,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-09,1352.46,498.67,-14.335662120991389,-12.713110449851206,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-10,1341.47,491.77,-15.373211537005727,-13.792619861512856,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-11,1341.45,498.59,-15.218298109010009,-12.580215310165876,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-12,1334.76,496.49,-16.24299546313087,-13.79483974025073,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-13,1356.78,505.18,-15.072266003993562,-12.725450901803615,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-16,1353.64,506.67,-14.472736463006253,-11.010608402416743,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-17,1363.67,512.57,-14.642054594733311,-11.117083998057831,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-18,1372.78,516.82,-14.967604464761342,-11.966205052208423,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-19,1376.51,517.78,-14.898918083462132,-12.292707715761841,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-20,1362.66,518.11,-16.193510295456214,-12.824525095485672,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-23,1350.52,513.11,-17.282521482951452,-13.849899261249165,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-24,1338.31,505.94,-17.72701285448186,-14.817745601481613,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-25,1337.89,506.64,-18.1067515455714,-14.30311231393776,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-26,1360.02,520.18,-16.755724489983294,-11.992014347105206,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-27,1385.97,528.23,-16.019123332161854,-11.766081480615354,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-30,1385.3,529.55,-16.486815611473492,-11.214874924552365,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-07-31,1379.32,523.7,-16.428653656231262,-11.726532607413143,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-08-01,1375.32,526.23,-17.520555092445445,-12.677762474486832,OUTPERFORM,229.918,244.987,314.612,218.59900000000002,274.349,274.349,207.27599999999998
2012-08-02,1365.0,517.51,-18.081486415930005,-15.215111897506473,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-03,1390.99,529.72,-16.665268757938122,-13.180581505883893,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-06,1394.23,530.48,-15.774307548252631,-11.972520452018642,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-07,1401.35,537.5,-15.095940042774657,-10.629665962788682,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-08,1402.22,538.4,-14.996362754607173,-10.169350129306753,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-09,1402.8,540.36,-15.497030227823094,-10.74183584135846,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-10,1405.87,542.1,-14.71098546434032,-10.28547786512205,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-13,1404.11,539.38,-15.129260582322413,-10.531291986663794,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-14,1403.93,538.87,-13.908409679041412,-8.799038689368043,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-15,1405.53,537.29,-14.318893941795396,-9.97000619983579,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-16,1415.51,542.49,-13.232355429145882,-8.377104832035675,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-17,1418.16,541.32,-11.855304866679095,-7.537791442480146,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-20,1418.13,539.98,-12.599225914604073,-8.366141732283461,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-21,1413.17,538.01,-14.008324307220487,-9.763174667069208,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-22,1413.49,539.45,-13.959009258526544,-9.275142953245874,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-23,1402.08,534.14,-13.778111221120092,-8.885590979649628,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-24,1411.13,537.64,-12.489147421427326,-7.598178224628349,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-27,1410.44,537.0,-13.806252902784221,-9.287475928240818,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-28,1409.3,537.93,-13.366077960079426,-8.240652292576433,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-29,1410.49,534.82,-13.944138032018738,-9.938704028021018,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-30,1399.48,529.06,-15.275969996549232,-11.414362975738001,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-08-31,1406.58,533.54,-13.650064766441783,-9.759150260469529,OUTPERFORM,231.015,252.987,330.89,219.111,275.08,275.08,207.896
2012-09-04,1404.94,529.83,-11.538292017957552,-7.876480100151262,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-05,1403.44,528.26,-11.86802559610155,-8.445553649110039,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-06,1432.12,538.87,-8.961343597632688,-5.1585765074448116,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-07,1437.92,547.66,-9.452592205436916,-4.67022924681022,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-10,1429.08,545.2,-10.864114366977285,-5.756266205704397,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-11,1433.56,550.17,-11.135631043887928,-5.1071095932940125,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-12,1436.56,552.33,-10.566028338770328,-4.530369550938551,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-13,1459.99,562.54,-9.595903304106601,-3.303767876787689,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-14,1465.77,569.9,-9.188516058683582,-2.257057592700573,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-17,1461.19,565.44,-9.546802359772444,-3.0469299223264357,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-18,1459.32,561.37,-10.574854922819565,-4.786376973829276,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-19,1461.05,556.12,-10.936566572790563,-6.332951559657751,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-20,1460.26,558.53,-11.623656434588936,-6.919423381384881,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-21,1460.15,559.57,-11.646355484019299,-6.200549818962031,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-24,1456.89,556.66,-13.022531074255827,-7.548454601318699,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-25,1441.59,551.69,-14.200774912361114,-8.733125992588665,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-26,1433.32,546.8,-14.810104011887082,-9.477692244019531,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-27,1447.15,553.93,-13.667927409829018,-7.781310869529023,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-09-28,1440.67,551.19,-14.292258360054966,-8.646579156722344,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-10-01,1444.49,554.18,-14.495344418333456,-9.006124493046318,OUTPERFORM,231.638,256.017,336.416,219.987,275.312,275.312,208.16299999999998
2012-10-02,1445.75,554.42,-14.558327275735916,-10.183385173665116,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-03,1450.99,548.24,-14.42262891249344,-10.965311160192282,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-04,1461.4,553.75,-13.648745265571172,-10.245396784232375,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-05,1460.93,552.93,-13.346263805354875,-9.512977449023008,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-08,1455.88,553.7,-13.865996154415017,-9.856082313102366,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-09,1441.48,553.75,-14.788520083941714,-9.599216390498732,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-10,1432.56,543.84,-14.99824960096836,-10.45985149085401,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-11,1432.84,547.08,-15.013404825737275,-9.670601832741676,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-12,1428.59,544.24,-15.253925598998663,-10.407269614460212,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-15,1440.13,547.04,-15.627435012625435,-10.986722207758392,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-16,1454.92,555.46,-14.900536360818172,-9.08406442320283,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-17,1460.91,562.02,-14.423538784165324,-7.753668384597711,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-18,1457.34,562.19,-14.141289170893788,-7.26762886597937,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-19,1433.19,553.76,-15.24149718199076,-8.340643879831166,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-22,1433.82,551.38,-15.532436317364573,-9.243835796819955,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-23,1413.11,538.35,-16.45422189639475,-10.951766574037302,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-24,1408.75,534.98,-16.61586177913784,-11.033874910614806,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-25,1412.97,539.93,-16.597605893186007,-10.361257761397235,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-26,1411.94,540.44,-16.224731367813984,-9.914655287371632,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-29,1411.94,540.44,-15.010955144102278,-9.31301808906937,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-30,1411.94,540.44,-14.729169057209967,-8.938651030345913,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-10-31,1412.16,539.94,-14.209688589723335,-7.603059705323679,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-11-01,1427.59,543.14,-13.602445002572095,-7.478195693649492,OUTPERFORM,231.24900000000002,248.81900000000002,319.875,221.563,275.043,275.043,208.993
2012-11-02,1414.2,533.87,-13.915266617969312,-8.563550105331663,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-05,1417.26,537.74,-14.466251448435695,-9.124093758977914,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-06,1428.39,546.16,-14.13345356176735,-8.38086291350736,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-07,1394.53,529.44,-15.82889701710547,-10.96461724741019,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-08,1377.51,520.71,-15.51506304891811,-11.900854411640294,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-09,1379.85,520.82,-15.603439839506784,-13.417452163649346,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-12,1380.03,521.54,-15.75782733171771,-12.344745289836812,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-13,1374.53,518.57,-15.826377704428129,-12.821935310335553,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-14,1355.49,511.96,-17.3365776907737,-14.43517791185467,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-15,1353.33,512.49,-18.132818738355073,-14.795171909290417,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-16,1359.88,514.35,-17.835995843101227,-14.698663305582272,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-19,1386.89,525.8,-16.208606970885164,-12.818557145462695,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-20,1387.81,523.72,-16.982610620263095,-14.04139379913667,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-21,1391.03,526.61,-17.39677789060505,-13.581239640940645,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-23,1409.15,533.58,-16.575396801903942,-13.094889084334993,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-26,1406.29,529.21,-16.462320751802885,-13.291170350466142,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-27,1398.94,524.2,-17.123916610880396,-14.15282827290294,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-28,1409.93,529.88,-16.945688030160223,-13.236835210898612,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-29,1415.95,530.38,-16.941387644008543,-13.521710065056814,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-11-30,1416.18,530.21,-17.927349436691543,-14.585581957309701,OUTPERFORM,231.22099999999998,244.708,311.238,221.66,277.493,277.493,209.635
2012-12-03,1409.46,526.97,-18.16598348758084,-14.925252655710175,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-04,1407.05,524.95,-17.712043323917637,-14.583943506134267,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-05,1409.28,528.62,-17.190805246086583,-13.557797655061886,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-06,1413.94,530.23,-16.700639794511673,-13.327121747090354,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-07,1418.07,533.69,-16.22783957655205,-12.717311309183088,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-10,1418.55,533.16,-16.490548487934685,-12.85814687086283,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-11,1427.84,536.09,-15.59982266883405,-12.107748303111787,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-12,1428.48,538.22,-15.049805239213821,-11.017425519955026,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-13,1419.45,533.45,-16.256637168141587,-12.281711448021825,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-14,1413.58,531.05,-16.547314728993367,-12.902643836515137,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-17,1430.36,535.74,-14.791559934709841,-11.389348329474036,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-18,1446.79,544.76,-14.416444838805088,-10.659931776436625,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-19,1435.81,540.42,-14.337278953774192,-10.740771327112075,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-20,1443.69,544.35,-12.791688060648166,-9.17206166989255,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-21,1430.15,538.03,-13.659140304274331,-9.933542025880115,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-24,1426.66,534.15,-15.709930519449822,-12.095778820044433,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-26,1419.83,532.16,-16.637505871301084,-13.317696116757883,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-27,1418.1,531.43,-17.07696445905015,-13.971897562081148,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-28,1402.43,522.03,-17.409867731411133,-15.128113416140998,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2012-12-31,1426.19,532.96,-17.156150888158272,-14.519880030152843,OUTPERFORM,231.679,245.025,311.536,222.05900000000003,278.81,278.81,210.15200000000002
2013-01-02,1462.42,545.39,-15.620690649972591,-12.713858169422087,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-03,1459.37,544.85,-16.344511321295506,-13.552921763688575,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-04,1466.47,550.56,-15.945227150275699,-12.311661835441035,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-07,1461.89,546.06,-16.68575857568659,-13.613136954011186,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-08,1457.15,545.19,-16.561687605217646,-12.573765234124433,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-09,1461.02,544.08,-16.611779209734767,-13.258083030418977,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-10,1472.12,549.24,-16.34588611011667,-12.79413165666381,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-11,1472.05,550.46,-16.460947386939516,-12.723755767309852,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-14,1470.68,550.41,-17.002172747538026,-13.3021453548814,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-15,1472.34,552.49,-16.501352569882776,-12.426888998082076,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-16,1472.63,554.2,-16.163025037858514,-11.960475940840997,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-17,1480.94,558.03,-15.934016030517018,-11.078001752848376,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-18,1485.98,563.07,-15.948029616557214,-11.437738876043968,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-22,1492.56,567.98,-15.338321128550126,-9.973054366777612,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-23,1494.81,565.89,-15.570830673994207,-10.832913147611245,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-24,1494.82,568.31,-14.442377586354926,-9.098034197603944,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-25,1502.96,573.26,-15.116259368240314,-9.591849608882164,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-28,1500.18,571.38,-15.334473358955691,-10.035898727799475,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-29,1507.84,580.33,-14.699975674467813,-7.829995394120348,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-30,1501.96,576.47,-15.714927048260375,-9.031087265267479,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-01-31,1498.11,573.41,-16.33568261272632,-9.998273453563755,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-02-01,1513.17,578.72,-15.849914913968565,-9.79487499220648,OUTPERFORM,232.937,255.696,332.855,222.795,278.755,278.755,210.74900000000002
2013-02-04,1495.71,573.23,-16.512143251857346,-10.09426120234006,OUTPERFORM,232.282,246.595,314.558,222.271,279.82099999999997,279.82099999999997,210.98
