,S&P 500,S&P 500 Financials (Sector),S&P 500 Performance (%),S&P 500 Financials (Sector) Performance (%),S&P 500 Financials (Sector) Outperform/Underperform,overall,purchasing power of the consumer dollar,commodities,other services,housing,shelter,services,other personal services
2009-04-09,856.56,143.28999299999995,-4.084923407686103,-5.977691180224087,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-13,858.73,150.179993,-4.063233158306334,-3.11592939539157,OUTPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-14,841.5,138.649994,-6.597553666170897,-11.535763709200886,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-15,852.06,140.630005,-7.410949079607942,-11.76433643605419,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-16,865.3,147.279999,-5.833061268908479,-8.150923923258224,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-17,869.6,149.179993,-6.215286390647412,-7.890845546826908,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-20,832.39,132.149994,-9.455902188574171,-17.79671677645922,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-21,850.08,142.970001,-7.933241636251398,-10.621408637472774,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-22,843.55,137.509995,-5.897904999888448,-10.446113765298982,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-23,851.92,143.690002,-5.207406088659439,-7.15901125130165,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-24,866.23,147.21000700000005,-1.6798519914191345,-3.0237127202164538,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-27,857.51,142.529999,-2.5069352858247296,-4.496117512191178,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-28,855.16,139.919998,-3.1177776770743626,-7.497023254562462,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-29,873.64,146.580002,-0.6244810210094043,-1.8415589387054343,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-04-30,872.81,145.399994,-3.134121302924364,-6.967815911284836,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-05-01,877.52,142.96000700000005,-3.126379934646295,-9.83854137031457,UNDERPERFORM,213.02200000000002,,167.28099999999998,302.697,216.99,249.643,258.584,
2009-05-04,907.24,157.440002,-2.727623622249853,-4.622284289356093,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-05,903.8,155.520004,-3.9266960052724453,-5.556564104652506,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-06,919.53,168.139999,-2.217188796018632,2.775056744191051,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-07,907.39,162.339996,-4.598740445575267,-1.4508590165934199,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-08,929.23,175.839996,-2.655618177627861,7.600047822788514,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-11,909.24,166.720001,-4.698816648673576,2.169388498503011,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-12,908.35,160.860001,-6.95899783875692,-4.261399136736122,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-13,883.92,152.5,-9.735923043931137,-8.928036588737587,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-14,893.07,158.570007,-9.072675069742807,-6.69059366022603,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-15,882.88,154.600006,-9.875257753006272,-8.52070650887573,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-18,909.71,165.720001,-6.710762446803054,-1.8711534263633034,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-19,908.13,161.389999,-7.967570306561944,-6.904708081998701,OUTPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-20,903.47,157.46000700000005,-8.507514076234457,-9.961114765521629,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-21,888.33,157.809998,-11.40001795278417,-12.108050479954603,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-22,887.0,155.899994,-11.798339382488932,-14.929609159926049,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-26,910.33,162.350006,-9.213938088399553,-14.268358089147116,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-27,893.06,156.100006,-10.43246279135075,-16.99457212585953,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-28,906.83,161.669998,-10.257501385480161,-17.16452341204615,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-05-29,919.14,161.070007,-8.733988680369375,-16.056909108377393,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-06-01,942.87,165.309998,-5.177251470810074,-10.691522073748605,UNDERPERFORM,214.79,,170.658,303.723,216.955,249.49200000000002,258.686,
2009-06-02,944.74,163.320007,-6.071723287698461,-13.915240280859997,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-03,931.76,160.880005,-7.9952208387230606,-16.43899348900947,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-04,942.46,167.259995,-6.1378960053381615,-12.694439266160984,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-05,940.09,164.220001,-4.046012676962018,-10.467777346720942,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-08,939.14,166.630005,-5.105742318146456,-10.869212263212813,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-09,942.43,167.520004,-5.422194568773464,-10.345197420009722,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-10,939.15,164.919998,-6.77208969891897,-13.969744089250035,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-11,944.89,167.619995,-7.917125510412926,-14.392240841794068,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-12,946.21,167.53999299999995,-7.738135865908702,-13.639178865979407,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-15,923.72,162.610001,-10.143968871595332,-17.10760939091205,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-16,911.97,159.949997,-11.297319379060799,-18.363699936435975,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-17,910.71,155.839996,-11.665599720654129,-21.225297263051125,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-18,918.37,159.71000700000005,-10.74514301264421,-19.4075750053749,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-19,921.23,162.419998,-9.73819835002253,-17.707857265740923,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-22,893.04,152.399994,-10.520620416015392,-18.493958038163615,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-23,895.1,155.009995,-10.017592359889417,-16.283219026070007,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-24,900.94,156.729996,-10.196961843626639,-17.24920751581438,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-25,920.26,159.380005,-9.458874458874455,-16.541863033241533,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-26,918.9,160.350006,-10.385316806288348,-16.33621900581823,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-29,927.23,161.96000700000005,-10.27124843957149,-16.90949689010357,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-06-30,919.32,160.759995,-11.954335625490842,-18.275639632304006,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-07-01,923.33,159.96000700000005,-11.450711114094725,-18.05747591618084,UNDERPERFORM,214.726,,170.456,304.536,216.581,249.149,258.747,
2009-07-02,896.42,153.550003,-14.572969676177404,-22.422064148711407,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-06,898.72,154.770004,-14.621471932207907,-21.876733522403047,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-07,881.03,151.800003,-17.565215764063026,-25.8897615008567,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-08,879.56,149.240005,-17.450187237796698,-26.86823154761787,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-09,882.68,151.259995,-17.375269119161285,-25.699973713528113,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-10,879.13,149.330002,-17.42622057746136,-26.10352309873789,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-13,901.05,156.28999299999995,-15.92016124517105,-24.358727721390196,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-14,905.84,158.559998,-14.613477617427195,-23.515508403024533,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-15,932.68,165.070007,-11.239269875711377,-16.937548270267154,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-16,940.74,164.669998,-9.923591030084843,-16.211266046971286,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-17,940.38,163.600006,-11.53361305010443,-19.519870717826993,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-20,951.13,164.729996,-10.32236165979954,-18.531158039532514,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-21,954.58,163.419998,-9.69652249593218,-18.769259525722326,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-22,954.07,163.179993,-7.358353158226915,-15.178298805013558,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-23,976.29,168.020004,-4.771705309156182,-12.594284192774996,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-24,979.26,167.449997,-5.882013724698698,-15.672059678176876,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-27,982.18,169.940002,-6.877654733009719,-15.01300457545993,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-28,979.62,169.0,-7.371546360559,-16.76106938265808,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-29,975.15,168.880005,-8.477869129406468,-16.991886217624263,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-30,986.75,173.360001,-7.9086132395076,-15.475379849574455,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-07-31,987.48,174.880005,-8.242968249101,-14.991248225786268,UNDERPERFORM,215.445,,171.332,305.358,216.729,249.519,259.285,
2009-08-03,1002.63,179.550003,-6.574791043524453,-12.273413419391343,UNDERPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-04,1005.65,183.259995,-7.909195802274683,-13.430018768670992,UNDERPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-05,1002.72,189.369995,-8.55767126285839,-9.948166197333041,UNDERPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-06,997.08,188.059998,-8.329655781112088,-8.151405128205125,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-07,1010.48,195.169998,-7.963312111193089,-5.1144945781078865,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-10,1007.1,191.880005,-7.695268821146406,-6.0792940859623945,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-11,994.35,185.100006,-8.049750323654525,-7.639338203895241,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-12,1005.81,189.720001,-7.969549185202817,-8.019002424585542,UNDERPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-13,1012.73,192.529999,-6.193960726194881,-5.180991797375157,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-14,1004.09,191.580002,-5.891560054360556,-3.2179818623588985,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-17,979.73,183.419998,-7.869025117311301,-6.694477498275752,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-18,989.67,186.949997,-5.079462513067934,-1.724228075997014,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-19,996.46,186.850006,-6.53309695997597,-5.854786588125216,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-20,1007.37,191.699997,-2.7813431899555097,1.4124731598818885,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-21,1026.13,195.800003,-1.6061291807302869,2.7228382418402086,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-24,1025.57,194.0,-1.8978199940693274,1.3425310003537527,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-25,1028.0,196.169998,-1.7677974199713287,4.046889404520115,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-26,1028.12,195.929993,-3.6104366087584494,1.3500858191050957,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-27,1030.98,197.830002,-3.5836528570092563,2.79553394848846,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-28,1028.93,198.169998,-5.868737878288854,-0.6317981468314082,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-08-31,1020.62,197.369995,-6.6229952150483555,-0.5893009173219887,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-09-01,998.04,186.979996,-9.146025070322528,-7.118375710281422,OUTPERFORM,215.861,,171.922,305.941,216.68,249.415,259.52299999999997,
2009-09-02,994.75,185.160004,-8.506861410544131,-6.4612241443984475,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-03,1003.24,189.399994,-8.252551486995651,-3.8822678931905497,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-04,1016.4,190.970001,-8.374650680609397,-4.266089417808095,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-08,1025.39,191.660004,-7.649146192088752,-3.9875719864635784,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-09,1033.37,194.919998,-6.886826455217165,-3.2174757661611486,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-10,1044.14,196.710007,-4.636039820988214,-0.3141919595176512,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-11,1042.73,195.210007,-4.457659110483981,-0.5045820668386658,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-14,1049.34,197.929993,-5.1435493202198534,-0.5776617382191929,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-15,1052.63,198.110001,-4.7953692398136845,0.2682452650243361,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-16,1068.76,204.830002,-3.769932380720864,3.884974426991694,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-17,1065.49,204.070007,-2.3820648837827196,6.419489111897403,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-18,1068.3,203.580002,-2.4944552449275847,3.3296101242592746,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-21,1064.66,202.080002,-3.9860757895496146,2.469446187890467,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-22,1071.66,206.619995,-3.38790523241137,4.893897449363327,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-23,1060.87,207.309998,-3.5502582005964234,7.459050460906602,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-24,1050.78,198.729996,-4.991048662724462,1.2224285516993838,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-25,1044.38,196.529999,-5.336052571946515,1.7920919223875176,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-28,1062.98,203.279999,-2.652160375112189,6.179160190846078,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-29,1060.61,202.199997,-3.224599662393368,5.202913712844648,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-09-30,1057.08,201.179993,-4.1066811811130695,4.88503993415399,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-10-01,1029.85,192.380005,-6.91967715403875,-0.39349384070359594,OUTPERFORM,216.50900000000001,,172.74599999999998,306.128,216.942,249.643,260.01099999999997,
2009-10-02,1025.21,192.229996,-7.979463428207256,-1.0500890296990972,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-05,1040.46,198.570007,-6.089734911050337,3.990578748215423,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-06,1054.72,199.960007,-4.90993346436106,4.0212303807154015,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-07,1057.58,203.029999,-3.5125173345011307,7.565562384105973,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-08,1065.48,203.449997,-3.3551933385942534,6.312380370809967,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-09,1071.49,205.100006,-3.8202953188815503,5.781632398688097,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-12,1076.19,205.720001,-3.741435752491007,5.611175313302663,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-13,1073.19,204.669998,-4.229914598559681,5.445642284008989,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-14,1092.02,211.690002,-3.059086712591441,8.131990435061741,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-15,1096.56,210.289993,-2.7682704073489495,7.747089796045414,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-16,1087.68,204.75,-3.4203516249334043,5.070049393699638,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-19,1097.91,205.690002,-2.5310275030627993,5.753214395886896,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-20,1091.06,204.300003,-2.1558604609452026,5.428838917477763,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-21,1081.4,200.410004,-4.553438247469077,1.3246428498533636,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-22,1092.91,206.259995,-3.837152007883704,2.540393314652545,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-23,1079.6,203.050003,-5.060062964982337,0.5198034653465466,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-26,1066.95,197.949997,-6.546435547302687,-4.0056300468483075,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-27,1063.41,196.580002,-7.124141906408843,-4.14939498072836,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-28,1042.63,190.229996,-9.09780466965422,-7.272726510535499,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-29,1066.11,198.470001,-6.170459946137208,-1.5672290441097858,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-10-30,1036.19,189.029999,-9.556769778646746,-7.447123789484822,OUTPERFORM,217.234,,173.95,306.35900000000004,216.96200000000002,249.21099999999998,260.21299999999997,
2009-11-02,1042.88,190.610001,-9.193180432927562,-7.263789290875378,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-03,1045.41,191.429993,-7.976902018432607,-4.926750784402767,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-04,1046.5,188.539993,-9.01819636072786,-7.4150491426784875,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-05,1066.63,193.320007,-6.274823380549,-4.9417260397729645,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-06,1069.3,192.449997,-4.225781026081976,-2.4829028887893734,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-09,1093.08,199.429993,0.1209056935590258,4.45189352727835,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-10,1093.01,198.539993,-0.3437334743521925,3.4385698297533684,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-11,1098.51,201.309998,0.580495710374751,6.682565554041853,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-12,1087.24,197.949997,-0.9348519362186725,2.527575399114168,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-13,1093.48,197.050003,0.8252422708454388,2.475433029944507,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-16,1109.3,199.479996,3.2992820360006503,4.483552320171302,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-17,1110.32,199.619995,1.9399737419550256,2.9075157832253895,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-18,1109.8,201.399994,0.5873182757495599,3.002094323132476,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-19,1094.9,197.330002,-0.2168999708369701,1.9740618565981638,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-20,1091.38,196.199997,2.659179200647177,5.779599542367908,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-23,1106.24,199.080002,3.756366126112609,6.040266697553354,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-24,1105.65,197.580002,4.628385411738001,7.614376657482236,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-25,1110.63,197.169998,3.7467772671225363,6.2223916124984235,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-27,1091.49,191.759995,2.186999709773141,2.4632653741896604,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-11-30,1095.63,197.020004,1.5911430081504419,5.043722595902356,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-12-01,1108.86,197.210007,3.100854478340498,5.44861660894842,OUTPERFORM,217.347,,174.106,306.513,216.899,249.21900000000002,260.285,
2009-12-02,1109.24,196.979996,1.3124845872112711,2.791833669262811,OUTPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-03,1099.92,192.919998,0.03728933797784162,0.291119254049077,OUTPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-04,1105.98,196.330002,-0.06957307431668669,1.4940032930727654,OUTPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-07,1103.25,193.070007,-0.5337324305561886,-0.7862276222129205,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-08,1091.94,191.449997,-1.4503479210476344,-2.72838624581494,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-09,1095.95,192.199997,0.12333272428286524,-0.574207755151912,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-10,1102.35,191.809998,-0.26148166913974036,-2.476100860955388,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-11,1106.41,193.139999,0.31461366892124865,-1.474264150763993,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-14,1114.11,194.270004,0.8709902307852291,-1.6005617748261813,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-15,1107.93,190.949997,-0.6973138181068483,-3.6384774194897496,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-16,1109.18,192.229996,-0.8164104765225999,-3.2707694514319874,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-17,1096.08,188.75,-2.029871557664986,-5.069658451243186,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-18,1102.47,191.369995,-1.8255162649046697,-4.624968491152814,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-21,1114.05,193.889999,-2.164749275489597,-5.294777126845651,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-22,1118.02,194.789993,-1.7988581466842346,-4.9990247512347485,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-23,1120.59,194.100006,-1.74141786137052,-5.5933850507767,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
2009-12-24,1126.48,195.770004,-1.6698527422072007,-5.839064867701116,UNDERPERFORM,217.488,,174.87599999999998,307.183,216.206,248.03400000000002,259.83299999999997,
