,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
2008-09-05,1242.31,178.919998,42.256295159683496,23.486782548738926,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-08,1267.79,183.25,49.02027622685865,27.036395147313684,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-09,1224.51,177.570007,42.53072911816742,22.885817993079584,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-10,1232.04,178.809998,52.74864241612733,27.81272742584966,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-11,1249.05,180.960007,65.99994683961509,35.896666839991994,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-12,1251.7,183.449997,56.45663287626714,26.63951106834521,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-15,1192.7,177.660004,40.01948791397143,20.91472977882738,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-16,1213.6,175.779999,41.54585427868298,18.76224913054014,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-17,1156.39,166.419998,30.271043619322292,11.818850879273635,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-18,1206.51,172.070007,34.61907524770152,13.457736029071988,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-19,1255.08,176.919998,53.76925056051749,24.820087314093154,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-22,1207.09,173.360001,42.209681789799845,19.748564074088183,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-23,1188.22,171.339996,36.46094126834647,15.809394710565638,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-24,1185.87,171.630005,40.303116348406306,21.559602357679708,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-25,1209.18,176.139999,38.02321732281666,21.96371793330172,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-26,1213.27,174.490005,33.370341870946454,19.86672845320396,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-29,1106.42,165.929993,24.502908841302194,15.872902567169756,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-09-30,1166.36,168.0,29.705084293403306,15.44011623335475,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-10-01,1161.06,168.679993,32.90674114859373,16.88725336965218,UNDERPERFORM,216.995,205.545,222.733,247.995
2008-10-02,1114.28,164.179993,26.661589351278224,13.235386811663318,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-03,1099.23,163.070007,26.556293678114606,14.32277632026626,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-06,1056.89,154.419998,15.737313563590982,4.528533257389378,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-07,996.23,148.589996,10.151257159284398,3.6120157977263867,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-08,984.94,145.75,11.257455268389682,0.8092391643486074,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-09,909.92,136.770004,2.482317430283376,-5.310161931457181,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-10,899.22,130.070007,3.16533391461975,-9.617119460298252,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-13,1003.35,147.660004,16.2414847768664,4.360731346359059,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-14,998.01,145.910004,14.958244542993725,2.421730191266902,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-15,907.84,133.979996,4.014665444546295,-6.438548319243331,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-16,946.43,139.080002,8.857629224080421,-2.8024279209568292,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-17,940.55,140.46000700000002,5.603835444174976,-3.4108039253308076,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-20,985.4,151.779999,9.094934957099365,2.602586481566327,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-21,955.05,146.160004,2.495170637475863,-3.3908316725217658,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-22,896.78,137.440002,-3.3069168149226447,-9.80443792477892,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-23,908.11,144.020004,-2.8447630255697076,-4.7234716929486105,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-24,876.77,139.360001,-3.2956488170738374,-6.243271032314778,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-27,848.92,134.580002,-6.684400866191076,-9.798924459763892,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-28,940.51,149.059998,5.633739540630089,0.8729741930574741,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-29,930.09,144.28999299999995,6.874956909429364,-2.5001769545180075,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-30,954.09,150.520004,9.44034687252664,3.7997442865921105,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-10-31,968.75,148.059998,14.968787828439867,3.451651182631754,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-11-03,966.3,148.490005,14.525801787280447,3.1037362004239233,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-04,1005.75,151.850006,18.306827271444035,3.3133828633387763,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-05,952.77,145.78999299999995,18.324184694865984,1.1306804625227151,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-06,904.88,140.0,7.693040083785574,-4.194898234623345,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-07,930.99,147.100006,12.506344410876125,0.7327309507137558,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-10,919.21,142.779999,10.488611094416722,-2.4993191409543924,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-11,898.95,143.059998,7.456638416390748,-4.556675592478976,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-12,852.3,139.119995,0.7792269217580472,-7.506155641083556,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-13,911.29,149.320007,4.255854660275249,-1.4194190174990462,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-14,873.29,144.889999,3.3308090967177018,-3.593049605105758,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-17,850.75,144.25,3.0113333656221153,-1.676782007106059,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-18,859.12,144.5,4.080248110098861,-2.0073286718344185,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-19,806.58,139.899994,-3.8079450453781027,-5.955902996635631,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-20,752.44,133.160004,-9.587493841846594,-11.179291771335276,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-21,800.03,144.860001,-5.417036117514929,-3.900758793261272,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-24,851.81,146.929993,-1.9329956251439184,-3.46890070112148,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-25,857.39,148.009995,-1.4369632942096144,-1.771965837561451,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-26,887.68,148.830002,7.316601383045596,1.8128397365568372,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-28,896.24,151.660004,7.4963417852088154,4.334069177668742,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-12-01,816.21,141.740005,-2.2725367880362612,-1.5831127181471283,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-12-02,848.81,144.770004,2.65710415558027,0.8007304275424953,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-03,870.74,147.949997,10.33617598236123,8.32478754832644,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-04,845.22,141.190002,7.204281981684901,4.724814322254112,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-05,876.07,144.419998,12.469509846714754,6.441631375968604,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-08,909.7,145.570007,18.135186026881378,10.14679373042393,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-09,888.67,143.199997,19.552554047327565,11.076636070068812,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-10,899.24,145.529999,16.310112010761312,9.060249414564625,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-11,873.59,144.309998,14.209700614459408,9.450126229042421,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-12,879.73,144.990005,16.856395202104046,11.857746175657557,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-15,868.57,142.639999,18.15832074984016,11.690548991391037,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-16,913.18,147.729996,30.301646642504476,20.174079557471725,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-17,904.42,143.410004,29.883819453420067,20.990470943984384,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-18,885.28,144.580002,24.18533533463323,19.734991304347837,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-19,887.88,144.440002,30.08277781847484,24.13200477713986,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-22,871.63,143.910004,27.546899236149724,23.316201970425055,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-23,863.16,141.490005,27.586359806660464,24.321243727638063,UNDERPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-24,868.15,142.46000700000005,20.64341300722623,22.26228172662932,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-26,872.8,143.199997,20.993678607075505,23.56544847325437,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-29,869.42,143.089996,15.808402376322018,21.67516873597226,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-30,890.64,145.419998,17.72387813098937,21.965943421137048,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-31,903.25,147.929993,19.811908899176277,20.966548197182533,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2009-01-02,931.8,151.28999299999995,19.750167069346624,21.459533902689977,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-05,927.45,152.380005,16.75583810662806,18.842617229428992,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-06,934.7,151.160004,19.215856333860536,16.474036958499273,UNDERPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-07,906.65,148.639999,17.970437452832645,15.260538873885121,UNDERPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-08,909.73,149.199997,10.549020560929389,11.218787680303599,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-09,890.35,147.770004,10.448816553366758,12.681108072907655,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-12,870.26,147.990005,6.927311151521098,13.12490221774716,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-13,871.79,145.009995,4.67425497682683,9.144960039553208,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-14,842.62,143.119995,3.2698482731573275,9.377140571166631,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-15,843.74,144.020004,7.13750587279216,12.287548428486982,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-16,850.12,146.979996,6.548685876145233,12.723366153258443,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-20,805.22,144.160004,-0.7224934655027826,10.306834336110882,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-21,840.24,146.130005,0.7023178887317627,10.48692766093029,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-22,827.5,146.029999,-1.7804154302670572,9.747483236847776,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-23,831.95,146.440002,-0.422511610092402,11.361218250950555,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-26,836.57,149.889999,2.5774017534179405,14.586041810045725,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-27,845.71,150.410004,2.490426099180776,13.474161143549711,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-28,874.09,151.470001,2.0465583263285847,14.299725647457716,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-29,845.14,150.28999299999995,-1.5825696086080643,15.023716821560761,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-30,825.88,146.71000700000005,-1.856209150326793,13.834575813369998,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-02-02,825.44,147.46000700000005,-3.124193131939057,13.710683960323822,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-03,838.51,148.759995,-3.0960360568588863,13.557248091603057,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-04,832.23,149.919998,-4.297378104875804,14.285718859582497,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-05,845.85,150.740005,1.6170304785016576,16.491508492651086,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-06,868.6,152.21000700000005,2.178618482966299,17.048612114274775,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-09,869.89,150.679993,3.1225179301760386,17.315470767432718,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-10,827.16,146.179993,-2.9063761855573245,13.41453497877676,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-11,833.74,145.360001,-3.7507359477275126,13.111825270867072,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-12,835.19,144.020004,-2.6028850975498785,11.11797152134888,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-13,826.84,143.619995,-3.311660975723829,10.400491518194821,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-17,789.17,136.580002,-9.668742273705423,4.029255298992984,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-18,788.42,134.820007,-9.668770981084085,2.9631930202658863,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-19,778.94,135.679993,-11.233931990154067,0.9373568060907056,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-20,770.05,132.160004,-15.121687756271774,-3.122704927762865,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-23,743.33,128.919998,-17.755034299623805,-5.2546546866864,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-24,773.14,133.440002,-15.920089610996923,-1.6219382307721797,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-25,764.9,131.850006,-15.703280838448741,-3.3570235541974913,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-26,752.83,129.619995,-18.983459423393555,-6.384523727490521,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-27,735.09,127.709999,-19.153358849148738,-7.194246005419336,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-03-02,700.82,122.93,-22.846920239995594,-11.18416556074948,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-03,696.33,118.529999,-21.22250882432799,-11.97177550561197,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-04,712.87,120.75,-20.177589662624428,-9.982107574042843,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-05,682.55,116.360001,-22.690512866980793,-11.128078193664914,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-06,683.38,116.699997,-24.879357157775562,-10.86840048941269,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-09,676.53,113.809998,-25.502956625152784,-14.550644724819506,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-10,719.6,116.519997,-20.351533531827293,-11.094156281003453,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-11,721.36,115.889999,-18.795942949129262,-10.544194275317775,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-12,750.74,117.599998,-15.361894024802702,-9.836690706561635,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-13,756.55,119.230003,-16.892775147474005,-11.042301059779913,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-16,753.89,122.290001,-15.583499428929748,-6.911771595941662,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-17,778.12,124.559998,-14.193398983271399,-7.030898851497214,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-18,794.35,128.220001,-13.57682181169354,-4.277712675126077,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-19,784.04,129.779999,-16.845376350928554,-6.967742652329745,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-20,768.54,128.96000700000002,-18.65063403687788,-6.489737321739164,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-23,822.92,134.149994,-11.681119601614153,-0.9670846982903436,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-24,806.12,131.139999,-14.466396451838804,-3.997076691197232,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-25,813.88,130.820007,-13.425310342626773,-4.013490557593602,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-26,832.86,132.860001,-11.316736588793997,-2.1289127071823177,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-27,815.94,130.850006,-13.421686491304385,-3.1458177729466574,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-30,787.53,128.259995,-16.14438588084971,-6.550094717668486,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-31,797.87,130.389999,-15.5594831144366,-7.446057373436366,OUTPERFORM,212.709,199.486,210.445,249.579
2009-04-01,811.08,130.690002,-14.281184937804504,-7.938859146435551,OUTPERFORM,212.709,199.486,210.445,249.579
2009-04-02,834.38,132.259995,-9.67176200580263,-4.800977712566357,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-03,842.5,133.059998,-7.6175751395331055,-3.879213516972435,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-06,835.48,131.5,-8.260587892962635,-4.88245931283906,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-07,815.55,130.809998,-11.195923211777393,-7.482849617956344,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-08,825.16,132.550003,-10.428448921550537,-5.1181060512120125,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-09,856.56,132.520004,-4.084923407686103,-5.139579924257265,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-13,858.73,130.660004,-4.063233158306334,-5.544710394784802,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-14,841.5,128.880005,-6.597553666170897,-7.533361761609925,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-15,852.06,129.679993,-7.410949079607942,-8.534353283498053,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-16,865.3,131.0,-5.833061268908479,-7.158047888389185,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-17,869.6,131.179993,-6.215286390647412,-7.885689687923881,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-20,832.39,129.399994,-9.455902188574171,-8.809020809401868,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-21,850.08,130.03999299999998,-7.933241636251398,-9.549983040968701,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-22,843.55,128.440002,-5.897904999888448,-7.643635913529511,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-23,851.92,128.889999,-5.207406088659439,-8.230685829064143,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-24,866.23,128.509995,-1.6798519914191345,-6.483774654108199,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-27,857.51,129.610001,-2.5069352858247296,-5.352709867785732,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-28,855.16,130.089996,-3.1177776770743626,-5.361567455761884,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-29,873.64,131.28999299999998,-0.6244810210094043,-4.1259010643215905,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-30,872.81,130.940002,-3.134121302924364,-5.7714483275753015,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-05-01,877.52,134.419998,-3.126379934646295,-4.095323798649431,UNDERPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-05-04,907.24,136.419998,-2.727623622249853,-4.581382775537646,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-05,903.8,136.070007,-3.9266960052724453,-5.012211518324605,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-06,919.53,135.639999,-2.217188796018632,-4.606514458027789,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-07,907.39,136.429993,-4.598740445575267,-4.89369407236725,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-08,929.23,138.46000700000002,-2.655618177627861,-4.530091736399989,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-11,909.24,137.610001,-4.698816648673576,-4.576662977348056,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-12,908.35,138.410004,-6.95899783875692,-6.429146923054995,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-13,883.92,134.649994,-9.735923043931137,-10.293145491279997,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-14,893.07,134.139999,-9.072675069742807,-10.471869979685389,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-15,882.88,130.929993,-9.875257753006272,-10.725494729974228,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-18,909.71,130.929993,-6.710762446803054,-10.822785208013242,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-19,908.13,133.190002,-7.967570306561944,-10.430393619981048,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-20,903.47,131.059998,-8.507514076234457,-10.922317986735608,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-21,888.33,129.550003,-11.40001795278417,-12.60203299202679,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-22,887.0,130.429993,-11.798339382488932,-10.957129600140082,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-26,910.33,134.029999,-9.213938088399553,-7.641948995381364,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-27,893.06,131.369995,-10.43246279135075,-9.63682041419659,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-28,906.83,133.979996,-10.257501385480161,-8.757831892068435,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-29,919.14,133.949997,-8.733988680369375,-8.796894151184521,UNDERPERFORM,214.79,198.798,208.217,249.49200000000002
2009-06-01,942.87,139.5,-5.177251470810074,-4.804144490439521,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-06-02,944.74,137.910004,-6.071723287698461,-6.974702192242843,UNDERPERFORM,214.726,199.054,207.274,249.149
2009-06-03,931.76,135.46000700000002,-7.9952208387230606,-7.856600498489907,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-04,942.46,136.600006,-6.1378960053381615,-7.055858290427574,UNDERPERFORM,214.726,199.054,207.274,249.149
2009-06-05,940.09,136.28999299999998,-4.046012676962018,-6.006901379310358,UNDERPERFORM,214.726,199.054,207.274,249.149
2009-06-08,939.14,135.75,-5.105742318146456,-6.514707350713122,UNDERPERFORM,214.726,199.054,207.274,249.149
2009-06-09,942.43,135.100006,-5.422194568773464,-7.573368099792943,UNDERPERFORM,214.726,199.054,207.274,249.149
2009-06-10,939.15,137.25,-6.77208969891897,-6.715153037614597,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-11,944.89,140.880005,-7.917125510412926,-6.092520168177029,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-12,946.21,141.96000700000005,-7.738135865908702,-5.536326893374522,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-15,923.72,138.929993,-10.143968871595332,-7.107518816629033,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-16,911.97,138.429993,-11.297319379060799,-7.29927600215261,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-17,910.71,138.25,-11.665599720654129,-7.1773881136378614,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-18,918.37,141.389999,-10.74514301264421,-4.698033130911083,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-19,921.23,139.699997,-9.73819835002253,-5.211024385567098,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-22,893.04,139.699997,-10.520620416015392,-4.524336852990995,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-23,895.1,138.330002,-10.017592359889417,-4.646036172039336,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-24,900.94,139.380005,-10.196961843626639,-4.232505356792171,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-25,920.26,141.779999,-9.458874458874455,-2.9103609046795875,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-26,918.9,141.100006,-10.385316806288348,-3.4355250285903582,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-29,927.23,142.410004,-10.27124843957149,-2.4789392760319218,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-30,919.32,141.899994,-11.954335625490842,-2.8680964574740786,OUTPERFORM,214.726,199.054,207.274,249.149
2009-07-01,923.33,143.770004,-11.450711114094725,-1.493657447625707,OUTPERFORM,214.726,199.054,207.274,249.149
2009-07-02,896.42,139.070007,-14.572969676177404,-5.919361105158116,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-06,898.72,140.449997,-14.621471932207907,-5.700285273260564,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-07,881.03,137.419998,-17.565215764063026,-9.107747746441596,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-08,879.56,136.940002,-17.450187237796698,-8.907070991723941,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-09,882.68,137.46000700000002,-17.375269119161285,-9.063242020025331,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-10,879.13,136.940002,-17.42622057746136,-8.83430156554087,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-13,901.05,138.96000700000002,-15.92016124517105,-7.298190418873518,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-14,905.84,140.160004,-14.613477617427195,-7.454601006033701,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-15,932.68,142.970001,-11.239269875711377,-4.1370511206721865,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-16,940.74,143.25,-9.923591030084843,-3.619730080746486,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-17,940.38,142.190002,-11.53361305010443,-5.181384794147181,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-20,951.13,143.449997,-10.32236165979954,-4.506726105001158,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-21,954.58,145.029999,-9.69652249593218,-2.6186760110839424,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
2009-07-22,954.07,144.21000700000005,-7.358353158226915,-1.4150888803328154,OUTPERFORM,215.445,199.28599999999997,207.692,249.519
