,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Real Estate (Sector) Performance (%),S&P 500 Real Estate (Sector) Outperform/Underperform,overall,commodities,housing,shelters,transportations
2012-02-23,1363.46,137.360001,-3.883543054527505,-7.4331141413377715,UNDERPERFORM,228.80700000000002,187.863,221.579,255.47400000000002,271.216
2012-02-24,1365.74,137.149994,-4.349226804123707,-7.748707980745384,UNDERPERFORM,228.80700000000002,187.863,221.579,255.47400000000002,271.216
2012-02-27,1367.59,137.270004,-4.262572804659504,-7.921919668340227,UNDERPERFORM,228.80700000000002,187.863,221.579,255.47400000000002,271.216
2012-02-28,1372.18,136.050003,-3.3301630913381897,-7.581009081807899,UNDERPERFORM,228.80700000000002,187.863,221.579,255.47400000000002,271.216
2012-02-29,1365.68,135.740005,-3.388559543853187,-7.879199543432669,UNDERPERFORM,228.80700000000002,187.863,221.579,255.47400000000002,271.216
2012-03-01,1374.09,136.610001,-3.9339746637210182,-7.739586316086278,UNDERPERFORM,228.80700000000002,187.863,221.579,255.47400000000002,271.216
2012-03-02,1369.63,136.679993,-5.333185880466407,-8.91643687746818,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-05,1364.33,137.520004,-4.978374576023292,-8.289425307557686,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-06,1343.36,135.46000700000002,-6.949552881851373,-10.646436913729406,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-07,1352.63,136.110001,-5.420410446456659,-9.813144179872024,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-08,1365.91,135.729996,-4.258197468212465,-10.326377442346878,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-09,1370.87,136.809998,-3.44830014860934,-8.945092845257896,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-12,1371.09,137.330002,-3.314998942246672,-8.12203045345533,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-13,1395.95,140.259995,-0.46205514713747453,-6.073800896353032,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-14,1394.28,140.029999,-2.237429795469048,-6.826797842754539,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-15,1402.6,140.320007,-4.090480163017474,-8.496901526042333,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-16,1404.17,140.850006,-3.7824540726477784,-8.001306022156529,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-19,1409.75,142.509995,-3.86779136293276,-7.232131468302672,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-20,1405.52,141.559998,-3.8559672752395913,-8.03014563448733,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-21,1402.89,141.380005,-3.7237072367292345,-8.057487596865764,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-22,1392.78,139.410004,-4.6707095043189035,-9.696852257518728,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-23,1397.11,140.070007,-5.0953726598375155,-9.591419784031096,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-26,1416.51,141.320007,-3.7729696681498615,-8.778718806851515,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-27,1412.52,141.279999,-3.954633230886395,-8.87512552970765,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-28,1405.54,140.770004,-4.53699553092356,-9.652778507833625,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-29,1403.28,140.740005,-4.70926166110972,-9.352048478424857,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-03-30,1408.47,142.21000700000005,-4.893513579213204,-8.681685832702357,UNDERPERFORM,229.187,188.067,221.99200000000002,256.056,271.231
2012-04-02,1419.04,142.979996,-4.504771262062746,-8.603941337203501,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-03,1413.38,142.080002,-5.304979364313656,-9.606814908052574,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-04,1398.96,140.410004,-6.412186164127876,-10.782818948315587,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-05,1398.08,139.949997,-6.4716822092292015,-11.396011612459855,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-09,1382.2,138.369995,-8.034811305690104,-12.771864944466227,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-10,1358.59,136.110001,-9.43820074924343,-14.00682217593392,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-11,1368.71,137.5,-9.227106324278434,-13.336697003990993,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-12,1387.57,139.240005,-7.616048363471739,-11.181985426242635,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-13,1370.26,138.509995,-8.534086282048714,-10.868725644867139,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-16,1369.57,140.550003,-9.490011036433454,-9.950024859687023,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-17,1390.78,141.820007,-7.015397369810994,-8.978878877849672,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-18,1385.14,141.199997,-8.347173606653913,-9.370992117375,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-19,1376.92,140.679993,-8.941089331534524,-9.774246533789722,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-20,1378.53,142.580002,-8.669727505813619,-8.22015031013259,OUTPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-23,1366.94,140.339996,-9.947099009835759,-10.62854429490252,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-24,1371.97,142.009995,-9.560912584623694,-9.714539182413183,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-25,1390.69,144.279999,-8.472914184924607,-8.637284177270566,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-26,1399.98,144.419998,-7.916044542961065,-8.25816298130051,UNDERPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-27,1403.36,145.649994,-7.757430753657879,-7.122823939167411,OUTPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-04-30,1397.91,145.520004,-8.019529013876914,-7.406464560792447,OUTPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-05-01,1405.82,147.660004,-8.172756607051879,-6.562042058862517,OUTPERFORM,228.713,186.81,222.06900000000002,256.45099999999996,270.678
2012-05-02,1402.31,146.679993,-7.251562551671686,-7.029226544229539,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-03,1391.57,146.179993,-7.378096670704604,-5.987530838396982,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-04,1369.1,144.360001,-9.66613882290842,-8.02166055473068,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-07,1369.58,145.449997,-7.949054004099876,-5.613243778848398,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-08,1363.72,145.259995,-8.899488289443802,-6.187032580393515,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-09,1354.58,145.529999,-10.647167857307771,-7.0749006635917215,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-10,1357.99,144.800003,-10.344759289090765,-7.899756978121375,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-11,1353.39,145.110001,-10.85561849558687,-7.596785870972333,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-14,1338.35,143.360001,-12.250852347233154,-9.41488340120319,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-15,1330.66,143.029999,-13.581722182895062,-10.286642865248064,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-16,1324.8,140.610001,-14.055505819158466,-11.270271904648999,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-17,1304.86,138.479996,-15.502570810614802,-12.10409815098512,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-18,1295.22,135.570007,-16.500986345878623,-13.797924873200863,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-21,1315.99,138.380005,-15.436763439616508,-12.033560002969423,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-22,1316.63,138.869995,-15.191822116871068,-11.559042502635531,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-23,1318.86,137.729996,-15.159663433085457,-12.379926046441547,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-24,1320.68,139.830002,-15.515950947717227,-11.533592452658393,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-25,1317.82,139.179993,-15.562247709361188,-11.54751338236365,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-29,1332.42,141.369995,-14.153727208298427,-9.777271558143196,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-30,1313.32,138.649994,-15.17883668961597,-10.910499553090691,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-05-31,1310.33,138.979996,-15.93497186776245,-11.393056625066379,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-06-01,1278.04,135.929993,-17.32177513261741,-13.354163266376752,OUTPERFORM,228.524,185.83700000000002,222.31900000000002,256.813,270.582
2012-06-04,1278.18,134.429993,-17.901714315076855,-14.53910334636167,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-05,1285.5,136.78999299999998,-17.154844073236287,-13.237352829193139,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-06,1315.13,138.889999,-15.900036450373134,-12.233807898894167,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-07,1314.99,139.369995,-15.859487474805633,-12.008336460687774,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-08,1325.66,140.699997,-15.519471829415178,-11.670536014148713,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-11,1308.93,138.440002,-16.21078371752114,-13.350442176868194,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-12,1324.18,138.770004,-15.670753064798593,-13.66803553353131,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-13,1314.88,138.949997,-15.370505055706085,-13.183383695406746,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-14,1329.1,139.96000700000002,-14.800189746022397,-13.567582875150242,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-15,1342.84,141.860001,-13.548104655953852,-12.958642482725292,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-18,1344.78,143.229996,-13.965465398222731,-12.967132583278074,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-19,1357.98,143.619995,-13.427811884407204,-12.94702480172203,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-20,1355.69,143.300003,-14.61457552606551,-13.768197715593832,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-21,1325.51,140.880005,-16.810910209179287,-15.837262774581884,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-22,1335.02,140.940002,-15.975705699090536,-15.735976196818612,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-25,1313.72,140.100006,-15.372722822025809,-14.708382890185767,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-26,1319.99,141.380005,-16.1682237055196,-15.153333278721314,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-27,1331.85,141.720001,-14.185475609048915,-14.176711252446228,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-28,1329.04,141.300003,-13.788831157037118,-14.077223728985533,UNDERPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-06-29,1362.16,146.679993,-12.415367304291912,-12.393239483680796,OUTPERFORM,228.59,185.502,222.50799999999998,257.153,272.538
2012-07-02,1365.51,147.699997,-12.60736,-11.572772625113892,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-03,1374.02,148.800003,-12.969508101192062,-11.596960069042773,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-05,1367.58,147.580002,-13.377966670678177,-12.617678445246472,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-06,1354.68,147.889999,-14.539857175300918,-12.27310639135003,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-09,1352.46,148.369995,-14.522449185964204,-11.547638859316834,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-10,1341.47,146.25,-15.82193886835549,-13.33333333333333,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-11,1341.45,147.130005,-16.031848369711486,-13.574952608818347,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-12,1334.76,147.570007,-15.665634674922602,-12.881511381318322,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-13,1356.78,149.770004,-15.073329202110674,-12.142897212747716,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-16,1353.64,150.25,-16.15316955934639,-11.752611058164309,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-17,1363.67,151.600006,-15.692735703245742,-11.204820739291765,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-18,1372.78,150.029999,-15.571108760363117,-12.56483332513162,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-19,1376.51,149.279999,-15.69066999859129,-12.946114717660706,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-20,1362.66,148.160004,-16.230089692439154,-13.250184394585673,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-23,1350.52,147.369995,-17.33365979065924,-13.818716374269012,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-24,1338.31,146.199997,-18.0845529052437,-14.602803994208013,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-25,1337.89,146.690002,-18.932462401686912,-14.991884735650041,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-26,1360.02,147.589996,-18.010827234473524,-14.658266281273658,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-27,1385.97,150.389999,-16.025738123080092,-13.034172736015782,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-30,1385.3,150.619995,-16.92204357499686,-13.207329102519882,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-07-31,1379.32,150.419998,-17.222092192835582,-13.804365188366441,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-08-01,1375.32,150.729996,-17.604064319777624,-14.333618317708751,OUTPERFORM,229.918,187.52599999999998,223.03099999999998,257.647,274.349
2012-08-02,1365.0,150.270004,-17.540097260398102,-12.501455907142889,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-03,1390.99,151.669998,-15.72362481899534,-10.1693901959107,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-06,1394.23,151.059998,-15.48072259941804,-10.387381071889024,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-07,1401.35,149.5,-15.584376468320427,-10.735608090174543,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-08,1402.22,147.830002,-14.93241767575043,-9.64488656167174,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-09,1402.8,147.53999299999995,-15.208442889005758,-9.250835782373812,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-10,1405.87,147.550003,-13.789445282509794,-7.515350712093838,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-13,1404.11,147.46000700000005,-14.40545713902538,-8.238948504771882,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-14,1403.93,147.559998,-13.94218391790999,-6.919826574905863,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-15,1405.53,147.880005,-12.640313257505131,-5.56229083753218,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-16,1415.51,148.610001,-12.760699142096444,-6.162779761406179,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-17,1418.16,149.199997,-13.704681814309538,-6.639134680422187,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-20,1418.13,148.520004,-13.676566371034982,-5.845061942276464,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-21,1413.17,148.570007,-13.096123926131364,-4.732279667821981,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-22,1413.49,148.270004,-12.342792647533052,-3.2116965440081358,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-23,1402.08,147.259995,-14.317142926984284,-5.487454662569213,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-24,1411.13,147.990005,-13.253582340031834,-6.282058608522356,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-27,1410.44,148.429993,-13.94718859820382,-6.294192788921437,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-28,1409.3,148.720001,-14.681470629188587,-6.347608192425547,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-29,1410.49,148.679993,-13.4100298969262,-5.353620990607199,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-30,1399.48,148.529999,-11.882079600047856,1.0751970277345535,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-08-31,1406.58,149.139999,-11.670842674403282,-0.4073462437395703,OUTPERFORM,231.015,189.115,223.463,258.233,275.08
2012-09-04,1404.94,149.360001,-10.689153195303502,0.24833612160763963,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-05,1403.44,149.630005,-11.623835821741402,-1.455473563105203,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-06,1432.12,151.179993,-10.67450070481395,-1.5049918071212476,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-07,1437.92,151.300003,-10.865360773617649,-3.192776392279928,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-10,1429.08,150.050003,-11.031700575242176,-3.9557019511157088,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-11,1433.56,150.559998,-11.232476346163377,-2.3035513444711553,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-12,1436.56,151.270004,-10.998215701823943,-2.7390182134573338,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-13,1459.99,153.759995,-9.62108690672957,-0.7487755066973301,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-14,1465.77,154.75,-10.179607694146053,0.7946336272691479,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-17,1461.19,153.759995,-10.92803238116138,-0.659002459355229,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-18,1459.32,151.830002,-11.680546141183301,-3.465155795175201,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-19,1461.05,151.190002,-11.591896503733468,-3.859845601546663,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-20,1460.26,148.970001,-12.82133944669317,-7.2069219537090445,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-21,1460.15,149.259995,-13.096137936780961,-7.084165880753012,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-24,1456.89,149.360001,-13.409212481426447,-6.99296050795094,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-25,1441.59,146.809998,-13.999618197654307,-8.461158858300323,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-26,1433.32,147.009995,-14.729521509182531,-8.60997508013195,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-27,1447.15,147.46000700000005,-14.337889272332283,-9.104351454215632,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-09-28,1440.67,147.139999,-14.858547713183102,-9.189656293215197,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-10-01,1444.49,146.25,-14.805989867475066,-9.916849648899928,OUTPERFORM,231.638,189.812,223.949,258.816,275.312
2012-10-02,1445.75,147.009995,-14.573473017448702,-9.286685909992421,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-03,1450.99,148.009995,-13.935845878263764,-6.6065126604369695,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-04,1461.4,147.899994,-13.53941724596952,-6.940162012087924,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-05,1460.93,148.110001,-13.63875506162623,-6.977766568409949,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-08,1455.88,147.639999,-13.614544332563938,-6.598347275330996,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-09,1441.48,146.869995,-14.500937151533844,-6.725524913764325,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-10,1432.56,147.449997,-15.018419319819909,-4.950691518381644,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-11,1432.84,147.21000700000005,-16.05453256545607,-4.644382541638059,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-12,1428.59,146.839996,-16.440599647885268,-4.444590413803462,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-15,1440.13,148.720001,-15.64077931511182,-3.1455564347986464,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-16,1454.92,149.059998,-14.283862681678116,-2.587900860334569,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-17,1460.91,148.949997,-13.602143224654185,-2.109625996066611,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-18,1457.34,150.910004,-14.146852982067537,-0.6648196506690351,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-19,1433.19,149.380005,-15.267053718177625,-2.5951982094731485,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-22,1433.82,148.190002,-15.13196446222781,-2.5642672776452824,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-23,1413.11,147.330002,-16.58934221088918,-1.812729720505235,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-24,1408.75,147.330002,-16.414005067076467,-1.4712746704425461,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-25,1412.97,146.630005,-14.94895625165531,-0.11580244994953137,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-26,1411.94,146.089996,-14.729169057209967,1.783597169815354,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-10-31,1412.16,147.429993,-14.209688589723335,3.7143856650461826,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-11-01,1427.59,147.589996,-13.602445002572095,1.6880232994903155,OUTPERFORM,231.24900000000002,188.453,224.50400000000002,259.216,275.043
2012-11-02,1414.2,148.410004,-13.915266617969312,2.2741389134164347,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-05,1417.26,147.690002,-14.466251448435695,1.2962955837524825,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-06,1428.39,148.059998,-14.13345356176735,0.3660479835670305,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-07,1394.53,148.529999,-15.82889701710547,0.9789945197904437,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-08,1377.51,146.059998,-15.51506304891811,-0.30714423271941405,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-09,1379.85,146.440002,-15.603439839506784,0.3151157779179403,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-12,1380.03,145.639999,-15.75782733171771,-0.30120686882247893,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-13,1374.53,146.309998,-15.826377704428129,0.5705265485434818,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-14,1355.49,142.720001,-17.3365776907737,-1.2591615387721466,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-15,1353.33,141.970001,-18.132818738355073,-2.3522924709559967,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-16,1359.88,142.899994,-17.835995843101227,-0.8534038418995582,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-19,1386.89,144.25,-16.208606970885164,-1.9907549526789303,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-20,1387.81,145.199997,-16.982610620263095,-3.521596677740868,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-21,1391.03,144.660004,-17.39677789060505,-3.790899815170945,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-23,1409.15,146.330002,-16.575396801903942,-3.1119625446067833,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-26,1406.29,145.399994,-16.462320751802885,-2.9242923148904643,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-27,1398.94,145.399994,-17.123916610880396,-3.0537419136882793,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-28,1409.93,145.03999299999995,-16.945688030160223,-4.5726769993856164,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-29,1415.95,145.919998,-16.941387644008543,-3.797465233269104,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-11-30,1416.18,146.610001,-17.927349436691543,-6.5523602941701675,OUTPERFORM,231.22099999999998,187.71599999999998,224.757,259.644,277.493
2012-12-03,1409.46,146.630005,-18.16598348758084,-6.252796336479838,OUTPERFORM,231.679,187.97099999999998,225.106,260.142,278.81
2012-12-04,1407.05,147.369995,-17.712043323917637,-3.9559482018254988,OUTPERFORM,231.679,187.97099999999998,225.106,260.142,278.81
2012-12-05,1409.28,146.0,-17.190805246086583,-4.1113852657094885,OUTPERFORM,231.679,187.97099999999998,225.106,260.142,278.81
