,S&P 500,S&P 500 Consumer Discretionary (Sector),S&P 500 Performance (%),S&P 500 Consumer Discretionary (Sector) Performance (%),S&P 500 Consumer Discretionary (Sector) Outperform/Underperform,overall,durables,jewelry and watches,jewelry,watches,sporting goods,"pets, pet products and services"
2005-07-19,1229.35,271.269989,-6.317393789293202,0.5783982989343572,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-20,1235.2,272.519989,-6.830798937967653,-0.19045560462166433,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-21,1227.04,271.730011,-7.369438195461486,-0.5489880099591282,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-22,1233.68,273.390015,-6.90191225078105,-0.2553836368402118,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-25,1229.03,271.339996,-7.0922629171863765,-1.075508732802588,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-26,1231.16,273.0,-5.724699828473412,0.5080645848623888,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-27,1236.79,273.850006,-4.2168768005947825,1.738675474225282,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-28,1243.72,276.440002,-3.9227500965623774,2.5218760650195016,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-07-29,1234.18,273.76001,-4.4811466782242455,2.3440204248390994,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-08-01,1235.35,273.890015,-2.7528496756722753,3.7619428468612215,OUTPERFORM,196.1,114.7,128.8,132.8,115.7,116.2,123.7
2005-08-02,1244.12,275.02999900000003,-1.401954335438782,4.29259731763445,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-03,1245.04,274.130005,-1.735554801385919,3.1649871926652473,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-04,1235.86,271.51001,-2.076746931628204,3.0007601744895362,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-05,1226.42,269.369995,-2.400165528657139,2.8286777578947264,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-08,1223.13,268.790009,-2.815894229164828,2.583779972603528,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-09,1231.38,271.640015,-3.2603230469486544,2.7188514553744714,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-10,1229.13,271.27999900000003,-3.986220472440938,2.1347141749961107,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-11,1237.81,272.720001,-1.7509743068729322,4.222871345980339,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-12,1230.39,272.070007,-3.125762741223048,2.9125892293488054,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-15,1233.87,273.600006,-4.032013440044812,1.861504053726648,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-16,1219.34,268.700012,-5.346912794398484,0.4523616005219555,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-17,1220.24,269.77999900000003,-3.560448592812715,2.4416149054502068,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-18,1219.02,269.0,-3.547098152470618,2.6756785631389945,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-19,1219.71,267.619995,-2.9009274370099147,2.1138615212156653,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-22,1221.73,267.200012,-2.87774359463564,2.0314674272287503,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-23,1217.59,266.480011,-2.7717000718677665,2.130920482515841,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-24,1209.59,264.309998,-2.2506141711921446,2.6287135060246047,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-25,1212.37,265.359985,-0.9250708921377249,3.8753533738061785,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-26,1205.1,263.76001,-2.027576338980852,2.6663056686574205,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-29,1212.28,264.630005,-3.4931855814546053,0.8767651865891901,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-30,1208.41,262.149994,-3.4461543378557558,0.306098328538007,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-08-31,1220.33,264.149994,-1.5966068073508533,1.5375745117257145,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-09-01,1221.59,261.549988,-1.4942102377189292,0.8716028082670801,OUTPERFORM,198.8,115.1,130.3,134.3,116.6,116.6,124.1
2005-09-02,1218.02,260.570007,-2.729595911196303,-0.44320633906976825,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-06,1233.39,264.98999,-0.9802504816955548,1.9623589617323134,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-07,1236.36,267.25,-0.6540779429489829,3.0858244937319146,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-08,1231.67,264.799988,-1.510523285568055,1.557105988996943,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-09,1241.48,266.609985,0.18398967075532457,3.6062637348207582,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-12,1240.56,267.450012,-0.436597110754422,3.783468973994464,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-13,1231.2,263.799988,-3.2737043060171,0.25080678056508265,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-14,1227.16,261.149994,-3.3884427649189086,-0.8579818403556261,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-15,1227.73,261.619995,-4.097829228473904,-0.7511422439041904,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-16,1237.91,261.869995,-2.5965646662627573,0.19513698701811855,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-19,1231.02,258.480011,-3.379693582820542,-1.162426631946678,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-20,1221.34,253.970001,-3.4880045516325953,-2.168722985314575,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-21,1210.2,250.139999,-4.508655925008275,-3.7071218415457574,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-22,1214.62,254.169998,-4.543275465055063,-2.1180786092539705,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-23,1215.29,254.77999900000003,-3.441125059590011,-0.24275450844370994,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-26,1215.63,254.880005,-2.1452490581833294,1.4932504779745503,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-27,1215.66,254.240005,-1.6615434395728768,2.5905890641024776,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-28,1216.89,252.610001,-1.425689961036536,1.3073972013459612,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-29,1227.68,254.770004,-0.742202027715333,2.850105688301885,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-09-30,1228.81,256.410004,-2.460688516522336,1.480193940556429,OUTPERFORM,199.1,115.1,127.9,131.5,116.2,116.9,124.6
2005-10-03,1226.7,255.880005,-1.795649772241481,2.5817843763487502,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-04,1214.47,253.970001,-2.0817711986712784,2.6390231762122296,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-05,1196.39,249.960007,-5.11693935332419,-1.0372931266347862,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-06,1191.49,250.020004,-6.099079503183913,-1.941403686938059,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-07,1195.9,250.339996,-5.71586250394197,-0.6823780106512523,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-10,1187.33,248.27999900000003,-6.0061747941735355,-1.248905824905766,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-11,1184.87,247.360001,-7.327050174025274,-2.8436782519164594,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-12,1177.68,244.550003,-7.753043096830792,-3.902072129865952,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-13,1176.84,245.479996,-7.40251156642433,-2.6104903801514756,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-14,1186.57,247.880005,-7.111264198651968,-2.5245764546845018,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-17,1190.1,248.649994,-7.043045607567155,-2.8900583272044478,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-18,1178.14,245.570007,-7.9117683841920865,-4.16780214634146,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-19,1195.76,250.350006,-6.27150661953173,-1.911997052258696,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-20,1177.8,247.330002,-7.367791864598738,-2.113427016372549,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-21,1179.59,246.860001,-6.821754413681436,-1.0184414840041955,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-24,1199.38,251.429993,-5.695033063114763,-0.5458664652969958,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-25,1196.54,249.460007,-5.5417844230070905,-1.2196032649767319,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-26,1191.38,248.110001,-6.058144944449262,-2.0334810478062404,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-27,1178.9,242.889999,-8.29820003422579,-5.4865915205491,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-28,1198.41,247.479996,-7.489405062411702,-4.687078097910524,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-10-31,1207.01,251.240005,-6.9727471714400195,-3.739461685823753,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-11-01,1202.76,251.380005,-7.643400138216993,-3.5379895578360077,OUTPERFORM,198.1,115.0,127.8,131.6,114.2,115.8,125.2
2005-11-02,1214.76,255.830002,-6.3783217214378185,-0.8871815606536049,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-03,1219.94,256.070007,-6.073204909071306,-0.620951573437456,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-04,1220.14,256.880005,-5.6342276429051985,0.5283160510637153,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-07,1222.81,258.720001,-5.6517445180007115,1.7341052395431156,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-08,1218.59,255.589996,-5.906925387424811,0.6775125197446163,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-09,1220.65,255.789993,-6.232235861666324,-0.31954797082427433,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-10,1230.96,259.799988,-5.621492317600508,0.611876304655401,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-11,1234.72,260.52999900000003,-5.412258593349007,0.7969969404689303,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-14,1233.76,260.559998,-5.373441119172884,0.5053029893924865,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-15,1229.01,256.910004,-6.254719643633533,-1.9128011420799562,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-16,1231.21,256.339996,-6.247096897011229,-2.149102942515946,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-17,1242.8,260.100006,-4.419116176764648,0.27758539059323795,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-18,1248.27,261.52999900000003,-3.5354940418231506,0.8133474266690532,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-21,1254.85,262.730011,-3.3928186493394685,0.2250690341953243,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-22,1261.23,263.910004,-2.9479662034258225,-0.10976835231938376,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-23,1265.61,265.420013,-3.6092916984006185,-1.896128341354797,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-25,1268.25,265.470001,-3.7797689045346528,-2.1813676527487447,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-28,1257.46,262.850006,-4.468654085756829,-3.0395773070135634,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-29,1257.48,262.350006,-4.711819711137721,-3.515868434175007,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-11-30,1249.48,260.77999900000003,-5.42696680240391,-3.582653146069237,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-12-01,1264.67,263.820007,-4.020066178925963,-2.6171041657066407,OUTPERFORM,198.1,115.0,128.1,131.9,113.7,115.5,125.6
2005-12-02,1265.08,264.730011,-4.535232949486112,-3.142834691936758,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-05,1262.09,263.190002,-4.244212954181625,-3.0143321482539065,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-06,1263.7,264.190002,-3.8850606185065084,-2.5380915713039354,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-07,1257.37,263.839996,-5.202168324072465,-4.326066459682831,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-08,1255.84,262.149994,-6.024619298836386,-5.630157490653309,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-09,1259.37,262.619995,-5.777388728031784,-5.283656573449058,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-12,1260.43,263.399994,-5.859375,-5.009201395352115,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-13,1267.43,264.540009,-5.1218325410787084,-4.096573072746123,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-14,1272.74,265.75,-4.4001442177688315,-3.727723759058421,OUTPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-15,1270.94,264.940002,-4.734991867237326,-5.015592209906239,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-16,1267.32,264.109985,-6.1383498740927305,-6.665023123776304,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-19,1259.92,261.390015,-6.894666055778065,-7.954783831598622,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-20,1259.62,260.829987,-6.66646907579339,-7.88600673985016,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-21,1262.79,260.959991,-6.505708320376713,-8.553808889403392,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-22,1268.12,261.309998,-6.302552053316801,-8.824147756647294,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-23,1268.66,261.809998,-6.021704507574355,-8.464440224840375,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-27,1256.54,259.73999,-7.799211933990302,-10.385042235509834,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-28,1258.17,259.929993,-7.868221027811528,-10.009002700581659,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-29,1254.42,259.980011,-8.373628621097684,-10.07574124428805,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2005-12-30,1248.29,258.390015,-8.486492430629378,-10.162707916047353,UNDERPERFORM,199.3,115.0,128.6,132.6,115.9,115.8,125.9
2006-01-03,1268.8,260.859985,-7.102064723971302,-9.533560058257818,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-04,1273.46,260.929993,-6.839995318078074,-9.295379702993223,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-05,1273.48,261.369995,-6.950168054946648,-9.107665594016312,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-06,1285.45,263.730011,-6.649867104326734,-9.355559332302077,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-09,1290.15,265.940002,-6.333038086802478,-8.974535063327838,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-10,1289.69,266.399994,-6.694303367047216,-8.563587261432904,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-11,1294.18,267.519989,-6.831859936072782,-9.404320889163575,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-12,1286.06,265.309998,-6.627267050982322,-9.329820716815252,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-13,1287.61,265.51001,-6.5547596757455135,-9.791722988796248,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-17,1282.93,263.700012,-6.895075257268091,-10.177796962706454,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-18,1277.93,263.170013,-6.571088089720057,-9.61637488404412,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-19,1285.04,265.170013,-6.0189857679874725,-8.801071715467346,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-20,1261.49,260.329987,-7.535732610129731,-9.836187066816537,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-23,1263.82,260.329987,-8.4042383568395,-11.0469543354479,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-24,1266.86,262.950012,-8.387087443232765,-10.277406176197335,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-25,1264.68,261.899994,-8.734809340992411,-11.048466451581929,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-26,1273.83,263.070007,-7.581638649670253,-10.285442440610215,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-27,1283.72,264.220001,-7.037439351147812,-10.23306224411309,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-30,1285.19,263.619995,-7.167622542292085,-10.50076192839633,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-01-31,1280.08,262.829987,-8.120756233760652,-11.736856779289617,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-02-01,1282.46,263.76001,-8.170732580536589,-11.673694187825568,UNDERPERFORM,199.4,114.9,127.1,130.9,114.1,115.9,126.0
2006-02-02,1270.84,262.98999,-9.210150311481968,-12.555281795511231,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-03,1264.03,262.040009,-9.789466171852702,-12.659149854178553,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-06,1265.02,261.820007,-9.673687968582644,-12.566372847565631,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-07,1254.78,260.130005,-10.552391271804451,-13.243727164404051,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-08,1265.65,262.329987,-9.987980854710566,-12.70216738768718,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-09,1263.78,262.140015,-9.791213105392771,-12.283751133670718,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-10,1266.99,262.790009,-8.319343541057634,-10.800711998950064,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-13,1262.86,262.190002,-8.931868005076737,-10.837922946595413,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-14,1275.53,265.140015,-8.856861119844517,-10.552593154363022,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-15,1280.0,266.459991,-8.612552922613403,-10.13153760539629,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-16,1289.38,267.23999,-7.684487116151518,-9.743661180636442,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-17,1287.24,265.790009,-8.649369819461782,-11.26134523195379,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-21,1283.03,264.190002,-9.311119907263421,-12.516967201462537,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-22,1292.67,266.019989,-8.509448651709251,-11.826324687053713,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-23,1287.79,264.910004,-8.49149784337272,-11.740793171563412,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-24,1289.43,264.200012,-8.540685467854503,-12.187982719911972,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-27,1294.12,266.679993,-8.415897639132652,-11.712906453770145,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-02-28,1280.66,264.429993,-9.27342798039048,-12.000398748723695,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-03-01,1291.24,266.290009,-8.630705981418195,-11.669483491990974,UNDERPERFORM,199.7,114.8,125.7,129.1,115.5,116.1,126.2
2006-03-02,1289.14,264.660004,-9.565131989701781,-13.157896273858238,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-03,1287.23,264.160004,-9.800362976406529,-12.96783949211332,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-06,1278.26,262.769989,-10.138631123108944,-13.340152980211883,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-07,1275.88,261.670013,-10.49910560836167,-13.785376304392738,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-08,1278.47,262.079987,-10.190161078445836,-13.57626150041219,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-09,1272.23,260.869995,-10.298949446520478,-13.684946727543867,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-10,1281.42,263.160004,-9.168107970172102,-12.785837899709607,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-13,1284.13,263.0,-9.370456630672596,-13.043481710954607,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-14,1297.48,265.980011,-9.066188220122784,-12.719032707194089,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-15,1303.02,267.149994,-8.542671242972355,-12.14772024266132,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-16,1305.33,268.02999900000003,-7.965169569202568,-11.517896640259274,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-17,1307.25,268.470001,-7.719186785260479,-11.64099376831218,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-20,1305.08,267.720001,-7.985391373013517,-11.960273431684998,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-21,1297.23,266.359985,-7.978946024359623,-11.716551342179448,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-22,1305.04,267.100006,-7.630021800062281,-11.646982313830057,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-23,1301.67,266.899994,-7.820920466535886,-12.16638747106309,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-24,1302.95,266.829987,-7.9089656147294685,-12.663656517740973,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-27,1301.61,266.600006,-8.583247882457057,-13.716099259249493,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-28,1293.23,265.399994,-9.610478566885439,-14.35671330036239,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-29,1302.89,267.299988,-9.009707381800403,-14.032099180602376,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-30,1300.25,266.420013,-9.112832198627164,-14.326136880322437,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-03-31,1294.87,265.339996,-9.219206797675216,-15.172632295625277,UNDERPERFORM,200.7,114.9,128.3,132.0,116.7,117.6,127.8
2006-04-03,1297.81,264.709991,-9.27577770010486,-15.37674860379623,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-04,1305.93,265.980011,-8.223760497557887,-14.484129551760727,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-05,1311.56,267.77999900000003,-8.153418441305615,-14.076687259618549,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-06,1309.04,268.549988,-9.10265045516725,-14.1519142028534,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-07,1295.5,267.25,-9.0174871830887,-13.188242718436072,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-10,1296.62,266.970001,-8.828699602019451,-12.905750865839416,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-11,1286.57,265.040009,-9.436020892286468,-13.701480426241874,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-12,1288.12,264.589996,-9.847286572136449,-14.08299657990314,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-13,1289.12,265.369995,-10.368227834019361,-14.751521948139356,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-17,1285.33,263.559998,-11.107653152966247,-15.663502106700522,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-18,1307.28,267.369995,-9.742541718735986,-14.646450119712684,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
2006-04-19,1309.93,266.640015,-9.472076517460382,-14.631485427822055,UNDERPERFORM,201.3,114.8,130.7,134.9,116.4,117.4,128.6
